
CLST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-2-7,22,19,16,16,15,13,88,77,60,1018,1017,1015,10,10,10,26,11,,0.00,1,,175<br />
2000-2-8,22,19,16,16,15,14,94,79,60,1017,1015,1013,10,10,10,32,14,,0.00,2,,186<br />
2000-2-9,23,19,15,15,14,13,88,76,57,1016,1015,1013,10,10,10,24,11,,0.00,1,,172<br />
2000-2-10,23,19,15,16,14,11,88,74,47,1015,1014,1012,10,10,10,26,10,,0.00,2,,165<br />
2000-2-11,22,19,16,16,15,12,94,78,60,1027,1015,1012,10,10,10,24,8,,0.00,1,,173<br />
2000-2-12,23,19,16,16,15,13,88,77,60,1015,1014,1013,10,10,10,26,8,,0.00,1,,163<br />
2000-2-13,23,19,16,17,15,13,88,76,57,1015,1014,1012,10,10,10,26,8,,0.00,2,,173<br />
2000-2-14,22,19,16,17,16,14,94,80,64,1016,1014,1012,10,10,10,29,11,,0.00,2,,175<br />
2000-2-15,22,19,17,16,15,14,94,80,64,1017,1016,1014,10,10,10,26,11,,0.00,2,,182<br />
2000-2-16,22,19,16,16,15,14,94,82,60,1017,1016,1015,10,10,10,32,13,,0.00,2,,189<br />
2000-2-17,22,19,16,16,15,13,94,79,60,1017,1016,1013,10,10,10,26,11,,0.00,3,,179<br />
2000-2-18,22,19,16,16,14,13,94,78,57,1020,1014,1012,10,10,10,23,14,,0.00,2,,193<br />
2000-2-19,24,19,15,15,14,12,94,73,47,1017,1015,1013,10,10,10,24,10,,0.00,1,,167<br />
2000-2-20,23,19,16,16,14,12,100,76,50,1017,1015,1014,10,10,10,27,11,,0.00,2,,185<br />
2000-2-21,23,19,15,16,14,12,94,75,53,1016,1015,1013,10,10,10,23,8,,0.00,1,,179<br />
2000-2-22,23,19,17,16,14,13,88,77,53,1016,1015,1014,10,10,10,21,5,,0.00,1,,199<br />
2000-5-3,15,15,14,13,13,13,94,90,88,1016,1015,1015,,,,14,13,,0.00,,,197<br />
2000-5-4,18,14,12,13,12,11,94,84,68,1016,1015,1014,10,10,10,27,13,,0.00,2,,179<br />
2000-5-5,17,14,12,13,12,11,100,85,72,1017,1015,1014,10,10,10,19,10,,0.00,5,,182<br />
2000-5-6,18,14,11,13,12,9,94,83,68,1016,1015,1012,10,10,10,24,8,,0.00,5,,161<br />
2000-5-7,18,16,14,14,13,11,94,81,72,1016,1015,1012,10,10,10,21,8,,0.00,5,,170<br />
2000-5-8,18,14,12,13,12,11,94,82,68,1016,1015,1013,10,10,9,13,6,,0.00,7,,145<br />
2000-5-9,19,17,14,15,13,11,88,78,68,1018,1016,1015,10,10,10,21,8,,0.00,5,,154<br />
2000-5-10,18,16,14,14,13,12,94,86,72,1018,1017,1015,10,10,6,23,11,,0.00,4,,178<br />
2000-5-11,17,16,14,13,12,11,94,82,72,1018,1016,1014,10,10,10,29,14,,0.00,5,,181<br />
2000-5-12,18,16,14,13,12,11,94,81,64,1016,1015,1014,10,10,10,13,6,,0.00,7,,182<br />
2000-5-13,20,17,14,13,12,10,88,74,52,1017,1014,1013,10,10,10,21,10,,0.00,7,,346<br />
2000-5-14,24,20,16,12,10,8,72,57,36,1018,1016,1015,10,10,10,19,13,,0.00,5,,9<br />
2000-5-15,20,17,13,14,11,8,94,71,49,1020,1019,1017,10,10,10,27,11,,0.00,1,,163<br />
2000-5-16,18,14,12,14,13,12,100,92,77,1017,1015,1013,10,10,10,24,13,,0.00,3,,183<br />
2000-5-17,18,16,14,14,12,11,100,81,68,1018,1016,1014,10,10,10,19,10,,0.00,6,,202<br />
2000-5-18,18,16,14,12,11,9,88,73,56,1020,1018,1017,10,10,10,23,10,,0.00,7,,191<br />
2000-5-19,18,14,12,11,11,9,94,78,59,1020,1018,1018,10,10,10,29,10,,0.00,2,,149<br />
2000-5-20,18,14,10,12,10,8,94,79,59,1020,1019,1017,10,10,10,21,6,,0.00,2,,161<br />
2000-5-21,17,13,10,11,10,5,94,79,63,1018,1016,1015,10,10,10,19,8,,0.00,2,,127<br />
2000-5-22,17,13,10,13,11,8,94,84,63,1019,1017,1012,10,10,10,23,10,,0.00,2,,142<br />
2000-5-23,17,13,11,12,11,10,94,82,63,1019,1017,1016,10,10,10,21,10,,0.00,4,,144<br />
2000-5-24,17,14,12,12,11,10,94,82,63,1020,1018,1017,10,10,10,23,11,,0.00,3,,172<br />
2000-5-25,17,13,11,13,12,10,94,87,72,1018,1014,1012,10,10,10,26,16,,0.00,3,,184<br />
2000-5-26,18,16,13,13,11,10,94,79,64,1016,1015,1012,10,10,10,16,10,,0.00,5,,79<br />
2000-5-27,16,14,14,11,10,9,77,72,63,1017,1015,1014,10,10,8,13,5,,0.00,7,,206<br />
2000-5-28,17,14,12,12,10,8,82,72,59,1017,1016,1014,10,10,10,23,8,,0.00,6,,173<br />
2000-5-29,17,14,12,12,11,9,88,78,63,1017,1015,1013,10,10,10,19,6,,0.00,3,,177<br />
2000-5-30,17,13,11,10,9,7,77,71,59,1017,1015,1013,10,10,10,16,8,,0.00,4,,150<br />
2000-5-31,17,13,10,12,9,6,82,71,52,1017,1016,1014,10,10,10,19,6,,0.00,5,,162<br />
2000-6-9,15,14,13,11,10,10,88,77,72,1017,1017,1017,10,10,10,13,11,,0.00,7,,190<br />
2000-6-10,16,13,11,11,11,9,88,80,72,1017,1016,1014,10,10,10,19,6,,0.00,6,,170<br />
2000-6-11,16,14,14,11,11,10,82,77,68,1016,1015,1014,10,10,10,19,6,,0.00,6,,202<br />
2000-6-12,17,16,13,12,11,10,88,77,63,1018,1017,1016,10,10,10,21,10,,0.00,5,,217<br />
2000-6-13,16,14,13,12,11,10,94,81,72,1018,1016,1015,10,10,10,21,13,,0.00,7,,188<br />
2000-6-14,16,14,12,11,10,9,82,77,68,1018,1017,1015,10,10,10,21,10,,0.00,5,,179<br />
2000-6-15,17,14,12,13,12,10,100,82,63,1018,1017,1016,10,10,10,27,13,,0.00,5,,176<br />
2000-6-16,16,13,11,13,11,10,94,85,72,1018,1016,1015,10,10,10,21,14,,0.00,5,,189<br />
2000-6-17,15,13,11,11,9,8,88,77,67,1019,1018,1016,10,10,10,21,13,,0.00,6,,181<br />
2000-6-18,16,12,9,10,8,6,88,77,63,1021,1019,1018,10,10,10,27,11,,0.00,3,,163<br />
2000-6-19,15,11,8,10,8,6,93,79,63,1021,1020,1019,10,10,10,26,8,,0.00,3,,142<br />
2000-6-20,16,11,7,11,8,6,93,82,67,1021,1019,1017,10,10,10,19,10,,0.00,1,,142<br />
2000-6-21,17,13,10,12,11,9,100,85,63,1017,1014,1012,10,10,10,26,16,,0.00,5,,204<br />
2000-6-22,19,16,12,11,9,8,82,70,56,1016,1015,1014,10,10,10,27,14,,0.00,6,,351<br />
2000-6-23,20,16,11,11,9,8,82,69,46,1020,1016,1013,10,10,10,29,19,,0.00,5,,2<br />
2000-6-24,16,13,11,12,10,7,88,79,67,1020,1019,1017,10,10,10,16,11,,0.00,4,,130<br />
2000-6-25,16,13,10,13,11,7,100,84,63,1019,1017,1016,10,9,0,21,11,,0.00,5,Fog,177<br />
2000-6-26,16,13,10,13,11,8,94,82,72,1017,1015,1013,10,10,10,24,11,,0.00,5,,157<br />
2000-6-27,17,14,12,11,9,8,88,77,59,1018,1016,1004,10,10,10,24,10,,0.00,6,,162<br />
2000-6-28,16,13,11,13,11,8,100,82,72,1018,1016,1014,10,10,8,39,13,,0.00,5,,184<br />
2000-6-29,16,13,12,13,12,11,100,89,77,1018,1015,1014,10,9,6,26,14,,0.00,6,,188<br />
2000-6-30,16,14,13,12,12,10,94,84,72,1015,1015,1014,10,8,4,14,8,,0.00,4,,184<br />
2000-7-1,17,14,13,13,11,9,94,77,59,1023,1017,1015,10,10,10,16,8,,0.00,5,,247<br />
2000-7-2,16,13,12,13,12,10,94,87,72,1018,1016,1013,10,9,6,40,13,,0.00,6,,195<br />
2000-7-3,19,16,13,12,11,10,94,81,56,1016,1014,1013,10,9,7,26,11,,0.00,5,,294<br />
2000-7-4,19,17,14,12,11,9,82,72,56,1016,1015,1013,10,10,10,23,16,,0.00,7,,335<br />
2000-7-5,17,14,12,11,10,9,94,74,63,1016,1015,1014,10,10,8,161,11,,0.00,4,,208<br />
2000-7-6,16,13,12,11,10,9,94,80,63,1017,1015,1014,10,10,9,19,8,,0.00,5,,179<br />
2000-7-7,15,14,13,10,9,8,82,75,63,1016,1015,1014,10,10,9,16,10,,0.00,6,,196<br />
2000-7-8,15,14,13,10,8,7,77,71,63,1016,1015,1013,10,10,10,23,10,,0.00,6,,194<br />
2000-7-9,16,13,12,11,9,8,88,75,59,1019,1017,1015,10,10,10,27,11,,0.00,5,,194<br />
2000-7-10,16,12,9,10,7,5,82,74,51,1021,1020,1019,10,10,10,27,11,,0.00,2,,169<br />
2000-7-11,15,11,8,10,4,-3,88,63,36,1021,1019,1016,10,8,5,34,19,,0.00,0,,191<br />
2000-7-12,17,12,7,11,8,4,94,78,48,1016,1015,1014,10,10,10,16,10,,0.00,2,,119<br />
2000-7-13,17,13,9,11,9,7,94,78,55,1017,1016,1015,10,10,10,21,13,,0.00,6,,62<br />
2000-7-14,16,13,12,10,9,7,82,73,59,1020,1019,1017,10,10,9,23,11,,0.00,6,,181<br />
2000-7-15,14,12,11,10,9,9,94,83,77,1020,1017,1016,10,10,10,23,13,,0.00,5,,189<br />
2000-7-16,16,13,10,11,9,9,94,83,63,1017,1015,1014,10,10,7,23,13,,0.00,6,,171<br />
2000-7-17,16,14,12,10,8,8,82,72,59,1020,1018,1017,10,9,8,21,10,,0.00,7,,217<br />
2000-7-18,15,13,11,10,9,9,88,78,67,1021,1020,1019,10,10,10,27,10,,0.00,4,,176<br />
2000-7-19,15,11,8,10,9,7,93,82,72,1021,1019,1017,10,10,10,27,10,,0.00,5,,154<br />
2000-7-20,15,13,12,10,9,8,88,76,67,1018,1017,1015,10,10,8,16,8,,0.00,6,,2<br />
2000-7-21,15,13,12,8,7,6,72,65,55,1019,1018,1017,10,10,10,21,8,,0.00,6,,302<br />
2000-7-22,16,13,12,11,8,5,94,72,55,1024,1021,1020,10,10,10,34,16,,0.00,4,Rain,218<br />
2000-7-23,17,13,9,12,11,7,100,88,63,1019,1016,1013,10,10,10,24,11,,0.00,2,,163<br />
2000-7-24,17,14,12,11,10,9,88,79,63,1017,1015,1014,10,10,10,23,11,,0.00,5,,92<br />
2000-7-25,15,12,10,11,10,9,88,81,67,1016,1014,1012,10,9,4,19,8,,0.00,6,,203<br />
2000-7-26,15,13,12,10,10,10,88,81,72,1016,1014,1013,10,7,3,19,10,,0.00,6,,232<br />
2000-7-27,15,13,12,10,9,8,82,75,63,1018,1016,1015,10,9,5,27,8,,0.00,6,,224<br />
2000-7-28,15,13,12,11,9,8,94,78,63,1019,1017,1015,10,8,5,19,10,,0.00,4,,186<br />
2000-7-29,16,13,10,12,11,9,94,85,68,1016,1015,1014,10,9,3,24,13,,0.00,5,,183<br />
2000-7-30,16,13,12,11,10,9,82,77,63,1018,1016,1015,10,10,10,23,8,,0.00,5,,210<br />
2000-7-31,16,13,11,11,10,9,88,79,63,1018,1017,1015,10,10,7,24,11,,0.00,6,,188<br />
2000-8-1,16,12,9,12,10,9,94,79,63,1020,1018,1017,10,10,10,23,8,,0.00,5,,191<br />
2000-8-2,15,13,11,11,10,9,94,84,72,1017,1016,1015,10,10,10,19,10,,0.00,5,,192<br />
2000-8-3,15,12,10,10,9,7,88,78,63,1017,1016,1015,10,10,9,21,10,,0.00,6,,207<br />
2000-8-4,15,13,12,10,9,8,82,75,63,1020,1019,1017,10,10,10,23,10,,0.00,6,,186<br />
2000-8-5,16,14,13,10,8,7,77,71,59,1021,1019,1017,10,10,10,26,13,,0.00,6,,200<br />
2000-8-6,17,14,12,10,9,8,88,74,55,1020,1017,1017,10,10,6,21,11,,0.00,5,,201<br />
2000-8-7,17,14,13,10,9,8,82,74,59,1017,1016,1014,10,9,7,21,8,,0.00,5,,287<br />
2000-8-8,16,14,13,10,9,8,82,73,59,1017,1016,1014,10,8,5,14,6,,0.00,4,,215<br />
2000-8-9,16,13,12,10,9,9,88,76,63,1017,1015,1014,10,8,6,21,11,,0.00,4,,224<br />
2000-8-10,16,13,12,11,10,9,94,77,63,1018,1016,1014,10,9,6,23,13,,0.00,6,,244<br />
2000-8-11,17,14,13,10,10,9,82,76,63,1019,1018,1017,10,10,10,19,6,,0.00,6,,211<br />
2000-8-27,14,12,12,8,8,7,72,70,63,1019,1018,1017,10,10,10,19,11,,0.00,6,,173<br />
2000-8-31,13,13,13,10,9,9,82,80,77,1018,1017,1016,10,10,10,11,11,,0.00,4,,195<br />
2000-9-1,16,13,11,11,9,9,88,80,63,1018,1017,1016,10,10,10,24,10,,0.00,4,,172<br />
2000-9-2,16,13,12,9,8,8,82,71,59,1018,1017,1015,10,10,10,21,8,,0.00,5,,199<br />
2000-9-3,16,13,12,9,8,7,82,70,59,1018,1017,1015,10,10,10,26,10,,0.00,6,,203<br />
2000-9-4,16,12,9,10,9,7,88,77,63,1020,1018,1017,10,10,10,21,8,,0.00,3,,160<br />
2000-9-5,16,13,11,11,10,8,94,79,63,1019,1017,1017,10,10,10,24,18,,0.00,5,,194<br />
2000-9-6,17,14,13,12,10,8,94,75,59,1018,1017,1016,10,10,10,21,13,,0.00,6,,206<br />
2000-9-7,16,14,13,10,9,8,82,72,59,1018,1016,1013,10,10,8,37,11,,0.00,5,,195<br />
2000-9-8,17,14,13,11,10,8,88,76,63,1016,1014,1013,10,10,9,19,6,,0.00,5,,197<br />
2000-9-9,18,16,13,11,10,8,82,71,59,1017,1015,1014,10,10,10,23,11,,0.00,5,,335<br />
2000-9-10,18,16,14,12,11,9,82,72,63,1020,1018,1016,10,10,10,26,11,,0.00,5,,173<br />
2000-9-11,17,14,13,12,12,11,94,85,72,1017,1016,1014,10,10,10,26,19,,0.00,4,,199<br />
2000-9-12,16,14,13,12,11,10,94,80,68,1018,1016,1015,10,10,10,26,14,,0.00,6,,202<br />
2000-9-13,16,14,13,12,10,9,88,75,63,1019,1017,1016,10,10,10,34,18,,0.00,7,,198<br />
2000-9-14,17,14,12,12,11,10,94,83,68,1019,1018,1016,10,10,10,26,16,,0.00,6,,187<br />
2000-9-15,17,14,13,12,10,9,88,75,63,1020,1019,1018,10,10,10,24,14,,0.00,5,,202<br />
2000-9-16,17,14,13,11,10,9,82,76,63,1018,1016,1014,10,10,10,24,14,,0.00,5,,191<br />
2000-9-17,17,14,13,10,9,9,82,72,59,1020,1017,1015,10,10,10,23,11,,0.00,5,,203<br />
2000-9-18,17,13,11,12,11,8,88,78,68,1020,1015,1012,10,10,10,37,14,,0.00,5,,191<br />
2000-9-19,18,16,13,12,11,9,88,73,59,1021,1019,1017,10,10,10,23,11,,0.00,6,,230<br />
2000-9-20,17,13,11,13,11,9,94,83,68,1021,1018,1016,10,10,10,34,19,,0.00,3,,190<br />
2000-9-21,17,14,13,13,12,10,94,83,68,1019,1017,1013,10,10,10,34,13,,0.00,5,,208<br />
2000-9-22,20,17,13,12,10,8,94,68,46,1017,1014,1012,10,10,10,32,19,,0.00,5,,314<br />
2000-9-23,19,17,13,12,9,8,94,66,49,1019,1018,1017,10,10,10,26,14,,0.00,4,,260<br />
2000-9-24,17,14,12,12,12,11,100,84,68,1019,1016,1014,10,10,10,24,8,,0.00,4,,190<br />
2000-9-25,17,16,14,12,11,10,88,77,63,1016,1014,1012,10,10,10,23,10,,0.00,6,,203<br />
2000-9-26,18,16,14,11,11,9,82,72,59,1017,1015,1014,10,10,10,21,11,,0.00,6,,231<br />
2000-9-27,18,16,14,11,10,9,77,69,59,1019,1017,1016,10,10,10,21,11,,0.00,4,,236<br />
2000-9-28,17,14,13,12,11,10,94,76,63,1019,1017,1015,10,10,10,34,11,,0.00,5,,198<br />
2000-9-29,17,14,12,12,11,10,94,80,63,1017,1016,1014,10,10,10,24,10,,0.00,6,,183<br />
2000-9-30,18,16,14,11,11,10,82,72,59,1018,1017,1016,10,10,8,23,11,,0.00,6,,226<br />
2000-10-1,18,16,14,11,11,10,82,73,59,1019,1017,1016,10,10,10,24,11,,0.00,6,,218<br />
2000-10-2,18,16,13,13,11,9,94,76,59,1020,1018,1017,10,10,10,32,18,,0.00,6,,196<br />
2000-10-3,17,16,14,12,11,10,88,78,68,1019,1018,1016,10,10,10,27,11,,0.00,6,,207<br />
2000-10-4,17,14,13,13,11,10,94,80,63,1018,1016,1014,10,10,10,32,16,,0.00,7,,209<br />
2000-10-5,18,16,14,12,10,9,82,72,56,1017,1015,1013,10,10,10,21,11,,0.00,6,,219<br />
2000-10-6,17,16,14,12,10,9,88,71,59,1016,1014,1012,10,10,10,23,10,,0.00,5,,222<br />
2000-10-7,19,16,13,12,11,9,82,70,52,1016,1015,1012,10,10,10,21,11,,0.00,5,,261<br />
2000-10-8,18,17,15,11,11,10,77,72,63,1016,1015,1014,10,10,10,27,11,,0.00,5,,199<br />
2000-10-9,17,16,14,12,11,10,77,74,63,1016,1014,1012,10,10,10,23,11,,0.00,5,,186<br />
2000-10-10,18,16,14,12,12,10,88,79,59,1016,1015,1013,10,10,10,24,11,,0.00,7,,193<br />
2000-10-11,17,16,14,12,11,10,88,78,68,1016,1014,1013,10,10,10,24,11,,0.00,7,,204<br />
2000-10-12,17,16,14,12,11,10,88,77,68,1018,1016,1015,10,10,10,29,11,,0.00,7,,208<br />
2000-10-13,17,16,14,12,11,9,88,74,63,1017,1016,1014,10,10,10,23,10,,0.00,5,,212<br />
2000-10-14,18,16,14,12,11,10,82,75,68,1018,1016,1015,10,10,10,21,11,,0.00,6,,211<br />
2000-10-15,18,16,14,12,11,9,88,75,59,1018,1017,1015,10,10,10,26,11,,0.00,6,,184<br />
2000-10-16,17,16,14,11,11,9,82,74,63,1017,1016,1015,10,10,10,29,14,,0.00,5,,191<br />
2000-10-17,16,14,13,12,11,10,94,81,68,1017,1015,1014,10,10,10,23,18,,0.00,5,,196<br />
2000-10-18,17,14,12,12,11,10,94,83,68,1017,1015,1013,10,10,10,29,14,,0.00,5,,194<br />
2000-10-19,17,14,13,12,11,10,94,78,68,1015,1014,1013,10,10,10,23,14,,0.00,6,,211<br />
2000-10-20,54,34,14,12,11,9,77,68,8,1017,1015,1013,10,10,10,21,11,,0.00,6,,212<br />
2000-10-21,18,17,15,11,10,9,77,69,59,1017,1016,1015,10,10,10,24,11,,0.00,7,,202<br />
2000-10-22,18,16,13,12,11,9,88,75,59,1017,1015,1014,10,10,10,24,13,,0.00,4,,196<br />
2000-10-23,18,16,13,12,10,9,94,73,56,1017,1016,1014,10,10,10,26,14,,0.00,4,,200<br />
2000-10-24,19,16,12,12,11,8,94,76,49,1018,1016,1014,10,10,10,29,10,,0.00,3,,178<br />
2000-10-25,18,16,13,12,11,9,88,76,59,1017,1015,1013,10,10,3,27,19,,0.00,5,,205<br />
2000-10-26,17,14,13,11,10,8,88,72,59,1018,1016,1014,10,10,10,29,11,,0.00,6,,206<br />
2000-10-27,17,14,13,12,10,9,88,73,63,1017,1016,1014,10,10,10,26,11,,0.00,4,,212<br />
2000-10-28,17,16,14,12,11,10,88,76,63,1018,1016,1014,10,10,10,26,11,,0.00,6,,208<br />
2000-10-29,18,14,12,14,11,10,88,77,59,1016,1014,1012,10,10,10,26,10,,0.00,5,,192<br />
2000-10-30,18,17,15,12,11,9,82,71,56,1018,1016,1015,10,10,10,24,11,,0.00,6,,242<br />
2000-10-31,18,16,14,12,11,10,88,74,64,1019,1018,1016,10,10,10,26,11,,0.00,5,,193<br />
2000-11-1,18,16,14,12,11,8,88,70,52,1019,1017,1015,10,10,10,34,13,,0.00,4,,193<br />
2000-11-2,19,14,11,13,12,10,94,78,56,1017,1016,1015,10,10,10,26,13,,0.00,3,Snow,169<br />
2000-11-3,18,17,14,13,12,10,88,76,59,1016,1015,1013,10,10,10,26,16,,0.00,4,,197<br />
2000-11-4,18,16,14,12,11,10,88,75,59,1015,1014,1013,10,10,10,26,10,,0.00,5,,204<br />
2000-11-5,18,17,14,12,11,9,88,71,59,1017,1014,1012,10,10,10,29,13,,0.00,5,,203<br />
2000-11-6,19,17,14,12,11,10,88,72,56,1015,1014,1012,10,10,10,23,10,,0.00,4,,201<br />
2000-11-7,19,17,14,12,11,10,88,73,59,1018,1016,1015,10,10,10,21,8,,0.00,4,,213<br />
2000-11-8,19,17,15,13,11,10,88,70,56,1019,1016,1014,10,10,10,26,13,,0.00,3,,187<br />
2000-11-9,19,17,15,13,12,11,88,77,64,1017,1015,1014,10,10,10,27,13,,0.00,5,,195<br />
2000-11-10,18,16,14,13,12,12,94,81,68,1016,1015,1013,10,10,10,27,13,,0.00,4,,193<br />
2000-11-11,18,16,14,13,12,11,94,76,4,1018,1016,1015,10,10,10,26,18,,0.00,5,,201<br />
2000-11-12,18,16,13,12,11,10,94,78,59,1018,1017,1015,10,10,10,27,13,,0.00,3,,198<br />
2000-11-13,18,16,13,12,11,10,88,73,4,1018,1017,1015,10,10,10,40,23,,0.00,4,,202<br />
2000-11-14,17,16,14,12,10,9,88,73,59,1018,1017,1016,10,10,10,26,14,,0.00,5,,199<br />
2000-11-15,18,14,12,11,9,9,88,71,56,1018,1016,1014,10,10,10,27,19,,0.00,3,,204<br />
2000-11-16,18,14,12,12,11,9,94,77,63,1017,1015,1013,10,10,10,26,11,,0.00,2,,177<br />
2000-11-17,18,14,12,12,11,9,94,77,56,1017,1015,1014,10,10,10,24,10,,0.00,3,,199<br />
2000-11-18,19,17,14,13,11,9,88,72,56,1017,1015,1013,10,10,10,26,10,,0.00,4,,194<br />
2000-11-19,19,17,14,13,12,9,94,76,52,1016,1014,1013,10,10,10,24,13,,0.00,4,,199<br />
2000-11-20,20,17,14,13,11,9,94,70,52,1021,1014,1012,10,10,10,26,10,,0.00,3,,178<br />
2000-11-21,21,17,14,14,12,10,88,72,49,1016,1014,1013,10,10,10,26,8,,0.00,5,,205<br />
2000-11-22,20,18,16,14,13,11,88,73,56,1017,1015,1013,10,10,10,26,11,,0.00,3,,202<br />
2000-11-23,20,18,15,14,12,11,88,74,56,1016,1015,1013,10,10,10,26,11,,0.00,4,,205<br />
2000-11-24,20,17,14,14,13,10,94,77,56,1016,1014,1012,10,10,10,26,10,,0.00,4,,193<br />
2000-11-25,20,17,14,13,13,11,88,77,64,1015,1013,1011,10,10,10,24,8,,0.00,3,,194<br />
2000-11-26,21,18,16,13,12,11,82,68,53,1015,1013,1012,10,10,10,23,11,,0.00,5,,216<br />
2000-11-27,22,19,17,14,13,11,82,71,56,1015,1014,1012,10,10,10,26,10,,0.00,5,,202<br />
2000-11-28,21,18,16,15,14,11,88,76,56,1016,1015,1013,10,10,10,24,10,,0.00,4,,196<br />
