
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-1,30,26,21,22,21,20,100,78,58,1015,1014,1012,10,9,2,23,14,35,0.00,5,Rain-Thunderstorm,311<br />
2014-1-2,31,26,21,22,21,20,100,76,55,1013,1012,1010,10,10,8,26,16,40,0.00,5,,332<br />
2014-1-3,30,27,21,22,21,19,94,75,58,1019,1015,1013,10,9,4,23,14,40,0.00,4,Rain,330<br />
2014-1-4,22,20,17,18,17,16,94,87,78,1022,1021,1019,10,8,3,21,16,,0.00,8,Rain,112<br />
2014-1-5,24,20,17,20,19,17,100,86,78,1023,1021,1020,10,10,8,11,8,,0.00,6,,78<br />
2014-1-6,26,22,19,21,19,18,94,87,69,1021,1019,1013,10,9,6,19,11,,0.00,6,Rain-Thunderstorm,49<br />
2014-1-7,30,24,19,21,18,16,100,74,45,1021,1019,1016,10,10,10,27,10,47,0.00,4,Thunderstorm,63<br />
2014-1-8,31,24,19,20,18,15,100,73,42,1018,1017,1015,10,7,1,37,11,60,0.00,4,Rain-Hail-Thunderstorm,339<br />
2014-1-9,28,23,18,21,19,18,100,77,54,1019,1017,1016,10,10,10,21,6,,0.00,3,,343<br />
2014-1-10,33,26,19,19,17,14,94,52,31,1019,1017,1015,10,10,10,23,8,,0.00,2,Thunderstorm,353<br />
2014-1-11,30,24,19,21,19,14,100,75,47,1021,1019,1017,10,9,1,14,8,39,0.00,3,Rain-Thunderstorm,358<br />
2014-1-12,26,22,18,20,19,18,100,85,65,1022,1021,1019,10,9,1,19,10,48,0.00,5,Rain-Thunderstorm,56<br />
2014-1-13,25,21,17,20,19,16,94,87,69,1022,1020,1018,10,9,3,37,13,55,0.00,3,Rain-Thunderstorm,352<br />
2014-1-14,27,23,19,19,18,17,94,75,57,1021,1019,1017,10,9,6,23,13,,0.00,4,Rain-Thunderstorm,329<br />
2014-1-15,28,23,17,20,18,17,100,82,54,1019,1018,1016,10,7,2,23,11,42,0.00,4,Rain-Thunderstorm,296<br />
2014-1-16,26,22,18,20,18,17,100,83,61,1019,1017,1016,10,9,4,19,10,,0.00,3,Rain-Thunderstorm,336<br />
2014-1-17,29,23,17,20,18,17,100,79,48,1020,1019,1017,10,8,0,19,5,,0.00,6,Fog,171<br />
2014-1-18,29,22,16,19,16,12,100,68,37,1022,1020,1018,10,8,0,16,5,,0.00,3,Fog,92<br />
2014-1-19,31,23,17,18,16,10,94,64,27,1020,1018,1016,10,9,4,16,6,,0.00,3,Fog,104<br />
2014-1-20,34,26,17,18,13,7,100,59,20,1019,1017,1015,10,8,0,19,6,27,0.00,2,Fog,140<br />
