
ART,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,28,24,21,19,15,12,65,54,42,1016,1014,1012,10,10,10,23,16,40,0.00,0,,45<br />
2000-1-2,27,23,21,18,15,10,73,58,36,1016,1015,1013,10,10,10,37,18,53,0.00,0,,71<br />
2000-1-3,26,23,20,19,16,14,78,65,53,1015,1013,1010,10,10,10,40,23,48,0.00,0,,89<br />
2000-1-4,28,26,23,20,17,15,83,64,51,1011,1010,1007,10,10,10,27,16,,0.00,1,,86<br />
2000-1-5,29,26,23,21,18,16,83,64,48,1010,1008,1006,10,10,10,32,11,60,0.00,1,,69<br />
2000-1-6,28,24,21,21,19,16,83,68,54,1013,1012,1009,10,9,4,34,21,53,0.00,0,,117<br />
2000-1-7,30,27,24,22,19,13,78,64,35,1014,1012,1010,10,10,10,32,23,45,0.00,3,,107<br />
2000-1-8,28,24,21,21,18,13,88,64,44,1014,1013,1010,10,9,4,32,21,53,0.00,6,Rain-Thunderstorm,150<br />
2000-1-9,27,24,22,22,19,17,83,72,57,1014,1013,1011,10,10,10,34,18,,0.00,3,,119<br />
2000-1-10,26,22,19,20,19,16,94,78,54,1017,1012,1009,10,8,1,40,16,60,0.00,6,Rain-Thunderstorm,88<br />
2000-1-11,28,24,21,21,20,19,94,74,61,1010,1008,1005,10,9,4,19,10,,0.00,0,,78<br />
2000-1-12,31,26,22,22,20,15,83,67,38,1010,1007,1003,10,10,5,55,11,87,0.00,1,,55<br />
2000-1-13,28,26,23,23,18,16,79,66,51,1011,1008,1005,10,10,10,37,24,55,0.00,2,,107<br />
2000-1-14,28,27,25,22,21,19,78,72,58,1009,1008,1007,10,10,10,37,24,55,0.00,3,,108<br />
2000-1-15,28,26,23,21,20,16,88,71,48,1009,1007,1004,10,10,10,37,26,55,0.00,1,,115<br />
2000-1-16,30,27,23,24,21,17,89,72,61,1007,1004,1002,10,9,3,37,18,61,0.00,4,Rain-Thunderstorm,356<br />
2000-1-17,25,22,20,18,16,15,83,64,54,1017,1012,1007,10,10,10,29,19,48,0.00,2,,144<br />
2000-1-18,27,24,22,17,16,13,73,61,44,1019,1017,1015,10,10,10,23,14,37,0.00,0,,81<br />
2000-1-19,31,27,23,23,19,16,78,63,40,1016,1013,1009,10,10,10,16,11,,0.00,0,,27<br />
2000-1-20,34,29,25,24,19,16,78,57,34,1009,1006,1002,10,10,10,23,14,,0.00,0,,348<br />
2000-1-21,30,27,23,22,20,17,83,68,51,1008,1004,1002,10,9,3,24,10,,0.00,4,Rain,288<br />
2000-1-22,24,21,19,18,13,11,78,59,47,1017,1015,1010,10,10,10,45,34,61,0.00,1,,134<br />
2000-1-23,26,23,21,19,15,13,73,61,50,1017,1015,1012,10,10,10,37,24,55,0.00,1,,86<br />
2000-1-24,26,23,20,19,18,15,88,71,57,1017,1015,1013,10,9,1,39,19,,0.00,3,Rain-Thunderstorm,70<br />
2000-1-25,25,22,20,18,17,16,83,69,57,1019,1017,1016,10,10,6,37,21,47,0.00,1,,111<br />
2000-1-26,26,23,22,18,16,13,73,63,44,1020,1018,1017,10,10,10,34,23,45,0.00,1,,92<br />
2000-1-27,27,24,22,20,18,16,73,66,57,1018,1016,1009,10,10,10,37,21,53,0.00,1,,74<br />
2000-1-28,30,27,23,20,18,16,73,65,43,1015,1012,1009,10,10,10,29,21,47,0.00,4,,45<br />
2000-1-29,29,26,23,23,18,14,79,60,45,1011,1009,1008,10,10,10,29,18,42,0.00,4,,39<br />
2000-1-30,29,27,25,22,19,16,78,63,51,1012,1011,1010,10,10,4,27,11,,0.00,6,,62<br />
2000-1-31,27,24,23,23,21,18,83,76,69,1015,1013,1011,10,8,5,27,13,35,0.00,2,,102<br />
2000-2-1,28,26,23,22,21,19,88,74,62,1014,1012,1008,10,10,10,29,16,,0.00,3,,76<br />
2000-2-2,27,23,20,24,19,17,94,78,69,1011,1009,1007,10,9,4,34,21,55,0.00,6,Rain,312<br />
2000-2-3,29,24,19,17,10,-6,88,53,10,1011,1009,1007,10,10,10,29,14,48,0.00,1,,165<br />
2000-2-4,27,23,20,22,16,12,83,64,51,1009,1008,1007,10,10,10,14,11,,0.00,0,,16<br />
2000-2-5,31,27,24,20,17,10,69,55,29,1012,1010,1008,10,10,10,27,16,47,0.00,0,,46<br />
2000-2-6,29,27,25,21,18,16,74,62,51,1016,1014,1012,10,10,10,35,18,,0.00,4,,87<br />
2000-2-7,29,27,24,23,20,18,89,72,58,1018,1016,1013,10,10,10,148,23,52,0.00,3,,99<br />
2000-2-8,27,24,22,23,21,18,94,75,58,1016,1013,1001,10,9,6,39,16,55,0.00,5,Rain,105<br />
2000-2-9,28,26,23,23,21,18,89,75,54,1011,1009,1007,10,10,10,37,18,55,0.00,2,,87<br />
2000-2-10,30,26,22,23,20,18,83,71,58,1009,1006,1002,10,9,5,16,10,,0.00,3,,23<br />
2000-2-11,28,24,20,21,19,18,88,74,58,1009,1005,1002,10,9,6,47,18,74,0.00,6,Rain-Thunderstorm,14<br />
2000-2-12,26,22,18,22,19,14,89,82,69,1010,1006,1003,10,9,6,39,14,55,0.00,5,Rain-Thunderstorm,352<br />
2000-2-13,26,21,17,17,11,4,88,55,24,1021,1017,1011,10,10,10,29,18,40,0.00,3,,189<br />
2000-2-14,25,22,19,12,9,6,60,46,31,1029,1026,1023,10,10,10,35,23,42,0.00,5,,143<br />
2000-2-15,24,21,18,16,12,10,69,57,47,1027,1026,1024,10,10,10,32,21,,0.00,2,,117<br />
2000-2-16,24,22,20,17,14,11,78,63,44,1028,1025,1023,10,10,10,42,24,58,0.00,0,,100<br />
2000-2-17,25,22,20,20,16,14,88,69,50,1025,1022,1017,10,10,10,34,21,53,0.00,0,,62<br />
2000-2-18,27,23,21,19,16,14,78,65,45,1020,1018,1017,10,10,10,39,24,,0.00,1,,42<br />
2000-2-19,28,24,22,22,18,17,89,70,54,1020,1018,1017,10,10,10,26,18,40,0.00,5,,58<br />
2000-2-20,28,24,20,21,18,14,83,68,45,1019,1017,1015,10,9,3,32,14,37,0.00,6,Rain-Thunderstorm,39<br />
2000-2-21,28,23,19,21,19,16,94,76,54,1017,1015,1013,10,10,7,19,8,32,0.00,3,Thunderstorm,316<br />
2000-2-22,26,23,22,20,19,19,83,76,69,1015,1015,1014,10,10,10,14,11,23,0.00,0,,90<br />
2000-5-3,12,12,12,11,11,11,94,94,94,1023,1023,1023,10,10,10,24,21,,0.00,8,,170<br />
2000-5-4,13,11,9,12,8,7,94,86,76,1022,1021,1018,10,6,1,42,27,60,0.00,8,Rain,165<br />
