
IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,7,3,1,3,0,-4,100,81,46,1017,1013,1011,10,5,2,37,10,,0.00,6,Rain,290<br />
2011-1-2,5,1,-3,-1,-3,-5,87,75,57,1022,1020,1017,10,7,6,14,5,,0.00,2,,292<br />
2011-1-3,5,-1,-7,-2,-5,-8,93,77,56,1023,1022,1020,8,6,5,14,8,,0.00,4,,36<br />
2011-1-4,2,-3,-7,-3,-6,-9,93,75,56,1021,1020,1019,8,5,1,11,8,,0.00,4,,43<br />
2011-1-5,5,1,-2,0,-2,-3,93,82,65,1019,1018,1017,4,2,1,8,5,,0.00,7,Fog-Snow,287<br />
2011-1-6,4,1,-1,2,0,-2,100,89,81,1025,1022,1020,5,2,1,11,5,,0.00,7,Fog-Snow,273<br />
2011-1-7,7,3,0,1,-1,-3,100,72,49,1026,1025,1023,5,3,1,11,5,,0.00,5,Fog,56<br />
2011-1-8,8,4,0,1,-2,-4,93,67,43,1024,1022,1020,7,5,3,14,6,,0.00,5,,266<br />
2011-1-9,4,1,-1,0,-2,-3,100,78,61,1020,1018,1016,6,4,0,26,11,,0.00,7,Fog-Snow,62<br />
2011-1-10,1,-1,-2,-3,-5,-7,80,71,60,1023,1020,1017,10,7,1,89,27,,0.00,5,Snow,93<br />
2011-1-11,1,-1,-3,-5,-7,-8,86,69,60,1023,1022,1020,10,9,5,29,13,,0.00,5,Snow,89<br />
2011-1-12,2,-3,-7,-8,-9,-10,80,64,44,1025,1024,1022,10,10,10,19,6,,0.00,1,,97<br />
2011-1-13,1,-4,-10,-8,-10,-12,93,71,48,1026,1024,1023,10,9,7,14,8,,0.00,1,,103<br />
2011-1-14,0,-6,-11,-10,-12,-14,92,66,44,1023,1020,1018,8,7,5,19,10,,0.00,3,,90<br />
2011-1-15,-1,-6,-11,-7,-12,-14,80,63,43,1018,1015,1012,7,5,3,14,10,,0.00,6,Snow,85<br />
2011-1-16,2,-2,-5,-2,-4,-6,93,85,60,1021,1016,1012,6,2,0,11,6,,0.00,7,Fog-Snow,263<br />
2011-1-17,-1,-3,-6,-3,-6,-7,93,81,64,1024,1023,1021,4,3,1,11,6,,0.00,7,Snow,277<br />
2011-1-18,0,-3,-6,-5,-7,-8,93,80,60,1023,1022,1020,6,4,1,11,6,,0.00,6,Fog,281<br />
2011-1-19,-1,-3,-6,-6,-8,-9,93,78,59,1021,1019,1017,5,3,1,11,5,,0.00,6,Fog-Snow,295<br />
2011-1-20,-1,-4,-7,-8,-9,-10,86,74,55,1024,1022,1019,4,3,1,11,6,,0.00,5,,329<br />
2011-1-21,2,-4,-9,-9,-11,-14,86,64,41,1026,1024,1023,5,4,3,11,6,,0.00,1,,74<br />
2011-1-22,2,-4,-11,-9,-12,-14,85,62,41,1026,1026,1025,5,4,2,14,10,,0.00,1,,78<br />
2011-1-23,1,-4,-10,-9,-12,-15,73,59,41,1026,1025,1023,5,4,2,14,10,,0.00,,,49<br />
2011-1-24,4,-3,-11,-9,-11,-14,79,59,36,1025,1024,1022,5,4,2,14,8,,0.00,4,,77<br />
2011-1-25,5,-2,-8,-7,-10,-13,73,58,39,1022,1020,1018,6,5,4,19,8,,0.00,3,,52<br />
2011-1-26,4,-1,-6,-1,-6,-11,93,73,61,1019,1017,1015,6,4,1,14,10,,0.00,5,Snow,60<br />
2011-1-27,10,3,-4,0,-3,-5,93,71,47,1019,1017,1016,8,5,3,14,8,,0.00,4,,72<br />
2011-1-28,10,5,0,2,-1,-4,87,69,43,1019,1017,1015,10,9,6,34,8,,0.00,4,Rain-Thunderstorm,281<br />
2011-1-29,9,6,2,3,1,-3,93,74,46,1015,1012,1010,10,6,2,29,8,,0.00,6,Rain,326<br />
2011-1-30,10,6,1,4,1,-2,93,75,43,1012,1010,1008,10,7,5,11,6,,0.00,5,Rain,28<br />
2011-1-31,10,7,3,3,1,-1,93,78,50,1007,1005,1004,10,8,1,34,11,,0.00,6,Rain,315<br />
2011-2-1,8,3,-1,2,-3,-10,93,65,36,1009,1005,1003,10,9,7,45,14,55,0.00,3,Rain-Hail,239<br />
2011-2-2,1,-2,-5,-2,-4,-7,93,83,70,1012,1010,1009,10,4,1,19,11,,0.00,5,Fog-Snow,350<br />
2011-2-3,-1,-4,-7,-6,-9,-12,93,74,55,1020,1016,1011,10,7,2,26,13,,0.00,5,Snow,12<br />
2011-2-4,-2,-6,-10,-5,-10,-14,93,74,51,1021,1019,1017,10,7,1,14,10,,0.00,5,Fog-Snow,359<br />
2011-2-5,0,-4,-8,-6,-8,-9,100,78,55,1021,1019,1018,10,6,1,14,6,,0.00,4,Fog,358<br />
