
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,3,2,1,3,3,1,100,100,100,1017,1015,1013,4,2,0,24,16,,0.00,8,Fog-Rain,168<br />
2000-1-2,6,3,2,5,3,2,100,95,81,1018,1015,1012,8,5,0,29,16,,0.00,6,Fog-Rain,223<br />
2000-1-3,6,4,3,6,4,2,100,96,87,1016,1009,1004,10,8,3,35,18,,0.00,6,Rain,204<br />
2000-1-4,6,4,2,4,2,1,100,88,76,1007,1005,1002,10,10,8,32,23,,0.00,3,,233<br />
2000-1-5,5,3,1,3,3,1,100,95,87,1013,1009,1003,10,9,5,32,13,,0.00,4,Rain,197<br />
2000-1-6,6,4,4,6,4,1,100,95,81,1011,1006,1002,10,6,3,48,34,60,0.00,7,Rain,194<br />
2000-1-7,6,4,3,5,2,0,100,89,75,1013,1009,1005,10,10,10,39,24,58,0.00,6,,210<br />
2000-1-8,6,4,4,6,4,3,100,92,81,1010,1005,1001,10,9,6,45,32,60,0.00,7,Rain,207<br />
2000-1-9,5,4,3,4,3,2,100,94,87,1021,1015,1010,10,10,10,24,19,,0.00,4,Rain,217<br />
2000-1-10,5,2,-1,4,2,-2,100,94,87,1028,1026,1021,10,10,10,27,13,,0.00,5,,229<br />
2000-1-11,6,4,4,6,5,3,100,98,93,1025,1024,1021,10,6,0,29,24,,0.00,8,Fog-Rain,209<br />
2000-1-12,6,6,5,5,4,4,100,97,93,1021,1016,1014,5,3,3,37,32,,0.00,8,Rain,202<br />
2000-1-13,5,3,2,4,3,1,100,95,87,1019,1015,1013,7,5,3,27,23,,0.00,8,Rain,186<br />
2000-1-14,2,1,0,1,1,-1,100,96,93,1029,1024,1019,10,6,1,14,6,,0.00,8,Snow,57<br />
2000-1-15,3,-1,-4,1,-1,-4,100,94,81,1031,1029,1026,10,8,1,11,8,,0.00,5,Fog,205<br />
2000-1-16,7,2,-3,5,2,-3,100,98,87,1026,1020,1010,10,2,0,29,8,35,0.00,3,Fog,217<br />
2000-1-17,9,7,4,5,3,-3,93,76,61,1010,1007,1004,,,,37,27,52,0.00,,,297<br />
2000-1-18,5,2,0,-2,-6,-8,80,53,42,1019,1011,1005,,,,40,23,55,0.00,,,337<br />
2000-1-19,4,0,-3,2,-4,-7,100,71,56,1023,1021,1018,,,,26,16,,0.00,,,303<br />
2000-1-20,6,3,-1,3,2,-1,100,84,70,1017,1009,1006,10,7,1,29,16,,0.00,6,Snow,309<br />
2000-1-21,-1,-6,-11,-1,-9,-14,100,73,47,1021,1016,1008,10,9,4,26,14,,0.00,3,Snow,355<br />
2000-1-22,-3,-6,-7,-7,-9,-12,86,71,64,1015,1012,1009,10,10,10,16,8,,0.00,7,,117<br />
2000-1-23,-4,-9,-15,-5,-9,-16,100,88,74,1023,1019,1015,10,9,4,24,10,,0.00,5,Snow,82<br />
2000-1-24,1,-7,-15,0,-6,-17,100,94,85,1023,1020,1018,10,9,0,19,5,,0.00,5,Fog-Snow,182<br />
2000-1-25,3,-4,-11,2,-5,-12,100,96,92,1020,1019,1018,10,8,1,14,2,,0.00,2,Fog,209<br />
2000-1-26,5,-1,-7,4,-1,-8,100,97,87,1018,1015,1012,10,7,0,16,5,,0.00,2,Fog,208<br />
2000-1-27,5,2,0,4,3,0,100,94,87,1014,1007,1000,10,10,10,34,16,,0.00,5,,250<br />
2000-1-28,4,2,1,3,2,0,100,90,81,1000,997,990,10,9,6,35,21,53,0.00,5,Rain,239<br />
2000-1-29,6,4,3,6,3,1,100,93,76,989,970,958,10,7,1,48,34,77,0.00,7,Rain,208<br />
2000-1-30,6,2,-2,3,-6,-11,93,58,38,1000,985,957,10,10,10,52,35,74,0.00,3,,299<br />
2000-1-31,4,1,-2,3,-2,-9,100,85,55,1007,999,983,10,9,1,29,16,,0.00,5,Rain-Snow,225<br />
2000-2-1,6,2,-1,6,1,-3,100,95,75,1009,1003,994,10,8,3,27,11,,0.00,7,Rain-Snow,169<br />
2000-2-2,6,4,3,4,2,0,100,87,75,998,995,992,10,10,10,37,23,,0.00,3,Rain,260<br />
2000-2-3,3,-1,-4,1,-3,-7,93,80,56,1024,1015,998,10,10,10,27,16,,0.00,4,,289<br />
2000-2-4,7,4,2,7,4,1,100,97,87,1022,1010,1004,10,6,1,32,23,53,0.00,8,Fog-Rain,232<br />
2000-2-5,7,6,5,7,6,5,100,100,93,1014,1012,1007,10,4,0,24,14,,0.00,7,Fog-Rain,245<br />
2000-2-6,7,6,5,7,6,4,100,99,93,1012,1009,1006,10,4,0,26,19,,0.00,7,Fog,213<br />
2000-2-7,7,4,3,6,4,2,100,92,76,1006,997,992,10,7,0,39,27,58,0.00,6,Fog-Rain,211<br />
2000-2-8,6,4,4,6,5,3,100,99,93,991,986,983,8,4,0,29,19,,0.00,8,Fog-Rain,215<br />
2000-2-9,5,1,-2,5,2,-2,100,98,87,1010,993,983,10,9,2,27,14,,0.00,8,Rain,216<br />
2000-2-10,5,2,-1,4,3,-1,100,95,87,1010,1003,996,10,8,2,47,24,72,0.00,6,Rain,194<br />
2000-2-11,7,6,4,5,3,1,93,87,81,1016,1010,1001,10,10,10,35,26,,0.00,4,,239<br />
2000-2-12,5,4,3,4,3,1,100,95,87,1016,1007,998,10,9,5,47,31,69,0.00,7,Rain,190<br />
2000-2-13,5,3,1,3,1,-2,100,86,70,1003,999,997,10,10,10,29,21,,0.00,5,Rain-Snow,244<br />
2000-2-14,4,1,-1,1,-3,-6,93,70,56,1012,1010,1003,10,10,10,26,18,,0.00,4,Rain,261<br />
2000-2-15,6,3,2,4,3,1,100,93,87,1006,1000,999,10,9,3,27,19,,0.00,5,Rain,233<br />
2000-2-16,4,0,-4,1,-1,-4,100,89,75,996,994,993,10,10,9,11,8,,0.00,3,,102<br />
2000-2-17,2,-1,-4,-1,-2,-4,100,92,81,1007,1003,995,10,10,10,16,8,,0.00,4,,354<br />
2000-2-18,2,0,-1,-1,-2,-2,93,86,75,1007,1005,1003,10,10,10,13,8,,0.00,6,,129<br />
2000-2-19,1,-1,-3,-2,-3,-4,93,86,80,1017,1010,1005,10,10,10,13,10,,0.00,5,,39<br />
2000-2-20,1,-4,-8,-3,-5,-8,100,92,70,1027,1023,1017,10,10,8,11,6,,0.00,2,,13<br />
2000-2-21,2,-4,-9,-3,-6,-10,100,86,60,1027,1026,1024,,,,10,2,,0.00,,,248<br />
2000-2-22,2,-2,-5,0,-2,-5,100,93,75,1024,1022,1022,10,10,10,14,5,,0.00,6,,149<br />
2000-5-4,18,12,6,8,5,3,100,67,39,1024,1023,1021,10,10,10,16,10,,0.00,1,Fog,26<br />
2000-5-5,17,10,3,9,7,2,100,72,52,1022,1020,1019,10,10,10,19,8,,0.00,0,,243<br />
2000-5-6,20,11,3,8,6,2,100,69,35,1023,1022,1020,10,10,10,19,5,,0.00,2,Fog,295<br />
2000-5-7,17,12,7,9,5,1,94,63,34,1026,1025,1023,,,,27,10,,0.00,,,207<br />
