
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,30,25,20,21,20,18,89,71,44,1013,1011,1010,4,2,1,19,5,,0.00,2,,302<br />
2013-1-2,31,26,21,21,17,11,89,61,30,1015,1013,1011,4,2,2,19,6,,0.00,2,,16<br />
2013-1-3,29,22,15,16,12,8,68,49,26,1015,1013,1011,4,3,2,19,6,,0.00,,,324<br />
2013-1-4,29,21,12,16,13,5,85,55,22,1015,1013,1011,4,2,2,19,5,,0.00,,,315<br />
2013-1-5,28,20,12,14,10,3,89,48,18,1013,1011,1009,4,2,1,21,5,,0.00,,,341<br />
2013-1-6,27,19,10,15,9,4,82,49,18,1014,1011,1010,6,3,2,21,6,,0.00,1,,319<br />
2013-1-7,29,20,11,14,12,7,86,55,20,1015,1012,1010,4,3,1,19,5,,0.00,1,,326<br />
2013-1-8,33,23,14,18,12,7,84,47,19,1015,1013,1011,4,2,1,16,6,,0.00,,,58<br />
2013-1-9,34,24,16,17,14,10,79,53,18,1016,1013,1011,4,2,1,16,5,,0.00,,,7<br />
2013-1-10,31,23,16,18,15,10,90,56,28,1015,1013,1011,4,2,1,19,5,,0.00,,,307<br />
2013-1-11,34,26,16,16,13,9,77,42,18,1015,1013,1011,4,3,1,23,6,,0.00,,,20<br />
2013-1-12,34,26,18,17,12,7,76,41,18,1016,1014,1012,4,3,1,21,6,,0.00,,,22<br />
2013-1-13,33,23,14,18,12,9,83,44,17,1015,1013,1011,4,3,1,16,6,,0.00,,,352<br />
2013-1-14,32,23,15,19,16,11,78,55,28,1014,1012,1011,4,2,1,19,5,,0.00,,,311<br />
2013-1-15,31,22,14,19,16,12,84,59,23,1014,1013,1011,4,2,1,19,5,,0.00,1,,317<br />
2013-1-16,31,23,15,19,17,15,90,64,36,1015,1013,1011,3,2,1,14,3,,0.00,1,,308<br />
2013-1-17,31,23,16,21,18,16,92,72,34,1016,1014,1012,4,2,1,19,6,,0.00,1,,288<br />
2013-1-18,27,22,18,19,14,6,83,57,30,1019,1016,1014,6,4,2,24,11,37,0.00,1,,360<br />
2013-1-19,28,20,12,14,9,5,59,45,23,1019,1015,1013,4,3,2,19,6,,0.00,,,343<br />
2013-1-20,31,21,12,16,13,10,86,54,22,1016,1014,1012,5,3,1,21,5,,0.00,,,325<br />
2013-1-21,29,21,13,16,14,11,90,59,24,1017,1014,1013,3,2,2,19,5,,0.00,,,324<br />
2013-1-22,31,22,14,17,14,11,90,56,24,1016,1014,1012,3,2,1,19,3,,0.00,,,297<br />
2013-1-23,30,22,14,19,16,13,89,66,29,1016,1014,1012,4,2,1,21,5,,0.00,,,303<br />
2013-1-24,29,21,14,19,16,14,94,67,34,1015,1013,1012,4,2,1,23,5,,0.00,1,,297<br />
2013-1-25,31,22,14,20,17,14,96,71,33,1016,1014,1012,3,2,1,19,5,,0.00,,Fog,321<br />
2013-1-26,30,22,14,18,16,13,90,63,26,1016,1014,1013,4,2,1,19,3,,0.00,,,297<br />
2013-1-27,30,22,14,18,16,13,85,59,35,1016,1014,1012,4,2,1,19,5,,0.00,1,,311<br />
2013-1-28,31,22,13,18,14,10,75,53,25,1016,1014,1012,4,3,1,21,5,,0.00,1,,314<br />
2013-1-29,30,22,13,19,14,9,89,56,28,1015,1013,1012,5,2,2,16,5,,0.00,,,297<br />
2013-1-30,30,22,15,19,17,14,94,69,39,1016,1013,1011,4,2,1,21,6,,0.00,2,,328<br />
2013-1-31,29,22,14,18,15,11,87,60,37,1015,1013,1012,4,2,1,16,6,,0.00,1,,321<br />
2013-2-1,32,24,17,20,17,14,85,64,37,1015,1013,1011,4,2,1,21,5,,0.00,,,318<br />
2013-2-2,30,24,18,20,18,13,89,63,29,1015,1013,1011,4,2,1,23,5,,0.00,1,,304<br />
2013-2-3,29,24,19,22,19,15,83,65,36,1014,1012,1010,4,2,1,19,6,,0.00,2,,295<br />
2013-2-4,29,23,18,22,20,16,91,74,44,1015,1013,1011,4,2,1,23,6,,0.00,,,322<br />
2013-2-5,30,26,21,21,18,14,88,66,37,1017,1014,1013,5,3,2,21,6,,0.00,2,,341<br />
2013-2-6,27,23,20,17,14,11,73,56,30,1019,1016,1014,5,3,2,23,10,,0.00,1,,338<br />
2013-2-7,28,21,14,16,11,6,65,46,20,1016,1013,1010,7,4,2,23,8,,0.00,,,340<br />
2013-2-8,30,22,14,18,15,13,89,57,32,1014,1011,1009,4,3,1,21,6,,0.00,,,319<br />
2013-2-9,34,25,16,19,17,14,88,55,29,1012,1010,1008,5,3,2,19,5,,0.00,,,352<br />
2013-2-10,31,24,18,21,19,17,88,65,35,1013,1010,1009,4,2,1,19,3,,0.00,1,,279<br />
2013-2-11,33,27,20,23,19,15,83,59,29,1013,1010,1008,4,2,1,19,5,,0.00,1,,306<br />
2013-2-12,34,27,20,19,15,11,70,44,25,1013,1010,1008,4,3,2,19,5,,0.00,1,,23<br />
2013-2-13,35,28,21,22,17,11,74,44,24,1012,1010,1008,4,3,2,19,8,,0.00,1,,342<br />
2013-2-14,32,27,21,23,20,17,85,61,30,1011,1009,1007,4,2,1,19,3,,0.00,2,,276<br />
2013-2-15,32,26,20,23,21,17,83,68,32,1011,1009,1007,3,2,1,19,8,,0.00,2,,271<br />
2013-2-16,29,24,20,23,17,12,89,63,35,1012,1010,1008,6,4,1,23,8,34,0.00,2,,296<br />
2013-2-17,28,22,16,16,13,11,76,53,29,1013,1011,1009,6,4,2,21,8,,0.00,1,,360<br />
2013-2-18,32,22,13,16,12,5,92,48,18,1013,1011,1009,8,4,2,21,8,,0.00,,,352<br />
2013-2-19,33,24,15,19,14,7,81,51,16,1013,1011,1009,4,3,2,23,5,,0.00,,,286<br />
2013-2-20,33,23,14,20,13,8,72,45,16,1014,1011,1009,4,3,2,19,6,,0.00,1,,318<br />
2013-2-21,32,24,17,23,19,15,85,66,38,1014,1012,1010,3,2,1,21,6,,0.00,,,287<br />
2013-2-22,31,23,16,20,18,13,96,63,31,1015,1013,1011,3,2,1,23,5,,0.00,2,,291<br />
2013-2-23,30,24,19,22,19,16,90,68,40,1017,1014,1012,4,3,2,24,8,40,0.00,1,,326<br />
2013-2-24,33,24,16,19,14,9,78,50,17,1016,1013,1011,7,4,2,26,10,37,0.00,,,352<br />
2013-2-25,33,24,14,20,16,10,89,54,26,1015,1013,1011,4,3,1,24,6,37,0.00,,,298<br />
2013-2-26,32,24,16,20,16,10,76,55,23,1016,1014,1012,7,4,1,24,8,,0.00,1,,308<br />
2013-2-27,29,23,18,20,18,15,87,63,40,1017,1014,1013,5,3,2,21,8,,0.00,1,,342<br />
2013-2-28,33,26,19,19,16,6,78,53,17,1015,1013,1010,6,3,2,19,10,,0.00,,,335<br />
2013-3-1,37,27,16,18,13,6,69,39,11,1014,1012,1010,5,4,2,23,6,,0.00,,,337<br />
2013-3-2,38,28,18,17,12,6,69,34,9,1015,1012,1010,7,4,2,21,8,,0.00,,,10<br />
2013-3-3,39,28,16,17,9,2,70,32,8,1014,1012,1010,5,3,2,23,5,,0.00,,,341<br />
2013-3-4,39,27,16,13,6,-2,63,25,5,1014,1011,1009,8,4,2,23,6,,0.00,,,278<br />
2013-3-5,39,28,16,11,6,3,40,22,7,1013,1011,1009,5,3,2,21,5,,0.00,,,347<br />
2013-3-6,39,29,18,13,9,6,55,25,9,1014,1011,1009,10,4,2,23,8,,0.00,,,9<br />
2013-3-7,40,30,19,15,10,7,59,29,9,1013,1011,1009,6,4,2,21,5,,0.00,,,298<br />
2013-3-8,39,29,19,17,12,7,65,31,11,1014,1012,1010,10,3,1,21,6,,0.00,1,,312<br />
2013-3-9,35,27,18,19,14,9,64,38,20,1013,1011,1009,10,3,1,21,6,,0.00,1,,277<br />
2013-3-10,33,27,20,21,15,8,74,45,15,1012,1010,1008,6,5,2,23,10,,0.00,1,,301<br />
2013-3-11,32,26,19,22,21,18,83,66,33,1013,1010,1008,6,4,2,21,8,,0.00,1,,302<br />
2013-3-12,31,25,19,22,20,14,83,66,40,1014,1012,1010,7,4,2,23,8,,0.00,1,,294<br />
2013-3-13,30,24,19,21,19,15,89,65,38,1014,1012,1010,6,5,2,24,8,,0.00,2,,291<br />
2013-3-14,31,24,18,22,19,17,84,65,39,1014,1012,1010,8,5,2,26,10,34,0.00,1,,321<br />
2013-3-15,33,27,20,22,20,16,88,62,32,1014,1011,1009,5,4,2,23,10,35,0.00,1,,325<br />
2013-3-16,31,26,20,23,21,17,84,66,44,1040,1012,1010,6,4,2,21,8,,0.00,1,,282<br />
2013-3-17,32,26,20,24,21,17,94,68,38,1014,1011,1009,5,3,1,21,8,,0.00,,,294<br />
2013-3-18,33,26,19,23,21,17,86,65,38,1012,1009,1007,5,4,2,19,6,,0.00,1,,286<br />
2013-3-19,33,27,19,23,18,5,92,57,16,1012,1010,1008,8,4,1,26,8,,0.00,2,,279<br />
2013-3-20,34,26,17,19,13,4,88,40,11,1013,1011,1010,8,4,2,24,8,,0.00,1,,329<br />
2013-3-21,32,24,17,22,17,12,78,54,31,1013,1010,1007,8,5,2,24,8,,0.00,1,,306<br />
2013-3-22,32,27,21,24,22,14,86,71,35,1010,1008,1006,8,4,2,26,8,37,0.00,2,,304<br />
2013-3-23,31,26,21,23,21,18,89,67,39,1011,1009,1006,6,4,0,24,8,37,0.00,2,,294<br />
2013-3-24,32,27,22,23,21,18,86,67,38,1013,1010,1008,10,4,2,23,10,37,0.00,2,,325<br />
2013-3-25,33,28,23,23,21,19,79,61,38,1012,1009,1006,5,4,2,24,11,35,0.00,2,,321<br />
2013-3-26,31,26,21,22,21,18,79,67,47,1011,1009,1007,10,4,2,21,8,34,0.00,3,,294<br />
2013-3-27,31,26,21,22,21,18,86,67,43,1011,1009,1007,8,5,2,23,8,39,0.00,2,,316<br />
2013-3-28,31,26,21,22,21,18,83,67,46,1012,1010,1009,8,5,2,27,10,39,0.00,2,,325<br />
2013-3-29,32,26,20,21,17,11,81,54,30,1013,1011,1009,7,5,2,23,10,37,0.00,1,,325<br />
2013-3-30,33,27,20,21,18,12,83,55,23,1012,1009,1006,7,4,2,26,10,40,0.00,,,336<br />
2013-3-31,33,26,19,22,19,16,81,55,30,1011,1008,1006,6,4,2,24,8,35,0.00,1,,303<br />
2013-4-1,32,26,20,23,21,16,89,67,38,1011,1009,1007,5,4,2,26,8,32,0.00,1,,270<br />
2013-4-2,31,26,21,22,19,16,84,61,37,1012,1010,1009,10,4,2,24,6,42,0.00,1,,289<br />
2013-4-3,31,26,21,20,18,14,79,57,32,1013,1011,1009,10,5,2,24,10,37,0.00,1,,322<br />
2013-4-4,32,26,20,22,21,19,85,66,46,1013,1010,1007,8,4,2,24,10,35,0.00,2,,322<br />
2013-4-5,33,27,20,24,22,18,88,68,39,1010,1008,1005,8,4,2,23,10,,0.00,1,,290<br />
2013-4-6,32,27,22,24,23,21,89,78,51,1011,1008,1006,5,3,2,23,10,,0.00,1,,269<br />
2013-4-7,32,27,21,24,22,19,94,70,45,1010,1008,1006,8,4,2,26,8,,0.00,1,,290<br />
2013-4-8,33,26,19,22,21,15,88,63,38,1011,1008,1006,5,4,2,21,10,37,0.00,1,,324<br />
