
HST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-30,28,24,20,21,20,19,96,80,62,1019,1018,1016,16,16,16,24,10,,0.00,2,,60<br />
2001-1-31,28,24,20,20,19,18,87,73,58,1020,1018,1016,16,16,16,29,16,35,0.00,1,,61<br />
2001-2-1,27,23,19,21,19,17,90,75,60,1020,1019,1016,16,16,16,19,10,,0.00,2,,96<br />
2001-2-2,27,23,20,21,18,18,90,74,56,1019,1018,1015,16,16,16,24,11,,0.00,1,,76<br />
2001-2-3,27,23,21,21,18,14,91,76,60,1019,1017,1015,16,16,14,27,14,39,1.27,4,Rain,26<br />
2001-2-4,26,22,19,15,14,13,73,63,50,1017,1015,1013,16,16,16,29,18,40,0.00,1,,20<br />
2001-2-5,26,22,18,16,14,13,87,67,50,1015,1013,1011,16,16,16,26,13,37,0.00,3,,3<br />
2001-2-6,24,21,18,19,17,15,90,80,62,1012,1011,1008,16,15,6,16,10,,1.52,2,Rain,348<br />
2001-2-7,25,20,15,19,17,13,96,77,47,1013,1011,1010,16,16,16,14,8,,0.00,1,,39<br />
2001-2-8,26,22,18,20,18,16,90,81,62,1015,1013,1012,16,16,11,21,8,,0.76,4,Rain,23<br />
2001-2-9,27,24,22,21,20,19,90,78,67,1015,1013,1012,16,16,16,26,14,29,0.00,3,,69<br />
2001-2-10,27,24,21,21,20,19,94,81,64,1013,1012,1010,16,16,6,26,11,,2.03,3,Rain,47<br />
2001-2-11,27,23,21,22,21,20,96,86,67,1013,1012,1010,16,16,16,23,10,29,1.78,3,Rain,63<br />
2001-2-12,26,22,19,22,21,19,97,85,74,1015,1013,1012,16,16,16,23,10,,0.00,3,Rain,353<br />
2001-2-13,27,24,21,21,20,18,90,80,69,1018,1015,1014,16,16,16,29,16,45,0.76,6,Rain,51<br />
2001-2-14,26,23,21,19,18,17,87,75,64,1019,1017,1016,16,16,13,42,27,58,0.25,6,Rain,65<br />
2001-2-15,27,24,21,19,18,17,90,71,56,1020,1018,1016,16,16,10,40,29,61,3.30,3,Rain,61<br />
2001-2-16,27,24,22,17,17,15,73,64,52,1020,1019,1017,16,16,16,34,27,47,0.00,1,,54<br />
2001-2-17,26,23,21,18,17,16,78,66,54,1021,1019,1018,16,16,16,29,23,40,0.00,2,Rain,65<br />
2001-2-18,26,23,21,19,18,17,81,70,56,1021,1019,1017,16,16,16,27,19,34,0.00,3,,69<br />
2001-2-19,27,24,21,19,18,18,87,73,58,1021,1019,1017,16,16,16,27,13,,0.00,2,,58<br />
2001-2-20,27,23,20,18,18,17,90,73,56,1020,1018,1016,16,16,16,29,11,39,0.00,2,,48<br />
2001-2-21,26,22,19,20,19,18,93,79,60,1019,1016,1015,16,16,16,23,8,,0.00,2,,328<br />
2001-2-22,26,22,19,21,19,17,93,77,66,1018,1016,1015,16,16,16,21,8,,0.00,2,,253<br />
2001-2-23,26,23,20,21,20,19,100,81,69,1019,1017,1015,16,16,6,19,8,,2.79,1,Rain,91<br />
2001-2-24,27,23,20,21,20,18,90,80,67,1016,1015,1014,16,16,16,21,10,,0.00,1,,188<br />
2001-2-25,27,24,23,21,21,20,85,79,69,1016,1015,1013,16,16,16,23,13,,0.00,2,Rain,195<br />
2001-2-26,27,24,22,22,21,19,90,81,65,1019,1016,1015,16,16,16,16,6,,0.00,3,Rain,132<br />
2001-2-27,29,24,20,20,19,18,93,75,58,1020,1019,1017,16,16,16,32,13,39,0.00,1,,25<br />
2001-2-28,28,24,22,20,19,19,84,73,60,1021,1020,1018,16,16,16,26,11,26,0.00,2,,44<br />
2001-3-1,27,24,22,19,18,17,81,70,58,1021,1020,1018,16,16,16,26,16,35,0.00,3,,55<br />
2001-3-2,28,24,21,19,18,17,90,71,52,1022,1020,1019,16,16,16,26,16,34,0.25,3,Rain,53<br />
2001-3-3,26,23,21,18,17,16,84,68,56,1022,1020,1019,16,16,16,29,16,40,0.25,4,Rain,46<br />
2001-3-4,28,24,21,18,17,14,78,66,51,1021,1018,1016,16,16,16,34,18,42,0.00,4,,56<br />
2001-3-5,26,23,21,19,18,17,84,74,58,1017,1016,1014,16,16,16,21,11,,0.00,4,,62<br />
2001-3-6,28,23,18,19,18,17,90,73,52,1019,1016,1015,16,16,16,34,13,37,0.00,1,,51<br />
2001-3-7,28,24,21,19,18,18,87,73,56,1021,1019,1017,16,16,16,32,18,37,0.00,2,Rain,70<br />
2001-3-8,28,24,22,19,18,17,84,72,58,1022,1020,1019,16,16,14,34,23,40,0.00,3,Rain,68<br />
2001-3-9,27,24,22,19,18,16,84,72,58,1022,1020,1019,16,16,16,37,26,52,0.00,2,Rain,64<br />
2001-3-10,27,24,22,18,17,17,76,67,52,1022,1021,1019,16,16,16,37,24,48,0.00,1,,64<br />
2001-3-11,28,24,22,17,17,16,75,64,50,1022,1021,1019,16,16,16,35,23,40,0.00,1,,63<br />
2001-3-12,26,24,22,18,17,17,75,67,58,1022,1020,1019,16,16,16,34,21,47,0.00,2,Rain,55<br />
2001-3-13,28,24,21,18,18,17,84,70,52,1021,1019,1017,16,16,16,35,16,42,0.00,2,Rain,52<br />
2001-3-14,28,24,21,18,18,16,78,69,52,1022,1020,1019,16,16,16,29,21,37,0.00,1,,65<br />
2001-3-15,27,24,22,19,18,17,78,69,56,1022,1021,1019,16,16,16,32,18,42,0.00,2,,70<br />
2001-3-16,27,23,21,19,18,17,87,73,58,1021,1020,1017,16,16,16,27,14,39,0.00,2,,69<br />
2001-3-17,25,22,19,22,20,18,97,87,74,1020,1019,1017,16,16,11,14,10,,1.27,3,Rain,19<br />
2001-3-18,28,23,18,19,17,16,93,73,49,1019,1018,1015,16,16,4,23,10,,0.00,1,,9<br />
2001-3-19,26,22,19,19,17,14,97,74,54,1018,1016,1015,16,16,16,26,13,35,0.00,3,Rain,4<br />
2001-3-20,26,21,17,16,14,12,76,64,46,1017,1015,1013,16,16,16,24,11,32,0.00,1,,5<br />
2001-3-21,26,21,17,16,14,13,84,65,52,1017,1016,1014,16,16,16,19,10,,0.00,1,,330<br />
2001-3-22,26,22,19,18,16,14,81,70,56,1017,1015,1014,16,16,16,19,10,,0.00,3,Rain,309<br />
2001-3-23,26,22,18,19,18,16,87,76,62,1016,1014,1012,16,16,16,23,10,,0.00,4,,25<br />
2001-3-24,25,23,21,22,21,19,96,87,74,1016,1013,1011,16,15,4,24,10,27,11.68,6,Rain-Thunderstorm,170<br />
2001-3-25,27,24,22,22,22,20,96,87,76,1020,1016,1014,16,16,16,19,8,,0.51,3,Rain,133<br />
2001-3-26,27,23,20,22,21,18,93,82,72,1021,1020,1018,16,16,16,21,6,,0.00,1,,176<br />
2001-3-27,28,24,21,22,20,19,93,77,62,1021,1020,1017,16,16,16,24,10,,0.00,3,,64<br />
2001-3-28,28,26,23,20,19,18,79,70,56,1020,1019,1017,16,16,16,32,18,35,0.00,2,,65<br />
2001-3-29,27,24,22,21,19,18,88,76,64,1019,1017,1015,16,16,16,21,11,,0.00,3,,135<br />
2001-3-30,27,24,21,21,20,19,87,78,67,1017,1015,1013,16,16,16,23,10,,0.00,2,Rain,160<br />
2001-3-31,27,24,21,21,20,19,90,79,67,1016,1015,1014,16,16,16,24,10,,0.00,1,,94<br />
2001-4-1,28,24,21,21,20,19,90,77,60,1019,1016,1014,16,16,16,24,10,34,0.00,1,,42<br />
2001-4-2,28,26,23,21,20,19,87,75,60,1019,1018,1016,16,16,16,29,13,47,0.00,3,Rain,63<br />
2001-4-3,28,26,23,19,19,18,76,69,56,1021,1019,1017,16,16,16,35,26,47,0.00,2,,62<br />
2001-4-4,28,26,23,19,18,16,81,67,54,1021,1020,1018,16,16,14,35,26,50,0.00,3,Rain,70<br />
2001-4-5,27,23,21,21,18,16,84,72,60,1020,1018,1016,16,16,16,24,13,,0.00,2,,80<br />
2001-4-6,24,22,21,21,20,18,96,88,76,1020,1018,1016,16,15,8,19,8,,2.03,5,Rain,250<br />
2001-4-7,28,24,21,19,18,18,84,71,56,1020,1018,1016,16,16,16,27,16,34,0.00,2,,67<br />
2001-4-8,28,25,22,21,19,18,90,74,58,1021,1019,1017,16,16,13,35,18,45,0.51,3,Rain,64<br />
2001-4-9,28,24,22,19,18,17,87,70,54,1021,1020,1018,16,16,16,40,24,52,0.25,2,Rain,60<br />
2001-4-10,28,24,21,21,19,17,90,75,58,1021,1019,1017,16,16,10,37,21,48,2.03,2,Rain,68<br />
2001-4-11,28,25,22,19,18,17,76,68,54,1021,1020,1018,16,16,16,45,29,53,0.00,1,,67<br />
2001-4-12,28,24,22,21,18,17,94,71,56,1022,1020,1019,16,16,8,37,27,48,1.27,2,Rain,66<br />
2001-4-13,28,25,22,19,18,18,78,70,58,1022,1020,1018,16,16,16,34,26,47,0.00,1,,61<br />
2001-4-14,28,24,21,18,18,16,81,69,52,1021,1020,1018,16,16,16,34,26,45,0.00,3,Rain,57<br />
2001-4-15,27,23,21,18,18,17,87,71,58,1019,1017,1015,16,16,16,32,16,40,0.51,3,Rain,49<br />
2001-4-16,28,24,21,18,17,16,81,67,50,1019,1017,1015,16,16,16,29,13,37,0.00,1,,37<br />
2001-4-17,27,23,20,19,18,18,90,74,58,1021,1019,1017,16,16,16,35,16,42,0.51,3,Rain,56<br />
2001-4-18,28,24,22,19,18,18,81,72,56,1022,1020,1019,16,16,16,40,21,47,0.00,2,,70<br />
2001-4-19,28,24,22,20,19,18,84,73,62,1021,1020,1018,16,16,16,32,19,50,0.00,3,Rain,68<br />
2001-4-20,28,24,22,21,19,19,87,77,62,1021,1019,1017,16,16,16,29,16,32,0.25,2,Rain,66<br />
2001-4-21,28,24,22,20,19,18,79,70,58,1021,1020,1018,16,16,16,32,19,42,0.00,1,,62<br />
2001-4-22,28,25,22,21,19,18,79,71,60,1022,1020,1019,16,16,16,32,21,40,0.00,2,Rain,62<br />
2001-4-23,28,24,22,20,19,18,83,72,58,1020,1019,1016,16,16,16,27,19,34,0.00,3,,52<br />
2001-4-24,28,24,22,20,19,17,84,72,56,1018,1016,1015,16,16,16,29,16,37,0.00,2,,42<br />
2001-4-25,27,24,21,20,19,18,90,75,62,1018,1017,1015,16,16,16,27,13,37,0.00,4,Rain,53<br />
2001-4-26,28,25,22,19,18,17,79,68,54,1020,1019,1017,16,16,16,35,21,47,0.00,1,,63<br />
2001-4-27,27,24,22,20,19,18,81,72,62,1021,1020,1018,16,16,16,40,24,50,0.00,2,Rain,62<br />
2001-4-28,28,24,22,20,19,18,87,73,60,1020,1019,1017,16,16,16,39,23,47,0.00,2,Rain,61<br />
2001-4-29,27,24,22,21,19,18,88,77,64,1021,1019,1017,16,16,16,40,23,50,0.00,3,Rain,66<br />
2001-4-30,27,25,23,20,19,17,84,71,58,1019,1018,1016,16,16,16,29,24,42,0.00,3,Rain,63<br />
2001-5-1,28,24,22,21,20,19,84,75,63,1019,1018,1016,16,16,16,34,18,,0.00,2,,67<br />
2001-5-2,28,26,23,20,19,19,81,71,58,1020,1018,1017,16,16,16,29,21,37,0.00,1,Rain,59<br />
2001-5-3,27,24,22,20,19,18,84,74,62,1020,1019,1017,16,16,16,34,16,45,0.00,3,Rain,56<br />
2001-5-4,28,24,21,20,19,18,87,73,56,1020,1018,1016,16,16,16,26,14,37,0.25,2,Rain,46<br />
2001-5-5,28,24,22,21,19,18,90,77,60,1019,1017,1015,16,16,16,29,11,40,0.00,4,Rain,26<br />
2001-5-6,28,24,21,18,18,17,83,67,52,1016,1015,1014,16,16,16,29,14,37,0.25,0,,25<br />
2001-5-7,29,26,22,19,17,16,84,64,46,1017,1016,1014,16,16,16,32,14,37,0.00,2,Rain,54<br />
2001-5-8,29,26,22,19,17,16,76,62,47,1019,1017,1016,16,16,16,32,18,37,0.00,4,Rain,65<br />
2001-5-9,28,26,23,19,18,17,73,65,51,1019,1017,1016,16,16,16,34,19,40,0.00,3,,65<br />
2001-5-10,28,26,23,18,17,16,73,61,46,1020,1017,1016,16,16,16,32,19,40,0.00,2,,58<br />
2001-5-11,28,24,22,18,17,15,76,62,51,1020,1019,1016,16,16,16,29,14,40,0.00,3,,54<br />
2001-5-12,29,26,22,17,16,13,71,58,42,1020,1019,1017,16,16,16,26,16,35,0.00,2,Rain,58<br />
2001-5-13,29,26,22,17,16,14,71,59,42,1020,1019,1017,16,16,16,27,18,39,0.00,2,,56<br />
2001-5-14,29,26,22,18,17,16,71,60,46,1021,1019,1018,16,16,16,29,18,39,0.00,1,,61<br />
2001-5-15,28,24,22,19,18,16,81,67,54,1021,1020,1018,16,16,16,32,19,40,0.25,5,Rain,56<br />
2001-5-16,29,26,22,19,18,18,78,68,54,1019,1018,1016,16,16,16,32,19,37,0.00,2,,66<br />
2001-5-17,28,24,22,19,18,16,87,67,47,1017,1016,1014,16,16,16,29,16,35,0.00,3,Rain,67<br />
2001-5-18,28,24,22,21,20,19,84,76,62,1019,1017,1015,16,16,16,21,8,,0.00,3,,95<br />
2001-5-19,27,24,21,21,20,18,87,74,60,1020,1018,1017,16,16,16,16,10,,0.00,1,Rain,95<br />
2001-5-20,30,26,22,20,19,18,87,66,49,1021,1019,1017,16,16,16,23,13,27,0.00,1,,65<br />
2001-5-21,30,27,23,20,18,16,76,64,43,1020,1019,1017,16,16,16,23,13,29,0.00,1,,48<br />
2001-5-22,29,26,22,21,20,19,96,73,55,1019,1018,1016,16,16,14,21,10,29,0.25,4,Rain,31<br />
2001-5-23,31,27,22,20,18,18,84,65,48,1019,1017,1016,16,16,16,26,11,37,0.00,2,,42<br />
2001-5-24,31,27,23,20,19,17,76,63,46,1019,1017,1016,16,16,16,27,16,39,0.00,3,,64<br />
2001-5-25,29,26,23,22,19,17,91,68,51,1019,1017,1015,16,16,16,26,14,35,0.25,4,Rain,48<br />
2001-5-26,30,27,23,22,19,17,91,67,44,1019,1017,1016,16,16,16,27,11,37,0.00,3,,48<br />
2001-5-27,29,26,23,18,18,17,73,61,46,1018,1017,1015,16,16,16,34,21,40,0.00,1,,62<br />
2001-5-28,29,26,22,19,18,16,78,63,46,1017,1015,1014,16,16,16,26,13,32,0.00,3,,62<br />
2001-5-29,26,24,22,22,21,19,96,83,72,1017,1016,1015,16,16,6,23,10,,2.03,6,Rain,19<br />
2001-5-30,28,26,23,23,21,19,88,75,63,1019,1017,1016,16,16,16,19,8,,0.51,5,Rain,0<br />
2001-5-31,31,27,23,21,18,16,82,62,43,1019,1017,1016,16,16,16,29,14,40,0.00,2,,60<br />
2001-6-1,28,26,23,19,18,17,73,63,51,1018,1017,1015,16,16,16,24,16,37,0.00,3,,66<br />
2001-6-2,29,26,22,21,18,16,88,65,46,1017,1016,1014,16,16,8,32,16,39,0.76,3,Rain,55<br />
2001-6-3,29,25,21,21,18,17,87,66,48,1017,1016,1014,16,16,11,26,14,39,0.76,2,Rain,38<br />
2001-6-4,28,25,22,21,19,18,91,71,54,1015,1015,1014,16,16,8,34,18,45,1.27,3,Rain,58<br />
2001-6-5,28,24,21,22,20,18,97,82,56,1015,1014,1013,16,14,2,32,16,37,25.15,5,Rain-Thunderstorm,48<br />
2001-6-6,29,26,22,20,19,18,84,70,56,1018,1015,1014,16,16,16,27,16,37,0.00,1,,60<br />
2001-6-7,29,26,23,21,19,18,79,69,56,1020,1018,1016,16,16,16,27,14,37,0.00,2,,60<br />
2001-6-8,30,27,23,21,19,18,79,65,53,1019,1018,1017,16,16,16,32,16,45,0.00,0,,60<br />
2001-6-9,29,26,23,19,18,18,74,64,51,1020,1018,1017,16,16,16,37,23,45,0.00,1,,65<br />
2001-6-10,29,27,24,19,18,17,71,62,48,1019,1018,1016,16,16,16,32,19,42,0.00,3,,60<br />
2001-6-11,29,26,23,19,18,18,76,64,51,1019,1018,1017,16,16,16,34,21,42,0.00,3,,63<br />
2001-6-12,29,26,23,21,19,18,79,69,55,1018,1017,1015,16,16,16,23,16,32,0.00,4,Rain,61<br />
2001-6-13,29,26,23,22,19,19,82,70,55,1016,1015,1014,16,16,16,27,16,32,0.25,2,Rain,65<br />
2001-6-14,29,27,24,20,19,18,76,65,51,1016,1015,1014,16,16,16,29,18,39,0.00,2,,69<br />
2001-6-15,31,27,24,21,19,17,79,64,46,1017,1015,1014,16,16,16,29,14,35,0.00,3,Rain,68<br />
2001-6-16,30,27,24,21,19,19,79,67,55,1017,1015,1014,16,16,16,32,16,40,0.00,1,,63<br />
2001-6-17,30,27,24,21,19,18,76,65,49,1019,1017,1016,16,16,16,34,18,42,0.00,2,,66<br />
2001-6-18,29,27,24,19,18,17,71,60,48,1019,1017,1016,16,16,16,27,19,40,0.00,3,,59<br />
2001-6-19,29,27,24,19,17,16,73,60,43,1017,1016,1015,16,16,16,27,19,37,0.00,4,,53<br />
2001-6-20,29,26,23,20,18,16,82,62,46,1018,1016,1015,16,16,6,26,18,45,0.00,3,Rain,54<br />
2001-6-21,30,27,23,20,18,16,79,60,43,1019,1017,1016,16,16,16,32,21,47,0.00,2,Rain,65<br />
2001-6-22,29,27,24,20,19,18,76,64,51,1018,1017,1016,16,16,16,37,23,48,0.00,4,Rain,62<br />
2001-6-23,29,27,24,20,18,17,76,63,49,1017,1016,1015,16,16,16,34,23,40,0.51,1,,65<br />
2001-6-24,29,27,24,21,18,14,79,63,48,1015,1014,1013,16,16,4,29,21,39,0.00,2,Rain,46<br />
2001-6-25,31,27,23,23,22,19,94,77,55,1016,1014,1013,16,16,14,26,11,,0.51,3,Rain,63<br />
2001-6-26,30,27,24,19,18,18,71,61,48,1017,1015,1014,16,16,16,34,23,47,0.00,1,,63<br />
2001-6-27,29,26,23,20,18,16,76,60,46,1017,1016,1015,16,16,16,26,19,37,0.00,1,,58<br />
2001-6-28,31,27,23,21,19,18,90,68,49,1018,1017,1015,16,16,16,26,16,37,0.25,3,Rain,46<br />
2001-6-29,31,27,24,21,19,18,82,64,48,1018,1016,1015,16,16,16,26,18,32,0.00,1,,46<br />
2001-6-30,29,26,23,22,21,20,89,74,60,1016,1015,1014,16,16,16,19,8,,0.00,3,,178<br />
2001-7-1,28,27,26,23,22,21,77,73,69,1015,1014,1013,16,16,16,21,11,,0.00,5,,99<br />
2001-7-2,29,27,25,23,22,21,89,72,63,1017,1015,1013,24,16,16,21,8,,0.00,4,,109<br />
2001-7-3,31,27,24,23,21,20,82,70,53,1017,1016,1014,16,16,16,23,11,,0.00,3,,80<br />
2001-7-4,31,27,24,22,21,18,84,70,48,1017,1016,1015,16,16,16,26,10,,0.00,2,,70<br />
2001-7-5,28,26,24,21,20,19,76,69,62,1018,1017,1015,16,16,16,21,13,,0.00,2,,85<br />
2001-7-6,31,28,24,20,19,17,74,61,42,1020,1018,1017,16,16,16,35,21,45,0.00,2,,64<br />
2001-7-7,31,28,25,19,18,17,69,59,46,1019,1017,1016,16,16,16,37,27,48,0.00,1,,63<br />
2001-7-8,31,27,24,19,18,17,73,61,46,1017,1016,1015,16,16,16,27,16,35,0.00,2,,59<br />
2001-7-9,32,27,23,21,19,19,81,65,48,1018,1016,1015,16,16,16,27,13,26,0.00,2,,66<br />
2001-7-10,31,28,25,21,19,19,76,64,51,1018,1017,1016,16,16,16,32,19,40,0.00,2,Rain,60<br />
2001-7-11,30,27,24,20,19,17,76,62,46,1018,1017,1015,16,16,16,29,21,45,0.00,2,Rain,62<br />
2001-7-12,30,27,23,20,18,17,83,63,46,1018,1016,1015,16,16,8,34,21,50,0.76,2,Rain,62<br />
2001-7-13,29,26,23,21,18,17,87,64,46,1019,1017,1016,16,16,16,34,19,47,0.76,2,Rain,67<br />
2001-7-14,31,27,22,22,21,19,93,69,49,1020,1019,1017,16,16,14,34,16,39,0.76,2,Rain,69<br />
2001-7-15,32,29,26,22,21,20,79,66,50,1020,1019,1017,16,16,16,32,19,45,0.00,1,,69<br />
2001-7-16,31,28,25,23,20,18,89,66,53,1019,1018,1016,16,16,14,35,23,47,0.00,4,Rain,67<br />
2001-7-17,31,27,24,21,19,18,84,66,48,1018,1017,1015,16,16,16,35,24,45,0.00,3,,61<br />
2001-7-18,31,27,23,21,19,18,90,65,46,1018,1017,1016,16,16,16,32,21,42,0.25,3,Rain,68<br />
2001-7-19,31,27,24,21,19,17,76,61,44,1018,1016,1015,16,16,16,29,23,45,0.00,1,,55<br />
2001-7-20,30,27,24,21,19,18,82,66,51,1017,1016,1015,16,16,16,32,24,40,0.00,2,Rain,61<br />
2001-7-21,30,27,24,21,20,19,76,66,55,1017,1016,1015,16,16,16,34,23,45,0.00,4,,63<br />
2001-7-22,32,28,24,20,18,17,76,60,43,1016,1015,1014,16,16,16,32,18,42,0.00,0,,66<br />
2001-7-23,31,28,24,19,18,16,71,59,40,1016,1015,1014,16,16,16,32,19,40,0.00,0,,62<br />
2001-7-24,31,28,24,19,18,17,74,60,43,1016,1015,1014,16,16,16,32,19,40,0.00,1,,64<br />
2001-7-25,31,27,23,21,18,17,74,60,43,1017,1016,1015,16,16,16,27,13,40,0.00,2,,57<br />
2001-7-26,32,28,24,20,19,17,74,61,42,1018,1017,1016,16,16,16,34,18,42,0.00,2,,56<br />
2001-7-27,31,28,24,19,18,16,76,59,41,1018,1017,1015,16,16,16,35,14,45,0.00,1,,28<br />
2001-7-28,31,28,24,19,18,16,71,59,41,1016,1015,1014,16,16,16,32,16,40,0.00,1,,54<br />
2001-7-29,31,28,24,23,21,19,88,69,51,1016,1015,1013,16,16,16,27,19,40,0.76,3,Rain,63<br />
2001-7-30,32,28,24,23,21,19,88,69,48,1019,1017,1015,16,16,16,40,21,58,0.00,2,Rain,68<br />
2001-7-31,29,27,24,21,19,18,79,65,51,1018,1017,1015,16,16,16,35,26,45,0.00,4,Rain,55<br />
2001-8-1,31,28,24,21,19,18,76,63,45,1019,1017,1016,16,16,16,39,24,47,0.00,2,Rain,69<br />
2001-8-2,32,28,24,22,21,20,79,67,50,1020,1019,1018,16,16,16,27,16,34,0.00,1,,50<br />
2001-8-3,30,28,25,22,21,20,82,69,59,1020,1019,1017,16,16,16,37,23,40,0.00,3,,59<br />
2001-8-4,31,27,24,22,19,18,85,64,48,1019,1017,1015,16,16,16,29,23,39,0.00,4,Rain,64<br />
2001-8-5,31,27,24,21,20,19,79,68,51,1017,1016,1014,16,16,16,34,21,42,0.00,3,,68<br />
2001-8-6,31,28,24,21,20,19,79,65,49,1017,1016,1015,16,16,16,35,24,53,0.00,2,Rain,61<br />
2001-8-7,31,28,24,19,19,17,74,60,42,1017,1016,1015,16,16,16,29,19,39,0.00,1,,64<br />
2001-8-8,31,28,25,21,19,19,72,63,51,1017,1016,1014,16,16,16,32,21,40,0.00,2,,65<br />
2001-8-9,31,28,25,22,21,19,79,67,49,1016,1015,1013,16,16,16,37,21,55,0.00,4,,64<br />
2001-8-10,31,28,26,22,21,19,79,65,51,1018,1016,1015,16,16,16,32,26,48,0.00,3,,64<br />
2001-8-11,31,28,25,20,19,17,74,60,46,1018,1017,1015,16,16,16,32,24,47,0.00,1,Rain,56<br />
2001-8-12,29,27,24,20,19,18,71,62,53,1018,1017,1015,16,16,16,35,24,48,0.00,1,,67<br />
2001-8-13,30,28,25,21,19,18,76,63,51,1018,1017,1016,16,16,16,39,27,48,0.00,1,,62<br />
2001-8-14,31,27,24,20,18,15,74,59,39,1017,1016,1014,16,16,14,34,24,45,0.00,2,Rain,70<br />
2001-8-15,31,27,23,22,19,18,77,64,48,1016,1015,1013,16,16,16,27,18,37,0.00,1,,65<br />
2001-8-16,31,28,26,24,23,22,84,74,62,1017,1015,1014,16,16,16,32,19,42,0.00,4,,54<br />
2001-8-17,32,29,25,23,21,19,83,67,48,1019,1017,1016,16,16,16,39,21,50,0.00,2,,59<br />
