
IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,6,0,-5,-4,-8,-19,86,50,16,1027,1025,1024,,,,14,3,,0.00,,,128<br />
2006-1-2,8,1,-5,-4,-7,-8,80,53,34,1027,1025,1023,,,,6,2,,0.00,,,118<br />
2006-1-3,10,3,-3,-2,-4,-6,86,65,32,1025,1023,1022,,,,6,2,,0.00,,,180<br />
2006-1-4,12,4,-3,1,-3,-5,93,59,33,1027,1025,1023,10,10,10,6,3,,0.00,1,,66<br />
2006-1-5,12,4,-2,-1,-2,-5,93,65,33,1028,1025,1023,,,,11,2,,0.00,,,130<br />
2006-1-6,13,4,-3,-1,-3,-6,93,67,36,1027,1024,1022,7,7,7,6,0,,0.00,,,120<br />
2006-1-7,12,4,-3,1,-2,-5,100,66,33,1024,1021,1019,7,7,6,11,3,,0.00,0,,171<br />
2006-1-8,11,7,3,5,3,-2,87,74,41,1021,1018,1016,10,8,7,55,5,,0.00,6,Rain,185<br />
2006-1-9,11,7,3,5,3,-1,100,74,54,1018,1016,1015,10,8,5,21,11,,0.00,5,Rain,293<br />
2006-1-10,14,7,1,2,0,-4,93,68,29,1021,1019,1017,10,9,7,14,5,,0.00,2,,292<br />
2006-1-11,8,4,2,6,4,0,100,88,70,1029,1021,1018,7,4,2,29,2,,0.00,8,Rain,170<br />
2006-1-12,14,10,6,8,7,5,100,87,67,1020,1018,1017,7,4,2,11,5,,0.00,6,Rain,188<br />
2006-1-13,12,7,3,9,6,3,100,91,71,1020,1019,1017,8,5,2,14,3,,0.00,7,Rain,223<br />
2006-1-14,12,8,4,7,3,-2,100,77,46,1014,1012,1010,10,6,1,29,6,,0.00,5,Rain,281<br />
2006-1-15,14,7,1,-1,-3,-6,87,57,27,1014,1013,1012,10,10,10,21,6,,0.00,2,,302<br />
2006-1-16,9,4,0,-3,-6,-12,70,52,22,1017,1015,1014,10,10,10,21,10,,0.00,2,,315<br />
2006-1-17,9,3,-3,-3,-7,-11,86,51,24,1018,1016,1014,10,10,10,21,6,,0.00,2,,289<br />
2006-1-18,8,3,-2,-5,-8,-13,74,48,25,1019,1017,1016,10,10,10,11,5,,0.00,1,,308<br />
2006-1-19,8,1,-5,-6,-8,-10,80,47,29,1023,1020,1018,,,,72,8,,0.00,,,28<br />
2006-1-20,9,2,-5,-3,-6,-8,80,56,34,1023,1021,1020,,,,6,3,,0.00,,,98<br />
2006-1-21,5,0,-4,1,-2,-7,93,77,60,1020,1018,1016,10,7,4,72,10,,0.00,7,Snow,340<br />
2006-1-22,11,3,-3,1,-4,-44,87,64,4,1023,1020,1018,8,8,7,11,3,,0.00,0,,91<br />
2006-1-23,12,4,-2,3,-1,-3,93,71,41,1024,1022,1021,8,7,7,6,2,,0.00,0,,300<br />
2006-1-24,16,7,-2,3,-1,-6,93,67,22,1024,1023,1022,10,9,6,6,0,,0.00,3,,109<br />
2006-1-25,18,10,2,7,3,1,100,65,39,1024,1023,1021,10,8,5,11,2,,0.00,4,,255<br />
2006-1-26,19,11,3,6,2,-1,93,59,30,1033,1022,1020,10,9,8,21,3,,0.00,1,,274<br />
2006-1-27,18,12,7,5,2,-1,71,52,32,1022,1020,1017,10,10,8,32,6,,0.00,6,Rain,239<br />
2006-1-28,17,11,6,5,2,-3,76,56,26,1019,1017,1015,10,10,10,14,5,,0.00,2,,235<br />
2006-1-29,14,9,4,2,-5,-16,76,44,12,1057,1017,1013,,,,26,6,,0.00,,,300<br />
2006-1-30,10,5,0,-2,-6,-10,65,47,25,1017,1015,1014,,,,14,6,,0.00,,,334<br />
2006-1-31,13,3,-6,-6,-11,-19,80,42,12,1021,1019,1017,,,,21,5,,0.00,,,281<br />
2006-2-1,15,6,-4,3,-4,-14,71,51,28,1024,1022,1021,10,10,10,11,3,,0.00,5,,265<br />
2006-2-2,16,10,4,5,3,0,87,62,45,1026,1025,1023,10,7,6,14,3,,0.00,6,Rain,120<br />
2006-2-3,23,12,1,6,1,-1,93,56,4,1026,1023,1020,10,8,7,18,3,,0.00,6,,125<br />
2006-2-4,14,10,6,8,3,-1,77,59,41,1024,1022,1021,10,9,6,21,6,,0.00,7,Rain,174<br />
2006-2-5,16,10,5,6,4,3,100,71,42,1024,1022,1020,10,9,4,11,2,,0.00,4,,105<br />
2006-2-6,17,10,4,6,3,1,87,61,39,1023,1021,1019,10,8,7,47,3,,0.00,5,,78<br />
2006-2-7,20,12,4,6,4,2,93,65,37,1023,1021,1019,10,10,10,6,2,,0.00,3,,123<br />
2006-2-8,19,13,7,8,6,4,87,62,37,1024,1022,1020,10,8,5,21,2,,0.00,5,Rain,229<br />
2006-2-9,32,23,14,7,4,0,59,42,17,1022,1021,1019,10,10,10,32,18,,0.00,5,,209<br />
2006-2-10,17,13,9,10,8,5,100,76,45,1028,1025,1021,10,8,3,26,8,,0.00,7,Rain,140<br />
2006-2-11,9,8,8,9,8,6,100,93,82,1026,1023,1021,10,4,2,11,2,,0.00,7,Rain,255<br />
2006-2-12,17,11,6,8,7,4,100,73,48,1020,1018,1016,10,7,1,11,2,,0.00,4,Rain,150<br />
2006-2-13,13,9,6,7,6,2,93,75,51,1020,1018,1017,10,10,8,21,5,,0.00,6,Rain,165<br />
2006-2-14,18,11,5,8,7,5,100,74,48,1019,1017,1016,10,9,6,11,2,,0.00,6,,130<br />
2006-2-15,51,31,10,8,6,3,82,61,8,1016,1015,1013,10,9,7,35,5,,0.00,6,Rain,254<br />
2006-2-16,18,13,9,10,3,-1,76,56,28,1014,1013,1011,10,10,10,145,10,,0.00,7,,242<br />
2006-2-17,15,11,7,4,-3,-16,66,42,12,1018,1016,1013,10,10,10,166,11,,0.00,8,,301<br />
2006-2-18,17,10,3,-1,-7,-16,75,36,10,1021,1019,1018,,,,26,5,,0.00,,,280<br />
2006-2-19,16,7,-1,-2,-6,-11,80,41,19,1022,1020,1018,,,,21,5,,0.00,,,244<br />
2006-2-20,17,9,1,0,-3,-9,81,47,17,1021,1019,1017,10,10,10,11,2,,0.00,5,,133<br />
2006-2-21,18,9,1,4,-2,-8,87,49,20,1019,1017,1015,10,9,8,29,5,,0.00,7,,37<br />
2006-2-22,16,10,5,7,4,-1,100,71,31,1018,1016,1014,10,9,5,29,5,,0.00,4,Rain,268<br />
2006-2-23,14,9,4,6,3,0,100,75,47,1017,1016,1014,10,8,4,26,5,,0.00,4,Rain,295<br />
