
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,29,21,13,13,9,6,67,48,32,1016,1014,1012,5,4,3,14,3,,0.00,0,,88<br />
2000-1-2,29,22,15,16,12,9,73,55,34,1017,1014,1012,6,5,3,13,5,,0.00,0,,75<br />
2000-1-3,28,22,16,13,10,7,68,52,37,1016,1014,1012,6,4,3,8,3,,0.00,0,,65<br />
2000-1-4,26,20,14,12,9,8,82,57,34,1016,1013,1012,4,4,1,8,2,,0.00,0,,137<br />
2000-1-5,28,20,12,13,9,4,82,51,21,1016,1014,1012,5,4,3,8,2,,0.00,0,,110<br />
2000-1-6,28,20,13,11,9,5,82,58,23,1015,1014,1013,6,4,4,10,5,,0.00,0,,43<br />
2000-1-7,29,21,14,7,6,2,63,39,20,1016,1014,1011,6,5,1,8,2,,0.00,0,,133<br />
2000-1-8,30,21,12,10,7,5,63,46,20,1016,1012,1010,5,3,1,6,0,,0.00,0,,220<br />
2000-1-9,30,21,13,13,10,6,77,51,27,1015,1012,1010,5,3,1,3,0,,0.00,1,,70<br />
2000-1-10,29,21,13,13,11,8,82,61,27,1013,1011,1008,6,4,1,6,2,,0.00,1,,70<br />
2000-1-11,29,22,15,14,11,8,77,55,30,1012,1010,1008,5,4,2,6,2,,0.00,0,,140<br />
2000-1-12,26,22,18,18,15,12,83,67,47,1012,1010,1009,5,4,3,13,8,,0.00,0,,258<br />
2000-1-13,25,21,17,18,13,8,94,68,34,1015,1013,1011,6,4,3,8,2,,0.00,1,,180<br />
2000-1-14,25,18,12,12,7,4,82,49,27,1014,1011,1009,8,5,3,16,5,,0.00,0,,28<br />
2000-1-15,16,12,9,7,2,1,58,47,36,1015,1013,1012,4,4,3,10,5,,0.00,0,,19<br />
2000-1-16,22,16,10,2,-1,-4,50,36,22,1019,1016,1015,6,5,4,19,6,,0.00,0,,61<br />
2000-1-17,25,17,9,7,2,-1,54,39,24,1019,1017,1014,6,5,5,26,11,,0.00,0,,56<br />
2000-1-18,31,23,15,15,8,3,68,44,24,1020,1016,1014,8,5,4,14,10,,0.00,0,,66<br />
2000-1-19,31,22,14,13,12,9,82,63,25,1018,1015,1012,6,4,1,11,3,,0.00,0,,25<br />
2000-1-20,29,20,12,9,6,3,72,43,19,1014,1011,1009,6,4,1,11,2,,0.00,0,,226<br />
2000-1-21,27,21,15,15,12,5,77,61,45,1015,1012,1010,6,4,1,11,2,,0.00,2,,281<br />
2000-1-22,29,23,17,15,13,11,77,58,33,1014,1012,1011,8,5,3,10,6,,0.00,1,,273<br />
2000-1-23,29,22,15,14,12,8,82,57,27,1017,1014,1012,6,4,1,6,0,,0.00,0,Fog,270<br />
2000-1-24,29,22,15,13,11,8,77,63,27,1015,1014,1013,6,4,2,0,0,,0.00,0,,-1<br />
2000-1-25,29,26,22,12,11,10,53,37,30,1016,1015,1013,5,4,2,11,8,,0.00,0,,335<br />
2000-1-26,,,,,,,,,,,,,,,,0,0,,0.00,1,,-1<br />
2000-1-27,25,22,20,5,3,2,33,28,22,1018,1017,1016,6,5,4,14,10,,0.00,0,,354<br />
2000-1-28,24,17,11,6,2,-1,59,42,23,1020,1018,1017,6,5,4,13,8,,0.00,0,,51<br />
2000-1-29,26,17,9,8,4,3,66,45,23,1021,1018,1016,6,5,4,16,6,,0.00,0,,67<br />
2000-1-30,31,21,11,7,4,0,63,41,14,1019,1016,1013,6,5,4,8,2,,0.00,0,,318<br />
2000-1-31,30,20,10,12,9,5,87,53,20,1016,1013,1010,6,4,1,14,3,,0.00,2,,291<br />
2000-2-1,26,22,18,16,13,10,83,62,36,1013,1011,1009,4,4,2,14,10,,0.00,1,,274<br />
