
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,20,14,8,11,9,7,94,72,43,1009,1007,1001,30,25,15,35,11,,0.00,5,Rain,71<br />
2006-1-2,29,21,14,14,6,-4,94,44,17,999,984,977,30,25,20,48,32,74,0.00,3,Rain,338<br />
2006-1-3,23,17,12,12,4,-3,88,46,25,992,987,979,30,26,15,37,19,55,0.00,4,Rain,324<br />
2006-1-4,16,12,8,11,7,4,93,71,55,992,986,979,30,21,15,37,14,,0.00,4,Rain,278<br />
2006-1-5,21,12,4,8,4,-1,93,59,25,999,996,992,,,,26,10,42,0.00,3,Rain,315<br />
2006-1-6,20,14,8,10,7,1,94,67,30,1012,1006,999,30,30,30,37,18,53,0.00,4,Rain-Thunderstorm,258<br />
2006-1-7,25,14,4,9,6,3,100,60,24,1013,1011,1009,,,,21,6,,0.00,5,,323<br />
2006-1-8,26,21,16,7,5,2,55,34,22,1011,1009,1007,,,,58,23,80,0.00,4,,318<br />
2006-1-9,21,16,12,12,10,7,100,77,40,1026,1021,1011,20,14,3,26,11,,0.00,5,Rain,32<br />
2006-1-10,19,16,13,14,12,9,94,78,64,1026,1023,1020,30,23,3,27,18,,0.00,6,,61<br />
2006-1-11,26,19,13,14,12,8,100,68,32,1020,1012,1006,30,25,15,39,13,60,0.00,6,Rain,20<br />
2006-1-12,22,16,11,13,10,7,100,77,43,1020,1015,1006,30,15,4,45,27,64,0.00,6,Rain,218<br />
2006-1-13,29,19,10,16,12,8,94,67,35,1018,1007,998,30,30,30,35,23,,0.00,3,,50<br />
2006-1-14,19,16,13,12,9,5,82,67,40,1014,1009,1001,30,28,15,52,31,58,0.00,5,,61<br />
2006-1-15,26,19,11,11,6,-6,82,49,18,1009,999,994,30,28,15,40,27,61,0.00,4,,15<br />
2006-1-16,21,13,6,11,6,2,93,63,37,1015,1013,1009,30,30,30,34,13,,0.00,1,,69<br />
2006-1-17,25,15,5,10,6,2,100,55,26,1015,1010,1002,30,30,30,50,13,72,0.00,3,,5<br />
2006-1-18,26,18,10,12,8,4,88,66,39,1007,1000,996,30,15,8,45,27,64,0.00,6,Rain,161<br />
2006-1-19,18,13,9,9,7,5,94,71,42,1020,1013,1007,30,23,8,21,8,,0.00,5,Rain,45<br />
