
AEST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-2-14,23,21,19,18,16,14,88,74,60,1015,1014,1013,10,10,7,26,21,42,0.00,7,Rain,171<br />
2000-2-15,24,21,18,17,16,15,83,71,61,1015,1014,1013,10,10,10,24,13,39,0.00,6,Rain,177<br />
2000-2-16,25,21,18,18,17,15,88,73,57,1017,1015,1013,10,10,10,23,11,,0.00,5,Rain,179<br />
2000-2-17,27,23,20,18,17,15,88,68,48,1019,1017,1016,10,10,10,23,11,,0.00,3,,158<br />
2000-2-18,27,22,18,18,17,14,88,68,45,1019,1018,1017,10,10,10,23,11,,0.00,1,,150<br />
2000-2-19,27,23,19,17,16,14,88,63,45,1018,1016,1014,10,10,10,21,11,,0.00,2,,129<br />
2000-2-20,27,21,16,16,15,14,94,65,45,1014,1012,1010,10,10,10,16,10,,0.00,4,,104<br />
2000-2-21,28,24,22,20,18,16,88,67,54,1014,1012,1010,10,10,10,24,14,,0.00,6,Rain,82<br />
2000-2-22,27,24,22,19,18,17,78,66,54,1015,1014,1012,10,10,10,26,16,35,0.00,5,,84<br />
2000-2-23,24,24,24,18,18,18,69,69,69,1014,1014,1014,10,10,10,16,16,,0.00,6,,73<br />
2000-5-1,24,24,23,19,19,19,78,76,73,1016,1016,1016,10,10,10,26,26,45,0.00,6,,145<br />
2000-5-4,25,22,20,19,19,18,94,79,65,1017,1016,1015,10,10,10,16,11,,0.00,3,,65<br />
2000-5-5,25,21,17,21,19,17,100,87,65,1017,1015,1014,10,10,6,19,8,,0.00,3,Fog,13<br />
2000-5-6,25,23,19,21,16,11,100,71,41,1020,1015,1013,10,10,4,27,16,,0.00,4,,295<br />
2000-5-7,24,19,14,15,13,11,88,70,50,1025,1022,1020,10,10,10,26,14,,0.00,2,,194<br />
2000-5-8,24,19,15,18,15,13,94,81,57,1026,1024,1023,10,9,3,26,13,45,0.00,5,Rain,184<br />
2000-5-9,23,19,15,16,14,11,100,76,47,1025,1024,1022,10,10,10,21,13,,0.00,3,,183<br />
2000-5-10,23,18,13,14,12,9,94,73,41,1024,1022,1021,10,10,10,23,13,,0.00,1,,200<br />
2000-5-11,24,19,13,14,13,12,94,71,47,1022,1020,1019,10,10,10,23,16,,0.00,2,,196<br />
2000-5-12,24,18,12,14,12,11,94,72,44,1020,1019,1017,10,10,10,23,11,,0.00,1,,196<br />
2000-5-13,25,18,12,18,13,11,94,78,50,1021,1018,1016,10,10,10,23,10,,0.00,1,,296<br />
2000-5-14,26,19,12,17,14,12,100,78,42,1019,1016,1014,10,9,7,24,8,,0.00,1,Fog,345<br />
2000-5-15,23,18,13,14,11,6,94,66,35,1022,1019,1017,,,,23,10,,0.00,,,199<br />
2000-5-16,23,17,11,15,12,10,94,73,44,1024,1023,1021,10,10,10,21,11,,0.00,2,,189<br />
2000-5-17,23,19,15,14,13,11,88,71,57,1026,1024,1022,10,10,10,14,11,,0.00,4,,183<br />
2000-5-18,21,16,12,13,11,10,94,72,53,1028,1027,1025,10,10,10,26,14,47,0.00,2,,200<br />
2000-5-19,22,18,14,13,12,11,94,72,53,1027,1026,1024,10,10,6,21,13,,0.00,6,,195<br />
2000-5-20,21,17,12,15,12,10,94,75,56,1024,1022,1020,10,10,10,21,10,,0.00,7,,215<br />
2000-5-21,23,16,9,12,10,8,100,71,41,1025,1023,1021,10,10,10,21,11,,0.00,1,,197<br />
2000-5-22,23,18,13,13,12,8,94,70,41,1026,1025,1023,10,10,10,23,14,,0.00,3,Rain,193<br />
2000-5-23,20,18,15,17,14,12,94,87,68,1025,1023,1021,10,8,3,16,11,,0.00,6,Rain,199<br />
2000-5-24,20,17,14,17,15,13,100,93,78,1022,1019,1017,10,6,2,21,11,,0.00,6,Rain,184<br />
2000-5-25,21,18,16,17,17,15,100,92,73,1018,1017,1015,10,5,0,14,10,,0.00,5,Fog,227<br />
2000-5-26,24,19,15,19,17,15,100,85,57,1014,1012,1010,10,10,5,21,6,,0.00,6,Rain,354<br />
2000-5-27,25,20,16,18,13,8,100,68,36,1012,1011,1009,10,10,10,24,11,,0.00,2,Fog,303<br />
2000-5-28,18,14,12,8,-1,-5,59,38,22,1016,1014,1012,10,10,10,35,23,52,0.00,6,,276<br />
2000-5-29,18,13,9,1,-1,-5,54,38,26,1017,1016,1013,10,10,10,37,24,52,0.00,1,,269<br />
2000-5-30,18,11,5,3,1,-1,70,49,28,1016,1014,1012,10,10,10,34,16,53,0.00,1,,275<br />
2000-5-31,17,11,5,2,-1,-3,66,46,26,1015,1013,1011,10,10,10,29,19,,0.00,1,,270<br />
2000-6-1,13,8,5,2,1,1,76,65,44,1015,1014,1013,,,,21,16,,0.00,,,275<br />
2000-6-10,15,,15,13,13,13,88,88,88,1019,1019,1019,10,10,10,14,14,,0.00,8,Rain,230<br />
2000-6-11,16,13,12,14,13,11,100,93,82,1022,1020,1018,10,10,10,21,16,39,0.00,6,Rain,220<br />
2000-6-12,20,16,11,12,11,9,94,74,52,1029,1026,1022,10,10,10,27,16,48,0.00,3,,205<br />
2000-6-13,20,16,11,12,11,10,94,78,52,1032,1031,1029,10,10,10,23,14,,0.00,5,,210<br />
2000-6-14,20,16,11,12,10,8,94,73,49,1034,1032,1031,10,10,10,21,14,39,0.00,4,,202<br />
2000-6-15,20,16,12,13,11,10,88,75,52,1033,1031,1029,10,10,10,21,14,,0.00,5,,201<br />
2000-6-16,21,16,11,14,11,7,100,72,40,1030,1029,1027,10,10,4,13,10,,0.00,4,Rain,177<br />
2000-6-17,20,15,10,14,11,9,94,79,59,1029,1028,1027,10,10,8,24,11,,0.00,5,,191<br />
2000-6-18,21,18,15,15,13,11,94,79,56,1029,1027,1025,10,10,10,24,11,,0.00,4,,177<br />
2000-6-19,21,17,13,15,13,11,100,80,53,1027,1024,1023,10,10,10,13,10,,0.00,4,Rain,178<br />
2000-6-20,21,17,13,17,15,13,100,89,68,1023,1021,1018,10,10,7,11,6,,0.00,5,,280<br />
2000-6-21,25,19,14,17,16,14,100,91,54,1020,1019,1017,10,8,1,14,6,,0.00,3,Fog,334<br />
2000-6-22,23,17,10,15,12,9,100,84,53,1021,1019,1016,10,10,10,21,8,,0.00,1,Fog,288<br />
2000-6-23,22,14,8,10,4,-2,93,59,20,1020,1018,1016,10,10,10,27,10,,0.00,1,,271<br />
2000-6-24,19,12,5,9,4,2,87,62,40,1023,1021,1020,10,10,10,19,11,,0.00,1,,204<br />
2000-6-25,21,14,9,10,9,6,82,63,46,1024,1023,1022,10,10,10,23,16,,0.00,3,,196<br />
2000-6-26,21,16,11,14,12,11,100,85,53,1024,1022,1020,10,9,2,16,13,,0.00,5,Rain,204<br />
2000-6-27,19,16,11,14,13,11,100,88,68,1021,1019,1017,10,10,6,19,10,,0.00,5,,208<br />
2000-6-28,20,14,8,15,12,8,100,91,64,1018,1016,1014,10,5,0,19,10,,0.00,2,Fog,256<br />
2000-6-29,22,16,11,13,7,-1,100,65,34,1017,1013,1011,10,10,10,35,13,48,0.00,3,Fog,295<br />
2000-6-30,17,13,10,4,1,-1,62,44,34,1016,1014,1012,10,10,10,45,26,61,0.00,1,,277<br />
2000-7-1,21,14,8,7,6,5,81,58,38,1018,1016,1014,10,10,10,27,21,,0.00,1,,262<br />
2000-7-2,22,14,8,11,9,6,93,68,43,1022,1019,1017,10,10,10,26,13,,0.00,2,,214<br />
2000-7-3,21,16,10,10,9,8,88,68,43,1024,1022,1021,10,10,10,23,16,,0.00,3,,198<br />
2000-7-4,17,14,13,15,13,9,100,88,72,1024,1022,1021,10,8,2,21,11,39,0.00,6,Rain,212<br />
2000-7-5,20,14,9,10,9,7,93,73,46,1022,1020,1018,10,10,10,19,11,,0.00,2,,204<br />
2000-7-6,21,13,7,11,8,4,94,75,33,1020,1017,1015,10,10,10,21,10,,0.00,1,,238<br />
2000-7-7,20,13,7,13,9,6,100,80,46,1017,1015,1013,10,10,10,13,8,,0.00,4,,266<br />
2000-7-8,19,14,10,12,11,9,94,78,52,1016,1014,1013,10,10,10,11,3,,0.00,6,Rain,223<br />
2000-7-9,21,17,13,15,13,11,100,82,53,1016,1015,1013,10,10,10,21,5,,0.00,4,Rain,15<br />
2000-7-10,21,16,11,13,12,10,100,84,52,1016,1015,1012,10,9,4,23,6,,0.00,2,Fog-Rain-Thunderstorm,245<br />
2000-7-11,19,14,9,12,7,4,94,67,37,1013,1012,1010,10,10,10,34,14,,0.00,1,,269<br />
2000-7-12,21,13,7,11,7,3,93,66,40,1014,1012,1010,10,10,10,16,10,,0.00,1,,276<br />
2000-7-13,20,13,6,4,1,-3,81,51,23,1015,1012,1009,,,,29,14,,0.00,,,259<br />
2000-7-14,20,12,4,10,4,1,93,67,30,1020,1017,1015,10,10,10,19,10,,0.00,1,,240<br />
2000-7-15,21,12,4,11,5,-2,94,71,21,1021,1019,1017,10,10,10,23,10,,0.00,1,,244<br />
2000-7-16,20,12,4,9,4,-1,100,68,24,1020,1019,1017,,,,29,10,,0.00,,,238<br />
2000-7-17,21,12,4,6,3,1,93,60,28,1018,1016,1014,10,10,10,26,11,,0.00,2,,238<br />
2000-7-18,23,16,8,13,8,5,94,68,41,1016,1014,1013,10,10,10,24,10,,0.00,1,,222<br />
2000-7-19,21,13,7,15,11,7,100,82,56,1016,1014,1011,10,10,10,24,10,,0.00,2,Fog,332<br />
2000-7-20,25,16,6,11,7,2,94,64,22,1018,1015,1013,,,,14,6,,0.00,,,332<br />
2000-7-21,25,16,7,9,4,-1,93,55,22,1019,1016,1014,,,,24,8,,0.00,,,294<br />
2000-7-22,20,13,6,10,5,1,94,63,28,1022,1020,1018,,,,23,10,,0.00,,,218<br />
2000-7-23,22,13,6,10,7,1,93,72,25,1022,1020,1018,,,,14,8,,0.00,,,233<br />
2000-7-24,21,13,6,14,9,5,100,79,43,1023,1021,1018,10,8,4,23,10,,0.00,1,,302<br />
2000-7-25,21,14,8,16,12,7,100,84,49,1020,1018,1015,7,4,0,27,8,,0.00,1,Fog,349<br />
2000-7-26,26,20,14,15,13,10,94,72,39,1014,1012,1009,10,10,10,34,21,47,0.00,3,Rain,334<br />
2000-7-27,14,9,4,12,9,3,100,89,72,1020,1016,1012,10,10,9,14,6,,0.00,7,Fog-Rain,306<br />
2000-7-28,17,10,3,5,2,-1,100,67,30,1025,1021,1019,10,10,10,27,10,,0.00,1,Fog,251<br />
2000-7-29,19,12,5,12,7,3,93,69,45,1027,1026,1024,10,10,10,23,11,,0.00,3,,189<br />
2000-7-30,20,15,10,13,11,9,94,78,52,1028,1027,1025,10,10,10,19,11,,0.00,3,,192<br />
2000-7-31,19,14,9,12,11,9,100,78,56,1028,1026,1025,10,10,10,16,11,,0.00,5,,185<br />
2000-8-1,20,16,11,14,11,9,94,74,52,1026,1025,1023,10,10,10,13,10,,0.00,6,,174<br />
2000-8-2,21,14,9,13,10,5,100,78,35,1026,1025,1023,10,10,10,14,10,,0.00,1,,183<br />
2000-8-3,20,15,10,12,9,7,94,70,43,1027,1026,1024,10,10,10,23,11,,0.00,2,,185<br />
2000-8-4,18,14,11,14,12,7,94,85,73,1027,1026,1025,10,9,1,19,13,,0.00,5,Rain,175<br />
2000-8-5,19,14,9,13,9,6,100,72,43,1026,1025,1022,10,10,10,24,13,,0.00,1,,179<br />
2000-8-6,20,16,11,12,11,9,88,77,56,1025,1024,1022,10,10,10,23,11,,0.00,5,Rain,199<br />
2000-8-7,20,14,9,15,12,9,100,86,64,1026,1025,1024,10,9,4,24,10,,0.00,3,Fog-Rain,182<br />
2000-8-8,21,16,11,15,13,11,100,88,60,1025,1022,1020,10,10,9,14,10,,0.00,3,Fog-Rain,173<br />
2000-8-9,22,16,11,17,14,11,100,89,57,1020,1017,1014,10,10,10,26,10,,0.00,1,Fog,352<br />
2000-8-10,24,18,11,16,13,11,100,87,44,1019,1017,1015,10,6,0,14,5,,0.00,4,Fog,207<br />
2000-8-11,23,14,5,11,7,1,100,69,25,1023,1020,1018,10,10,10,19,8,,0.00,1,Fog,222<br />
2000-8-12,11,9,9,9,8,7,94,89,76,1025,1024,1023,10,10,10,11,8,,0.00,2,,222<br />
2000-8-27,19,17,14,14,13,10,88,79,72,1011,1010,1009,,,,21,16,,0.00,,,3<br />
2000-8-28,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-9-1,23,19,16,14,7,-5,88,52,15,1014,1010,1008,10,10,10,21,13,,0.00,8,Rain,53<br />
2000-9-2,23,18,13,15,4,-3,94,40,19,1014,1008,1005,10,10,10,58,31,82,0.00,7,Rain,276<br />
2000-9-3,23,14,7,10,4,-2,82,53,21,1019,1016,1014,,,,26,13,,0.00,,,319<br />
2000-9-4,23,14,7,14,8,3,94,68,27,1019,1017,1014,10,10,10,21,10,,0.00,3,Fog,6<br />
2000-9-5,23,16,9,17,11,6,100,77,38,1016,1013,1010,10,9,3,27,8,,0.00,2,Fog,337<br />
2000-9-6,23,17,10,17,14,10,100,85,50,1014,1012,1009,10,4,0,29,10,,0.00,3,Fog,341<br />
2000-9-7,24,20,16,17,15,13,94,72,57,1011,1008,1005,,,,40,26,58,0.00,,,21<br />
2000-9-8,29,24,19,13,1,-5,68,25,11,1011,1008,1005,,,,40,24,60,0.00,,,290<br />
2000-9-9,29,21,14,14,2,-7,82,37,10,1014,1012,1009,,,,27,11,48,0.00,,,278<br />
2000-9-10,27,18,9,11,2,-9,72,39,9,1016,1013,1010,10,8,5,35,10,52,0.00,1,,222<br />
2000-9-11,22,16,10,14,11,9,94,70,46,1018,1015,1012,10,10,10,32,13,,0.00,1,,316<br />
2000-9-12,28,18,9,14,9,-2,100,69,14,1022,1016,1013,10,10,9,29,8,48,0.00,3,Fog,171<br />
2000-9-13,21,17,12,10,8,6,82,57,38,1025,1024,1022,10,10,10,23,13,,0.00,1,,136<br />
2000-9-14,22,16,9,12,10,8,94,68,41,1024,1022,1019,10,10,10,23,11,,0.00,1,,325<br />
2000-9-15,24,17,11,15,12,10,100,75,47,1023,1021,1018,10,10,10,19,8,,0.00,1,,337<br />
2000-9-16,23,19,15,15,13,10,88,68,46,1026,1024,1023,10,10,10,26,11,,0.00,3,,140<br />
2000-9-17,23,18,13,13,12,9,88,68,43,1025,1023,1020,10,10,10,23,10,,0.00,2,,64<br />
2000-9-18,24,17,11,16,14,10,100,78,50,1022,1019,1017,10,10,10,27,11,,0.00,1,,331<br />
2000-9-19,23,18,13,17,14,12,100,81,57,1020,1018,1016,10,10,10,29,14,,0.00,3,Fog,348<br />
2000-9-20,24,18,13,16,14,12,100,80,53,1022,1020,1018,10,10,10,29,16,,0.00,2,Fog,350<br />
2000-9-21,24,18,13,15,13,12,94,75,47,1024,1022,1020,10,10,10,26,13,,0.00,1,Fog,339<br />
2000-9-22,24,19,14,16,15,13,94,78,57,1023,1021,1019,10,10,10,29,13,,0.00,1,,8<br />
2000-9-23,24,18,13,17,15,12,100,81,50,1022,1020,1018,10,10,10,29,14,,0.00,1,Fog,344<br />
2000-9-24,25,18,12,18,15,12,100,83,50,1022,1019,1016,10,9,7,32,13,,0.00,2,Fog,360<br />
2000-9-25,24,21,19,19,16,14,88,73,57,1024,1022,1021,10,10,10,21,14,,0.00,4,,84<br />
2000-9-26,24,20,16,17,16,14,94,74,53,1023,1020,1017,10,10,10,32,16,,0.00,2,,356<br />
2000-9-27,25,20,15,18,17,14,100,77,50,1021,1018,1015,10,10,9,35,21,,0.00,3,,354<br />
2000-9-28,25,21,17,18,16,15,94,73,54,1020,1017,1015,10,10,10,32,24,,0.00,3,,360<br />
2000-9-29,26,20,15,19,17,13,94,74,44,1018,1015,1012,,,,42,26,,0.00,,,2<br />
2000-9-30,27,23,20,20,18,15,88,73,54,1015,1012,1008,,,,42,27,,0.00,,,4<br />
2000-10-1,34,27,20,20,12,-3,88,54,10,1013,1010,1007,,,,26,18,,0.00,,,339<br />
2000-10-2,24,20,16,15,12,2,78,59,30,1020,1017,1013,10,10,10,23,13,42,0.00,1,,93<br />
2000-10-3,24,19,14,15,13,11,94,68,47,1022,1020,1018,10,10,8,27,10,,0.00,1,,7<br />
2000-10-4,23,18,13,14,13,11,94,69,53,1025,1023,1021,10,10,8,23,10,,0.00,4,,56<br />
2000-10-5,24,18,13,14,12,11,94,63,47,1026,1024,1023,10,10,10,21,11,39,0.00,2,,67<br />
2000-10-6,25,19,13,15,13,11,94,69,44,1024,1022,1020,10,10,10,23,13,,0.00,1,,8<br />
2000-10-7,25,19,13,19,16,12,100,77,50,1021,1019,1016,10,10,9,29,13,,0.00,2,,336<br />
2000-10-8,26,22,18,19,18,16,94,78,57,1018,1016,1013,10,10,10,34,19,,0.00,3,,352<br />
2000-10-9,26,22,18,19,18,16,94,80,57,1017,1015,1013,10,8,3,32,19,,0.00,1,Fog,352<br />
2000-10-10,26,22,18,19,18,16,94,76,54,1015,1013,1011,10,10,10,34,19,,0.00,1,,11<br />
2000-10-11,21,20,19,19,14,11,100,73,53,1021,1019,1014,10,10,6,27,13,48,0.00,6,Rain,142<br />
2000-10-12,23,20,17,14,11,7,82,57,38,1021,1019,1017,10,10,10,23,14,,0.00,4,,109<br />
2000-10-13,23,19,15,18,16,14,94,80,65,1017,1011,1006,10,10,4,35,14,,0.00,4,Rain,21<br />
2000-10-14,26,22,17,19,10,2,100,56,24,1011,1005,1002,10,9,2,50,34,80,0.00,5,Rain,285<br />
2000-10-15,24,17,11,13,8,1,82,54,25,1015,1013,1010,,,,23,10,,0.00,,,18<br />
2000-10-16,25,19,13,17,13,9,94,68,36,1017,1015,1013,10,10,10,24,8,,0.00,2,,104<br />
2000-10-17,24,19,15,17,14,12,88,67,50,1021,1019,1016,10,10,10,24,13,,0.00,2,,132<br />
2000-10-18,22,19,17,16,12,10,88,62,50,1022,1020,1019,10,10,10,23,14,,0.00,5,,102<br />
2000-10-19,24,21,18,14,11,9,73,55,41,1021,1020,1018,10,10,10,16,10,,0.00,4,,57<br />
2000-10-20,25,21,17,16,14,12,83,65,44,1020,1018,1016,10,10,10,23,10,,0.00,5,,359<br />
2000-10-21,25,20,16,17,16,15,94,73,57,1018,1017,1015,10,10,10,24,10,39,0.00,5,,132<br />
2000-10-22,24,20,17,16,16,15,94,71,57,1019,1017,1016,10,10,10,19,8,,0.00,5,Rain,116<br />
2000-10-23,24,22,20,17,15,14,78,68,57,1019,1018,1016,10,10,8,24,14,,0.00,4,Rain,76<br />
2000-10-24,25,22,19,18,16,15,88,74,57,1019,1017,1015,10,10,8,27,16,,0.00,4,,31<br />
2000-10-25,24,21,19,19,17,16,88,81,65,1017,1014,1011,10,10,9,34,16,,0.00,4,Rain,346<br />
2000-10-26,27,21,16,20,18,16,100,82,58,1014,1011,1008,10,10,8,35,13,,0.00,2,Fog-Rain-Thunderstorm,353<br />
2000-10-27,27,23,18,20,18,16,100,78,51,1012,1010,1008,10,10,10,24,11,,0.00,2,Fog,33<br />
2000-10-28,28,21,15,18,14,5,100,75,23,1016,1012,1010,10,8,0,29,8,,0.00,2,Fog,146<br />
2000-10-29,21,19,18,15,13,12,83,65,56,1018,1017,1015,10,10,7,24,18,42,0.00,7,Rain,80<br />
2000-10-30,22,20,19,15,13,12,78,62,56,1017,1015,1013,10,10,10,27,23,50,0.00,7,Rain,83<br />
2000-10-31,20,18,15,17,16,14,100,91,68,1012,1009,1006,10,6,1,27,21,48,0.00,6,Rain,164<br />
2000-11-1,24,19,14,15,14,13,94,70,53,1010,1009,1007,10,10,10,23,13,,0.00,3,,155<br />
2000-11-2,20,18,17,17,16,13,94,82,64,1011,1009,1008,10,9,5,11,6,,0.00,6,Rain-Thunderstorm,137<br />
2000-11-3,25,20,16,17,16,15,94,75,54,1014,1011,1010,10,10,9,26,8,45,0.00,3,Rain-Thunderstorm,85<br />
2000-11-4,25,20,15,19,17,15,100,83,57,1013,1012,1009,10,10,7,29,11,47,0.00,3,Fog-Rain-Thunderstorm,343<br />
2000-11-5,26,22,18,21,19,17,94,84,69,1013,1010,1007,10,9,2,47,16,52,0.00,4,Rain-Thunderstorm,8<br />
2000-11-6,26,22,18,20,18,16,100,84,65,1011,1009,1006,10,9,4,29,11,52,0.00,5,Rain-Thunderstorm,2<br />
2000-11-7,24,21,17,17,16,14,94,72,57,1016,1012,1010,10,10,10,34,16,50,0.00,5,Rain,135<br />
2000-11-8,22,19,16,15,13,10,88,69,49,1018,1016,1014,10,10,10,24,16,,0.00,5,,153<br />
2000-11-9,23,18,13,13,11,10,88,63,47,1018,1017,1016,10,10,10,21,10,,0.00,4,,129<br />
2000-11-10,23,21,19,13,12,10,68,55,44,1020,1018,1017,10,10,10,23,13,,0.00,5,,87<br />
2000-11-11,24,21,18,14,13,11,77,60,47,1019,1017,1016,10,10,10,23,13,,0.00,4,,77<br />
2000-11-12,23,19,15,18,16,13,88,74,61,1017,1016,1014,10,9,3,26,11,,0.00,4,Rain,66<br />
2000-11-13,22,20,18,19,18,16,100,85,69,1016,1016,1014,10,8,2,24,13,,0.00,6,Rain,20<br />
2000-11-14,25,22,19,18,16,14,88,70,53,1017,1016,1014,10,9,4,26,19,,0.00,5,Rain,31<br />
2000-11-15,24,22,20,19,17,15,88,73,61,1019,1017,1016,10,9,3,32,19,,0.00,6,Rain,55<br />
2000-11-16,24,21,19,19,18,16,94,84,61,1020,1019,1017,10,8,3,27,16,,0.00,6,Rain,61<br />
2000-11-17,23,22,21,20,19,18,88,84,78,1019,1018,1016,10,9,5,23,14,,0.00,6,Rain,49<br />
2000-11-18,25,23,21,20,19,18,88,81,65,1017,1016,1014,10,10,6,23,10,,0.00,6,Rain,52<br />
2000-11-19,25,22,20,21,19,18,94,81,65,1015,1012,1010,10,10,10,26,11,,0.00,6,Rain,358<br />
2000-11-20,27,23,20,23,21,19,100,86,70,1009,1006,1002,10,9,3,26,16,,0.00,6,Rain,9<br />
