
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,31,27,23,26,24,23,100,84,70,1013,1011,1010,10,10,10,24,13,,0.00,1,,83<br />
2009-1-2,31,27,24,26,24,23,100,85,66,1012,1010,1008,10,10,10,27,13,,0.00,2,,64<br />
2009-1-3,31,28,25,26,25,24,100,86,66,1011,1009,1007,10,10,10,37,19,,0.00,2,,64<br />
2009-1-4,32,29,26,26,26,25,94,84,70,1010,1009,1006,10,10,10,37,18,55,0.00,2,,64<br />
2009-1-5,31,28,25,26,24,23,100,85,70,1012,1010,1008,10,9,7,32,14,,0.00,3,Rain,24<br />
2009-1-6,31,27,24,26,25,23,100,87,74,1012,1011,1009,10,9,6,32,13,,0.00,3,,59<br />
2009-1-7,30,28,25,26,25,24,94,86,74,1012,1011,1010,10,10,10,24,14,,0.00,4,Rain,77<br />
2009-1-8,31,28,25,25,24,23,94,83,70,1014,1012,1011,10,10,10,21,13,,0.00,2,,104<br />
2009-1-9,29,26,23,25,24,23,100,87,74,1016,1014,1012,10,9,2,21,10,,0.00,4,Rain,139<br />
2009-1-10,29,27,25,25,24,22,94,83,66,1018,1016,1014,10,10,10,23,13,,0.00,3,Rain,135<br />
2009-1-11,30,28,26,26,25,24,94,84,70,1016,1014,1013,10,10,6,19,13,,0.00,3,Rain,152<br />
2009-1-12,31,28,26,26,25,24,100,85,74,1015,1013,1012,10,10,10,23,13,,0.00,3,Rain,115<br />
2009-1-13,31,28,26,26,24,24,94,81,66,1014,1013,1012,10,10,10,21,13,,0.00,2,Rain,118<br />
2009-1-14,30,28,25,25,24,23,94,86,70,1015,1013,1012,10,9,4,23,11,,0.00,3,Rain,113<br />
2009-1-15,31,27,24,26,24,24,100,82,66,1015,1013,1011,10,10,10,26,14,,0.00,2,,82<br />
2009-1-16,31,28,26,26,25,24,94,82,70,1015,1013,1012,10,10,10,27,18,,0.00,2,,95<br />
2009-1-17,31,28,25,25,24,23,94,82,70,1015,1014,1013,10,10,10,24,14,,0.00,2,,101<br />
2009-1-18,31,28,26,25,23,22,94,76,66,1015,1014,1012,10,10,10,32,16,,0.00,1,,96<br />
2009-1-19,31,27,23,24,23,22,94,80,66,1015,1013,1011,10,10,10,26,10,,0.00,2,,89<br />
2009-1-20,31,27,23,24,23,22,94,78,62,1014,1012,1010,10,10,10,26,13,,0.00,2,,81<br />
2009-1-21,31,27,24,26,25,23,94,83,70,1013,1012,1010,10,10,10,27,14,,0.00,3,,75<br />
2009-1-22,32,28,25,26,25,24,94,82,66,1014,1012,1009,10,10,10,21,13,,0.00,3,,77<br />
2009-1-23,32,29,26,26,25,24,94,82,66,1013,1012,1010,10,10,10,23,14,,0.00,2,,89<br />
2009-1-24,31,28,26,26,24,21,94,80,55,1012,1011,1009,10,10,10,21,13,,0.00,3,,94<br />
2009-1-25,31,27,24,26,25,24,100,86,70,1012,1011,1010,10,9,3,27,14,,0.00,3,Rain,74<br />
2009-1-26,31,28,26,26,26,24,94,83,74,1014,1012,1011,10,10,10,27,18,,0.00,2,,86<br />
2009-1-27,31,28,25,26,24,24,94,82,70,1015,1014,1013,10,10,10,27,18,,0.00,2,Rain,81<br />
2009-1-28,31,29,27,27,24,23,89,76,66,1015,1014,1012,10,10,4,26,19,,0.00,2,Rain,119<br />
2009-1-29,31,29,27,25,24,24,89,79,70,1015,1014,1012,10,10,4,21,14,,0.00,2,Rain,140<br />
2009-1-30,31,27,23,24,23,23,100,78,62,1014,1013,1011,10,10,4,23,14,,0.00,2,Rain,113<br />
2009-1-31,31,27,24,25,23,22,94,76,62,1014,1012,1011,10,10,10,24,13,,0.00,2,,102<br />
2009-2-1,31,27,24,26,25,24,100,83,70,1013,1011,1010,10,10,10,29,13,,0.00,2,,72<br />
2009-2-2,31,28,25,26,25,24,94,83,66,1014,1012,1010,10,10,5,24,14,,0.00,2,Rain,90<br />
2009-2-3,31,28,25,26,25,24,94,84,70,1017,1013,1011,10,9,2,27,19,,0.00,2,Rain,96<br />
2009-2-4,31,28,25,26,24,23,94,82,70,1015,1014,1012,10,10,10,21,11,,0.00,2,,109<br />
2009-2-5,31,28,25,25,24,23,89,80,66,1015,1013,1011,10,10,10,21,13,,0.00,2,Rain,99<br />
2009-2-6,31,28,25,25,24,24,94,80,70,1015,1013,1012,10,10,10,29,16,,0.00,2,,98<br />
2009-2-7,31,28,26,26,25,24,89,81,70,1015,1013,1011,10,10,10,26,18,,0.00,2,,96<br />
2009-2-8,30,28,25,27,26,25,100,85,74,1014,1012,1011,10,10,4,32,18,,0.00,2,Rain,79<br />
2009-2-9,31,29,27,25,24,24,89,78,66,1014,1012,1010,10,10,10,27,19,,0.00,2,,91<br />
2009-2-10,31,29,27,25,24,24,89,77,66,1014,1013,1011,10,10,10,23,18,,0.00,2,,105<br />
2009-2-11,31,28,25,25,24,23,100,82,70,1015,1013,1012,10,9,3,29,14,,0.00,3,Rain,105<br />
2009-2-12,31,27,24,25,24,23,100,81,62,1013,1011,1008,10,9,4,24,13,,0.00,2,Rain,83<br />
2009-2-13,31,28,25,25,24,23,89,79,66,1010,1009,1007,10,10,10,27,16,,0.00,2,,67<br />
2009-2-14,32,29,26,25,25,24,94,80,66,1014,1010,1009,10,10,10,27,16,,0.00,2,,83<br />
2009-2-15,31,29,27,25,23,21,79,74,62,1013,1012,1010,10,10,10,21,16,,0.00,2,,116<br />
2009-2-16,31,28,25,25,24,23,89,76,66,1013,1011,1010,10,10,10,26,14,,0.00,3,,129<br />
2009-2-17,29,27,24,25,24,23,100,89,79,1013,1012,1011,10,8,3,26,13,,0.00,5,Rain-Thunderstorm,112<br />
2009-2-18,31,27,24,25,24,23,100,84,66,1013,1012,1011,10,9,5,23,10,,0.00,5,Rain,109<br />
2009-2-19,30,27,24,24,24,23,94,80,70,1013,1012,1010,10,9,4,23,14,,0.00,2,Rain,126<br />
2009-2-20,31,28,25,25,24,23,94,83,66,1013,1011,1009,10,9,3,29,11,,0.00,2,Rain,121<br />
2009-2-21,31,28,25,25,24,23,89,80,66,1013,1011,1010,10,10,10,24,16,,0.00,4,,109<br />
2009-2-22,28,27,25,25,24,23,94,89,79,1015,1013,1011,10,8,4,32,14,,0.00,6,Rain,100<br />
2009-2-23,30,27,24,25,24,24,100,89,70,1014,1012,1011,10,9,5,21,11,,0.00,5,Rain,122<br />
2009-2-24,30,27,24,26,25,24,100,86,74,1013,1011,1010,10,9,3,16,8,,0.00,3,Rain,102<br />
2009-2-25,31,28,26,26,25,24,100,82,66,1014,1012,1010,10,10,4,27,13,,0.00,3,Rain,140<br />
2009-2-26,31,29,27,25,24,23,89,76,66,1012,1011,1010,10,10,10,27,19,,0.00,3,,117<br />
2009-2-27,30,27,24,25,24,23,94,79,70,1013,1012,1011,10,9,5,27,14,,0.00,3,Rain,126<br />
2009-2-28,31,27,23,25,24,23,100,83,70,1014,1013,1011,10,9,4,24,11,,0.00,4,Rain,103<br />
2009-3-1,30,28,25,25,24,22,94,80,66,1015,1013,1012,10,10,5,21,13,,0.00,3,Rain,138<br />
2009-3-2,31,27,24,25,24,15,100,80,38,1015,1013,1012,10,10,5,21,13,,0.00,2,Rain,116<br />
2009-3-3,31,27,24,25,24,23,94,77,66,1014,1012,1010,10,10,10,24,13,,0.00,2,,116<br />
2009-3-4,31,27,24,26,25,24,100,85,66,1013,1011,1009,10,10,6,19,11,,0.00,2,,78<br />
2009-3-5,31,28,25,26,25,24,100,83,70,1012,1011,1009,10,10,10,27,11,,0.00,2,,73<br />
2009-3-6,31,28,25,26,25,24,94,84,70,1013,1011,1010,10,10,8,26,11,,0.00,3,,74<br />
2009-3-7,30,28,26,25,24,23,94,82,66,1013,1011,1010,10,10,10,27,14,,0.00,2,,73<br />
2009-3-8,31,27,24,25,24,23,100,80,66,1014,1012,1010,10,10,10,26,14,,0.00,2,,97<br />
2009-3-9,30,27,24,25,24,23,94,81,66,1014,1012,1011,10,10,9,16,10,,0.00,2,,164<br />
2009-3-10,30,27,23,25,24,23,100,80,70,1014,1012,1010,10,9,2,21,10,,0.00,3,,119<br />
2009-3-11,30,28,25,25,24,23,89,79,70,1014,1012,1010,10,9,3,24,13,,0.00,3,Rain,126<br />
2009-3-12,30,27,24,24,23,23,94,80,70,1013,1011,1009,10,10,10,21,11,,0.00,2,,106<br />
2009-3-13,31,27,24,24,23,23,94,77,66,1012,1010,1008,10,10,10,23,13,,0.00,2,,109<br />
2009-3-14,31,27,24,24,23,22,94,76,58,1012,1010,1008,10,10,10,29,14,,0.00,1,,68<br />
2009-3-15,32,27,23,26,24,23,100,83,62,1014,1011,1009,10,10,10,24,11,,0.00,1,,54<br />
2009-3-16,31,28,25,26,25,24,100,84,66,1013,1011,1009,10,10,10,24,14,,0.00,2,,83<br />
