
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,8,2,-3,0,-3,-7,100,74,34,1025,1023,1021,,,,13,10,,0.00,,,35<br />
2000-1-2,8,3,-2,1,-2,-6,93,75,42,1028,1025,1024,10,10,10,14,6,,0.00,3,,34<br />
2000-1-3,10,5,0,2,0,-3,100,79,40,1029,1028,1027,9,8,3,16,8,,0.00,0,,46<br />
2000-1-4,10,4,-2,4,1,-3,100,86,54,1028,1026,1024,9,6,3,13,5,,0.00,1,,35<br />
2000-1-5,11,4,-1,7,3,-1,100,92,76,1024,1023,1022,9,6,5,8,3,,0.00,1,,68<br />
2000-1-6,11,6,0,5,2,-1,100,90,62,1024,1024,1023,9,6,2,11,3,,0.00,0,Fog,39<br />
2000-1-7,11,4,-2,5,1,-3,100,88,58,1025,1023,1023,10,4,0,11,5,,0.00,2,Fog,41<br />
2000-1-8,11,6,1,8,4,0,100,89,67,1024,1024,1023,5,3,2,8,3,,0.00,4,,28<br />
2000-1-9,10,7,4,6,5,4,100,88,76,1024,1023,1022,6,4,2,8,2,,0.00,6,,30<br />
2000-1-10,13,8,4,6,4,4,100,84,58,1028,1026,1023,10,6,4,11,3,,0.00,4,,28<br />
2000-1-11,10,6,2,6,3,2,100,89,71,1031,1029,1028,5,4,4,13,8,,0.00,2,,29<br />
2000-1-12,9,6,2,7,4,2,100,92,81,1029,1027,1025,8,7,5,23,8,,0.00,4,Rain,37<br />
2000-1-13,9,7,5,8,6,3,100,93,76,1025,1021,1017,10,8,6,23,13,,0.00,5,Rain,36<br />
2000-1-14,11,8,6,9,5,2,94,76,58,1018,1016,1015,10,9,7,27,16,45,0.00,6,Rain,72<br />
2000-1-15,12,8,5,6,5,3,100,80,58,1022,1020,1018,9,8,3,14,6,,0.00,4,,32<br />
2000-1-16,11,6,2,5,3,1,100,87,58,1022,1021,1020,10,7,3,13,5,,0.00,3,,19<br />
2000-1-17,8,4,0,4,-1,-4,93,68,46,1020,1017,1014,10,8,6,16,10,,0.00,2,Rain,17<br />
2000-1-18,11,6,1,9,4,-1,100,86,71,1013,1008,1004,10,8,5,16,6,,0.00,2,,1<br />
2000-1-19,11,6,0,5,-6,-17,100,54,15,1022,1013,1005,10,5,2,32,6,50,0.00,1,Fog,38<br />
2000-1-20,10,3,-3,1,-5,-9,87,61,28,1028,1026,1023,10,10,10,11,5,,0.00,2,,64<br />
2000-1-21,10,7,4,9,6,1,100,92,66,1024,1018,1015,10,8,6,13,10,,0.00,3,Rain,154<br />
2000-1-22,9,4,0,8,4,0,100,94,76,1016,1012,1003,8,5,4,26,6,35,0.00,3,Rain,128<br />
2000-1-23,8,6,2,7,3,-1,100,84,66,1005,999,996,10,9,5,35,19,60,0.00,5,Rain,291<br />
2000-1-24,8,3,-1,0,-3,-6,100,71,37,1016,1010,1006,10,10,10,21,11,,0.00,1,,25<br />
2000-1-25,6,1,-4,-3,-6,-7,86,65,42,1026,1021,1016,10,10,10,19,10,,0.00,1,,28<br />
2000-1-26,6,1,-4,2,-2,-5,100,84,61,1032,1029,1026,10,9,5,13,6,,0.00,2,,44<br />
2000-1-27,8,2,-3,1,-3,-8,100,79,34,1034,1032,1030,9,7,5,10,3,,0.00,0,,34<br />
2000-1-28,10,3,-4,7,0,-4,100,92,62,1030,1026,1023,10,6,3,8,3,,0.00,3,,61<br />
2000-1-29,11,8,5,9,7,4,100,93,82,1023,1021,1019,10,8,3,21,11,34,0.00,4,Rain-Thunderstorm,167<br />
2000-1-30,14,9,4,9,6,4,100,85,58,1024,1019,1016,10,8,6,19,8,,0.00,2,,91<br />
2000-1-31,13,7,2,11,6,1,100,92,82,1029,1027,1024,9,7,4,10,2,,0.00,2,,158<br />
2000-2-1,13,10,7,11,9,7,100,92,67,1030,1029,1028,9,6,4,8,2,,0.00,4,,238<br />
2000-2-2,13,9,5,11,8,4,100,91,77,1028,1023,1019,10,8,2,32,10,,0.00,4,Rain,149<br />
2000-2-3,12,9,6,11,9,6,100,97,88,1026,1021,1018,9,6,3,14,5,,0.00,4,,44<br />
2000-2-4,14,8,3,5,0,-5,100,67,33,1035,1032,1026,10,9,6,19,6,,0.00,1,,25<br />
2000-2-5,12,6,0,5,-1,-7,100,68,26,1036,1034,1032,10,10,10,8,5,,0.00,2,,32<br />
2000-2-6,13,7,1,9,4,0,100,87,58,1033,1030,1028,9,9,6,11,3,,0.00,0,,25<br />
2000-2-7,12,6,1,7,4,1,100,88,58,1028,1026,1024,8,5,2,13,3,,0.00,2,Fog,101<br />
2000-2-8,13,8,4,10,7,4,100,92,77,1025,1022,1019,10,7,4,24,6,,0.00,5,Rain,150<br />
2000-2-9,13,10,8,11,9,-3,100,90,35,1019,1014,1012,10,7,4,39,16,66,0.00,4,Rain-Thunderstorm,116<br />
2000-2-10,13,9,5,4,-3,-7,76,45,26,1020,1016,1013,10,10,10,42,31,76,0.00,2,,8<br />
2000-2-11,13,7,0,6,1,-3,100,72,50,1022,1021,1019,10,9,7,19,8,,0.00,3,,57<br />
2000-2-12,12,8,4,7,5,3,100,89,54,1022,1021,1019,10,8,4,19,3,,0.00,4,,101<br />
2000-2-13,13,8,3,6,3,-1,100,80,38,1022,1021,1019,10,7,4,13,8,,0.00,1,,38<br />
2000-2-14,15,8,2,9,3,-1,100,77,34,1021,1019,1018,10,8,6,14,6,,0.00,1,,27<br />
2000-2-15,13,7,2,9,7,2,100,89,72,1022,1020,1018,10,7,0,16,5,,0.00,3,Fog,140<br />
2000-2-16,15,12,9,13,10,8,100,90,72,1016,1010,1004,10,9,6,29,16,47,0.00,3,,184<br />
2000-2-17,11,7,3,7,2,-5,100,74,38,1008,1003,1000,10,9,5,34,13,53,0.00,4,Rain-Thunderstorm,2<br />
2000-2-18,11,4,-1,1,-3,-11,100,62,21,1016,1014,1009,10,9,8,24,8,,0.00,1,,30<br />
2000-2-19,15,10,6,12,8,-2,100,86,57,1015,1009,1005,10,9,7,32,13,48,0.00,4,Rain,178<br />
2000-2-20,14,8,3,7,3,-2,100,77,38,1016,1009,1006,10,9,0,24,8,34,0.00,2,Fog,21<br />
2000-2-21,12,7,2,2,-2,-7,87,56,28,1023,1020,1016,10,10,10,32,13,47,0.00,1,,24<br />
2000-2-22,11,6,0,4,0,-3,100,75,58,1024,1023,1021,10,10,10,19,8,,0.00,3,,40<br />
2000-5-4,23,18,13,16,14,13,100,82,57,1018,1017,1017,10,6,0,23,5,,0.00,3,Fog,234<br />
2000-5-5,20,16,12,16,14,10,100,88,60,1018,1016,1015,8,6,3,19,5,,0.00,4,Fog,205<br />
2000-5-6,24,18,12,15,12,7,100,70,34,1017,1015,1014,10,7,4,26,10,45,0.00,2,,195<br />
2000-5-7,25,19,14,17,14,11,100,82,41,1019,1016,1015,10,9,5,37,10,55,0.00,5,Rain,50<br />
2000-5-8,25,19,14,17,14,12,100,79,53,1020,1019,1018,10,10,10,27,10,,0.00,2,,149<br />
2000-5-9,22,18,14,17,15,12,100,84,53,1021,1019,1018,10,9,6,21,6,29,0.00,4,Rain-Thunderstorm,61<br />
2000-5-10,27,20,14,18,12,6,100,64,36,1019,1017,1016,10,10,10,27,8,,0.00,4,,147<br />
2000-5-11,23,18,14,19,15,9,100,80,52,1019,1018,1017,10,10,9,21,8,,0.00,3,,348<br />
2000-5-12,25,20,15,18,16,15,100,86,54,1019,1018,1017,10,9,9,19,6,,0.00,2,,229<br />
2000-5-13,25,19,14,18,15,12,100,78,47,1018,1017,1017,10,7,3,23,8,37,0.00,3,,267<br />
2000-5-14,26,20,15,16,14,7,100,76,30,1019,1018,1017,10,10,10,29,8,,0.00,3,,360<br />
2000-5-15,25,19,13,17,14,12,100,76,47,1019,1018,1018,10,10,10,13,6,,0.00,2,Thunderstorm,345<br />
2000-5-16,26,20,14,16,14,12,100,72,44,1019,1018,1017,10,9,7,23,6,,0.00,1,,279<br />
2000-5-17,26,19,13,16,11,7,94,60,30,1018,1017,1015,10,9,8,24,8,29,0.00,1,,253<br />
2000-5-18,25,19,13,16,13,10,94,66,39,1015,1014,1012,10,10,9,24,8,35,0.00,1,,200<br />
2000-5-19,22,19,15,18,15,12,100,77,56,1011,1010,1010,10,10,10,27,19,42,0.00,3,,192<br />
2000-5-20,22,17,13,14,12,10,100,72,50,1012,1010,1009,10,10,10,34,19,60,0.00,2,,171<br />
2000-5-21,24,19,14,17,14,12,100,78,47,1014,1013,1012,10,10,10,24,11,40,0.00,3,,175<br />
2000-5-22,24,20,16,18,16,11,100,81,47,1016,1014,1012,10,10,10,24,14,,0.00,4,,189<br />
2000-5-23,25,20,15,17,16,12,100,76,44,1017,1016,1016,10,10,9,24,8,37,0.00,2,,204<br />
2000-5-24,25,20,15,18,16,13,100,76,54,1018,1017,1016,10,10,10,21,8,,0.00,3,,210<br />
2000-5-25,26,20,14,17,13,9,100,65,36,1017,1016,1015,10,10,10,16,6,,0.00,3,,258<br />
2000-5-26,27,21,15,18,16,12,94,71,51,1016,1016,1016,10,10,8,23,6,,0.00,3,,212<br />
2000-5-27,26,21,17,19,17,13,100,79,47,1016,1015,1014,10,9,5,21,8,39,0.00,2,,246<br />
2000-5-28,23,19,15,17,16,13,100,82,53,1016,1015,1014,10,9,5,23,5,,0.00,3,,223<br />
2000-5-29,24,20,16,19,17,15,100,80,61,1015,1014,1013,10,9,7,29,14,42,0.00,2,,207<br />
2000-5-30,27,22,17,18,16,14,100,72,48,1016,1015,1014,10,10,10,26,16,,0.00,2,,184<br />
2000-5-31,26,20,15,18,16,13,94,74,51,1017,1015,1014,10,10,9,34,10,,0.00,4,,159<br />
2000-6-1,18,18,18,17,17,17,94,94,94,1017,1017,1017,,,,8,6,,0.00,,,57<br />
2000-6-10,25,21,17,21,18,13,100,81,47,1015,1015,1014,10,10,9,8,5,,0.00,3,,262<br />
2000-6-11,25,22,18,22,17,12,100,73,44,1015,1013,1013,10,10,9,48,11,34,0.00,4,Rain,187<br />
2000-6-12,27,21,16,18,16,13,94,75,47,1023,1019,1015,10,10,10,37,8,53,0.00,3,Rain,147<br />
2000-6-13,27,22,17,19,16,12,100,68,39,1024,1023,1022,10,10,10,21,6,,0.00,2,,212<br />
2000-6-14,30,22,15,18,14,11,100,65,31,1023,1021,1020,10,10,10,24,8,,0.00,1,,309<br />
2000-6-15,29,23,18,20,16,12,100,66,37,1021,1017,1015,10,10,10,23,5,42,0.00,2,,309<br />
2000-6-16,29,22,16,22,17,12,100,77,35,1016,1014,1013,10,9,6,24,8,35,0.00,1,Rain-Thunderstorm,20<br />
2000-6-17,30,23,16,20,16,9,100,69,27,1022,1017,1015,10,9,7,26,8,32,0.00,1,,42<br />
2000-6-18,28,21,14,13,5,-4,68,38,13,1025,1024,1022,10,10,10,26,13,42,0.00,1,,27<br />
2000-6-19,28,21,14,16,11,7,83,54,26,1024,1023,1022,,,,19,10,,0.00,,,256<br />
2000-6-20,28,21,15,17,11,4,78,49,36,1022,1021,1020,10,10,10,23,6,39,0.00,1,,252<br />
2000-6-21,29,22,16,17,13,10,88,59,39,1021,1020,1019,10,10,10,21,6,35,0.00,1,,302<br />
2000-6-22,29,22,15,17,13,10,88,58,33,1021,1020,1019,,,,19,3,,0.00,,,266<br />
2000-6-23,29,23,18,21,15,13,94,62,40,1020,1018,1017,10,10,10,23,6,,0.00,1,,203<br />
2000-6-24,25,21,18,21,16,8,100,75,52,1017,1015,1014,10,10,10,14,6,,0.00,3,,165<br />
2000-6-25,24,21,19,19,17,16,94,79,61,1014,1012,1012,10,10,10,29,10,50,0.00,3,Rain,207<br />
2000-6-26,27,21,15,19,16,12,100,72,39,1015,1014,1013,10,10,10,32,10,47,0.00,2,,312<br />
2000-6-27,28,22,17,19,15,12,100,62,37,1018,1016,1015,10,10,10,24,10,39,0.00,1,,209<br />
2000-6-28,28,22,17,21,17,13,100,70,39,1017,1014,1012,10,10,10,26,8,39,0.00,1,,188<br />
2000-6-29,27,23,19,21,19,18,100,81,61,1013,1011,1010,10,10,3,16,8,,0.00,2,Rain-Thunderstorm,195<br />
2000-6-30,28,23,18,21,19,16,100,78,51,1015,1013,1013,10,10,9,24,8,,0.00,2,,202<br />
2000-7-1,29,23,18,22,18,16,100,73,48,1017,1016,1014,10,10,8,21,8,,0.00,1,,179<br />
2000-7-2,32,24,18,21,14,11,100,55,29,1018,1017,1016,,,,26,8,42,0.00,,,164<br />
2000-7-3,34,27,19,18,12,6,83,42,22,1018,1015,1013,10,10,10,37,10,48,0.00,1,,162<br />
2000-7-4,35,30,26,14,8,5,47,26,15,1013,1011,1008,10,10,10,63,31,113,0.00,4,,163<br />
2000-7-5,29,24,20,24,19,15,100,71,45,1017,1014,1012,,,,27,18,39,0.00,,,199<br />
2000-7-6,32,24,17,21,15,6,100,59,20,1018,1017,1016,10,9,8,24,10,,0.00,1,,262<br />
2000-7-7,35,27,18,20,14,9,88,50,21,1017,1014,1009,10,10,10,27,8,39,0.00,3,,192<br />
2000-7-8,29,24,21,25,18,5,89,63,23,1009,1007,1006,10,10,10,40,29,60,0.00,1,,209<br />
2000-7-9,28,23,18,19,17,11,100,71,35,1009,1008,1005,10,9,7,39,16,63,0.00,2,,277<br />
2000-7-10,25,21,17,20,17,15,100,76,54,1009,1008,1005,10,10,10,50,19,61,0.00,3,,181<br />
2000-7-11,25,22,19,22,18,14,100,78,54,1008,1004,1002,10,9,6,63,34,89,0.00,3,Rain-Thunderstorm,202<br />
2000-7-12,25,20,15,16,13,11,100,70,44,1012,1010,1008,10,10,10,48,16,82,0.00,3,Thunderstorm,196<br />
2000-7-13,24,18,12,16,12,10,100,73,41,1015,1014,1012,10,10,10,26,10,,0.00,1,,300<br />
2000-7-14,25,20,16,19,16,12,100,80,47,1015,1010,1004,10,10,10,35,19,55,0.00,3,,176<br />
2000-7-15,25,21,17,18,17,13,100,81,47,1005,1002,1001,10,10,7,35,13,58,0.00,3,Rain-Thunderstorm,227<br />
2000-7-16,25,20,15,17,13,7,100,71,36,1013,1007,1003,10,10,10,35,14,47,0.00,3,,293<br />
2000-7-17,26,20,14,16,12,7,94,66,32,1017,1016,1014,10,10,10,27,10,45,0.00,2,,181<br />
2000-7-18,27,21,16,19,16,11,94,70,39,1017,1015,1013,10,10,10,27,11,40,0.00,3,,317<br />
2000-7-19,29,22,16,18,12,1,100,60,18,1014,1013,1012,10,9,6,34,10,47,0.00,1,,335<br />
2000-7-20,28,22,16,17,13,8,100,59,30,1014,1013,1012,10,10,10,26,10,42,0.00,1,,232<br />
2000-7-21,27,21,15,19,14,12,100,67,39,1016,1016,1014,10,10,10,26,8,45,0.00,1,,269<br />
2000-7-22,29,22,16,19,13,7,100,61,25,1018,1017,1016,10,10,10,27,8,40,0.00,1,,277<br />
2000-7-23,30,22,15,18,9,6,94,46,23,1019,1018,1017,10,10,10,26,10,,0.00,1,,175<br />
2000-7-24,30,24,18,13,10,8,64,41,27,1018,1015,1012,10,10,10,45,18,64,0.00,3,,156<br />
