
EET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,1,-2,-5,-1,-3,-6,100,90,75,1020,1015,1011,6,1,0,50,32,68,0.00,8,Snow,29<br />
2000-1-2,-4,-7,-8,-5,-8,-10,93,87,80,1027,1024,1018,10,6,3,32,24,50,0.00,7,,346<br />
2000-1-3,-4,-7,-9,-6,-8,-10,93,87,80,1027,1025,1021,6,5,1,21,13,,0.00,7,Fog-Snow,322<br />
2000-1-4,-4,-8,-12,-6,-9,-13,100,90,74,1024,1022,1021,4,2,0,11,8,,0.00,2,Fog,358<br />
2000-1-5,-2,-7,-11,-3,-6,-12,100,93,86,1023,1020,1019,6,3,0,11,5,,0.00,7,Fog,235<br />
2000-1-6,1,-2,-4,-1,-3,-5,100,92,86,1024,1020,1018,3,2,0,11,6,,0.00,7,Fog-Snow,298<br />
2000-1-7,1,-1,-3,0,-1,-4,100,92,81,1028,1026,1024,3,2,0,11,8,,0.00,8,Fog,30<br />
2000-1-8,1,0,-1,0,-1,-2,100,91,81,1028,1028,1028,3,2,1,11,6,,0.00,8,Fog,48<br />
2000-1-9,0,-1,-1,-1,-2,-3,100,93,86,1029,1028,1028,3,3,1,14,8,,0.00,8,Fog,3<br />
2000-1-10,-1,-2,-2,-3,-3,-4,93,87,80,1032,1030,1028,4,3,3,14,8,,0.00,8,Snow,348<br />
2000-1-11,-1,-2,-3,-3,-4,-5,93,86,80,1036,1034,1032,6,4,3,18,14,,0.00,8,,359<br />
2000-1-12,0,-2,-5,-2,-4,-7,100,86,75,1036,1036,1035,6,4,1,26,18,,0.00,6,,12<br />
2000-1-13,0,-2,-5,-4,-6,-7,93,82,64,1036,1036,1035,6,5,3,14,11,,0.00,5,,35<br />
2000-1-14,2,-1,-3,-2,-3,-5,86,78,70,1035,1034,1033,10,7,3,18,10,,0.00,8,,135<br />
2000-1-15,2,1,0,0,-1,-2,100,84,75,1033,1029,1025,10,7,0,21,16,,0.00,8,Fog-Rain,179<br />
2000-1-16,0,-2,-3,-1,-4,-6,93,85,80,1024,1024,1023,6,5,1,21,16,,0.00,6,,325<br />
2000-1-17,-2,-4,-7,-4,-6,-9,93,86,74,1023,1008,990,6,3,1,29,14,40,0.00,5,Snow,260<br />
2000-1-18,1,-1,-3,-1,-3,-5,100,88,75,991,987,986,10,6,3,32,19,35,0.00,6,Snow,281<br />
2000-1-19,1,-2,-4,-2,-4,-7,100,83,70,1004,998,991,10,8,4,32,19,40,0.00,6,Snow,288<br />
2000-1-20,-4,-6,-7,-7,-9,-12,86,76,63,1011,1009,1004,10,9,6,29,23,47,0.00,3,,301<br />
2000-1-21,-1,-3,-5,-3,-6,-10,100,82,68,1008,998,993,6,4,0,43,23,61,0.00,6,Snow,258<br />
2000-1-22,-5,-9,-12,-6,-12,-15,93,76,63,1017,1009,996,10,7,3,29,26,47,0.00,3,Snow,309<br />
2000-1-23,0,-8,-15,-1,-10,-18,93,73,51,1018,1016,1012,6,3,1,29,13,40,0.00,4,Snow,163<br />
2000-1-24,1,-4,-8,0,-3,-10,100,93,86,1009,1002,996,1,0,0,50,31,68,0.00,4,Snow,67<br />
2000-1-25,-8,-13,-18,-10,-16,-20,93,86,78,1022,1016,1006,6,5,3,43,32,61,0.00,2,Snow,332<br />
2000-1-26,-8,-13,-19,-9,-14,-21,93,88,73,1019,1018,1018,6,5,3,14,10,,0.00,4,Snow,268<br />
2000-1-27,1,-4,-8,-2,-5,-9,93,83,75,1018,1017,1016,6,5,3,29,19,,0.00,8,Snow,279<br />
2000-1-28,1,0,-1,-1,-2,-3,87,80,75,1019,1018,1017,10,7,6,26,19,,0.00,5,,262<br />
2000-1-29,1,-3,-6,-3,-5,-10,93,79,60,1018,1016,1015,6,5,3,14,8,,0.00,3,,219<br />
2000-1-30,3,-1,-5,0,-4,-8,87,73,56,1015,1007,1003,6,4,3,32,21,47,0.00,4,Rain,230<br />
2000-1-31,3,1,-1,1,-2,-5,93,76,56,1016,1012,1007,6,6,6,29,21,,0.00,5,Rain,266<br />
2000-2-1,3,0,-2,1,-2,-5,93,77,56,1024,1019,1010,10,7,6,35,24,55,0.00,4,,291<br />
2000-2-2,5,2,0,1,-1,-3,93,82,70,1024,1015,1010,6,6,6,21,13,,0.00,5,,214<br />
2000-2-3,5,2,-1,1,-1,-2,93,86,76,1018,1012,1009,6,5,3,21,11,,0.00,6,,309<br />
2000-2-4,1,-3,-6,-3,-5,-9,86,75,64,1032,1026,1018,10,8,6,40,21,58,0.00,2,Snow,312<br />
2000-2-5,2,-3,-7,1,-4,-10,93,85,75,1032,1020,1013,6,5,3,29,16,47,0.00,4,Rain-Snow,256<br />
2000-2-6,2,-1,-3,0,-2,-4,93,83,70,1023,1021,1018,6,6,6,26,18,,0.00,5,,303<br />
2000-2-7,5,2,-1,2,1,-1,100,93,76,1023,1021,1019,6,2,0,11,8,,0.00,5,Fog,226<br />
2000-2-8,6,3,0,3,2,0,100,92,81,1019,1014,1010,6,3,0,21,10,,0.00,5,Fog,216<br />
2000-2-9,6,3,1,2,2,1,100,91,76,1013,1008,1007,4,2,0,14,8,,0.00,5,Fog-Rain,230<br />
2000-2-10,5,3,2,3,1,0,93,85,76,1024,1020,1013,6,5,2,18,11,,0.00,7,Rain,360<br />
2000-2-11,7,1,-4,3,-1,-4,100,86,61,1028,1026,1024,6,3,0,14,6,,0.00,1,Fog,191<br />
2000-2-12,7,1,-4,2,-1,-4,100,89,61,1028,1027,1025,10,3,0,11,2,,0.00,3,Fog,21<br />
2000-2-13,2,1,0,1,-1,-1,100,92,81,1025,1023,1020,4,2,0,14,8,,0.00,8,Fog,86<br />
2000-2-14,2,1,0,0,-1,-2,93,90,75,1020,1017,1014,10,4,1,14,8,,0.00,8,,220<br />
2000-2-15,1,0,-1,0,-1,-2,100,92,87,1019,1016,1014,4,2,0,26,10,,0.00,6,Fog-Rain-Snow,11<br />
2000-2-16,1,-1,-2,0,-2,-3,100,90,80,1019,1017,1015,10,6,0,21,13,,0.00,6,Fog,172<br />
2000-2-17,6,3,0,3,2,-2,93,87,81,1015,1011,1008,6,6,6,32,21,50,0.00,5,,172<br />
2000-2-18,7,6,4,5,4,2,93,88,81,1008,1004,1003,6,5,3,35,29,55,0.00,7,Rain,176<br />
2000-2-19,3,1,-1,2,0,-1,100,95,87,1009,1005,1003,6,3,1,29,23,47,0.00,5,Rain-Snow,314<br />
2000-2-20,4,-1,-6,-1,-2,-6,100,85,65,1014,1013,1010,6,5,3,26,11,,0.00,5,,171<br />
2000-2-21,2,0,-1,0,-2,-5,100,80,60,1015,1013,1012,6,4,1,29,16,47,0.00,5,Snow,12<br />
2000-2-22,0,-2,-3,-4,-6,-7,86,75,64,1021,1018,1015,10,10,10,32,26,50,0.00,6,,342<br />
2000-5-4,16,9,2,3,0,-5,81,49,25,1024,1023,1021,,,,21,11,,0.00,0,,115<br />
2000-5-5,17,11,5,4,2,-1,76,51,30,1021,1019,1018,,,,18,6,,0.00,1,,202<br />
2000-5-6,22,14,7,5,3,0,71,48,23,1018,1017,1015,,,,21,13,,0.00,2,,273<br />
2000-5-7,22,17,12,7,3,-4,67,43,27,1022,1016,1014,,,,32,18,50,0.00,2,,329<br />
2000-5-8,18,11,5,5,1,-2,70,45,27,1025,1024,1022,,,,29,19,35,0.00,0,,351<br />
2000-5-9,22,13,6,7,3,-1,87,49,23,1024,1022,1020,,,,29,14,35,0.00,0,,268<br />
2000-5-10,23,16,9,11,8,3,82,58,31,1021,1018,1016,,,,29,14,,0.00,1,,233<br />
2000-5-11,26,18,11,16,14,9,100,82,44,1016,1012,1010,10,4,0,18,11,35,0.00,5,Fog-Rain-Thunderstorm,224<br />
2000-5-12,25,18,12,17,11,-4,100,66,29,1015,1011,1009,10,5,0,32,13,50,0.00,3,Fog-Rain-Thunderstorm,314<br />
2000-5-13,17,12,7,3,-2,-4,76,39,27,1021,1020,1016,6,6,6,29,21,47,0.00,1,,350<br />
2000-5-14,21,13,5,6,3,1,87,52,33,1022,1019,1016,,,,32,11,35,0.00,1,,303<br />
2000-5-15,23,17,10,10,7,5,72,54,31,1018,1018,1018,6,6,6,32,11,43,0.00,1,,333<br />
2000-5-16,26,18,10,13,9,6,82,59,30,1018,1015,1012,10,9,3,26,8,40,0.00,2,Rain-Thunderstorm,282<br />
2000-5-17,21,16,11,12,9,6,100,64,40,1017,1015,1013,6,5,3,29,16,,0.00,3,,81<br />
2000-5-18,19,14,10,13,10,8,100,73,49,1015,1013,1012,6,1,0,29,10,,0.00,2,Fog,188<br />
2000-5-19,22,16,10,13,11,8,94,72,43,1012,1010,1008,6,6,6,29,13,43,0.00,2,,206<br />
2000-5-20,20,17,13,16,14,12,100,89,73,1008,1006,1005,10,8,3,32,19,43,0.00,5,Rain-Thunderstorm,200<br />
2000-5-21,21,17,13,17,14,7,100,83,59,1009,1005,1004,10,5,2,35,18,55,0.00,4,Rain-Hail-Thunderstorm,232<br />
2000-5-22,22,16,10,11,8,5,82,61,38,1012,1011,1009,,,,29,18,47,0.00,2,,273<br />
2000-5-23,17,13,11,15,13,9,100,89,77,1013,1012,1012,10,6,3,26,11,,0.00,4,Rain,188<br />
2000-5-24,18,14,12,14,13,11,100,92,73,1013,1012,1012,10,3,0,26,10,,0.00,6,Fog,17<br />
2000-5-25,25,21,17,13,12,11,72,53,44,1016,1015,1015,,,,29,26,40,0.00,0,,26<br />
2000-5-26,26,20,15,15,12,10,77,60,39,1018,1016,1016,,,,26,16,,0.00,3,,19<br />
2000-5-27,27,21,16,15,12,10,77,55,36,1019,1018,1018,6,6,6,18,13,,0.00,1,,50<br />
2000-5-28,28,21,15,16,12,11,78,57,37,1019,1017,1015,,,,14,8,,0.00,2,,127<br />
2000-5-29,27,22,18,17,13,9,88,58,32,1015,1013,1010,10,7,6,14,5,,0.00,4,,157<br />
2000-5-30,24,20,16,19,16,12,88,74,53,1010,1009,1007,10,9,6,21,10,40,0.00,2,,152<br />
2000-5-31,22,18,15,15,13,11,94,73,56,1013,1011,1009,10,9,6,29,23,35,0.00,4,Rain-Thunderstorm,344<br />
2000-6-1,16,16,15,12,12,12,82,80,77,1013,1013,1013,,,,6,6,,0.00,3,,17<br />
2000-6-10,18,17,15,11,8,7,72,60,49,1023,1022,1022,,,,6,6,,0.00,0,,244<br />
2000-6-11,26,19,13,11,7,4,82,47,26,1025,1023,1022,,,,21,10,,0.00,1,,166<br />
2000-6-12,28,20,12,14,9,5,77,48,26,1025,1024,1023,,,,29,10,,0.00,3,,202<br />
2000-6-13,32,24,18,15,13,9,77,41,29,1024,1022,1020,,,,26,16,,0.00,0,,316<br />
2000-6-14,27,21,16,13,11,8,72,48,32,1024,1022,1019,,,,29,13,,0.00,0,,83<br />
2000-6-15,31,23,17,17,13,11,72,54,33,1019,1015,1012,10,10,10,29,16,43,0.00,5,,223<br />
2000-6-16,29,22,16,19,16,13,94,69,48,1012,1009,1008,10,8,6,35,21,55,0.00,4,Rain,258<br />
2000-6-17,21,17,13,13,7,1,88,56,28,1017,1014,1012,6,6,6,29,23,40,0.00,6,Rain,338<br />
2000-6-18,20,14,9,7,4,3,76,55,33,1019,1018,1017,10,9,6,47,26,64,0.00,5,Rain,333<br />
2000-6-19,20,14,8,8,5,0,93,53,30,1019,1018,1017,10,9,6,43,29,61,0.00,5,Rain,342<br />
2000-6-20,21,14,8,10,5,-1,82,58,24,1019,1018,1016,,,,26,14,,0.00,4,,304<br />
2000-6-21,23,17,11,15,12,8,94,79,50,1016,1010,1007,10,8,2,32,18,50,0.00,6,Rain-Thunderstorm,293<br />
