
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-1-1,32,22,13,14,11,7,88,55,21,1019,1017,1015,10,10,10,21,8,,0.00,1,,311<br />
2002-1-2,32,20,9,15,8,1,88,53,15,1022,1019,1016,,,,24,5,,0.00,,,202<br />
2002-1-3,31,23,15,17,14,12,83,63,33,1025,1022,1019,10,9,5,29,16,52,0.00,4,Rain-Thunderstorm,23<br />
2002-1-4,31,23,15,15,13,10,94,57,29,1024,1022,1019,,,,21,11,35,0.00,,,349<br />
2002-1-5,32,23,14,15,13,10,94,57,27,1023,1020,1016,10,10,10,21,13,40,0.00,3,Thunderstorm,338<br />
2002-1-6,32,23,16,16,13,9,88,58,27,1017,1014,1010,10,10,10,32,11,60,0.00,3,,314<br />
2002-1-7,26,21,17,17,14,5,94,72,31,1015,1014,1012,10,10,9,27,13,45,0.00,4,Rain-Thunderstorm,322<br />
2002-1-8,28,17,7,13,7,2,87,45,24,1021,1019,1017,10,10,10,21,6,,0.00,1,,266<br />
2002-1-9,29,22,15,15,13,10,88,68,30,1024,1021,1019,10,10,6,27,16,53,0.00,3,Rain-Thunderstorm,5<br />
2002-1-10,29,21,14,17,14,12,88,63,37,1022,1019,1016,10,10,10,26,16,,0.00,3,,352<br />
2002-1-11,30,22,15,16,14,13,88,65,35,1017,1015,1012,10,10,8,34,14,80,0.00,5,Rain-Thunderstorm,349<br />
2002-1-12,27,20,13,15,6,-2,94,51,17,1019,1017,1015,,,,16,6,34,0.00,,,242<br />
2002-1-13,12,9,6,8,5,4,93,80,67,1020,1019,1019,,,,6,2,,0.00,,,196<br />
2002-1-14,31,22,13,15,7,2,94,41,17,1019,1016,1014,10,10,10,14,8,,0.00,1,,331<br />
2002-1-15,32,22,13,16,12,8,88,62,29,1017,1015,1013,10,10,10,29,11,48,0.00,3,Thunderstorm,348<br />
2002-1-16,31,22,13,15,13,11,94,64,31,1016,1014,1010,10,10,10,29,13,55,0.00,4,Thunderstorm,4<br />
2002-1-17,25,20,13,16,11,4,94,60,34,1015,1012,1010,10,10,10,26,13,45,0.00,1,,286<br />
2002-1-18,23,16,8,9,6,3,87,56,27,1018,1017,1015,10,10,10,11,5,,0.00,1,,185<br />
2002-1-19,30,19,8,15,8,4,93,57,19,1019,1017,1015,10,10,10,23,6,40,0.00,1,,336<br />
2002-1-20,31,22,14,15,13,11,88,59,29,1022,1020,1018,10,10,10,19,8,29,0.00,1,,337<br />
2002-1-21,32,23,14,14,12,10,88,51,26,1022,1020,1018,10,10,10,13,8,,0.00,1,,350<br />
2002-1-22,32,23,16,15,13,10,82,54,27,1022,1019,1015,10,10,10,16,10,35,0.00,1,,349<br />
2002-1-23,31,23,17,16,13,10,83,56,30,1021,1018,1015,10,10,10,34,13,34,0.00,1,,261<br />
2002-1-24,31,23,16,16,12,8,82,50,25,1021,1017,1014,10,10,10,24,16,39,0.00,1,Rain-Thunderstorm,355<br />
2002-1-25,30,22,14,14,12,8,88,60,33,1023,1020,1016,10,10,10,27,19,47,0.00,3,,19<br />
2002-1-26,22,18,15,14,13,11,82,69,57,1024,1022,1019,10,10,10,26,14,,0.00,6,,17<br />
2002-1-27,20,18,15,17,16,14,94,91,83,1022,1019,1017,10,8,4,32,13,,0.00,8,Rain,1<br />
2002-1-28,26,21,16,17,16,15,94,80,54,1020,1019,1017,10,10,10,24,6,,0.00,4,,316<br />
2002-1-29,23,20,18,18,17,16,94,86,69,1020,1018,1016,10,10,10,13,6,,0.00,5,Rain-Thunderstorm,6<br />
2002-1-30,28,21,15,18,16,13,94,73,42,1019,1017,1016,10,8,1,16,6,,0.00,3,Fog-Thunderstorm,2<br />
2002-1-31,29,21,14,17,13,9,94,66,29,1021,1018,1017,10,10,10,16,5,,0.00,3,,191<br />
2002-2-1,27,19,11,16,11,8,94,62,30,1022,1021,1020,10,10,10,11,5,,0.00,3,,180<br />
2002-2-2,29,20,11,15,11,6,94,60,25,1024,1022,1021,10,10,10,14,5,,0.00,1,,210<br />
2002-2-3,31,21,11,15,11,7,94,58,22,1022,1020,1017,10,10,10,13,5,,0.00,1,,307<br />
2002-2-4,33,22,12,14,9,2,88,49,14,1017,1015,1013,,,,19,6,,0.00,,,318<br />
2002-2-5,32,22,13,15,11,7,88,54,21,1016,1014,1012,10,10,10,19,8,,0.00,2,,99<br />
2002-2-6,33,22,11,16,11,6,88,58,22,1015,1013,1011,10,9,6,27,8,60,0.00,3,Rain-Thunderstorm,315<br />
2002-2-7,28,20,13,14,12,10,88,64,32,1023,1018,1016,10,10,10,26,14,55,0.00,3,Rain-Thunderstorm,67<br />
2002-2-8,23,18,14,13,12,10,88,69,50,1024,1022,1020,10,10,10,21,13,,0.00,5,,31<br />
2002-2-9,27,18,10,13,9,4,94,61,23,1023,1020,1017,10,10,10,13,8,,0.00,1,,68<br />
2002-2-10,31,20,10,13,10,7,88,56,22,1019,1016,1013,10,10,10,13,5,,0.00,2,,334<br />
2002-2-11,33,24,15,12,8,0,77,39,14,1016,1014,1012,10,10,10,23,8,66,0.00,3,,246<br />
2002-2-12,32,23,16,13,11,8,77,49,25,1016,1015,1014,10,10,10,27,10,48,0.00,3,,346<br />
2002-2-13,31,22,14,15,12,5,88,53,22,1017,1015,1013,10,10,10,26,11,48,0.00,3,Rain,337<br />
2002-2-14,27,21,15,16,14,10,94,75,42,1019,1017,1015,10,10,8,24,13,60,0.00,3,Rain-Thunderstorm,357<br />
2002-2-15,24,19,15,15,14,13,88,73,50,1019,1018,1015,10,10,10,21,13,,0.00,4,,319<br />
2002-2-16,28,20,12,15,12,6,94,63,26,1022,1020,1019,10,10,8,16,5,,0.00,2,Fog,128<br />
