
GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,26,21,16,12,8,0,59,46,18,1021,1019,1016,,,,16,8,,0.00,,,66<br />
2012-1-2,27,22,17,14,9,6,68,48,28,1019,1016,1014,,,,13,6,,0.00,,,193<br />
2012-1-3,27,22,18,18,10,7,78,50,28,1017,1015,1013,,,,19,8,,0.00,,,203<br />
2012-1-4,24,22,21,17,13,9,73,57,38,1017,1015,1014,10,10,10,29,18,42,0.00,2,,270<br />
2012-1-5,23,19,15,13,12,12,82,64,50,1020,1017,1016,10,10,10,14,11,,0.00,2,,212<br />
2012-1-6,24,20,16,13,12,12,82,62,50,1020,1018,1016,10,8,6,16,8,,0.00,1,,29<br />
2012-1-7,25,20,16,16,12,8,73,61,34,1020,1018,1017,9,8,7,16,8,,0.00,,,61<br />
2012-1-8,27,22,17,15,13,7,82,61,28,1021,1019,1017,8,8,7,19,8,,0.00,,,94<br />
2012-1-9,28,22,17,16,13,9,77,59,37,1020,1018,1016,9,9,9,19,8,,0.00,,,103<br />
2012-1-10,28,23,19,15,13,11,73,54,39,1020,1017,1016,,,,21,8,,0.00,,,207<br />
2012-1-11,28,23,19,19,14,10,78,56,32,1020,1017,1016,,,,19,6,,0.00,,,87<br />
2012-1-12,30,25,20,18,15,11,83,59,31,1019,1017,1015,,,,19,10,,0.00,,,115<br />
2012-1-13,30,25,20,19,16,13,78,62,37,1018,1016,1014,8,7,6,23,13,,0.00,,,134<br />
2012-1-14,26,23,22,19,15,10,73,60,46,1016,1014,1012,10,8,7,29,14,,0.00,2,,236<br />
2012-1-15,22,21,20,11,9,8,53,47,41,1017,1016,1015,10,10,10,29,23,45,0.00,1,,276<br />
2012-1-16,22,18,14,11,9,7,72,53,43,1018,1016,1014,10,10,10,21,13,,0.00,2,,226<br />
2012-1-17,22,18,15,10,9,8,68,55,41,1017,1015,1014,10,10,10,21,11,,0.00,3,,238<br />
2012-1-18,24,19,15,12,8,5,77,52,29,1017,1015,1013,10,10,10,21,11,,0.00,1,,236<br />
2012-1-19,23,18,14,11,9,8,72,55,38,1016,1014,1013,,,,24,10,,0.00,,,215<br />
2012-1-20,22,18,14,16,13,10,82,69,60,1015,1013,1012,10,10,10,21,11,,0.00,2,Rain,185<br />
2012-1-21,22,19,17,14,9,4,73,55,33,1017,1014,1011,10,9,8,40,19,55,0.00,3,,288<br />
2012-1-22,18,17,16,9,7,6,59,53,45,1018,1016,1015,10,9,7,27,23,,0.00,5,,274<br />
2012-1-23,18,16,13,9,7,6,67,57,48,1019,1017,1016,10,10,10,26,14,,0.00,4,,223<br />
2012-1-24,20,18,17,9,6,3,59,43,33,1020,1019,1018,10,10,10,37,21,53,0.00,4,,277<br />
2012-1-25,20,19,18,8,6,5,52,45,40,1020,1019,1017,10,10,10,26,16,,0.00,4,,270<br />
2012-1-26,21,16,12,11,9,7,72,58,43,1022,1020,1018,10,10,10,14,8,,0.00,1,,204<br />
2012-1-27,22,17,13,14,12,10,82,69,53,1021,1019,1017,,,,16,8,,0.00,,,217<br />
