
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-1-1,30,26,21,21,19,18,94,75,48,1016,1014,1012,10,10,10,27,16,,0.00,5,,110<br />
2005-1-2,33,27,20,23,21,19,100,74,43,1015,1012,1009,10,10,10,27,16,,0.00,4,,98<br />
2005-1-3,26,24,22,22,22,21,94,89,74,1014,1011,1009,10,10,10,16,6,,0.00,7,Rain,121<br />
2005-1-4,31,26,22,22,21,19,100,77,49,1010,1007,1005,10,10,10,21,6,,0.00,5,,113<br />
2005-1-5,30,26,21,22,21,20,100,80,58,1008,1007,1005,10,10,10,21,10,,0.00,4,,139<br />
2005-1-6,32,27,23,23,21,16,94,76,40,1010,1008,1006,10,10,10,24,10,,0.00,4,,129<br />
2005-1-7,33,27,21,22,21,19,100,78,43,1012,1010,1008,10,8,1,32,10,,0.00,4,Fog,96<br />
2005-1-8,34,28,22,25,23,22,100,79,52,1011,1009,1007,10,10,10,24,13,,0.00,5,,111<br />
2005-1-9,37,30,23,24,22,15,100,74,32,1008,1006,1002,10,10,8,21,10,,0.00,6,Rain-Thunderstorm,152<br />
2005-1-10,30,27,23,23,22,21,100,83,58,1010,1008,1005,10,10,7,23,10,,0.00,6,Rain,119<br />
2005-1-11,30,26,22,22,22,20,100,79,55,1013,1011,1010,10,10,10,34,16,,0.00,5,,111<br />
2005-1-12,32,26,20,21,19,16,100,68,40,1013,1011,1008,10,10,10,24,14,,0.00,1,,100<br />
2005-1-13,32,26,19,21,19,12,100,75,31,1011,1009,1008,10,7,1,23,6,,0.00,5,Fog,165<br />
2005-1-14,35,27,19,20,18,13,100,66,26,1009,1005,1000,,,,23,11,,0.00,,,92<br />
2005-1-15,25,23,22,23,22,20,100,91,78,1007,1002,999,10,9,2,24,11,,0.00,7,Rain-Thunderstorm,318<br />
2005-1-16,26,22,18,21,14,11,100,63,39,1013,1011,1008,10,10,8,19,10,,0.00,4,Rain,127<br />
2005-1-17,29,21,14,16,13,10,100,64,32,1013,1010,1008,,,,27,6,,0.00,,,99<br />
2005-1-18,31,23,16,20,17,10,100,74,29,1012,1009,1007,10,9,1,23,8,,0.00,2,,168<br />
2005-1-19,30,24,19,23,18,15,94,72,40,1010,1008,1005,10,10,10,37,16,,0.00,1,Rain,107<br />
2005-1-20,29,23,18,22,18,14,100,74,48,1011,1007,1005,10,10,5,24,13,,0.00,2,,155<br />
2005-1-21,27,21,16,16,13,5,88,61,29,1013,1012,1010,10,10,10,21,10,,0.00,1,,124<br />
2005-1-22,33,24,16,21,18,14,94,70,41,1013,1011,1009,,,,27,10,,0.00,,,108<br />
2005-1-23,33,27,20,22,19,10,100,74,24,1012,1011,1008,10,6,1,26,8,,0.00,4,Fog,115<br />
2005-1-24,29,24,20,22,22,20,100,84,62,1010,1007,1004,10,8,2,19,13,,0.00,5,Rain-Thunderstorm,349<br />
2005-1-25,,,,,,,,,,1016,1009,1003,10,10,10,29,14,,0.00,5,Rain,185<br />
2005-1-26,,,,,,,,,,1021,1018,1016,10,10,10,21,11,,0.00,1,,188<br />
2005-1-27,,,,,,,,,,1021,1019,1015,10,10,10,42,14,,0.00,1,,93<br />
2005-1-28,,,,,,,,,,1017,1014,1010,10,10,10,24,13,,0.00,3,,91<br />
2005-1-29,,,,,,,,,,1012,1010,1007,10,10,10,27,13,,0.00,6,,99<br />
2005-1-30,,,,,,,,,,1011,1009,1007,10,8,5,24,14,,0.00,6,,93<br />
2005-1-31,,,,,,,,,,1012,1010,1009,10,9,8,26,16,,0.00,6,,82<br />
2005-2-1,,,,,,,,,,1019,1014,1010,10,8,4,19,10,,0.00,8,Rain,166<br />
2005-2-2,,,,,,,,,,1020,1019,1017,10,7,3,23,14,,0.00,8,Rain,150<br />
2005-2-3,,,,,,,,,,1021,1020,1018,10,9,6,23,10,,0.00,7,Rain,121<br />
2005-2-4,,,,,,,,,,1020,1019,1017,10,10,10,32,16,,0.00,4,,110<br />
2005-2-5,,,,,,,,,,1020,1018,1016,10,10,10,32,18,,0.00,2,,104<br />
