
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,27,23,20,21,20,18,100,89,61,1011,1008,1007,10,6,2,16,6,,0.00,7,Rain,142<br />
2000-1-2,22,20,19,19,18,17,94,89,78,1011,1010,1008,10,6,2,19,8,,0.00,7,Rain,159<br />
2000-1-3,24,21,19,19,18,17,94,88,65,1011,1009,1007,10,6,2,19,11,,0.00,7,Rain,146<br />
2000-1-4,23,21,19,20,19,18,94,88,78,1014,1012,1010,10,7,2,19,6,,0.00,7,Rain,344<br />
2000-1-5,23,21,20,22,19,18,94,88,78,1015,1014,1012,10,7,3,23,6,,0.00,7,Rain,336<br />
2000-1-6,26,23,21,21,18,10,88,76,46,1017,1016,1014,10,8,4,11,3,,0.00,6,Rain-Thunderstorm,4<br />
2000-1-7,28,24,20,22,19,19,94,84,58,1017,1016,1014,10,5,2,23,6,,0.00,6,Rain-Thunderstorm,113<br />
2000-1-8,31,26,20,21,19,15,94,80,38,1018,1016,1014,10,5,1,37,10,64,0.00,5,Rain-Thunderstorm,123<br />
2000-1-9,30,25,20,20,19,16,94,75,43,1019,1017,1017,10,5,2,23,5,,0.00,4,,119<br />
2000-1-10,32,26,21,20,18,15,83,64,36,1019,1017,1014,10,8,5,16,3,,0.00,3,,264<br />
2000-1-11,32,26,21,18,17,16,83,60,43,1018,1016,1014,10,10,10,14,3,,0.00,4,,316<br />
2000-1-12,32,26,20,21,19,16,94,72,38,1015,1013,1011,10,8,3,11,6,,0.00,5,Rain-Thunderstorm,318<br />
