
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,27,20,14,8,6,3,63,37,24,1006,1003,1000,10,10,10,45,23,63,0.00,1,,350<br />
2013-1-2,26,20,15,14,10,6,94,52,33,1000,995,990,10,10,10,42,19,63,0.00,1,Rain,347<br />
2013-1-3,19,13,7,13,7,1,94,68,39,1007,1002,990,10,10,10,40,18,55,0.00,4,Rain,4<br />
2013-1-4,20,13,6,9,4,1,77,55,28,1013,1010,1007,10,10,10,29,11,,0.00,1,,138<br />
2013-1-5,24,17,10,13,9,5,87,61,38,1014,1013,1012,,,,29,19,,0.00,,,65<br />
2013-1-6,22,17,13,14,12,10,100,74,50,1014,1011,1009,10,10,10,34,18,53,0.00,5,,278<br />
2013-1-7,22,16,10,12,10,8,100,75,46,1010,999,992,10,10,10,48,14,,0.00,5,,59<br />
2013-1-8,21,16,10,10,8,4,94,65,35,1001,997,993,10,10,10,34,16,,0.00,2,,84<br />
2013-1-9,29,20,11,11,7,5,88,45,22,1001,996,993,,,,40,19,61,0.00,,,19<br />
2013-1-10,26,22,18,17,7,1,78,35,20,1004,996,989,10,10,10,50,35,82,0.00,1,Rain,320<br />
2013-1-11,26,21,16,13,6,1,68,41,20,1013,1010,1005,10,10,10,35,18,,0.00,1,,6<br />
2013-1-12,31,20,10,13,7,1,94,48,15,1013,1008,1004,,,,27,8,,0.00,,,33<br />
2013-1-13,31,22,13,13,11,8,88,51,27,1006,999,994,,,,39,13,58,0.00,,,359<br />
2013-1-14,18,16,13,12,10,7,82,69,49,1002,1000,999,10,10,10,29,16,40,0.00,3,,18<br />
2013-1-15,15,14,13,14,12,11,100,89,82,1008,1005,1002,10,9,5,27,11,,0.00,5,Rain,190<br />
2013-1-16,20,16,11,12,10,8,94,75,49,1007,1003,998,10,10,10,24,11,,0.00,3,,18<br />
2013-1-17,15,11,8,13,10,6,94,88,77,1001,997,994,10,10,10,32,18,,0.00,4,Rain,235<br />
2013-1-18,17,10,4,7,4,2,93,65,37,1006,1005,1002,10,10,10,32,11,,0.00,3,,214<br />
2013-1-19,30,21,12,13,9,7,77,58,29,1006,999,994,10,10,10,47,21,50,0.00,4,,36<br />
2013-1-20,22,14,8,13,11,7,94,71,50,1008,1003,1002,10,10,10,27,16,26,0.00,4,,107<br />
2013-1-21,19,14,9,13,11,8,100,77,49,1020,1015,1008,10,10,10,32,13,,0.00,3,,41<br />
2013-1-22,21,16,10,15,13,9,94,79,64,1020,1019,1017,10,10,10,27,21,,0.00,3,,62<br />
2013-1-23,30,20,11,16,11,6,100,68,23,1017,1015,1013,10,4,0,29,10,,0.00,5,Fog,328<br />
2013-1-24,22,17,13,13,9,7,82,63,41,1033,1025,1015,10,10,10,37,16,,0.00,5,,219<br />
2013-1-25,20,14,9,12,9,7,94,70,52,1034,1032,1030,10,10,10,37,14,,0.00,3,,54<br />
2013-1-26,21,17,13,13,11,10,82,69,49,1032,1031,1030,10,10,10,40,29,,0.00,1,,70<br />
2013-1-27,23,18,14,14,13,11,94,76,47,1034,1032,1031,10,10,10,24,18,,0.00,5,,66<br />
2013-1-28,22,17,13,15,13,11,100,80,60,1034,1031,1028,10,10,10,24,10,,0.00,4,,38<br />
