
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,27,24,22,23,22,19,94,76,55,1008,1005,1003,19,10,3,27,11,,7.87,6,Rain-Thunderstorm,294<br />
2015-1-2,26,23,20,21,18,14,100,78,48,1015,1010,1003,19,11,4,27,14,,12.95,5,Rain,263<br />
2015-1-3,28,23,19,18,17,16,94,67,43,1018,1015,1013,19,12,10,24,10,,0.00,3,,100<br />
2015-1-4,31,24,18,20,17,9,100,65,26,1017,1015,1014,19,15,10,23,10,,0.00,1,,181<br />
2015-1-5,32,26,19,23,18,7,100,66,21,1016,1015,1012,19,15,10,24,13,,0.00,2,,97<br />
2015-1-6,36,29,23,25,22,20,94,68,38,1014,1012,1009,19,13,10,26,13,,0.00,3,Thunderstorm,66<br />
2015-1-7,34,28,23,25,23,22,100,80,55,1012,1010,1009,19,9,1,34,11,52,27.94,3,Rain-Thunderstorm,64<br />
2015-1-8,27,24,22,25,23,22,100,94,74,1013,1011,1010,19,7,3,13,6,,18.03,6,Rain-Thunderstorm,304<br />
2015-1-9,32,28,23,26,24,23,100,88,62,1012,1010,1007,19,7,2,55,6,80,8.89,4,Rain-Thunderstorm,323<br />
2015-1-10,32,28,23,25,23,22,100,78,51,1013,1011,1009,19,11,10,24,11,,0.00,4,,282<br />
2015-1-11,33,28,24,25,23,22,100,74,51,1013,1011,1009,19,11,6,19,10,,0.00,2,,288<br />
2015-1-12,32,28,24,25,23,21,94,72,45,1013,1011,1008,19,12,10,27,11,,0.00,3,,274<br />
2015-1-13,35,29,24,25,23,20,94,74,40,1014,1010,1007,19,11,3,23,13,,6.10,3,Rain-Thunderstorm,92<br />
2015-1-14,28,26,23,24,23,21,100,86,65,1014,1011,1009,19,8,3,34,16,63,12.95,6,Rain-Thunderstorm,288<br />
2015-1-15,26,24,23,23,22,20,100,88,73,1018,1016,1014,19,8,2,27,11,,5.08,7,Rain,96<br />
2015-1-16,29,26,23,25,22,21,94,81,58,1018,1014,1012,19,11,8,16,13,,0.00,4,,111<br />
2015-1-17,28,26,24,25,24,21,94,86,72,1013,1011,1009,19,10,4,23,8,,4.06,5,Rain,250<br />
2015-1-18,29,26,23,23,22,19,100,79,49,1015,1013,1011,19,12,10,21,8,,0.00,4,,144<br />
2015-1-19,33,28,23,24,23,21,94,74,45,1014,1012,1010,19,12,10,21,10,,0.00,3,Thunderstorm,88<br />
2015-1-20,28,24,22,24,22,18,94,81,67,1016,1013,1011,19,8,2,34,11,63,4.06,6,Rain-Thunderstorm,190<br />
2015-1-21,26,23,19,21,19,17,96,79,56,1021,1018,1015,19,10,3,27,13,47,0.25,6,Rain,149<br />
2015-1-22,27,23,19,18,17,16,88,67,46,1022,1020,1019,19,12,10,35,18,52,0.00,4,,105<br />
2015-1-23,29,24,19,19,18,16,88,69,43,1020,1017,1015,19,12,10,29,16,47,0.00,3,,98<br />
2015-1-24,31,25,18,21,19,18,94,68,36,1015,1012,1009,19,12,10,24,14,,0.00,4,Thunderstorm,85<br />
2015-1-25,32,27,21,22,20,18,94,66,37,1012,1010,1008,19,13,10,16,8,,0.00,3,Thunderstorm,275<br />
2015-1-26,33,28,24,24,22,21,94,72,52,1012,1010,1008,19,13,10,23,10,,0.00,1,,107<br />
2015-1-27,34,29,24,24,23,21,94,74,36,1011,1010,1008,19,12,7,26,13,42,0.00,5,Thunderstorm,356<br />
2015-1-28,33,29,24,25,22,20,100,75,51,1011,1009,1006,19,11,8,37,10,55,0.51,4,Rain-Thunderstorm,332<br />
2015-1-29,25,24,23,24,21,17,100,83,52,1016,1010,1006,19,9,2,29,11,52,7.11,6,Rain,230<br />
2015-1-30,27,23,18,19,17,15,94,67,41,1019,1017,1015,19,12,8,32,13,,0.00,4,,139<br />
2015-1-31,27,23,19,21,18,16,94,74,59,1020,1017,1015,19,12,8,32,18,,0.51,6,Rain,97<br />
2015-2-1,30,26,21,23,21,20,94,75,50,1016,1015,1013,19,12,10,26,14,,0.00,3,,97<br />
2015-2-2,33,27,22,23,22,20,94,74,40,1014,1013,1011,19,13,10,24,10,,0.00,2,,96<br />
2015-2-3,32,27,23,24,22,21,100,78,54,1012,1010,1008,19,12,10,34,10,,0.00,4,,103<br />
2015-2-4,29,26,22,22,19,2,94,71,16,1011,1009,1007,19,12,10,37,24,55,0.00,2,,103<br />
2015-2-5,28,26,23,21,21,18,88,74,53,1011,1010,1008,19,12,10,32,21,35,0.00,3,,119<br />
2015-2-6,29,26,23,21,18,2,88,68,24,1011,1009,1008,19,11,10,24,14,,2.03,3,Rain,139<br />
2015-2-7,29,24,19,20,18,15,94,70,38,1010,1009,1008,19,12,10,23,10,,0.00,4,,218<br />
2015-2-8,31,24,18,20,18,14,94,67,37,1012,1010,1008,19,13,10,26,8,,0.00,1,,120<br />
2015-2-9,33,26,19,25,22,19,94,81,52,1010,1008,1006,19,9,2,32,10,50,5.08,5,Rain-Thunderstorm,49<br />
2015-2-10,34,27,21,24,22,20,100,76,45,1014,1009,1007,19,11,6,23,6,,0.25,3,Rain,329<br />
2015-2-11,28,26,23,24,22,2,100,87,25,1013,1012,1010,19,9,2,16,6,,9.91,7,Rain,236<br />
2015-2-12,31,27,23,24,23,20,94,80,52,1014,1012,1010,19,11,10,19,6,,0.00,5,Rain,226<br />
2015-2-13,29,27,24,25,23,20,100,86,62,1017,1015,1013,19,8,3,24,10,,0.00,5,,258<br />
2015-2-14,26,24,23,20,19,18,83,74,61,1018,1017,1016,19,12,10,32,19,,0.00,6,,123<br />
2015-2-15,28,24,22,20,18,16,88,65,48,1019,1017,1015,19,12,10,29,23,,0.00,5,,112<br />
2015-2-16,27,24,21,20,19,18,88,75,53,1017,1016,1014,19,12,10,24,16,,0.00,4,,106<br />
2015-2-17,28,23,19,23,20,19,100,79,55,1016,1013,1011,19,12,3,32,16,,2.03,4,Rain,101<br />
2015-2-18,30,26,21,22,21,19,94,77,47,1012,1008,1005,19,12,10,29,16,,0.00,3,,99<br />
2015-2-19,32,27,22,25,22,21,100,80,49,1007,1005,1002,19,11,2,26,11,,6.10,5,Rain-Thunderstorm,41<br />
2015-2-20,26,24,23,23,22,21,100,86,65,1017,1012,1006,19,9,5,14,11,,0.76,6,Rain,184<br />
2015-2-21,28,24,21,22,21,20,100,82,60,1019,1018,1017,19,12,8,34,13,,2.03,5,Rain,101<br />
2015-2-22,28,26,22,23,22,20,94,83,58,1019,1017,1015,19,11,5,14,6,,0.00,3,,84<br />
2015-2-23,29,25,21,24,22,20,100,83,50,1017,1016,1014,19,9,2,14,8,,0.51,5,Fog,266<br />
2015-2-24,29,25,21,24,22,21,100,83,53,1016,1014,1012,19,10,2,48,10,69,0.00,5,Rain-Thunderstorm,80<br />
2015-2-25,32,26,20,23,21,19,100,76,39,1015,1013,1012,19,13,10,23,8,,21.08,2,Thunderstorm,94<br />
2015-2-26,30,26,21,22,22,19,100,85,54,1019,1012,1009,19,9,3,35,13,60,4.06,5,Rain-Thunderstorm,241<br />
2015-2-27,29,25,21,23,22,20,100,85,66,1015,1010,1008,19,11,10,24,10,,0.76,4,Thunderstorm,246<br />
2015-2-28,27,23,19,20,18,16,100,70,47,1018,1016,1015,19,12,10,32,14,42,0.00,4,,111<br />
2015-3-1,29,24,19,20,18,14,94,68,29,1018,1016,1014,19,19,19,26,14,,0.00,,,97<br />
2015-3-2,31,26,20,22,19,17,88,67,38,1016,1014,1012,19,19,19,16,11,,0.00,,,77<br />
2015-3-3,34,28,23,22,21,19,94,69,44,1015,1013,1011,10,10,10,29,10,,0.00,1,,82<br />
2015-3-4,33,28,22,24,22,20,100,76,46,1013,1012,1010,19,9,1,42,11,,27.94,6,Rain-Thunderstorm,42<br />
2015-3-5,28,26,23,25,23,22,100,88,74,1015,1012,1011,19,11,6,19,10,,0.76,4,Rain,242<br />
2015-3-6,29,26,22,22,21,19,100,78,50,1015,1014,1012,19,12,10,24,10,,0.00,5,,145<br />
2015-3-7,28,24,19,20,19,17,94,72,43,1016,1014,1013,19,13,10,27,16,40,0.00,2,,107<br />
2015-3-8,31,26,21,23,22,21,100,81,49,1015,1013,1012,19,11,7,29,14,,0.00,3,Thunderstorm,92<br />
2015-3-9,30,27,23,24,22,21,100,82,49,1014,1013,1012,19,10,4,27,18,,0.51,4,,111<br />
2015-3-10,27,24,23,23,22,20,94,87,74,1014,1013,1012,19,8,3,24,16,,3.05,5,Rain,132<br />
2015-3-11,29,26,22,23,21,19,94,77,51,1012,1011,1010,19,10,3,26,13,,0.00,4,Rain,163<br />
2015-3-12,28,24,20,21,20,18,100,77,46,1013,1011,1010,19,11,10,21,10,,0.00,3,,245<br />
2015-3-13,31,26,21,22,21,20,94,79,44,1013,1011,1009,19,12,8,26,10,,0.00,2,,85<br />
2015-3-14,32,27,21,23,22,21,100,80,44,1013,1011,1009,19,14,10,23,11,,0.00,2,,92<br />
2015-3-15,30,26,22,25,23,22,100,85,60,1014,1012,1010,19,8,0,19,6,,0.00,4,Fog-Thunderstorm,129<br />
2015-3-16,30,27,22,24,21,17,100,74,42,1016,1014,1013,19,11,10,23,13,,0.00,4,,130<br />
2015-3-17,29,23,18,21,18,17,100,74,44,1018,1016,1015,19,12,10,24,10,,0.00,3,,100<br />
2015-3-18,29,23,18,20,18,17,100,73,44,1019,1017,1015,19,13,10,29,14,,0.00,2,,97<br />
2015-3-19,30,24,18,19,18,14,94,69,29,1019,1016,1014,19,19,19,26,13,35,0.00,,,101<br />
2015-3-20,32,25,18,20,19,17,94,69,36,1015,1011,1008,19,11,5,26,10,45,0.00,1,Thunderstorm,336<br />
2015-3-21,27,23,21,22,18,11,94,71,42,1015,1011,1008,19,11,10,27,13,,0.00,5,,227<br />
2015-3-22,24,21,17,15,13,11,73,59,36,1019,1016,1015,19,12,10,21,11,,0.00,5,,176<br />
2015-3-23,26,21,16,19,17,15,100,77,50,1020,1019,1018,19,12,10,26,10,,0.25,4,,120<br />
2015-3-24,29,23,18,20,18,16,94,74,39,1021,1019,1017,19,13,10,32,11,,0.00,2,,95<br />
2015-3-25,32,26,19,22,19,18,94,70,37,1019,1016,1012,19,15,10,16,10,,0.76,1,,64<br />
2015-3-26,23,21,19,22,19,16,94,83,68,1017,1014,1011,19,9,5,19,10,,0.51,7,Rain,190<br />
2015-3-27,24,22,19,18,16,13,94,72,44,1019,1017,1016,19,12,10,13,6,,0.00,7,,338<br />
2015-3-28,26,21,15,18,17,14,94,78,56,1021,1019,1018,19,10,6,29,11,,0.00,5,,89<br />
2015-3-29,27,23,20,19,18,17,88,75,51,1018,1015,1012,19,14,10,29,23,,8.89,5,,99<br />
2015-3-30,26,22,19,21,19,18,100,85,61,1013,1010,1009,19,9,6,29,14,,0.00,6,Rain,6<br />
2015-3-31,26,22,19,20,19,17,100,85,54,1015,1012,1010,19,9,3,26,13,,0.00,6,Rain,281<br />
2015-4-1,28,23,18,19,17,12,100,74,35,1018,1016,1014,19,12,8,16,8,,0.00,3,Rain,200<br />
2015-4-2,28,22,17,18,16,11,100,72,23,1019,1017,1015,19,14,6,21,8,,0.00,1,,116<br />
2015-4-3,32,24,16,20,17,13,100,73,31,1015,1013,1010,19,13,6,21,8,,0.00,2,,39<br />
2015-4-4,32,24,18,20,18,17,100,68,33,1012,1009,1007,19,13,8,23,8,,0.00,1,,65<br />
2015-4-5,22,21,20,21,19,18,100,88,73,1011,1009,1007,19,8,5,16,10,,6.10,8,Rain,237<br />
2015-4-6,24,22,18,20,16,11,94,69,37,1020,1016,1011,19,10,6,34,16,52,0.00,5,Rain,153<br />
2015-4-7,25,20,14,15,13,10,100,68,32,1020,1019,1017,19,14,10,24,8,,0.00,2,,93<br />
2015-4-8,27,20,13,17,13,10,94,67,26,1020,1017,1015,19,19,19,23,10,,0.00,,,84<br />
2015-4-9,28,22,16,18,17,15,100,72,39,1020,1017,1016,19,15,10,16,8,,0.00,2,,10<br />
2015-4-10,29,23,17,19,17,13,100,71,30,1021,1019,1017,19,11,6,23,8,,0.00,1,,321<br />
2015-4-11,30,23,16,18,17,12,100,73,35,1019,1017,1015,19,11,1,19,8,,0.00,,Fog,278<br />
2015-4-12,26,22,19,21,18,2,100,82,24,1019,1017,1016,19,8,1,23,8,,1.02,6,Fog-Rain,107<br />
2015-4-13,27,21,15,18,17,14,94,75,48,1020,1017,1015,19,14,7,26,13,,0.00,2,,94<br />
2015-4-14,30,24,18,21,19,17,94,76,42,1015,1013,1011,19,14,10,13,8,,0.00,3,Thunderstorm,39<br />
2015-4-15,24,22,21,22,21,20,100,93,83,1016,1013,1012,19,6,3,14,6,,3.05,7,Rain-Thunderstorm,15<br />
2015-4-16,25,23,21,22,20,19,100,86,62,1018,1016,1015,19,10,4,32,18,,1.02,5,Rain,109<br />
2015-4-17,28,23,18,21,19,17,100,79,44,1017,1014,1011,19,10,3,35,16,61,8.89,4,Rain-Thunderstorm,78<br />
2015-4-18,24,21,16,20,17,13,100,81,51,1016,1014,1012,19,9,5,19,11,,0.00,6,Rain,286<br />
2015-4-19,28,20,12,21,17,13,100,84,48,1014,1012,1009,19,9,3,19,6,,0.00,3,Fog,76<br />
2015-4-20,22,21,21,22,21,20,100,96,88,1012,1010,1008,19,6,3,11,6,,6.10,7,Rain-Thunderstorm,328<br />
2015-4-21,24,22,19,22,18,14,100,78,47,1019,1016,1012,19,10,6,26,11,,0.00,5,,165<br />
2015-4-22,23,21,18,17,14,10,94,68,44,1022,1020,1018,19,12,10,23,16,,0.25,5,Rain,113<br />
2015-4-23,22,20,17,19,17,15,94,87,71,1021,1019,1018,19,10,4,21,13,,1.02,6,Rain,108<br />
2015-4-24,24,21,17,19,18,15,100,87,50,1021,1019,1017,19,10,5,19,5,,0.00,4,,219<br />
2015-4-25,24,21,16,18,16,13,100,81,46,1023,1021,1020,19,9,5,13,6,,0.00,5,,301<br />
2015-4-26,26,19,13,17,14,12,100,77,37,1022,1020,1018,19,10,6,16,5,,0.00,,,78<br />
2015-4-27,25,20,15,18,16,13,100,79,49,1021,1018,1016,19,8,3,13,6,,0.00,2,Fog,176<br />
2015-4-28,24,20,16,19,17,14,100,85,48,1021,1019,1017,19,6,0,21,6,,0.00,5,Fog,211<br />
2015-4-29,23,19,16,16,12,6,88,62,35,1024,1021,1020,19,12,10,34,18,,0.00,2,,109<br />
2015-4-30,20,18,16,15,14,10,100,78,51,1023,1020,1010,19,10,6,29,16,,0.00,5,Rain,101<br />
2015-5-1,23,19,14,16,15,14,100,84,52,1020,1017,1015,19,9,2,21,8,,0.00,3,Fog,76<br />
2015-5-2,24,19,13,19,15,13,100,85,49,1014,1012,1009,19,11,8,19,10,,1.02,7,Rain,94<br />
2015-5-3,20,19,18,20,18,16,100,88,73,1012,1009,1006,19,10,5,27,11,,2.03,7,Rain,262<br />
2015-5-4,19,15,11,16,11,7,100,77,44,1020,1016,1012,19,11,9,27,13,,0.00,5,Rain,267<br />
2015-5-5,21,14,8,11,9,6,100,78,32,1023,1021,1019,19,7,0,13,6,,0.00,5,Fog,273<br />
2015-5-6,21,15,9,14,11,9,100,79,47,1021,1020,1018,19,9,5,19,5,,0.00,2,,228<br />
2015-5-7,19,16,12,13,11,8,88,72,45,1025,1023,1021,19,12,10,19,11,,0.00,3,,183<br />
2015-5-8,21,16,10,13,12,10,100,78,41,1025,1021,1018,19,9,5,16,8,,0.00,8,,85<br />
2015-5-9,26,18,11,17,14,11,100,77,42,1020,1018,1016,19,13,10,11,5,,0.00,2,,28<br />
2015-5-10,21,19,17,19,17,16,100,90,73,1018,1016,1014,11,7,3,16,6,,0.00,7,Rain,117<br />
