
PET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,19,13,8,8,6,3,87,62,31,1032,1030,1027,14,10,9,16,5,,0.00,6,Rain,28<br />
2015-1-2,18,13,8,8,7,5,82,66,35,1033,1030,1027,14,10,8,21,6,,0.00,6,Rain,89<br />
2015-1-3,17,12,8,8,7,5,87,70,43,1034,1032,1029,14,10,10,40,6,,0.00,6,Rain,299<br />
2015-1-4,14,11,7,6,4,2,82,66,43,1035,1034,1031,14,10,8,32,6,,0.00,6,Rain,277<br />
2015-1-5,17,12,8,8,7,5,87,70,48,1033,1032,1029,14,9,8,32,5,,0.00,6,Rain,276<br />
2015-1-6,18,13,8,8,6,4,87,68,39,1034,1032,1029,14,10,10,23,3,,0.00,6,Rain,28<br />
2015-1-7,19,13,8,7,5,2,82,59,30,1034,1030,1026,14,10,10,26,5,,0.00,5,Rain,279<br />
2015-1-8,18,12,7,7,4,3,87,58,31,1034,1030,1028,14,10,10,26,5,,0.00,4,,79<br />
2015-1-9,21,14,9,7,5,3,71,54,26,1035,1032,1028,14,10,10,16,5,,0.00,5,Rain,102<br />
2015-1-10,17,12,7,8,6,4,82,64,43,1036,1033,1029,14,10,9,16,8,,0.00,6,Rain-Thunderstorm,281<br />
2015-1-11,20,13,7,8,5,3,87,61,30,1036,1032,1027,14,10,8,27,8,,0.00,6,Rain,335<br />
2015-1-12,21,13,7,8,5,2,87,61,25,1034,1031,1025,14,10,8,26,5,,0.00,5,Rain-Thunderstorm,270<br />
2015-1-13,16,11,7,5,4,2,81,59,26,1033,1031,1027,14,10,9,19,10,,0.00,6,,268<br />
2015-1-14,21,13,5,5,3,-3,87,52,15,1033,1030,1027,14,10,8,23,3,,0.00,4,,334<br />
2015-1-15,20,13,7,8,5,2,87,58,23,1033,1031,1028,10,10,8,16,3,,0.00,4,Rain-Thunderstorm,317<br />
2015-1-16,22,16,9,7,6,2,82,54,27,1033,1030,1027,14,10,10,21,6,,0.00,5,Rain,338<br />
2015-1-17,22,15,8,7,5,2,81,57,22,1035,1031,1028,14,10,6,24,8,45,0.00,6,Rain-Thunderstorm,87<br />
2015-1-18,20,13,7,7,5,3,87,63,23,1035,1031,1026,14,10,8,19,6,,0.00,6,Rain-Thunderstorm,76<br />
2015-1-19,21,13,7,6,5,2,87,58,22,1033,1030,1025,14,10,7,35,6,39,0.00,5,Rain-Hail-Thunderstorm,354<br />
2015-1-20,17,13,8,8,5,4,87,62,37,1032,1030,1026,14,10,10,24,8,,0.00,6,Rain,116<br />
2015-1-21,19,14,9,8,5,2,87,58,25,1034,1031,1028,14,10,10,19,5,,0.00,6,Rain,16<br />
2015-1-22,21,16,9,6,4,1,76,52,28,1034,1031,1027,14,10,10,16,3,,0.00,6,,94<br />
2015-1-23,18,14,10,8,5,3,71,56,35,1034,1031,1027,14,10,10,26,5,,0.51,6,Rain,109<br />
2015-1-24,19,14,8,8,5,2,87,57,23,1034,1031,1026,14,10,8,27,5,,0.00,5,Rain,321<br />
2015-1-25,22,14,8,8,5,3,87,60,24,1033,1029,1024,10,10,8,24,5,,0.00,6,Rain-Thunderstorm,32<br />
2015-1-26,20,14,8,8,6,4,93,67,40,1033,1029,1024,10,10,8,24,5,,0.00,6,Rain-Thunderstorm,326<br />
2015-1-27,16,12,7,10,6,4,100,71,46,1032,1030,1027,14,10,9,26,3,,0.00,7,Rain,79<br />
2015-1-28,17,13,8,9,7,6,87,72,49,1032,1030,1026,14,10,9,19,5,,0.00,6,Rain,254<br />
2015-1-29,20,13,7,8,6,5,87,73,32,1032,1031,1029,14,10,10,16,2,,0.00,5,,240<br />
2015-1-30,20,14,8,8,6,3,87,57,30,1034,1031,1026,14,10,10,23,5,,0.00,6,Rain,35<br />
