
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,4,1,-1,-2,-8,-23,87,58,18,1019,1014,1012,6,4,1,21,13,,0.00,3,,299<br />
2001-1-2,1,-4,-8,-22,-26,-30,28,17,8,1027,1024,1019,6,6,6,29,16,,0.00,0,,9<br />
2001-1-3,-3,-7,-10,-19,-24,-30,49,28,13,1032,1029,1027,,,,32,11,,0.00,,,21<br />
2001-1-4,-1,-6,-11,-8,-14,-19,93,60,36,1033,1031,1029,,,,14,5,,0.00,,,112<br />
2001-1-5,-1,-6,-11,-3,-8,-12,100,79,55,1035,1033,1031,8,6,3,18,6,,0.00,6,,82<br />
2001-1-6,-2,-3,-4,-2,-3,-6,100,95,86,1034,1029,1025,6,3,1,18,14,,0.00,8,Snow,81<br />
2001-1-7,3,0,-3,0,-2,-3,100,94,75,1026,1024,1022,3,2,1,14,10,,0.00,8,Snow,107<br />
2001-1-8,1,0,-2,1,0,-2,100,100,100,1029,1027,1026,2,1,1,11,6,,0.00,8,Fog-Snow,120<br />
2001-1-9,0,-4,-9,-3,-7,-18,100,87,31,1030,1027,1021,5,3,1,11,5,,0.00,4,,68<br />
2001-1-10,-2,-4,-8,-5,-7,-10,100,91,55,1020,1017,1016,8,2,1,21,8,,0.00,4,Fog,60<br />
2001-1-11,-4,-9,-14,-9,-13,-19,100,83,33,1026,1023,1019,7,4,2,11,5,,0.00,2,,90<br />
2001-1-12,-3,-9,-14,-8,-11,-14,100,88,64,1026,1024,1021,4,2,1,11,3,,0.00,2,,80<br />
2001-1-13,-6,-10,-13,-12,-17,-21,92,61,39,1034,1031,1026,10,7,4,26,13,,0.00,4,,31<br />
2001-1-14,-8,-12,-15,-17,-22,-24,67,46,35,1036,1035,1033,7,7,6,26,11,,0.00,0,,351<br />
2001-1-15,-4,-9,-13,-14,-21,-25,79,46,25,1036,1035,1033,7,6,6,11,8,,0.00,0,,315<br />
2001-1-16,-4,-10,-15,-7,-11,-16,100,86,69,1034,1032,1030,6,2,0,11,5,,0.00,3,Fog,223<br />
2001-1-17,0,-6,-12,-5,-8,-12,100,91,69,1030,1026,1023,2,1,0,11,2,,0.00,1,Fog,37<br />
2001-1-18,-5,-9,-12,-6,-8,-12,100,91,80,1033,1029,1025,10,5,0,29,10,,0.00,5,Fog-Snow,108<br />
2001-1-19,-1,-6,-9,-6,-8,-9,100,83,64,1033,1030,1027,10,6,1,11,6,,0.00,4,,71<br />
2001-1-20,-3,-7,-10,-4,-6,-10,100,98,93,1028,1025,1023,2,1,0,11,5,,0.00,6,Fog-Snow,273<br />
2001-1-21,-3,-4,-5,-4,-4,-5,100,98,93,1028,1025,1024,3,2,1,14,6,,0.00,8,Snow,334<br />
2001-1-22,-1,-6,-10,-5,-9,-13,100,76,40,1034,1030,1028,7,4,3,26,13,,0.00,4,,93<br />
2001-1-23,-1,-6,-11,-5,-8,-12,100,88,60,1036,1033,1032,6,3,1,14,6,,0.00,4,,67<br />
2001-1-24,1,-2,-6,-3,-6,-7,100,86,65,1031,1029,1027,5,3,2,11,5,,0.00,5,Snow,8<br />
2001-1-25,0,-6,-11,-4,-7,-11,100,87,64,1032,1030,1027,3,2,1,11,5,,0.00,4,Fog,12<br />
2001-1-26,2,-3,-7,-4,-8,-12,93,65,35,1027,1022,1018,8,4,2,18,6,,0.00,5,,317<br />
2001-1-27,5,-1,-7,-3,-9,-15,100,59,28,1023,1021,1019,8,4,1,21,11,40,0.00,0,,316<br />
2001-1-28,1,-3,-6,-7,-13,-16,74,47,32,1029,1026,1023,,,,21,16,,0.00,,,309<br />
2001-1-29,5,-1,-7,-5,-9,-16,93,64,21,1024,1021,1018,7,5,3,14,10,,0.00,0,,278<br />
2001-1-30,5,-1,-7,-2,-6,-13,100,74,26,1024,1020,1015,8,4,1,18,5,,0.00,2,,206<br />
2001-1-31,5,1,-2,-2,-14,-24,100,43,11,1023,1018,1014,8,5,3,43,14,61,0.00,3,,339<br />
2001-2-1,3,-2,-7,-6,-17,-27,93,38,12,1027,1024,1022,,,,35,18,,0.00,,,159<br />
2001-2-2,6,0,-6,0,-4,-8,100,86,36,1022,1020,1017,10,4,1,32,10,,0.00,1,,194<br />
2001-2-3,-6,-9,-11,-6,-11,-12,100,91,86,1031,1028,1024,10,7,3,32,26,47,0.00,7,Snow,105<br />
2001-2-4,-7,-9,-10,-9,-11,-13,93,88,79,1031,1029,1018,10,10,4,18,16,,0.00,7,Snow,110<br />
2001-2-5,-8,-9,-9,-9,-9,-11,100,92,86,1031,1028,1027,10,5,2,18,13,,0.00,8,Snow,98<br />
2001-2-6,-4,-7,-9,-8,-10,-13,100,84,58,1032,1031,1029,10,5,2,14,5,,0.00,6,Snow,136<br />
2001-2-7,-1,-7,-13,-8,-13,-18,100,67,27,1033,1031,1029,8,5,3,21,10,,0.00,0,,309<br />
2001-2-8,1,-4,-9,-3,-7,-11,93,78,64,1029,1025,1022,6,3,2,18,13,,0.00,0,,260<br />
2001-2-9,4,-2,-7,-2,-5,-12,100,84,31,1028,1026,1024,4,2,1,18,10,,0.00,0,Fog,254<br />
2001-2-10,-1,-4,-8,-5,-8,-11,100,81,51,1035,1031,1028,4,2,0,29,11,,0.00,0,Fog,103<br />
2001-2-11,-2,-7,-11,-8,-10,-12,93,79,55,1041,1038,1035,,,,18,11,,0.00,,,98<br />
2001-2-12,1,-4,-9,-4,-8,-10,100,78,44,1040,1037,1033,8,6,5,11,5,,0.00,3,,171<br />
2001-2-13,5,0,-5,-3,-4,-7,100,85,42,1033,1029,1026,6,4,1,11,6,,0.00,3,,230<br />
2001-2-14,2,-2,-5,0,-2,-5,100,95,81,1027,1022,1019,3,1,0,14,10,,0.00,2,Fog,121<br />
2001-2-15,5,-1,-6,-3,-14,-24,100,52,11,1033,1026,1021,5,2,1,35,13,50,0.00,1,Fog,344<br />
2001-2-16,5,-1,-7,-4,-13,-20,80,43,23,1035,1031,1027,4,4,3,26,11,,0.00,0,,243<br />
2001-2-17,5,1,-2,-1,-3,-5,100,77,61,1027,1021,1017,8,5,2,18,11,,0.00,3,,224<br />
2001-2-18,11,3,-3,3,0,-3,100,83,50,1021,1018,1016,2,1,1,11,5,,0.00,0,,256<br />
2001-2-19,10,4,-1,1,-4,-10,100,68,27,1029,1026,1020,8,5,1,18,10,,0.00,0,,112<br />
2001-2-20,4,0,-4,2,-1,-4,100,90,70,1025,1019,1014,6,3,1,6,2,,0.00,4,Rain,82<br />
2001-2-21,13,4,-3,4,1,-3,100,82,41,1015,1014,1013,3,1,0,11,3,,0.00,2,Fog,251<br />
2001-2-22,7,3,1,6,1,-5,100,91,60,1021,1015,1013,10,2,0,32,11,,0.00,5,Fog,136<br />
2001-2-23,3,1,-2,-6,-10,-14,69,46,28,1027,1023,1021,10,10,10,26,14,,0.00,7,,66<br />
2001-2-24,6,0,-6,-7,-16,-26,86,38,8,1031,1029,1027,,,,26,10,,0.00,,,319<br />
2001-2-25,11,6,0,-2,-8,-15,75,44,15,1031,1029,1027,7,6,6,18,13,,0.00,0,,257<br />
2001-2-26,8,3,-1,0,-2,-4,87,72,46,1029,1027,1024,7,5,2,18,10,,0.00,3,,228<br />
2001-2-27,9,6,2,4,3,0,100,92,66,1025,1023,1021,3,2,1,11,8,,0.00,5,Fog-Rain,238<br />
2001-2-28,11,3,-3,3,1,-3,100,82,54,1023,1019,1014,5,2,0,18,8,,0.00,1,Fog,232<br />
2001-3-1,14,8,2,2,-7,-14,87,42,13,1021,1017,1013,8,4,2,29,14,,0.00,0,,321<br />
2001-3-2,11,6,1,3,0,-4,100,68,43,1021,1017,1013,7,4,2,26,11,,0.00,5,,266<br />
2001-3-3,8,4,1,-19,-23,-29,20,13,6,1020,1018,1015,6,4,3,40,27,58,0.00,0,,350<br />
2001-3-4,9,3,-2,-2,-16,-21,70,27,10,1020,1018,1015,,,,40,23,58,0.00,,,330<br />
2001-3-5,10,4,-1,2,-1,-2,93,73,47,1015,1011,1007,7,5,4,18,10,,0.00,4,,119<br />
2001-3-6,6,2,-1,0,-17,-22,81,25,14,1028,1020,1012,7,5,3,43,24,64,0.00,4,,350<br />
2001-3-7,3,0,-3,-18,-20,-24,29,22,12,1031,1029,1027,,,,29,23,,0.00,,,352<br />
2001-3-8,5,0,-4,-10,-18,-22,48,26,14,1030,1027,1022,,,,32,18,47,0.00,,,319<br />
2001-3-9,17,6,-4,-2,-12,-29,81,44,4,1022,1016,1010,8,7,6,29,11,,0.00,0,,235<br />
2001-3-10,5,1,-3,-2,-3,-5,93,75,56,1029,1026,1020,8,8,8,26,18,,0.00,0,,155<br />
2001-3-11,10,3,-4,0,-4,-12,100,66,27,1027,1023,1020,7,7,6,11,6,,0.00,0,,191<br />
2001-3-12,16,6,-3,3,1,-4,100,74,25,1024,1020,1015,6,4,2,18,5,,0.00,0,,198<br />
2001-3-13,21,12,4,7,4,1,100,64,27,1014,1009,1004,6,4,2,21,11,,0.00,0,,223<br />
2001-3-14,12,7,3,7,-7,-29,93,47,5,1025,1018,1005,10,5,2,32,14,43,0.00,3,,11<br />
2001-3-15,16,9,2,2,-4,-15,87,48,12,1027,1024,1020,8,5,2,14,10,,0.00,0,,265<br />
2001-3-16,14,9,5,4,-1,-5,71,49,27,1021,1017,1014,6,5,5,21,13,,0.00,4,,249<br />
2001-3-17,19,12,6,6,0,-9,76,51,15,1014,1010,1007,7,7,7,21,13,,0.00,2,,258<br />
2001-3-18,21,13,7,2,-6,-14,53,27,9,1015,1012,1009,7,7,7,18,10,,0.00,3,,300<br />
2001-3-19,24,17,10,1,-4,-13,50,28,8,1009,1005,1001,8,8,7,21,14,,0.00,2,,271<br />
2001-3-20,24,18,13,7,-3,-9,67,29,11,1007,1004,1001,8,6,4,35,14,,0.00,0,,262<br />
2001-3-21,20,12,5,7,-1,-21,93,46,6,1010,1000,996,6,4,1,43,13,64,0.00,2,,63<br />
2001-3-22,18,10,3,-3,-11,-18,56,25,8,1015,1012,1009,7,6,3,35,19,,0.00,0,,231<br />
