
KGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-2-2,-2,-2,-3,-3,-3,-4,93,87,81,1033,1031,1030,10,5,3,3,3,,3.05,8,Snow,-1<br />
2015-2-3,-1,-3,-4,-3,-4,-5,95,92,88,1033,1031,1029,10,8,2,3,3,,0.51,8,,-1<br />
2015-2-4,3,-3,-9,-4,-7,-9,97,83,35,1033,1031,1028,10,5,0,3,2,,0.00,,Fog,-1<br />
2015-2-5,6,-1,-8,-6,-9,-12,88,49,20,1031,1027,1024,19,19,19,3,2,,0.00,,,-1<br />
2015-2-6,16,7,-2,-5,-7,-9,55,36,14,1024,1021,1016,19,19,19,6,5,,0.00,,,-1<br />
2015-2-7,6,4,2,2,1,-4,92,77,49,1024,1023,1019,10,7,0,14,3,,4.06,8,Rain,-1<br />
2015-2-8,10,3,-1,2,-1,-2,97,73,52,1023,1020,1016,19,19,19,6,3,,0.51,8,Fog,-1<br />
2015-2-9,13,4,-1,-2,-6,-8,80,40,14,1021,1019,1016,19,19,19,6,3,,0.00,8,,-1<br />
2015-2-10,16,9,3,0,-3,-7,50,31,20,1023,1020,1018,19,19,19,6,6,,0.00,8,,-1<br />
2015-2-11,18,10,4,0,-2,-3,50,35,16,1020,1016,1013,19,17,10,14,5,,0.00,8,,-1<br />
2015-2-12,12,9,6,7,3,-3,85,66,34,1019,1015,1012,19,14,10,21,6,,7.87,8,Rain,-1<br />
2015-2-13,4,2,1,1,1,0,97,87,65,1030,1027,1023,19,12,10,21,10,,11.94,8,Rain-Snow,-1<br />
2015-2-14,11,2,-4,-2,-3,-6,95,63,25,1026,1024,1021,19,19,19,11,3,,0.00,8,,-1<br />
2015-2-15,10,6,1,1,-3,-7,66,43,29,1025,1019,1014,19,19,19,6,3,,0.00,8,,-1<br />
2015-2-16,7,4,1,3,1,-1,96,75,57,1024,1019,1017,19,14,10,11,3,,3.05,8,Rain-Snow,-1<br />
2015-2-17,2,1,0,1,0,0,100,94,90,1027,1026,1025,3,3,3,3,2,,7.11,8,Snow,-1<br />
2015-2-18,6,2,-2,-1,-2,-3,92,73,47,1029,1027,1026,19,19,19,6,3,,1.02,8,,-1<br />
2015-2-19,8,1,-4,-1,-3,-4,96,72,43,1028,1026,1023,19,19,19,6,3,,0.00,,,-1<br />
2015-2-20,12,4,-3,-2,-6,-9,80,46,14,1025,1022,1017,19,19,19,6,3,,0.00,,,-1<br />
2015-2-21,10,4,0,0,-3,-6,61,47,32,1020,1019,1018,19,19,19,6,3,,0.00,8,,-1<br />
2015-2-22,7,4,2,3,1,0,90,73,59,1023,1020,1019,10,10,10,3,2,,0.51,8,,-1<br />
2015-2-23,9,5,2,3,2,1,94,78,58,1025,1022,1018,19,12,10,6,3,,0.51,8,,-1<br />
2015-2-24,7,4,2,3,1,-1,94,79,64,1026,1020,1018,10,10,10,11,3,,0.00,8,,-1<br />
2015-2-25,3,2,0,2,1,-1,98,86,71,1029,1026,1024,10,10,10,6,2,,0.51,8,Rain-Snow,-1<br />
2015-2-26,4,2,0,-1,-2,-5,82,67,42,1031,1027,1023,10,10,10,6,3,,0.00,8,,-1<br />
2015-2-27,4,1,-2,-4,-5,-7,69,57,36,1035,1032,1031,19,14,10,6,3,,0.00,8,,-1<br />
2015-2-28,5,1,-2,-3,-4,-5,82,62,41,1036,1034,1032,10,10,10,3,3,,0.00,8,,-1<br />
2015-3-1,8,2,-2,-3,-4,-5,69,50,34,1032,1027,1022,19,14,10,6,3,,0.00,8,,-1<br />
2015-3-2,7,2,-2,-2,-3,-4,81,62,38,1020,1018,1015,19,12,10,6,3,,0.00,8,,-1<br />
2015-3-3,13,6,-1,-2,-3,-5,84,53,21,1022,1019,1016,19,19,19,3,3,,0.00,8,,-1<br />
2015-3-4,12,7,2,-1,-2,-3,59,46,25,1021,1019,1015,19,19,19,6,3,,0.00,8,,-1<br />
2015-3-5,14,7,1,-1,-2,-5,73,48,19,1022,1020,1017,19,14,10,6,5,,0.00,,,-1<br />
2015-3-6,14,8,2,-1,-3,-4,59,40,19,1022,1020,1017,19,12,10,6,5,,0.00,,,-1<br />
2015-3-7,11,7,2,1,-1,-3,57,46,33,1024,1022,1021,10,10,10,18,8,,0.00,8,,-1<br />
2015-3-8,3,3,0,3,1,-1,95,84,73,1032,1029,1025,10,8,3,6,6,,7.11,8,Rain-Snow,-1<br />
2015-3-9,9,3,-2,-1,-1,-2,99,67,37,1029,1024,1019,19,19,19,6,5,,3.05,8,Fog,-1<br />
2015-3-10,3,2,-1,1,-1,-2,100,82,61,1034,1030,1027,10,5,3,14,6,,5.08,8,Snow,-1<br />
2015-3-11,7,2,-3,-1,-4,-8,100,64,23,1037,1034,1030,19,15,3,11,5,,5.08,8,Snow,-1<br />
2015-3-12,5,1,-2,-2,-3,-6,94,67,40,1045,1041,1037,19,14,10,6,5,,5.08,8,Snow,-1<br />
2015-3-13,9,3,-3,-2,-3,-4,92,62,31,1036,1030,1024,19,12,10,6,3,,0.00,8,,-1<br />
2015-3-14,12,4,-1,-1,-3,-6,80,52,20,1024,1020,1017,19,19,19,11,5,,0.00,8,,-1<br />
2015-3-15,4,3,2,1,-1,-2,86,65,52,1027,1023,1020,10,10,10,11,5,,0.51,8,Rain,-1<br />
2015-3-16,8,2,-2,1,-1,-2,98,75,40,1032,1029,1027,19,15,3,6,3,,3.05,8,Snow,-1<br />
2015-3-17,11,4,-2,1,-2,-3,86,61,29,1032,1030,1027,19,19,19,6,5,,0.00,,,-1<br />
2015-3-18,13,7,2,1,-1,-2,67,52,30,1031,1030,1028,19,12,10,6,3,,0.00,,,-1<br />
2015-3-19,17,9,2,0,-1,-3,68,40,16,1029,1026,1022,19,19,19,6,5,,0.00,,,-1<br />
2015-3-20,14,9,5,6,1,-3,93,52,29,1026,1023,1020,19,15,3,11,6,,12.95,8,Rain,-1<br />
2015-3-21,17,10,4,4,1,-4,96,49,14,1027,1024,1020,19,19,19,6,6,,12.95,8,,-1<br />
2015-3-22,22,13,4,5,-2,-7,53,30,7,1021,1019,1015,19,19,19,14,5,,0.00,8,,-1<br />
2015-3-23,21,14,9,7,4,0,43,34,27,1017,1012,1007,19,19,19,18,8,,0.00,8,,-1<br />
2015-3-24,16,12,8,8,7,5,91,69,46,1028,1012,999,19,12,10,26,6,,5.08,8,Rain,-1<br />
2015-3-25,13,8,3,5,2,0,96,62,30,1034,1031,1028,19,17,10,6,6,,5.08,8,Rain,-1<br />
2015-3-26,15,11,7,4,2,-1,76,54,22,1035,1031,1025,19,17,10,11,5,,0.00,8,,-1<br />
2015-3-27,12,9,6,4,3,2,82,60,45,1025,1022,1020,19,19,19,11,3,,0.00,8,,-1<br />
2015-3-28,10,8,6,6,4,3,90,70,52,1026,1022,1019,10,10,10,6,3,,3.05,8,Rain,-1<br />
2015-3-29,8,2,-7,5,0,-7,100,83,55,1028,1021,1018,10,8,2,26,10,,4.06,8,Rain-Snow-Hail,-1<br />
2015-3-30,9,-9,-11,-9,-12,-13,83,67,9,1038,1034,1029,3,3,3,11,6,,4.06,8,Snow,-1<br />
2015-3-31,-1,-7,-13,-11,-14,-17,64,45,24,1037,1032,1025,19,19,19,6,5,,0.51,,,-1<br />
2015-4-1,3,-1,-4,-4,-8,-9,67,51,35,1022,1020,1017,19,19,19,6,3,,0.00,8,,-1<br />
2015-4-2,11,4,0,4,0,-4,92,71,55,1024,1021,1018,19,10,2,6,3,,2.03,8,Snow,-1<br />
2015-4-3,13,6,-1,2,0,-2,92,64,27,1019,1016,1013,19,19,19,6,3,,1.02,8,,-1<br />
2015-4-4,16,9,4,5,1,-1,80,48,22,1019,1015,1014,19,14,10,11,5,,0.25,8,Rain,-1<br />
2015-4-5,19,13,6,4,1,-3,64,37,12,1019,1016,1013,19,19,19,11,6,,0.51,,,-1<br />
2015-4-6,19,13,8,3,2,1,53,34,19,1020,1019,1017,19,19,19,6,3,,0.00,8,,-1<br />
2015-4-7,14,11,9,8,6,2,69,59,37,1024,1023,1021,19,12,10,6,5,,0.00,8,Rain,-1<br />
2015-4-8,14,11,8,8,6,3,94,66,36,1027,1025,1022,19,14,10,6,3,,3.05,8,Rain,-1<br />
2015-4-9,21,12,4,8,3,1,77,45,22,1028,1024,1018,19,19,19,6,5,,2.03,,,-1<br />
2015-4-10,25,16,7,4,2,-2,67,34,9,1022,1020,1016,19,19,19,11,5,,0.00,,,-1<br />
2015-4-11,28,18,8,3,2,0,41,22,10,1019,1016,1012,19,19,19,6,3,,0.00,,,-1<br />
2015-4-12,27,20,13,3,2,1,33,21,10,1020,1016,1013,19,19,19,6,3,,0.00,8,,-1<br />
2015-4-13,28,20,14,5,2,-2,27,19,8,1017,1014,1011,19,19,19,6,3,,0.00,8,,-1<br />
2015-4-14,28,22,16,13,9,6,71,40,15,1014,1010,1003,19,14,10,14,5,,0.51,8,,-1<br />
2015-4-15,20,17,13,12,8,-1,88,55,14,1018,1014,1010,19,14,10,14,6,,4.06,8,Rain,-1<br />
2015-4-16,14,9,7,9,4,1,97,73,33,1028,1024,1018,19,14,10,72,11,,17.02,8,Rain,-1<br />
2015-4-17,18,12,8,6,2,-2,79,41,18,1029,1021,1016,19,19,19,6,6,,4.06,8,Rain,-1<br />
2015-4-18,16,11,8,8,6,2,69,55,42,1019,1017,1016,19,17,10,6,5,,0.00,8,,-1<br />
2015-4-19,19,13,7,8,6,4,77,50,28,1020,1015,1010,19,19,19,11,3,,0.00,,,-1<br />
2015-4-20,19,16,12,9,8,7,66,49,37,1018,1014,1012,10,10,10,11,3,,0.00,8,,-1<br />
2015-4-21,23,17,11,8,6,3,63,40,23,1021,1019,1016,19,19,19,6,5,,0.51,8,Rain,-1<br />
2015-4-22,28,19,11,4,1,-1,43,22,8,1018,1015,1011,19,19,19,6,5,,0.00,8,,-1<br />
2015-4-23,33,24,16,9,2,-4,31,17,4,1015,1010,1005,19,19,19,11,3,,0.00,,,-1<br />
2015-4-24,31,24,17,12,6,1,47,24,11,1016,1012,1010,19,17,10,11,5,,0.51,8,Thunderstorm,-1<br />
2015-4-25,31,22,15,12,7,3,56,32,13,1019,1011,1003,19,19,19,11,5,,0.51,8,,-1<br />
2015-4-26,20,15,8,11,8,4,96,54,22,1022,1010,1003,19,10,3,18,6,,21.08,8,Rain,-1<br />
2015-4-27,18,13,9,8,4,-6,88,55,15,1030,1027,1025,19,17,10,6,5,,21.08,8,Rain,-1<br />
2015-4-28,22,14,8,8,6,2,84,48,21,1030,1025,1020,19,19,19,6,5,,0.00,8,,-1<br />
2015-4-29,22,15,9,8,7,6,69,47,29,1022,1019,1014,19,19,19,11,3,,0.00,,,-1<br />
2015-4-30,21,15,9,9,8,6,78,51,32,1017,1016,1014,19,19,19,11,6,,0.00,8,,-1<br />
2015-5-1,20,16,11,11,9,7,84,59,33,1022,1018,1016,19,15,3,6,2,,5.08,8,Rain,-1<br />
2015-5-2,21,16,11,9,9,8,85,59,36,1022,1020,1017,19,19,19,3,3,,5.08,8,,-1<br />
2015-5-3,24,18,13,9,6,0,59,36,12,1020,1018,1016,19,19,19,6,3,,0.00,8,,-1<br />
2015-5-4,24,17,11,9,6,3,58,34,17,1017,1014,1012,19,19,19,6,3,,0.00,,,-1<br />
2015-5-5,27,20,14,11,7,4,55,33,16,1014,1011,1009,19,19,19,18,6,,0.00,8,,-1<br />
2015-5-6,28,21,16,12,9,8,49,34,23,1012,1010,1007,19,19,19,6,5,,0.00,8,,-1<br />
2015-5-7,31,25,19,14,9,8,39,29,16,1012,1009,1005,19,19,19,6,3,,0.00,8,,-1<br />
2015-5-8,30,23,18,15,12,9,57,42,23,1010,1007,1003,19,17,10,35,10,,0.00,8,Thunderstorm,-1<br />
2015-5-9,18,20,16,16,13,13,93,69,54,1019,1012,1002,10,8,3,29,10,,17.02,8,Rain,-1<br />
2015-5-10,23,17,11,16,12,9,85,62,42,1019,1015,1011,19,19,19,11,3,,17.02,,,-1<br />
2015-5-11,25,19,16,16,14,12,79,64,40,1012,1011,1010,19,19,19,3,3,,0.76,8,Rain,-1<br />
2015-5-12,26,21,17,13,12,9,70,49,28,1015,1013,1012,19,19,19,11,3,,0.76,8,Rain,-1<br />
2015-5-13,26,19,14,12,9,8,61,46,29,1018,1015,1013,19,19,19,26,11,,0.00,8,Thunderstorm,-1<br />
2015-5-14,29,21,14,13,8,7,62,37,17,1021,1016,1013,19,19,19,26,8,,0.25,8,Thunderstorm,-1<br />
2015-5-15,28,22,16,15,11,6,48,39,30,1017,1014,1009,19,19,19,14,6,,0.25,8,,-1<br />
2015-5-16,32,23,15,16,11,7,90,46,18,1014,1006,1000,19,16,3,21,6,,5.08,8,Rain-Thunderstorm,-1<br />
2015-5-17,17,16,14,15,12,8,91,74,53,1019,1017,1015,10,8,3,3,3,,13.97,8,Rain,-1<br />
2015-5-18,25,18,12,12,8,6,80,47,21,1019,1016,1013,19,19,19,6,3,,1.02,8,,-1<br />
2015-5-19,24,18,12,13,9,7,88,56,30,1023,1019,1015,19,14,3,18,5,,14.99,8,Rain-Thunderstorm,-1<br />
2015-5-20,25,17,9,13,10,7,81,52,28,1021,1016,1011,19,19,19,11,5,,14.99,,,-1<br />
2015-5-21,26,18,12,12,9,8,76,47,26,1019,1013,1008,19,19,19,21,8,,0.76,8,,-1<br />
2015-5-22,19,16,13,11,8,4,69,50,30,1017,1016,1014,19,17,10,6,5,,0.51,8,Rain,-1<br />
2015-5-23,23,17,13,8,6,2,58,40,17,1016,1014,1010,19,15,10,11,6,,0.76,8,Rain,-1<br />
2015-5-24,23,18,13,8,6,1,66,39,15,1018,1015,1013,19,19,19,14,6,,0.76,8,Thunderstorm,-1<br />
2015-5-25,23,17,12,9,8,6,71,44,23,1019,1018,1016,19,19,19,11,5,,0.00,8,Thunderstorm,-1<br />
2015-5-26,24,18,13,9,8,6,60,41,24,1020,1019,1016,19,17,10,6,5,,0.00,8,,-1<br />
2015-5-27,27,19,11,10,7,6,55,34,16,1018,1015,1012,19,19,19,6,5,,0.00,,,-1<br />
2015-5-28,29,21,13,9,8,4,58,34,13,1014,1011,1008,19,19,19,6,3,,0.00,,,-1<br />
2015-5-29,29,21,13,10,8,5,59,32,13,1012,1010,1008,19,19,19,11,5,,0.00,,,-1<br />
2015-5-30,29,22,15,11,8,3,56,32,11,1013,1011,1010,19,19,19,14,5,,0.00,8,,-1<br />
2015-5-31,28,21,14,9,7,6,53,29,15,1016,1014,1012,19,19,19,14,6,,0.76,8,,-1<br />
2015-6-1,27,22,17,12,9,6,68,37,16,1014,1014,1013,19,17,10,6,5,,0.76,8,Thunderstorm,-1<br />
2015-6-2,29,21,14,11,8,4,76,36,13,1018,1016,1015,19,19,19,6,3,,0.00,,,-1<br />
2015-6-3,30,22,14,9,8,6,55,31,14,1019,1015,1012,19,19,19,6,3,,0.00,,,-1<br />
2015-6-4,32,22,15,12,9,7,55,31,14,1014,1011,1008,19,19,19,11,3,,0.00,,,-1<br />
2015-6-5,33,23,15,11,7,3,49,25,8,1011,1009,1007,19,19,19,6,3,,0.00,,,-1<br />
2015-6-6,35,27,19,12,7,1,32,19,6,1011,1008,1006,19,19,19,6,5,,0.00,,,-1<br />
2015-6-7,33,26,19,11,9,7,43,24,15,1010,1008,1007,19,19,19,11,6,,0.00,,Thunderstorm,-1<br />
2015-6-8,36,28,21,11,8,6,33,21,8,1011,1006,1001,19,19,19,32,6,,0.00,8,Rain-Thunderstorm,-1<br />
2015-6-9,21,16,12,16,8,4,86,54,26,1027,1024,1015,19,17,10,21,10,,22.10,8,Rain,-1<br />
2015-6-10,28,20,12,7,2,-7,58,27,4,1027,1020,1013,19,19,19,6,5,,0.00,,,-1<br />
2015-6-11,29,21,13,12,7,2,54,31,10,1014,1009,1006,19,19,19,6,5,,0.00,,,-1<br />
2015-6-12,34,24,16,9,6,2,39,22,8,1008,1006,1004,19,19,19,14,6,,0.00,,,-1<br />
2015-6-13,34,28,22,11,7,4,26,19,11,1006,1004,1001,19,19,19,11,5,,0.00,8,,-1<br />
2015-6-14,27,23,19,13,10,6,51,35,21,1012,1006,1002,19,17,10,26,6,,3.05,8,Rain,-1<br />
2015-6-15,24,17,11,13,8,4,82,48,18,1016,1015,1014,19,15,10,11,5,,4.06,8,Thunderstorm,-1<br />
2015-6-16,25,18,11,7,6,2,67,34,14,1019,1016,1014,19,19,19,6,3,,0.00,,,-1<br />
2015-6-17,29,21,12,8,6,3,65,30,11,1015,1012,1008,19,19,19,3,2,,0.00,,,-1<br />
2015-6-18,33,22,13,11,6,-4,63,27,4,1010,1007,1004,19,19,19,6,3,,0.00,,,-1<br />
2015-6-19,33,24,16,9,7,2,52,25,8,1006,1004,1001,19,19,19,6,3,,0.00,,,-1<br />
2015-6-20,33,26,19,12,10,9,53,29,15,1004,1003,1001,19,19,19,6,3,,0.00,8,,-1<br />
2015-6-21,33,24,17,9,8,6,44,23,10,1005,1003,1001,19,19,19,6,3,,0.00,,,-1<br />
2015-6-22,33,26,18,11,8,6,43,25,10,1004,1002,1000,19,19,19,6,3,,0.00,,,-1<br />
2015-6-23,33,26,19,14,11,9,67,35,18,1005,1001,998,19,17,10,18,5,,3.05,8,Rain,-1<br />
2015-6-24,31,22,16,14,11,9,75,42,19,1004,1002,999,19,19,19,6,5,,3.05,8,,-1<br />
2015-6-25,24,22,20,16,11,-5,71,42,9,1004,1002,1001,19,17,10,3,2,,0.25,8,Rain,-1<br />
2015-6-26,24,21,18,17,14,12,77,58,41,1003,1002,1001,19,14,10,6,5,,0.51,8,Rain,-1<br />
2015-6-27,28,22,17,15,14,12,80,50,32,1004,1003,1002,19,19,19,6,3,,0.51,8,,-1<br />
2015-6-28,32,24,18,14,12,11,59,39,19,1007,1006,1005,19,19,19,6,5,,0.00,8,,-1<br />
2015-6-29,34,27,19,14,11,8,43,27,12,1010,1008,1006,19,19,19,6,5,,0.00,,,-1<br />
2015-6-30,37,28,20,11,7,-7,46,20,4,1009,1006,1004,19,19,19,6,3,,0.00,,,-1<br />
2015-7-1,36,29,22,11,7,1,33,18,5,1008,1007,1005,19,19,19,6,5,,0.00,8,,-1<br />
2015-7-2,38,29,21,12,6,2,27,15,5,1010,1007,1004,19,19,19,11,6,,0.00,,,-1<br />
2015-7-3,37,29,22,11,8,3,25,15,9,1007,1005,1003,19,19,19,11,6,,0.00,,,-1<br />
2015-7-4,38,28,21,10,7,2,34,18,6,1008,1005,1002,19,19,19,6,5,,0.00,,,-1<br />
2015-7-5,28,22,18,13,9,6,45,27,18,1012,1008,1004,19,14,10,14,6,,1.02,8,,-1<br />
2015-7-6,29,21,13,8,6,2,51,25,13,1014,1011,1008,19,19,19,6,3,,0.00,,,-1<br />
2015-7-7,33,24,16,9,6,2,55,24,7,1011,1006,1001,19,19,19,6,3,,0.00,,,-1<br />
2015-7-8,37,27,19,9,3,-7,30,15,4,1005,1004,1002,19,19,19,6,3,,0.00,,,-1<br />
2015-7-9,32,24,19,12,8,7,41,24,15,1007,1005,1003,19,19,19,6,3,,0.00,,,-1<br />
2015-7-10,29,25,21,9,3,0,26,16,8,1009,1005,1003,19,19,19,14,10,,0.00,,,-1<br />
2015-7-11,30,22,16,8,6,3,42,23,11,1013,1009,1006,19,19,19,3,3,,0.00,,,-1<br />
2015-7-12,36,26,16,9,6,1,42,22,6,1007,1004,1001,19,19,19,6,3,,0.00,,,-1<br />
2015-7-13,38,29,20,9,7,4,35,18,7,1007,1005,1004,19,19,19,6,3,,0.00,,,-1<br />
2015-7-14,39,31,23,11,8,2,36,17,5,1009,1005,1001,19,19,19,11,5,,0.00,,,-1<br />
2015-7-15,40,30,21,10,7,3,40,18,5,1006,1002,998,19,19,19,6,2,,0.00,,,-1<br />
2015-7-16,42,32,24,10,7,-3,27,15,4,1001,998,994,19,19,19,3,3,,0.00,,,-1<br />
2015-7-17,39,32,26,12,9,7,29,17,8,999,998,995,19,19,19,11,2,,0.00,,,-1<br />
2015-7-18,39,31,24,12,9,6,33,17,8,1001,999,998,19,19,19,14,5,,0.00,8,,-1<br />
2015-7-19,33,30,27,8,6,4,20,13,9,1005,1003,1001,19,19,19,14,11,,0.00,8,,-1<br />
2015-7-20,33,27,22,12,10,9,33,24,14,1005,1002,999,19,19,19,6,3,,0.00,8,,-1<br />
2015-7-21,33,28,23,15,13,11,46,30,18,1009,1004,1002,19,17,10,18,6,,0.00,8,Rain,-1<br />
2015-7-22,31,26,21,16,14,11,66,40,27,1012,1010,1008,19,14,10,11,6,,0.00,8,Rain-Thunderstorm,-1<br />
2015-7-23,33,27,21,18,16,14,64,45,23,1011,1008,1004,19,17,10,6,3,,0.76,8,Rain,-1<br />
2015-7-24,37,28,23,17,16,15,56,40,24,1007,1006,1004,19,17,10,26,6,,0.76,8,Thunderstorm,-1<br />
2015-7-25,34,28,23,15,9,4,49,23,10,1009,1007,1006,19,19,19,14,6,,0.00,8,,-1<br />
2015-7-26,35,27,20,11,8,5,34,22,9,1009,1004,999,19,19,19,6,3,,0.00,,,-1<br />
2015-7-27,36,28,22,11,9,6,38,21,9,1002,1000,998,19,15,0,6,5,,0.00,,,-1<br />
2015-7-28,31,25,20,14,9,4,51,28,11,1007,1003,1000,19,17,10,11,5,,1.02,8,Rain,-1<br />
2015-7-29,34,27,21,13,8,3,49,26,8,1006,1004,1002,19,17,10,14,8,,1.02,8,,-1<br />
2015-7-30,33,26,19,8,4,-1,30,15,8,1009,1007,1005,19,19,19,6,3,,0.00,,,-1<br />
2015-7-31,32,24,17,10,8,4,51,25,10,1009,1007,1004,19,19,19,6,2,,0.00,8,,-1<br />
2015-8-1,34,27,20,11,8,3,39,23,8,1008,1006,1005,19,19,19,6,3,,0.00,8,,-1<br />
2015-8-2,36,28,21,11,9,5,43,23,9,1010,1007,1004,19,17,10,11,5,,0.00,,,-1<br />
2015-8-3,36,30,25,14,12,9,32,23,13,1006,1005,1003,19,14,10,6,3,,0.00,8,,-1<br />
2015-8-4,36,29,22,16,11,-1,49,26,5,1006,1004,1002,19,19,19,3,3,,0.00,8,,-1<br />
2015-8-5,37,29,22,11,6,-8,35,18,4,1005,1002,1000,19,19,19,6,3,,0.00,,,-1<br />
2015-8-6,37,29,24,8,4,-2,23,12,4,1003,1001,999,19,19,19,6,6,,0.00,8,,-1<br />
2015-8-7,36,30,24,9,4,-1,24,13,8,1005,1003,1000,19,19,19,11,5,,0.00,8,,-1<br />
2015-8-8,28,26,22,10,6,3,32,19,10,1015,1011,1005,19,19,19,18,10,,0.00,8,,-1<br />
2015-8-9,29,23,18,8,4,-2,38,22,8,1017,1014,1010,19,19,19,6,3,,0.00,,,-1<br />
2015-8-10,26,22,19,8,6,5,34,26,18,1015,1012,1011,19,14,10,11,5,,0.00,8,,-1<br />
2015-8-11,30,23,17,8,4,0,44,22,8,1017,1015,1013,19,19,19,14,8,,0.00,8,,-1<br />
