
MSK,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,-5,-6,-7,-6,-7,-8,100,91,80,1027,1019,1016,10,9,2,18,13,,0.00,6,Snow,219<br />
2000-1-2,-7,-8,-9,-8,-9,-10,93,92,86,1023,1022,1021,10,8,2,14,6,,0.00,7,Snow,51<br />
2000-1-3,-9,-10,-11,-10,-11,-13,93,91,85,1023,1019,1017,10,7,2,14,11,,0.00,7,Snow,83<br />
2000-1-4,-3,-7,-10,-4,-8,-11,93,92,86,1017,1011,1004,10,4,1,26,11,,0.00,8,Snow,174<br />
2000-1-5,1,-1,-2,-1,-2,-3,100,87,80,1009,1004,1002,10,9,2,29,23,,0.00,8,Snow,214<br />
2000-1-6,0,-2,-3,-2,-3,-6,93,84,75,1027,1016,1009,10,10,10,26,19,,0.00,7,Snow,257<br />
2000-1-7,-3,-4,-6,-5,-7,-8,93,87,80,1020,1018,1016,10,9,1,29,21,,0.00,7,Snow,219<br />
2000-1-8,-1,-3,-4,-4,-4,-5,93,86,80,1016,1016,1015,10,9,5,29,23,,0.00,7,Snow,226<br />
2000-1-9,1,-1,-2,0,-1,-4,100,89,81,1020,1017,1015,10,10,3,26,21,,0.00,8,Snow,232<br />
2000-1-10,1,0,-1,-1,-2,-4,93,86,80,1022,1020,1020,10,10,10,21,16,,0.00,8,Snow,245<br />
2000-1-11,0,-2,-4,-1,-4,-6,93,81,69,1028,1026,1022,10,10,10,21,14,,0.00,7,Snow,253<br />
2000-1-12,0,-2,-5,-2,-4,-6,93,88,80,1028,1028,1026,10,10,10,21,16,,0.00,7,Snow,226<br />
2000-1-13,0,-2,-3,-2,-7,-10,93,68,59,1026,1022,1021,10,10,10,29,23,,0.00,7,,223<br />
2000-1-14,-4,-6,-7,-7,-8,-10,86,81,68,1025,1023,1021,10,10,10,26,21,,0.00,8,Snow,232<br />
2000-1-15,-5,-6,-7,-6,-7,-8,93,89,86,1025,1022,1019,10,7,5,14,11,,0.00,8,Snow,214<br />
2000-1-16,-6,-7,-8,-8,-8,-9,93,92,86,1019,1015,1006,10,5,2,26,13,,0.00,8,Snow,221<br />
2000-1-17,-5,-6,-7,-7,-8,-9,93,87,80,1006,989,980,10,6,1,29,23,,0.00,8,Snow,172<br />
2000-1-18,-6,-7,-8,-7,-8,-9,100,89,80,984,981,979,10,4,1,21,14,,0.00,8,Snow,122<br />
2000-1-19,-6,-8,-10,-7,-8,-11,100,93,86,990,987,984,3,2,1,18,6,,0.00,8,Snow,355<br />
2000-1-20,-10,-13,-16,-12,-14,-18,92,87,85,990,989,986,10,4,1,26,14,,0.00,7,Snow,278<br />
2000-1-21,-14,-17,-20,-16,-18,-22,92,85,85,988,985,984,10,7,2,18,11,,0.00,5,Snow,308<br />
2000-1-22,0,-11,-22,-19,-22,-25,85,81,18,997,993,988,10,9,5,14,11,,0.00,6,Snow,214<br />
2000-1-23,-13,-19,-24,-15,-19,-26,85,83,77,1008,1002,998,10,9,5,26,11,,0.00,5,Snow,266<br />
2000-1-24,-14,-17,-20,-17,-19,-22,92,84,78,1014,1012,1009,10,9,5,18,13,,0.00,6,Snow,205<br />
2000-1-25,-16,-18,-20,-18,-21,-23,92,82,78,1014,1009,1004,10,5,3,21,11,,0.00,7,Snow,336<br />
2000-1-26,-18,-19,-22,-21,-23,-24,85,80,77,1005,1004,1003,10,4,1,21,16,,0.00,7,Snow,274<br />
2000-1-27,-5,-13,-21,-6,-15,-24,100,87,77,1004,999,994,10,7,1,18,14,,0.00,6,Snow,207<br />
2000-1-28,0,-3,-5,-1,-4,-7,100,90,80,1001,997,992,10,7,1,29,14,,0.00,7,Snow,190<br />
2000-1-29,0,-2,-5,-2,-4,-7,93,84,74,1006,1002,995,10,9,2,29,19,,0.00,5,Snow,210<br />
2000-1-30,1,-1,-2,-2,-3,-4,100,83,70,1003,997,992,10,8,1,40,24,58,0.00,8,Snow,160<br />
2000-1-31,0,-3,-7,-1,-4,-10,100,88,69,998,993,990,10,6,1,35,19,43,0.00,7,Snow,214<br />
2000-2-1,-6,-12,-17,-8,-12,-18,92,84,73,1006,1004,998,10,9,1,29,13,,0.00,6,Snow,232<br />
2000-2-2,1,-4,-8,0,-6,-10,100,91,80,1007,997,987,10,7,1,29,19,,0.00,7,Rain-Snow,192<br />
2000-2-3,1,-2,-5,0,-2,-9,100,90,74,998,990,987,10,9,1,26,19,,0.00,7,Rain-Snow,253<br />
2000-2-4,-5,-8,-10,-8,-10,-12,93,82,68,1011,1007,999,10,9,2,26,21,,0.00,5,Snow,266<br />
2000-2-5,-1,-4,-7,-1,-4,-9,100,93,86,1004,996,992,10,5,1,26,18,,0.00,8,Snow,232<br />
2000-2-6,-2,-4,-7,-3,-6,-9,93,85,74,1013,1009,1002,10,10,10,26,19,,0.00,7,Snow,272<br />
2000-2-7,2,-2,-6,0,-3,-9,100,90,80,1009,1008,1006,10,8,1,21,16,,0.00,7,Snow,222<br />
2000-2-8,2,1,0,1,0,-2,100,92,81,1008,1002,998,10,8,3,21,18,,0.00,7,Snow,191<br />
2000-2-9,2,1,1,1,1,-1,100,95,87,1000,995,993,10,6,1,18,11,,0.00,7,Fog-Rain-Snow,179<br />
2000-2-10,2,1,1,1,1,0,100,97,93,1011,1005,1000,5,4,1,18,11,,0.00,8,Rain,218<br />
2000-2-11,-1,-2,-2,-3,-4,-6,86,79,74,1015,1014,1012,10,10,10,29,14,,0.00,7,Snow,243<br />
2000-2-12,1,-1,-3,0,-2,-4,100,90,80,1017,1015,1012,10,9,3,26,18,,0.00,7,Snow,238<br />
2000-2-13,1,-2,-4,-1,-3,-4,100,83,70,1018,1016,1012,10,10,10,18,13,,0.00,7,Snow,209<br />
2000-2-14,1,0,-1,-3,-4,-5,86,79,69,1012,1010,1009,10,10,5,18,16,,0.00,8,Snow,187<br />
2000-2-15,0,-1,-2,-2,-3,-3,100,90,80,1009,1007,1006,10,8,1,21,14,,0.00,7,Snow,196<br />
2000-2-16,-1,-2,-3,-4,-5,-7,93,80,64,1010,1009,1008,10,10,10,29,14,,0.00,6,Snow,188<br />
2000-2-17,2,-1,-3,-3,-4,-7,86,77,69,1015,1011,1009,10,10,10,21,16,,0.00,7,Snow,163<br />
2000-2-18,-1,-3,-5,-2,-6,-7,93,84,64,1016,1014,1011,10,6,1,21,18,,0.00,8,Snow,145<br />
2000-2-19,1,0,-1,0,0,-2,100,95,93,1011,1009,1009,3,2,1,14,13,,0.00,8,Snow,140<br />
2000-2-20,2,1,0,1,0,0,100,97,93,1011,1010,1010,3,2,1,18,10,,0.00,8,Rain-Snow,131<br />
2000-2-21,1,-2,-4,1,-1,-6,100,96,86,1011,1007,1006,10,3,1,18,11,,0.00,8,Snow,124<br />
2000-2-22,-5,-7,-8,-6,-9,-10,93,86,74,1015,1013,1011,10,9,3,18,14,,0.00,7,Snow,325<br />
2000-5-4,8,3,-2,5,1,-7,93,75,49,1015,1013,1013,10,10,10,26,14,,0.00,8,Rain,237<br />
2000-5-5,13,8,3,5,2,-2,100,72,38,1017,1015,1013,10,10,10,21,13,,0.00,5,Fog,262<br />
2000-5-6,15,10,6,7,4,0,100,71,42,1014,1010,1007,10,10,10,29,16,55,0.00,6,Rain,254<br />
2000-5-7,12,7,3,2,-1,-4,87,62,35,1022,1017,1011,10,10,10,32,18,47,0.00,6,,336<br />
2000-5-8,16,7,-1,3,-2,-4,87,54,27,1022,1019,1014,10,10,10,26,10,29,0.00,6,Fog-Rain,278<br />
2000-5-9,14,10,5,3,-1,-5,71,47,27,1017,1015,1012,10,10,10,35,19,55,0.00,7,,319<br />
2000-5-10,14,8,2,-2,-3,-6,75,43,25,1018,1017,1015,,,,29,13,,0.00,,,344<br />
2000-5-11,19,10,2,10,3,-2,94,53,32,1015,1007,998,10,10,10,26,10,43,0.00,7,Rain,211<br />
2000-5-12,8,4,-1,7,1,-4,100,80,57,1000,995,993,10,9,1,40,24,61,0.00,6,Rain-Snow,284<br />
2000-5-13,4,1,-1,-4,-7,-9,75,58,39,1002,1001,1000,10,10,3,43,31,64,0.00,6,Snow,284<br />
2000-5-14,5,2,0,-3,-6,-9,75,53,39,1008,1004,1001,10,10,3,32,23,47,0.00,7,Snow,291<br />
2000-5-15,13,6,-1,8,-3,-8,100,57,26,1010,1007,1002,10,9,3,40,19,58,0.00,7,Rain,275<br />
2000-5-16,6,3,0,3,-3,-7,93,65,39,1016,1011,1005,10,10,10,29,19,47,0.00,5,Snow,321<br />
2000-5-17,13,4,-4,-1,-4,-7,80,56,31,1017,1014,1008,10,10,10,29,14,43,0.00,6,,287<br />
2000-5-18,13,7,0,3,-3,-7,81,52,28,1014,1012,1007,10,10,10,32,18,50,0.00,5,Rain,352<br />
2000-5-19,15,8,2,0,-3,-7,81,48,23,1015,1013,1012,,,,26,8,,0.00,,,26<br />
2000-5-20,18,9,1,0,-3,-6,75,41,20,1013,1011,1009,,,,18,5,,0.00,,,237<br />
2000-5-21,20,12,4,3,-1,-5,81,41,19,1011,1010,1009,,,,26,6,29,0.00,,,104<br />
2000-5-22,21,13,6,6,2,-1,76,47,23,1011,1010,1009,10,10,10,32,18,58,0.00,6,Rain,81<br />
2000-5-23,18,14,10,10,8,7,94,71,49,1013,1012,1011,10,10,10,21,8,,0.00,6,Rain,61<br />
2000-5-24,21,16,10,10,6,3,88,56,33,1014,1014,1013,10,10,10,18,10,,0.00,6,Rain,87<br />
2000-5-25,22,13,5,10,7,4,100,61,35,1017,1015,1014,10,10,10,21,8,,0.00,5,,279<br />
2000-5-26,23,16,8,10,7,5,93,56,31,1018,1016,1014,10,10,10,26,6,40,0.00,5,,211<br />
2000-5-27,21,17,12,11,6,1,77,49,27,1018,1017,1014,10,10,10,21,14,,0.00,6,,271<br />
