
IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,4,2,0,2,1,-1,100,91,81,1019,1017,1016,5,2,1,8,5,,0.00,7,Fog-Rain-Snow,15<br />
2012-1-2,6,3,0,3,1,-2,100,90,76,1017,1016,1015,5,2,0,11,2,,0.00,6,Fog,292<br />
2012-1-3,6,2,-2,1,-3,-10,93,76,51,1022,1017,1014,10,4,1,45,10,,0.00,5,Snow,282<br />
2012-1-4,4,-2,-7,-7,-10,-12,80,58,33,1025,1023,1022,,,,14,8,,0.00,,,308<br />
2012-1-5,7,0,-6,-6,-7,-9,86,63,37,1025,1023,1020,10,10,10,11,6,,0.00,1,,54<br />
2012-1-6,6,0,-6,0,-6,-8,93,69,39,1020,1018,1016,10,9,5,14,8,,0.00,6,Rain-Snow,359<br />
2012-1-7,7,2,-2,0,-2,-5,100,79,46,1022,1020,1018,10,6,3,26,6,,0.00,5,,285<br />
2012-1-8,8,2,-4,2,-3,-6,93,73,46,1021,1019,1015,8,7,1,11,6,,0.00,3,Rain-Snow,54<br />
2012-1-9,5,2,0,1,0,-1,100,89,70,1019,1018,1016,6,2,1,8,2,,0.00,6,Fog-Rain-Snow,16<br />
2012-1-10,9,3,-3,-2,-3,-4,100,73,40,1024,1022,1020,10,7,5,19,5,,0.00,1,,77<br />
2012-1-11,7,1,-4,-1,-5,-7,93,66,37,1023,1019,1014,10,9,5,14,6,,0.00,3,Rain-Snow,72<br />
2012-1-12,4,1,-1,1,-1,-3,100,92,81,1017,1015,1013,6,2,0,19,6,,0.00,6,Fog-Snow,326<br />
2012-1-13,5,1,-3,0,-2,-4,93,83,61,1017,1016,1014,10,8,3,19,11,,0.00,3,Snow,52<br />
2012-1-14,5,1,-3,-1,-3,-5,93,77,49,1018,1016,1014,10,7,3,19,8,,0.00,3,,303<br />
