
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-1-1,29,27,24,24,23,21,94,78,62,1012,1010,1009,10,10,7,27,18,,0.00,3,Rain,114<br />
2008-1-2,29,27,24,24,23,22,94,80,70,1013,1011,1009,10,10,7,24,13,,0.00,3,Rain,112<br />
2008-1-3,29,26,23,25,23,22,100,86,70,1014,1012,1010,10,9,3,27,13,,0.00,6,Rain,125<br />
2008-1-4,30,28,25,24,24,23,94,82,66,1014,1013,1011,10,10,7,35,19,,0.00,4,Rain,126<br />
2008-1-5,30,28,26,24,23,21,84,76,62,1014,1013,1010,10,10,10,32,19,,0.00,3,,124<br />
2008-1-6,30,28,25,24,22,19,89,73,55,1013,1011,1009,10,10,10,26,18,,0.00,3,,123<br />
2008-1-7,30,28,25,25,23,19,94,78,55,1013,1011,1009,10,10,10,26,14,,0.00,4,,120<br />
2008-1-8,30,28,25,24,24,23,94,82,70,1011,1010,1008,10,10,10,29,14,,0.00,4,,121<br />
2008-1-9,30,28,25,23,23,22,83,75,62,1010,1009,1007,10,10,10,34,21,,0.00,4,,122<br />
2008-1-10,30,28,25,23,22,21,83,76,62,1011,1009,1007,10,10,10,29,19,,0.00,4,,126<br />
2008-1-11,29,27,25,24,23,23,89,81,70,1011,1010,1009,10,10,5,26,14,,0.00,4,Rain,115<br />
2008-1-12,30,28,25,24,23,23,89,80,66,1011,1010,1008,10,10,10,32,16,,0.00,3,,123<br />
2008-1-13,28,26,24,25,24,23,100,84,79,1011,1009,1008,10,9,5,29,18,,0.00,5,Rain,114<br />
2008-1-14,27,24,23,24,23,23,100,90,83,1011,1009,1007,10,9,2,23,16,,0.00,6,Rain,130<br />
2008-1-15,29,27,26,24,23,22,89,78,70,1010,1009,1007,10,10,10,32,18,,0.00,4,,115<br />
2008-1-16,29,27,24,25,24,22,100,88,74,1011,1009,1008,10,10,10,26,13,,0.00,5,Rain,141<br />
2008-1-17,29,27,24,25,24,23,100,89,79,1011,1010,1008,10,9,2,26,14,,0.00,5,Rain,137<br />
2008-1-18,29,27,25,25,24,23,94,87,74,1013,1011,1009,10,10,7,24,14,,0.00,4,Rain,130<br />
2008-1-19,29,26,23,25,24,23,100,88,74,1012,1010,1008,10,9,3,21,11,,0.00,4,Rain,118<br />
2008-1-20,29,27,25,25,24,23,89,83,74,1012,1010,1008,10,10,10,26,13,,0.00,5,,102<br />
2008-1-21,29,27,26,25,24,24,94,84,74,1012,1011,1009,10,10,10,21,8,,0.00,5,Rain,47<br />
2008-1-22,30,28,26,25,24,24,89,82,70,1012,1010,1009,10,10,8,14,8,,0.00,6,Rain,63<br />
