
WIB,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-31,28,27,24,21,20,20,73,66,58,1015,1014,1014,10,8,6,23,19,,0.00,8,,-1<br />
2015-2-1,26,23,21,21,20,19,94,81,59,1017,1016,1016,8,5,3,14,10,,2.03,8,Rain,-1<br />
2015-2-2,21,,19,19,19,19,93,93,93,1017,1017,1017,3,3,3,0,0,,0.00,,,-1<br />
2015-2-3,29,23,19,21,21,20,92,67,49,1019,1018,1016,10,5,3,23,11,,0.00,,,-1<br />
2015-2-4,21,,20,19,19,19,88,88,88,1017,1017,1017,3,3,3,0,0,,0.00,,,-1<br />
2015-2-6,28,24,19,21,21,20,93,77,52,1018,1017,1016,10,6,3,19,10,,26.92,8,,-1<br />
2015-2-8,28,23,19,22,21,20,95,85,65,1017,1016,1014,6,4,3,14,5,,5.08,8,Rain,-1<br />
2015-2-9,26,20,19,20,20,19,89,88,88,1017,1016,1016,6,5,3,10,6,,5.08,8,,-1<br />
2015-2-10,26,23,20,21,20,20,92,77,61,1018,1016,1014,10,7,3,34,10,,0.00,8,,-1<br />
2015-2-11,26,23,21,21,20,19,94,79,62,1017,1016,1014,8,5,3,23,10,,2.03,8,Rain,-1<br />
2015-2-12,29,24,20,21,21,20,97,74,55,1016,1014,1012,8,5,2,23,8,,0.00,8,Thunderstorm,-1<br />
2015-2-13,29,21,21,21,20,20,89,70,50,1014,1014,1014,6,6,6,11,8,,5.08,8,Rain,-1<br />
2015-2-14,29,26,22,23,21,20,89,70,57,1016,1015,1013,10,6,3,19,10,,0.00,,,-1<br />
2015-2-15,29,,24,21,21,21,76,76,76,1014,1014,1014,6,6,6,19,19,,0.00,,,-1<br />
2015-2-16,29,21,21,22,21,21,93,75,57,1015,1014,1014,6,5,3,21,6,,0.00,,,-1<br />
2015-2-17,22,,21,21,21,21,87,87,87,1015,1015,1015,3,3,3,3,3,,0.00,,,-1<br />
2015-2-18,27,23,20,21,21,21,94,75,61,1015,1014,1012,5,4,2,23,5,,0.00,8,Rain,-1<br />
2015-2-19,26,22,21,21,21,19,94,88,81,1017,1016,1015,6,4,2,13,5,,2.03,8,Rain,-1<br />
2015-2-20,27,23,19,22,20,19,94,76,53,1017,1016,1015,10,9,6,11,5,,0.00,8,,-1<br />
2015-2-21,20,,18,17,17,17,80,80,80,1016,1016,1016,10,10,10,2,2,,0.00,,,-1<br />
2015-2-22,29,22,18,17,16,14,85,52,31,1016,1015,1014,10,8,6,21,8,,0.00,,,-1<br />
2015-2-24,29,24,19,19,19,18,76,55,44,1017,1015,1013,11,9,6,23,14,,0.00,,,-1<br />
2015-2-25,31,24,21,20,19,19,83,61,43,1016,1015,1013,8,5,3,19,6,,0.00,,,-1<br />
2015-2-26,29,28,26,21,19,19,60,54,46,1016,1014,1012,10,6,5,21,13,,0.00,8,,-1<br />
2015-2-27,29,21,19,21,21,21,91,83,75,1014,1014,1013,6,5,3,3,2,,0.00,8,,-1<br />
2015-2-28,29,24,22,22,21,21,87,70,58,1016,1015,1013,6,5,3,13,6,,0.00,8,,-1<br />
2015-3-2,28,24,19,21,20,19,96,71,53,1016,1014,1012,10,8,3,19,13,,8.89,8,,-1<br />
2015-3-3,27,23,21,20,19,18,90,66,50,1016,1014,1012,10,8,5,27,13,,0.00,,,-1<br />
2015-3-4,27,24,21,19,18,18,74,64,54,1016,1015,1014,10,8,8,23,13,,1.02,8,Rain,-1<br />
2015-3-5,28,24,20,21,19,18,90,71,49,1017,1015,1014,10,7,3,16,10,,9.91,8,Rain-Thunderstorm,-1<br />
2015-3-6,28,22,19,19,19,18,86,66,46,1018,1016,1015,10,6,3,14,8,,0.00,,,-1<br />
2015-3-7,25,,25,20,20,20,66,66,66,1016,1016,1016,10,10,10,19,19,,0.00,,,-1<br />
2015-3-8,21,,19,19,19,19,91,91,91,1016,1016,1016,5,5,5,0,0,,0.00,,,-1<br />
2015-3-9,28,23,19,21,19,18,87,63,48,1017,1016,1014,10,8,5,27,10,,0.00,,,-1<br />
2015-3-10,28,21,20,21,20,19,82,68,55,1016,1016,1015,10,8,6,21,11,,0.00,,,-1<br />
2015-3-11,21,,20,18,18,18,81,81,81,1017,1017,1017,6,6,6,3,3,,0.00,,,-1<br />
2015-3-12,26,21,20,20,19,19,80,70,61,1018,1017,1016,10,10,10,29,14,,0.00,,,-1<br />
2015-3-13,29,20,19,21,21,20,96,75,54,1018,1016,1015,10,6,3,27,11,,0.00,,,-1<br />
2015-3-14,22,,20,20,20,20,88,88,88,1019,1019,1019,3,3,3,0,0,,0.00,8,,-1<br />
2015-3-17,20,,19,19,19,19,90,90,90,1017,1017,1017,5,5,5,0,0,,0.00,,,-1<br />
2015-3-20,22,,21,21,21,21,92,92,92,1017,1017,1017,5,5,5,6,6,,0.00,8,,-1<br />
2015-3-24,27,23,21,21,21,20,91,81,65,1017,1016,1014,5,4,3,10,5,,0.00,8,Thunderstorm,-1<br />
2015-3-25,27,22,22,20,20,20,89,73,57,1017,1016,1015,3,3,3,0,0,,0.00,,,-1<br />
2015-3-26,27,20,19,21,20,19,99,78,57,1019,1018,1018,6,4,2,8,6,,0.00,8,Fog,-1<br />
2015-3-27,28,20,19,20,19,19,85,68,52,1018,1017,1016,6,5,3,6,6,,0.00,,,-1<br />
2015-3-28,21,,19,21,21,21,98,98,98,1016,1016,1016,3,3,3,6,6,,0.00,,,-1<br />
2015-3-29,29,,29,21,21,21,55,55,55,1014,1014,1014,10,10,10,19,19,,0.00,,,-1<br />
2015-3-30,28,22,21,22,21,19,78,68,59,1016,1015,1014,5,4,3,10,10,,0.00,,,-1<br />
2015-3-31,28,21,20,22,21,20,93,80,66,1016,1014,1013,6,6,6,23,11,,0.00,,,-1<br />
2015-4-1,27,23,21,22,21,21,97,77,66,1016,1015,1012,10,6,3,14,5,,0.00,8,,-1<br />
2015-4-2,27,23,21,23,21,21,95,84,76,1016,1014,1011,6,5,3,14,10,,2.03,8,,-1<br />
2015-4-3,26,21,21,21,21,21,88,78,69,1015,1014,1014,5,4,3,10,6,,0.00,,,-1<br />
2015-4-4,26,,26,21,21,21,69,69,69,1015,1015,1015,5,5,5,10,10,,0.00,,,-1<br />
2015-4-5,28,23,19,22,21,21,99,77,61,1014,1012,1011,6,5,3,14,6,,0.00,,,-1<br />
2015-4-6,29,24,21,22,21,19,83,70,54,1015,1013,1011,8,6,2,14,6,,19.05,,Rain,-1<br />
2015-4-7,27,24,21,22,21,20,94,71,56,1015,1014,1013,8,6,3,13,5,,0.00,,,-1<br />
2015-4-8,27,21,21,21,20,20,87,74,62,1015,1014,1013,8,6,3,19,8,,0.00,,,-1<br />
2015-4-9,29,24,19,22,21,20,92,71,50,1017,1015,1014,8,6,3,6,3,,0.00,,,-1<br />
2015-4-10,29,24,20,22,20,19,88,62,43,1017,1015,1013,6,5,3,21,6,,0.00,,,-1<br />
2015-4-11,28,,24,19,19,19,68,68,68,1016,1016,1016,6,6,6,0,0,,0.51,,,-1<br />
2015-4-12,28,24,20,19,19,18,84,58,45,1018,1017,1017,10,9,6,10,5,,0.00,,,-1<br />
2015-4-13,27,26,26,21,20,19,68,60,53,1015,1014,1013,6,5,3,11,11,,0.00,8,,-1<br />
2015-4-14,27,,27,19,19,19,54,54,54,1016,1016,1016,5,5,5,0,0,,0.00,,,-1<br />
2015-4-15,29,23,20,21,20,19,88,69,57,1018,1016,1014,6,6,5,19,6,,0.00,8,Thunderstorm,-1<br />
2015-4-16,28,25,22,22,21,21,97,77,61,1018,1016,1014,6,5,3,11,5,,0.00,8,Rain,-1<br />
2015-4-17,28,26,23,22,22,22,94,90,87,1016,1015,1014,3,3,3,6,2,,0.00,,Rain,-1<br />
2015-4-18,27,22,21,22,22,22,94,80,65,1017,1016,1016,6,5,3,0,0,,0.00,8,,-1<br />
2015-4-19,28,23,18,21,20,19,83,65,54,1017,1016,1014,10,7,5,14,3,,0.00,,Thunderstorm,-1<br />
2015-4-21,30,24,19,22,21,20,86,65,51,1016,1014,1013,8,5,3,13,10,,0.00,8,Rain,-1<br />
2015-4-22,28,28,26,22,21,19,69,57,51,1016,1014,1013,10,8,6,29,19,,0.00,,,-1<br />
2015-4-24,28,25,22,21,20,19,89,69,50,1016,1014,1013,11,8,5,19,16,,0.00,8,Rain,-1<br />
2015-4-25,25,22,20,19,19,19,83,71,65,1016,1015,1013,10,9,6,19,14,,1.02,8,Rain,-1<br />
2015-4-26,29,,24,19,19,19,63,63,63,1015,1015,1015,8,8,8,14,14,,0.00,,,-1<br />
2015-4-27,29,26,22,20,19,19,76,66,48,1016,1015,1013,10,9,8,23,16,,0.25,8,,-1<br />
2015-4-28,29,24,20,20,19,18,72,56,42,1016,1014,1013,10,10,10,24,14,,0.00,,,-1<br />
2015-4-29,29,24,19,21,19,18,78,76,73,1016,1015,1014,6,5,5,13,5,,0.00,,,-1<br />
2015-4-30,29,28,28,19,19,19,51,47,43,1016,1016,1016,10,9,8,19,6,,0.00,,,-1<br />
2015-5-1,29,23,19,21,19,18,71,60,55,1016,1015,1013,6,6,5,26,5,,0.00,,,-1<br />
2015-5-2,29,22,21,21,21,21,94,94,93,1016,1016,1015,6,5,3,3,3,,2.03,8,Rain-Thunderstorm,-1<br />
2015-5-3,27,28,22,21,20,19,97,62,43,1018,1016,1012,10,8,5,27,10,,21.08,8,,-1<br />
2015-5-4,28,23,20,21,21,19,98,71,57,1018,1016,1015,10,6,3,14,5,,0.00,8,Thunderstorm,-1<br />
2015-5-5,21,,18,19,19,19,88,88,88,1015,1015,1015,6,6,6,0,0,,0.00,,,-1<br />
2015-5-6,29,,29,21,21,21,52,52,52,1014,1014,1014,6,6,6,10,10,,0.00,,,-1<br />
2015-5-8,28,28,23,22,22,22,86,74,61,1014,1013,1011,6,6,5,14,11,,0.00,,,-1<br />
2015-5-9,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-5-10,28,,28,20,20,20,51,51,51,1013,1013,1013,8,8,8,10,10,,0.00,,,-1<br />
2015-5-12,28,18,17,20,19,18,90,72,54,1017,1015,1014,10,6,3,10,6,,0.00,,,-1<br />
2015-5-14,30,25,20,19,19,19,92,59,44,1018,1016,1015,8,6,3,14,6,,0.00,,,-1<br />
2015-5-15,29,,24,22,22,22,89,89,89,1017,1017,1017,5,5,5,11,11,,0.00,,,-1<br />
2015-5-16,28,23,19,22,21,20,97,74,62,1018,1017,1015,5,4,3,13,5,,0.00,8,,-1<br />
2015-5-17,29,24,21,22,21,19,94,85,77,1016,1015,1014,5,4,3,13,6,,0.00,,,-1<br />
2015-5-18,28,23,19,22,22,21,97,71,62,1017,1016,1014,5,4,3,19,5,,0.00,8,,-1<br />
2015-5-20,30,19,18,17,16,16,74,53,32,1017,1016,1016,10,6,3,0,0,,0.00,,,-1<br />
2015-5-21,22,,22,19,19,19,78,78,78,1018,1018,1018,3,3,3,0,0,,0.00,,,-1<br />
2015-5-22,29,24,19,19,18,18,82,56,45,1019,1017,1016,5,4,3,27,10,,0.00,,,-1<br />
2015-5-23,29,23,18,19,17,16,73,53,43,1017,1016,1014,6,4,3,19,6,,0.00,,,-1<br />
2015-5-24,26,24,22,20,20,20,85,84,83,1018,1017,1017,6,6,5,10,8,,0.00,,,-1<br />
2015-5-25,29,24,19,21,19,17,76,57,49,1018,1016,1015,6,5,3,11,5,,0.00,,,-1<br />
2015-5-26,28,23,19,21,20,18,81,63,55,1019,1017,1015,6,4,3,14,5,,0.00,,,-1<br />
2015-5-27,26,24,22,22,21,20,85,72,57,1018,1017,1015,6,6,5,23,11,,0.00,,,-1<br />
2015-5-28,28,24,19,22,20,19,87,71,51,1017,1015,1014,6,5,3,10,5,,0.00,,Rain,-1<br />
2015-5-29,28,23,19,22,20,18,87,70,51,1017,1016,1015,5,4,3,16,6,,0.00,,Rain,-1<br />
2015-5-30,26,24,22,20,20,20,85,84,83,1018,1017,1017,6,6,5,10,8,,0.00,,,-1<br />
2015-5-31,31,23,19,20,19,18,86,61,44,1017,1016,1015,8,5,3,13,3,,0.00,,,-1<br />
2015-6-1,28,23,19,22,20,19,83,66,56,1016,1015,1013,6,4,3,19,8,,0.00,,,-1<br />
2015-6-2,30,20,19,20,19,18,97,68,40,1016,1015,1014,8,6,3,0,0,,0.00,,,-1<br />
2015-6-3,28,23,18,22,21,19,91,70,61,1016,1015,1014,6,5,3,14,13,,0.00,,,-1<br />
2015-6-4,28,24,20,22,21,19,94,71,60,1016,1015,1014,8,6,5,23,13,,0.00,,,-1<br />
2015-6-5,29,24,20,20,19,18,91,57,44,1015,1014,1012,10,8,3,26,10,,0.00,,,-1<br />
2015-6-6,30,24,19,19,18,17,81,53,35,1015,1014,1012,11,9,3,26,13,,0.00,,,-1<br />
2015-6-7,28,23,19,21,20,18,81,65,51,1016,1015,1014,8,6,3,142,43,,0.00,,,-1<br />
2015-6-8,28,23,20,21,21,20,94,67,54,1016,1014,1013,10,7,3,21,8,,0.00,,,-1<br />
2015-6-9,29,21,19,20,20,20,86,76,66,1016,1015,1014,6,5,3,14,5,,0.00,,,-1<br />
2015-6-10,29,24,20,22,21,18,94,72,43,1016,1014,1012,11,5,3,27,8,,13.97,,,-1<br />
2015-6-11,29,24,21,22,21,19,86,73,62,1016,1015,1012,6,6,5,14,5,,0.00,,,-1<br />
2015-6-12,29,23,18,22,17,14,73,55,31,1015,1014,1012,11,8,5,19,11,,0.00,,,-1<br />
2015-6-13,29,22,16,19,17,15,76,53,37,1015,1014,1012,10,8,6,19,6,,0.00,,,-1<br />
2015-6-14,29,,25,19,19,19,60,60,60,1014,1014,1014,6,6,6,8,8,,0.00,,,-1<br />
2015-6-15,28,22,17,19,18,17,86,58,44,1016,1014,1012,6,5,3,23,8,,0.00,,,-1<br />
2015-6-16,27,20,19,18,17,17,72,60,47,1015,1014,1012,6,5,3,23,8,,0.00,,,-1<br />
2015-6-17,29,18,17,19,18,16,80,74,68,1015,1014,1013,3,3,3,6,2,,0.00,,,-1<br />
2015-6-18,29,23,17,19,17,17,81,53,38,1015,1014,1012,10,7,3,14,10,,0.00,,,-1<br />
2015-6-20,28,23,17,19,18,16,95,59,44,1016,1015,1013,6,6,3,14,10,,0.00,,,-1<br />
2015-6-21,21,,17,20,20,20,95,95,95,1017,1017,1017,3,3,3,6,6,,0.00,8,,-1<br />
2015-6-22,30,24,19,19,16,14,70,47,33,1017,1016,1014,10,8,6,19,5,,0.00,,,-1<br />
2015-6-23,21,,19,16,16,16,69,69,69,1018,1018,1018,6,6,6,13,13,,0.00,,,-1<br />
2015-6-24,29,23,17,19,16,14,64,48,29,1018,1016,1012,11,7,5,23,10,,0.00,,,-1<br />
2015-6-25,28,23,19,18,17,15,70,50,40,1018,1016,1015,10,7,6,14,6,,0.00,,,-1<br />
2015-6-26,29,23,18,19,17,14,73,61,39,1018,1017,1015,6,6,5,14,10,,0.00,,,-1<br />
2015-6-27,29,22,16,19,18,17,82,61,48,1020,1017,1014,8,6,5,11,8,,0.00,,,-1<br />
2015-6-28,28,21,16,19,17,16,82,61,48,1021,1018,1014,8,7,5,19,10,,0.00,,,-1<br />
2015-6-29,20,,19,17,17,17,80,80,80,1021,1021,1021,6,6,6,10,10,,0.00,,,-1<br />
2015-6-30,28,24,19,19,18,17,80,59,50,1021,1018,1016,8,6,5,19,13,,0.00,,,-1<br />
2015-7-1,29,24,18,17,17,16,76,51,34,1021,1019,1016,8,6,3,24,14,,0.00,,,-1<br />
2015-7-2,29,24,19,17,16,13,72,47,26,1020,1018,1016,6,6,5,19,10,,0.00,,,-1<br />
2015-7-3,28,-1,-21,12,11,10,57,40,22,1018,1016,1015,10,9,6,111,34,,0.00,,,-1<br />
2015-7-4,29,23,16,17,15,14,69,46,28,1018,1016,1014,10,7,3,16,6,,0.00,,,-1<br />
2015-7-5,29,23,19,17,14,12,82,46,24,1018,1017,1014,11,8,3,14,6,,0.00,,,-1<br />
2015-7-6,30,18,18,14,14,13,71,48,26,1017,1015,1013,11,8,5,13,5,,0.00,,,-1<br />
2015-7-7,30,24,18,17,15,13,73,45,25,1016,1015,1013,10,7,3,19,10,,0.00,,,-1<br />
2015-7-8,28,23,20,17,17,17,75,55,42,1016,1016,1016,6,5,3,19,8,,0.00,,,-1<br />
2015-7-9,30,29,24,20,18,17,69,52,36,1014,1014,1014,6,6,6,11,10,,0.00,,,-1<br />
2015-7-10,30,24,20,20,18,16,75,57,34,1016,1014,1013,10,6,3,19,10,,0.00,,,-1<br />
2015-7-11,29,24,20,18,18,18,79,55,44,1017,1015,1013,6,5,3,19,10,,0.00,,,-1<br />
2015-7-12,29,,25,22,22,22,81,81,81,1014,1014,1014,6,6,6,8,8,,0.00,,,-1<br />
2015-7-13,31,24,19,19,18,17,86,60,39,1017,1014,1012,10,6,3,19,8,,0.00,,,-1<br />
2015-7-14,27,23,19,19,19,18,86,63,51,1016,1015,1014,6,5,3,10,6,,0.00,,,-1<br />
2015-7-15,27,19,18,18,17,16,84,62,39,1015,1015,1015,6,5,3,6,2,,0.00,,,-1<br />
2015-7-16,30,22,18,18,18,18,82,58,40,1016,1015,1014,10,8,5,19,11,,0.00,,,-1<br />
2015-7-17,30,,30,14,14,14,27,27,27,1013,1013,1013,10,10,10,11,11,,0.00,,,-1<br />
2015-7-19,30,22,18,19,18,17,75,64,46,1016,1016,1014,8,6,5,11,10,,0.00,,,-1<br />
2015-7-20,31,24,18,19,18,17,76,52,36,1017,1016,1014,6,5,3,19,6,,0.00,,,-1<br />
2015-7-21,30,24,18,19,18,16,80,53,35,1018,1017,1015,6,5,3,14,5,,0.00,,,-1<br />
2015-7-22,30,26,21,19,18,17,76,52,34,1020,1018,1016,6,4,3,13,6,,0.00,,,-1<br />
2015-7-23,28,23,18,17,17,16,81,54,42,1019,1018,1015,8,6,3,14,6,,0.00,,,-1<br />
2015-7-24,28,22,18,18,17,17,80,58,44,1019,1018,1016,10,6,3,14,10,,0.00,,,-1<br />
2015-7-25,19,,19,17,17,17,82,82,82,1018,1018,1018,3,3,3,3,3,,0.00,,,-1<br />
2015-7-27,29,24,20,18,17,17,79,53,38,1020,1018,1015,8,6,5,14,10,,0.00,,,-1<br />
2015-7-28,19,,19,17,17,17,84,84,84,1020,1020,1020,3,3,3,0,0,,0.00,,,-1<br />
2015-7-29,30,29,28,16,16,14,39,35,28,1019,1016,1014,10,9,8,19,18,,0.00,,,-1<br />
2015-7-30,28,23,18,18,18,16,89,56,39,1019,1017,1015,8,6,3,19,8,,0.00,,,-1<br />
2015-7-31,27,22,17,18,18,17,79,57,47,1017,1016,1014,8,6,3,19,6,,0.00,,Rain,-1<br />
2015-8-1,30,25,20,19,18,16,83,52,31,1018,1016,1014,8,6,3,23,10,,0.00,,,-1<br />
2015-8-2,30,22,16,18,17,15,71,51,36,1019,1017,1016,10,8,6,10,5,,0.00,,,-1<br />
2015-8-3,31,28,24,17,14,11,46,36,28,1019,1016,1015,10,8,6,14,11,,0.00,,,-1<br />
2015-8-4,28,22,16,14,13,12,69,41,25,1018,1016,1014,8,6,5,23,8,,0.00,,,-1<br />
2015-8-5,29,23,17,21,17,13,70,53,40,1017,1015,1012,11,8,5,24,10,,0.00,,,-1<br />
2015-8-6,30,23,17,21,17,12,79,50,23,1015,1014,1012,11,6,3,19,6,,0.00,,,-1<br />
2015-8-7,29,23,19,17,16,14,73,49,28,1016,1015,1012,10,6,3,19,10,,0.00,,,-1<br />
2015-8-9,20,,20,17,17,17,75,75,75,1014,1014,1014,3,3,3,10,10,,0.00,,,-1<br />
2015-8-10,28,26,22,21,19,17,85,61,42,1016,1013,1010,6,5,3,19,13,,25.91,8,Rain,-1<br />
2015-8-11,31,25,19,21,19,18,86,64,39,1017,1015,1013,10,6,3,19,13,,0.00,8,Rain,-1<br />
2015-8-12,29,24,20,19,18,17,64,49,39,1018,1016,1014,8,6,5,19,10,,0.00,,,-1<br />
2015-8-13,31,25,19,19,19,18,79,54,42,1017,1015,1013,6,6,5,13,10,,0.00,,,-1<br />
2015-8-14,31,25,21,21,20,19,76,63,45,1018,1016,1015,6,4,3,14,8,,0.00,,,-1<br />
2015-8-15,29,24,20,22,19,18,82,63,43,1019,1017,1016,6,4,3,16,8,,0.00,,,-1<br />
2015-8-16,33,25,18,21,17,12,78,53,19,1018,1017,1014,10,6,3,13,6,,0.00,,,-1<br />
2015-8-17,32,24,21,18,16,12,67,44,20,1019,1018,1016,8,5,3,8,6,,0.00,,,-1<br />
2015-8-18,31,26,20,19,18,17,71,49,35,1018,1016,1013,6,6,5,21,16,,0.00,,,-1<br />
2015-8-19,31,24,20,19,18,16,75,52,44,1018,1016,1014,6,5,3,19,10,,0.00,,,-1<br />
2015-8-20,31,26,19,18,14,8,63,41,13,1018,1016,1014,8,6,5,26,11,,0.00,,,-1<br />
2015-8-21,18,,18,13,13,13,62,62,62,1018,1018,1018,5,5,5,8,8,,0.00,,,-1<br />
2015-8-24,31,22,16,17,16,14,68,43,32,1019,1017,1014,10,8,5,19,11,,0.00,,,-1<br />
2015-8-25,31,24,18,18,17,15,66,45,32,1018,1016,1014,10,8,6,19,10,,0.00,,,-1<br />
2015-8-26,31,26,20,20,17,13,72,49,21,1018,1016,1013,8,7,5,27,13,,0.00,8,,-1<br />
2015-8-27,31,25,20,21,19,17,76,56,39,1018,1016,1013,8,5,3,27,10,,0.00,,,-1<br />
2015-8-28,27,20,19,17,17,17,72,58,44,1019,1018,1018,8,7,6,14,13,,0.00,,,-1<br />
2015-8-29,20,,18,17,17,17,78,78,78,1017,1017,1017,5,5,5,6,6,,0.00,,,-1<br />
2015-8-30,31,17,16,19,16,13,61,61,61,1019,1018,1017,6,6,5,10,8,,0.00,,,-1<br />
2015-8-31,32,24,18,17,15,11,67,41,19,1020,1017,1014,10,9,6,23,8,,0.00,,,-1<br />
2015-9-1,32,22,16,17,14,12,63,41,25,1019,1016,1014,10,8,6,19,10,,0.00,,,-1<br />
2015-9-2,32,24,17,16,14,12,80,40,22,1019,1017,1014,10,7,3,10,8,,0.00,,,-1<br />
2015-9-3,32,26,19,16,14,13,75,40,24,1019,1017,1015,10,8,5,19,10,,0.00,,,-1<br />
2015-9-4,32,26,18,18,17,16,71,44,31,1020,1017,1016,10,7,5,19,11,,0.00,,,-1<br />
2015-9-5,19,,19,16,16,16,77,77,77,1020,1020,1020,3,3,3,6,6,,0.00,,,-1<br />
2015-9-6,29,,24,15,15,15,48,48,48,1017,1017,1017,8,8,8,10,10,,0.00,,,-1<br />
2015-9-7,29,24,18,16,15,14,71,46,27,1020,1017,1014,8,7,6,14,5,,0.00,,,-1<br />
2015-9-8,31,24,18,16,15,14,76,42,27,1018,1016,1014,8,6,3,16,6,,0.00,,,-1<br />
2015-9-9,32,26,18,18,16,14,64,43,24,1018,1016,1014,10,7,3,29,14,,0.00,,,-1<br />
2015-9-10,31,24,18,17,16,12,77,43,25,1020,1017,1015,6,6,3,19,8,,0.00,,,-1<br />
2015-9-11,31,22,18,16,14,13,66,42,23,1019,1017,1015,8,6,5,13,5,,0.00,,,-1<br />
2015-9-12,30,23,19,17,16,16,69,46,31,1019,1018,1016,8,7,5,14,8,,0.00,,,-1<br />
2015-9-13,22,,20,16,16,16,61,61,61,1019,1019,1019,6,6,6,11,11,,0.00,,,-1<br />
2015-9-14,31,24,21,17,16,16,67,47,30,1019,1017,1013,8,7,6,19,8,,0.00,,,-1<br />
2015-9-15,31,24,18,18,16,14,61,46,25,1016,1015,1013,6,5,3,14,13,,0.00,,,-1<br />
2015-9-16,30,24,19,16,16,14,60,42,31,1016,1014,1012,8,5,3,19,6,,0.00,,,-1<br />
2015-9-17,31,24,19,19,18,17,75,48,37,1017,1015,1013,6,5,3,14,10,,0.00,,,-1<br />
2015-9-18,33,27,19,18,14,11,73,39,17,1019,1017,1016,10,7,3,24,14,,0.00,,,-1<br />
2015-9-19,31,24,20,17,16,13,58,42,33,1018,1017,1015,6,5,3,10,5,,0.00,,,-1<br />
