
IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,17,13,9,8,6,4,71,61,52,1023,1021,1021,5,3,2,6,5,,0.00,0,,184<br />
2000-1-2,17,12,8,6,4,1,76,59,42,1021,1019,1018,7,4,1,11,3,,0.00,0,,241<br />
2000-1-3,15,11,8,5,3,1,71,58,39,1019,1017,1016,6,3,1,11,2,,0.00,4,,168<br />
2000-1-4,12,9,6,7,3,2,82,67,54,1017,1015,1014,4,2,1,11,2,,0.00,6,,272<br />
2000-1-5,11,9,7,8,6,3,87,77,66,1016,1014,1013,10,7,3,26,6,,0.00,6,Rain,27<br />
2000-1-6,11,9,7,8,6,3,87,82,67,1015,1012,1010,10,7,1,18,3,,0.00,6,Rain,75<br />
2000-1-7,9,6,3,5,-1,-4,93,62,46,1019,1014,1011,10,10,7,50,19,,0.00,4,Rain,279<br />
2000-1-8,8,4,0,2,-1,-3,93,72,57,1024,1022,1019,10,10,8,18,8,,0.00,1,,186<br />
2000-1-9,7,3,1,-1,-2,-3,81,69,53,1024,1021,1019,10,9,8,26,3,,0.00,3,,195<br />
2000-1-10,8,4,0,0,-2,-4,87,71,53,1019,1017,1016,6,5,1,18,5,,0.00,2,,269<br />
2000-1-11,5,2,0,0,-2,-4,87,74,60,1020,1018,1017,7,5,2,11,5,,0.00,1,,138<br />
2000-1-12,3,1,-1,-1,-3,-5,87,75,60,1021,1020,1018,10,9,6,11,5,,0.00,4,,197<br />
2000-1-13,5,3,1,-2,-3,-6,81,68,49,1024,1022,1020,10,7,2,18,5,,0.00,4,,159<br />
2000-1-14,5,2,0,-2,-3,-5,81,68,53,1025,1023,1021,10,10,10,18,5,,0.00,3,,190<br />
2000-1-15,4,1,-1,-3,-4,-5,80,67,56,1024,1021,1017,10,10,10,18,8,,0.00,6,,144<br />
2000-1-16,2,1,0,0,-2,-5,93,79,65,1017,1015,1012,10,7,1,14,6,,0.00,7,Snow,98<br />
2000-1-17,3,0,-4,-2,-4,-7,87,74,60,1014,1012,1011,10,8,3,43,14,,0.00,5,Snow,276<br />
2000-1-18,6,1,-4,-2,-6,-9,87,66,41,1018,1016,1014,8,4,2,6,0,,0.00,1,,175<br />
2000-1-19,5,1,-2,-2,-4,-7,86,66,53,1017,1015,1012,6,3,2,11,3,,0.00,4,,273<br />
2000-1-20,10,6,2,1,-2,-5,75,58,43,1015,1013,1010,10,8,5,32,11,,0.00,2,,218<br />
2000-1-21,11,6,2,4,0,-3,81,61,43,1011,1008,1006,10,9,3,32,6,,0.00,3,,273<br />
2000-1-22,9,4,1,-3,-8,-14,57,39,4,1016,1013,1010,10,10,10,35,24,,0.00,2,,280<br />
2000-1-23,9,4,0,-2,-6,-11,87,47,30,1020,1017,1016,10,10,10,40,26,,0.00,1,,275<br />
2000-1-24,10,6,2,1,-1,-4,81,62,50,1024,1022,1020,10,7,4,11,5,,0.00,1,,266<br />
2000-1-25,10,7,3,2,0,-1,81,62,50,1025,1022,1020,10,7,3,14,3,,0.00,2,,157<br />
2000-1-26,9,7,5,5,2,-1,93,73,61,1020,1017,1015,10,6,2,29,3,,0.00,6,Rain,56<br />
2000-1-27,11,8,5,6,4,3,93,78,66,1015,1013,1012,10,5,2,14,6,,0.00,5,Rain,137<br />
2000-1-28,6,3,2,5,4,1,93,92,87,1013,1012,1010,10,6,3,11,3,,0.00,8,Rain,249<br />
2000-1-29,5,2,-1,3,0,-4,100,90,75,1017,1014,1012,10,6,1,35,10,,0.00,7,Rain-Snow,280<br />
2000-1-30,5,1,-3,1,-2,-6,93,80,65,1026,1022,1016,10,6,3,18,5,,0.00,3,,243<br />
2000-1-31,7,3,0,2,0,-3,87,80,61,1026,1024,1021,8,4,2,11,3,,0.00,1,,159<br />
2000-2-1,7,3,0,1,-1,-4,87,72,46,1021,1016,1012,5,4,3,18,3,,0.00,3,,226<br />
2000-2-2,3,1,0,1,-3,-6,87,72,64,1017,1014,1012,7,4,2,14,5,,0.00,6,Snow,297<br />
2000-2-3,6,3,0,0,-1,-2,100,79,57,1023,1021,1017,8,5,3,18,10,,0.00,3,Snow,265<br />
2000-2-4,8,4,0,0,-2,-4,87,68,57,1022,1020,1018,8,6,4,11,2,,0.00,0,,212<br />
2000-2-5,10,5,0,1,-1,-3,81,68,47,1018,1017,1015,8,4,1,11,2,,0.00,1,,207<br />
2000-2-6,11,7,3,2,1,-1,76,67,50,1016,1012,1008,10,7,4,18,3,,0.00,2,,148<br />
2000-2-7,8,4,0,2,0,-3,93,78,61,1012,1008,1005,10,8,2,26,13,,0.00,7,Rain,314<br />
2000-2-8,5,1,-3,-2,-4,-6,93,74,45,1019,1016,1012,10,10,8,21,16,,0.00,3,,273<br />
2000-2-9,6,2,-2,-1,-3,-5,86,74,57,1024,1020,1019,8,6,4,18,3,,0.00,0,,223<br />
2000-2-10,9,4,0,0,-2,-5,87,68,46,1025,1024,1022,7,5,3,14,3,,0.00,0,,253<br />
2000-2-11,10,6,1,1,-1,-3,75,62,50,1026,1024,1023,10,6,4,11,5,,0.00,4,,0<br />
2000-2-12,11,6,2,2,0,-2,81,64,44,1022,1021,1019,10,6,1,11,2,,0.00,2,,250<br />
2000-2-13,10,7,4,4,0,-3,93,62,40,1021,1017,1015,10,5,2,29,8,,0.00,6,Rain,116<br />
2000-2-14,10,7,3,4,2,0,100,86,54,1017,1014,1012,10,6,2,32,13,,0.00,6,Rain,313<br />
2000-2-15,10,6,2,3,1,-1,93,72,50,1021,1020,1017,10,9,4,26,11,,0.00,1,,293<br />
2000-2-16,11,7,3,4,2,0,81,67,54,1022,1020,1018,10,8,3,14,5,,0.00,3,Rain,186<br />
2000-2-17,11,7,4,4,2,0,93,69,47,1018,1017,1015,10,8,5,18,3,,0.00,2,,284<br />
2000-2-18,13,8,4,2,-2,-4,61,47,33,1018,1016,1015,10,10,8,35,26,,0.00,2,,280<br />
2000-2-19,12,8,4,4,1,-2,75,65,50,1021,1019,1018,8,8,8,11,2,,0.00,0,,230<br />
2000-2-20,13,9,5,3,-1,-4,70,55,40,1017,1015,1012,10,8,4,35,10,,0.00,1,,290<br />
2000-2-21,12,7,2,1,-3,-9,70,49,29,1018,1016,1014,10,10,8,35,18,,0.00,1,,267<br />
2000-2-22,14,9,4,4,-1,-5,75,57,38,1018,1017,1015,6,5,5,18,5,,0.00,0,,180<br />
2000-5-4,31,26,21,14,11,4,56,37,19,1018,1015,1014,10,5,3,35,6,,0.00,2,,208<br />
2000-5-5,32,26,19,16,11,4,64,40,17,1019,1017,1015,10,8,3,18,10,,0.00,4,,168<br />
2000-5-6,32,26,21,14,10,6,50,37,27,1018,1016,1014,10,9,6,29,8,,0.00,5,Rain,289<br />
2000-5-7,31,26,21,15,11,5,60,40,19,1017,1015,1014,10,8,4,43,18,,0.00,5,Rain,291<br />
2000-5-8,29,26,23,17,12,5,57,43,29,1015,1013,1011,10,8,5,50,8,,0.00,5,,291<br />
2000-5-9,30,26,21,16,9,3,57,37,19,1012,1011,1010,10,9,7,35,11,,0.00,3,,299<br />
2000-5-10,28,22,16,8,3,-2,52,30,15,1015,1013,1012,8,8,8,35,14,,0.00,0,,276<br />
2000-5-11,28,21,15,11,6,-1,56,35,15,1017,1014,1013,8,7,4,26,10,,0.00,0,,260<br />
2000-5-12,27,22,18,12,9,4,59,41,24,1017,1015,1013,10,10,10,26,10,,0.00,2,,262<br />
2000-5-13,29,23,17,13,8,5,49,37,25,1017,1015,1013,,,,26,10,,0.00,,,295<br />
2000-5-14,31,26,20,15,11,5,64,40,20,1017,1015,1013,10,7,4,18,5,,0.00,1,,114<br />
2000-5-15,32,26,21,15,11,6,57,38,25,1013,1011,1008,10,8,5,14,5,,0.00,1,,240<br />
