
AEDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-14,22,14,8,13,7,2,100,60,21,1022,1017,1011,31,11,10,29,14,,0.00,3,,132<br />
2013-1-15,29,17,6,12,6,-2,100,55,9,1022,1017,1012,26,10,10,24,10,,0.00,3,,57<br />
2013-1-16,34,22,10,13,9,1,100,56,6,1017,1014,1009,26,11,8,32,10,,0.00,3,Fog,93<br />
2013-1-17,37,24,11,13,8,-2,100,49,4,1016,1011,1005,19,10,10,35,11,53,0.00,4,Fog,309<br />
2013-1-18,40,27,13,13,8,5,64,28,8,1008,1004,999,19,10,10,48,14,77,0.00,2,,289<br />
2013-1-19,24,19,15,15,13,12,83,70,42,1018,1013,1007,14,10,10,27,14,,0.00,7,,85<br />
2013-1-20,30,22,15,14,13,11,82,62,26,1018,1016,1011,14,10,10,27,13,,0.00,6,,72<br />
2013-1-21,33,24,17,15,12,7,83,52,13,1017,1013,1007,10,10,10,35,10,52,0.00,6,,73<br />
2013-1-22,35,25,15,17,12,-3,94,53,5,1014,1010,1006,10,10,10,34,13,,0.00,1,,350<br />
2013-1-23,28,21,14,15,12,8,94,63,21,1020,1015,1012,14,10,10,37,14,,0.00,4,,100<br />
2013-1-24,32,23,15,15,12,8,77,53,18,1019,1016,1010,19,10,10,27,13,,0.00,6,,99<br />
2013-1-25,33,23,13,17,13,6,100,59,11,1016,1012,1007,14,10,10,24,10,,0.00,3,,107<br />
2013-1-26,32,24,17,18,16,13,100,68,23,1015,1012,1005,19,9,1,45,16,53,39.12,6,Rain-Thunderstorm,103<br />
2013-1-27,30,23,17,18,16,14,94,72,28,1013,1009,1005,14,10,6,24,11,,0.00,5,Rain,64<br />
2013-1-28,25,21,17,18,17,16,94,80,48,1012,1009,1006,10,9,5,27,11,,4.06,7,Rain,87<br />
2013-1-29,25,20,16,16,14,12,96,74,39,1011,1007,1003,10,9,6,32,13,,0.00,6,Rain,167<br />
2013-1-30,29,23,17,16,9,-6,88,54,5,1016,1013,1009,19,10,10,27,14,,0.00,6,Rain,29<br />
2013-1-31,31,22,14,16,8,-7,100,53,4,1016,1011,1005,10,9,7,39,11,52,0.00,5,,355<br />
2013-2-1,22,16,11,14,10,6,88,68,41,1011,1008,1004,19,9,1,32,13,,3.05,6,Rain-Thunderstorm,125<br />
2013-2-2,20,15,10,7,4,-1,82,50,17,1015,1012,1008,31,10,10,35,24,50,0.00,6,,174<br />
2013-2-3,24,16,6,13,8,4,93,59,24,1019,1016,1013,10,10,10,24,11,32,0.00,5,,142<br />
2013-2-4,26,19,13,13,12,9,94,67,27,1025,1021,1017,14,10,8,32,8,,0.00,5,,85<br />
2013-2-5,27,19,12,15,11,8,88,56,20,1026,1023,1018,10,10,10,19,11,,0.00,4,,76<br />
2013-2-6,29,22,16,14,11,7,82,52,17,1023,1019,1013,19,10,10,21,11,,0.00,5,,61<br />
2013-2-7,33,22,12,14,9,3,94,51,10,1019,1015,1011,19,10,10,32,10,,0.00,2,Rain,349<br />
2013-2-8,35,24,13,13,8,1,82,36,8,1019,1016,1013,31,11,10,40,11,63,0.00,3,Rain,329<br />
2013-2-9,35,26,16,13,9,6,72,39,10,1018,1015,1011,26,10,10,29,10,,0.00,5,Rain-Thunderstorm,324<br />
2013-2-10,30,21,13,16,13,8,88,58,17,1021,1016,1012,10,9,1,39,13,69,2.03,5,Rain-Thunderstorm,47<br />
2013-2-11,21,17,13,12,12,11,88,70,49,1022,1020,1017,19,10,10,24,11,,0.00,7,,114<br />
2013-2-12,26,19,13,13,12,11,88,66,28,1024,1021,1017,10,10,10,29,11,,0.00,5,,111<br />
2013-2-13,26,17,8,12,10,8,93,62,24,1025,1023,1019,19,10,10,27,10,,0.00,3,,88<br />
2013-2-14,28,19,10,16,12,9,100,69,21,1024,1021,1017,26,10,9,32,8,,1.02,4,Rain,109<br />
2013-2-15,27,20,13,16,13,9,100,69,23,1024,1021,1018,19,10,10,32,10,,0.00,5,,101<br />
2013-2-16,26,19,12,14,12,7,94,67,25,1024,1022,1018,31,10,10,29,10,,0.00,6,,110<br />
2013-2-17,27,21,15,13,11,7,82,58,20,1023,1021,1016,31,10,10,29,10,,0.00,6,,94<br />
2013-2-18,27,18,9,14,9,3,100,59,12,1021,1019,1013,10,10,10,21,10,,0.00,1,Fog,63<br />
2013-2-19,30,19,8,14,11,8,94,62,16,1018,1015,1011,26,11,10,34,8,34,0.25,3,Rain-Thunderstorm,108<br />
2013-2-20,27,19,12,15,13,11,94,71,33,1021,1018,1014,19,10,10,26,8,37,0.00,5,Rain,94<br />
2013-2-21,27,19,12,14,13,11,100,68,27,1022,1020,1016,19,10,10,29,13,,0.00,3,,116<br />
2013-2-22,25,19,14,16,13,11,94,73,41,1023,1021,1018,10,9,2,34,16,47,0.76,5,Rain,137<br />
2013-2-23,23,19,14,18,15,12,95,82,52,1021,1017,1013,10,9,3,32,16,48,0.00,7,Rain,149<br />
2013-2-24,25,21,17,20,18,15,94,87,52,1016,1013,1009,10,9,4,32,14,,6.10,7,Rain,85<br />
2013-2-25,32,23,15,19,17,13,100,74,25,1019,1016,1013,14,8,0,26,10,,0.25,3,Fog,74<br />
2013-2-26,26,21,17,19,17,15,94,76,52,1020,1017,1013,10,9,3,23,8,,0.25,6,Rain-Thunderstorm,97<br />
2013-2-27,24,21,18,20,19,18,100,89,73,1017,1014,1010,10,7,3,23,8,,3.05,7,Fog-Rain,353<br />
2013-2-28,20,16,12,19,16,9,100,91,74,1015,1010,1007,10,8,3,27,10,,12.95,8,Fog-Rain,165<br />
2013-3-1,19,16,12,10,7,3,82,57,36,1022,1018,1013,26,10,10,39,24,55,0.00,6,,148<br />
2013-3-2,17,14,12,10,7,5,72,59,38,1025,1023,1020,19,10,10,35,23,55,0.00,7,Rain,139<br />
2013-3-3,22,17,13,12,10,8,82,64,37,1025,1023,1021,10,10,10,27,18,39,0.00,5,,136<br />
2013-3-4,24,16,8,12,11,8,100,68,33,1024,1022,1019,31,10,10,27,13,,0.00,2,,103<br />
2013-3-5,26,19,11,14,12,11,94,64,30,1024,1022,1018,31,10,10,23,13,37,0.00,3,,89<br />
2013-3-6,27,17,7,14,11,7,100,68,22,1022,1020,1016,26,10,1,14,6,,0.00,1,Fog,348<br />
2013-3-7,30,19,9,15,11,7,100,65,19,1021,1019,1015,31,10,3,23,5,,0.00,0,Fog,83<br />
2013-3-8,27,18,9,14,12,9,94,65,28,1024,1021,1018,19,10,7,23,6,37,0.00,1,,85<br />
2013-3-9,28,19,10,15,13,9,100,70,31,1023,1020,1016,26,10,1,14,6,,0.00,3,Fog,2<br />
2013-3-10,30,21,12,16,14,12,100,69,29,1021,1019,1015,26,10,10,21,5,,0.00,4,Fog,75<br />
2013-3-11,28,20,13,16,13,11,100,67,26,1023,1021,1017,14,10,10,21,10,,0.00,2,Fog,83<br />
2013-3-12,29,21,13,15,13,9,94,59,21,1022,1019,1014,19,10,10,16,8,27,0.00,4,,36<br />
2013-3-13,29,19,10,15,12,10,100,64,23,1017,1013,1009,31,10,3,24,8,37,0.00,3,Fog-Rain,332<br />
2013-3-14,26,21,17,16,14,14,88,68,39,1017,1013,1009,14,10,8,23,6,,0.00,5,,83<br />
2013-3-15,27,22,16,16,14,9,88,67,23,1018,1016,1013,10,10,10,19,8,,0.00,6,,42<br />
2013-3-16,28,21,15,15,9,0,94,56,11,1018,1013,1008,10,10,8,29,10,52,0.00,6,Rain,320<br />
2013-3-17,19,14,8,7,3,0,76,45,20,1021,1016,1010,10,10,10,40,21,53,0.00,3,,176<br />
2013-3-18,21,12,3,6,1,-7,87,50,10,1024,1021,1019,10,10,10,21,11,,0.00,3,,150<br />
2013-3-19,22,13,4,10,6,2,100,64,20,1026,1024,1022,31,10,10,26,8,,0.00,3,,102<br />
2013-3-20,25,16,6,13,8,3,100,63,15,1026,1023,1019,26,10,10,24,10,,0.00,3,Fog-Rain,63<br />
2013-3-21,25,17,9,15,12,8,100,81,26,1022,1016,1010,14,9,0,37,10,55,3.05,5,Fog-Rain,333<br />
2013-3-22,22,18,14,17,15,12,100,79,51,1016,1013,1010,10,10,5,39,24,48,0.00,5,Rain,325<br />
2013-3-23,24,16,8,12,8,4,94,57,20,1019,1016,1014,31,10,10,26,14,,0.00,1,,318<br />
2013-3-24,25,16,6,10,6,2,100,64,14,1019,1016,1013,10,10,5,29,8,50,0.00,1,Fog,294<br />
2013-3-25,26,16,4,14,8,4,93,65,21,1021,1019,1016,26,11,10,24,5,,0.00,2,,341<br />
2013-3-26,37,23,9,15,11,7,100,63,13,1021,1018,1009,10,7,1,24,10,,0.00,4,Fog-Rain,320<br />
2013-3-27,30,19,9,14,11,7,93,56,23,1020,1017,1014,19,11,10,32,8,,0.00,2,,332<br />
2013-3-28,26,19,13,17,13,6,94,66,41,1017,1016,1013,14,10,8,47,18,60,2.03,6,Rain,327<br />
2013-3-29,21,13,4,7,3,-3,100,55,12,1021,1018,1015,10,10,10,27,13,,0.00,2,,357<br />
2013-3-30,22,12,3,8,6,3,100,66,24,1020,1015,1010,10,10,5,27,10,,0.00,0,Fog,350<br />
2013-3-31,21,16,11,9,8,5,82,60,29,1018,1013,1010,18,10,10,23,13,,0.00,5,,347<br />
2013-4-1,22,14,7,11,8,4,100,70,23,1019,1017,1015,10,10,0,27,8,,0.00,3,Fog,305<br />
2013-4-2,24,13,3,11,6,3,100,66,19,1018,1016,1014,10,10,10,24,10,,0.00,1,Fog,3<br />
2013-4-3,17,13,8,11,8,5,87,64,39,1027,1022,1018,14,10,10,23,11,,0.00,6,,140<br />
2013-4-4,18,11,5,10,7,5,94,74,43,1031,1029,1026,14,10,10,23,10,,0.00,5,,108<br />
2013-4-5,21,14,9,11,9,6,94,70,28,1032,1030,1027,14,10,10,23,8,,0.00,5,,130<br />
2013-4-6,22,13,4,12,8,5,100,81,27,1030,1027,1023,26,9,0,26,6,,1.02,5,Fog-Rain,148<br />
2013-4-7,24,14,5,12,8,0,100,79,13,1026,1024,1021,19,7,0,14,5,,0.00,3,Fog,120<br />
2013-4-8,24,14,4,11,8,5,100,73,21,1027,1025,1023,14,9,0,24,6,,0.00,2,Fog,91<br />
2013-4-9,24,14,4,12,8,4,100,76,22,1028,1026,1023,26,8,0,16,6,,0.00,2,Fog,70<br />
2013-4-10,24,16,7,11,8,6,100,75,20,1026,1024,1020,31,6,0,21,8,,0.00,4,Fog,76<br />
2013-4-11,26,15,4,12,8,4,100,67,18,1026,1023,1022,14,10,8,27,6,,0.00,3,Fog,71<br />
2013-4-12,25,17,9,12,9,5,100,66,23,1027,1024,1022,10,9,6,14,6,,0.00,3,,34<br />
2013-4-13,24,14,5,11,8,5,100,66,19,1023,1019,1015,14,10,10,27,6,,0.00,3,Fog,295<br />
2013-4-14,26,16,6,8,6,2,100,57,13,1016,1013,1011,31,11,10,27,5,,0.00,3,,304<br />
2013-4-15,23,16,9,12,8,5,94,59,22,1013,1010,1008,14,10,6,24,10,,0.00,4,Rain,332<br />
2013-4-16,19,13,6,12,9,5,94,73,38,1018,1015,1012,14,10,8,24,8,,0.00,5,Rain,112<br />
2013-4-17,21,12,3,11,7,3,100,75,22,1018,1016,1014,26,10,2,16,5,,0.00,4,Fog,248<br />
2013-4-18,21,14,8,11,7,3,100,67,25,1016,1015,1012,10,10,10,24,8,,0.25,4,Fog-Rain,143<br />
2013-4-19,14,10,7,3,0,-3,66,49,24,1019,1017,1015,10,10,10,50,29,66,0.51,4,,178<br />
2013-4-20,16,9,3,6,5,3,100,69,32,1019,1017,1016,10,10,10,40,27,53,0.00,5,Rain,165<br />
2013-4-21,18,9,0,4,2,0,100,66,20,1018,1014,1010,10,10,10,24,6,,0.76,2,Fog,331<br />
2013-4-22,17,12,7,10,7,3,100,78,43,1012,1010,1008,10,9,4,29,11,,0.25,6,Rain,332<br />
2013-4-23,20,11,3,8,5,2,100,68,26,1017,1014,1011,10,10,10,29,13,,0.00,3,,335<br />
2013-4-24,18,8,-2,6,2,-2,100,70,21,1020,1018,1016,10,9,0,26,8,,0.00,1,Fog,340<br />
2013-4-25,20,9,-1,6,2,-2,100,66,22,1023,1021,1019,26,10,8,29,8,,0.00,1,Fog,330<br />
2013-4-26,23,13,4,10,6,3,93,59,21,1023,1022,1020,31,11,10,29,14,,0.00,1,,336<br />
2013-4-27,22,11,1,7,5,1,100,71,23,1023,1021,1017,31,9,0,29,10,,0.00,1,Fog,341<br />
2013-4-28,25,17,9,7,2,-2,67,36,9,1020,1018,1017,26,11,10,32,18,,0.00,3,,327<br />
2013-4-29,23,13,3,13,6,1,94,59,24,1026,1023,1020,10,10,8,21,6,,2.03,5,Fog-Rain,296<br />
2013-4-30,22,17,11,13,11,8,100,76,34,1026,1024,1021,10,10,6,16,6,,0.25,6,Rain,84<br />
2013-5-1,20,12,5,11,6,1,100,70,21,1022,1019,1016,14,8,0,32,8,45,0.00,4,Fog,280<br />
2013-5-2,17,8,0,4,1,-5,93,60,13,1029,1025,1022,26,11,10,29,11,,0.00,1,,129<br />
2013-5-3,20,9,-2,5,1,-2,100,66,14,1029,1024,1019,26,8,0,27,6,,0.00,1,Fog,346<br />
2013-5-4,23,14,6,5,-2,-11,58,33,5,1025,1019,1016,31,11,10,29,18,48,0.00,5,,277<br />
2013-5-5,16,7,-2,2,-1,-4,93,59,15,1027,1024,1021,19,10,10,21,8,,0.00,2,,148<br />
2013-5-6,18,8,-2,5,2,-2,93,68,23,1028,1026,1024,19,10,10,23,8,,0.00,4,,103<br />
2013-5-7,18,11,5,8,6,3,100,72,26,1030,1028,1026,14,10,10,19,8,,0.00,6,,108<br />
2013-5-8,20,13,6,8,6,3,93,70,24,1032,1029,1027,19,10,10,14,8,,0.00,4,,18<br />
2013-5-9,22,11,1,7,4,1,100,74,19,1032,1030,1028,19,8,0,13,3,,0.00,1,Fog,355<br />
2013-5-10,24,12,0,8,4,-1,100,69,17,1033,1030,1028,19,9,1,16,6,,0.00,0,Fog,45<br />
2013-5-11,22,11,1,10,5,2,100,70,16,1032,1029,1026,26,9,0,24,6,,0.00,3,Fog,51<br />
2013-5-12,21,12,3,11,7,4,100,76,24,1028,1025,1021,10,5,0,24,5,,0.00,5,Fog,342<br />
2013-5-13,14,11,7,12,8,5,94,82,55,1021,1016,1012,10,9,5,29,10,,2.03,7,Rain,339<br />
2013-5-14,14,7,1,5,2,-2,100,71,28,1015,1013,1012,14,10,10,32,14,,0.00,2,Fog,343<br />
2013-5-15,12,6,0,7,4,0,100,76,42,1014,1011,1009,10,9,4,29,14,47,0.00,6,Rain,325<br />
2013-5-16,14,11,8,8,4,-1,93,63,27,1011,1008,1007,14,10,6,40,27,60,0.00,5,Rain,304<br />
2013-5-17,14,9,5,4,3,1,93,64,32,1015,1012,1010,19,10,10,34,21,50,0.00,3,,314<br />
2013-5-18,15,6,-4,4,0,-4,100,78,24,1016,1014,1012,19,8,0,29,8,,0.00,1,Fog,183<br />
2013-5-19,17,6,-5,2,-1,-5,100,73,23,1018,1016,1014,31,10,5,29,8,,0.00,1,Fog,302<br />
2013-5-20,16,6,-4,5,1,-4,100,75,35,1020,1017,1015,10,10,10,27,10,,0.00,4,Fog,327<br />
2013-5-21,17,9,0,6,2,-9,93,60,9,1017,1015,1013,19,10,10,32,16,,0.00,4,Rain,337<br />
2013-5-22,12,4,-4,8,2,-5,100,78,42,1017,1013,1010,14,10,9,14,6,,3.05,7,Rain,120<br />
2013-5-23,14,9,4,7,5,2,100,73,40,1022,1016,1012,14,10,10,29,14,,0.00,5,Rain,156<br />
2013-5-24,15,8,1,6,3,1,100,75,36,1024,1022,1020,26,10,0,21,11,,0.00,3,,142<br />
2013-5-25,15,6,-3,4,1,-5,100,82,29,1026,1024,1023,10,4,0,14,5,,0.00,3,Fog,30<br />
2013-5-26,11,3,-4,5,1,-4,100,92,56,1028,1025,1023,10,5,0,11,5,,0.00,6,Fog,68<br />
2013-5-27,16,7,-3,4,1,-3,100,80,27,1032,1029,1026,26,8,0,23,6,,0.00,2,Fog,107<br />
2013-5-28,17,9,2,9,5,2,100,82,34,1033,1030,1028,10,10,1,11,3,,0.00,5,,270<br />
2013-5-29,19,9,0,8,4,1,100,85,39,1032,1029,1027,10,6,0,29,5,,0.00,3,Fog,329<br />
2013-5-30,17,10,3,10,7,3,100,88,44,1030,1027,1026,10,8,0,24,3,,0.25,6,Fog-Rain,350<br />
2013-5-31,18,12,6,11,8,6,100,78,43,1028,1025,1022,14,10,5,26,5,,0.00,6,Fog-Rain,307<br />
2013-6-1,13,11,8,12,11,8,100,93,81,1024,1015,1010,10,9,4,32,11,48,16.00,7,Rain,334<br />
2013-6-2,13,9,5,12,5,0,100,71,33,1021,1012,1007,10,9,5,45,14,60,0.51,5,Rain,168<br />
2013-6-3,13,4,-3,2,0,-4,100,72,24,1025,1022,1020,26,11,6,16,6,,0.00,,,21<br />
2013-6-4,16,7,-3,6,1,-4,100,85,32,1028,1025,1023,26,9,1,14,5,,0.00,2,Fog,10<br />
2013-6-5,14,7,-1,6,3,-2,100,85,34,1027,1024,1022,10,4,0,27,5,,0.00,5,Fog,6<br />
2013-6-6,15,9,3,7,6,2,100,78,52,1025,1022,1019,10,10,10,29,13,,0.00,4,,326<br />
2013-6-7,16,9,2,8,6,1,93,73,39,1027,1021,1018,10,10,10,39,23,47,0.00,4,,320<br />
2013-6-8,14,6,-3,4,1,-3,100,82,39,1033,1029,1027,10,10,6,13,5,,0.00,2,Fog,315<br />
2013-6-9,15,7,-2,5,2,-2,100,88,31,1030,1026,1023,10,6,0,14,3,,0.00,5,Fog,339<br />
2013-6-10,14,6,-2,9,3,-1,100,92,56,1024,1020,1018,10,7,0,24,5,,0.25,5,Fog-Snow,357<br />
2013-6-11,15,8,1,7,6,0,100,88,48,1023,1019,1017,10,8,0,13,8,,0.00,6,Fog,141<br />
2013-6-12,11,5,-1,10,7,0,100,97,87,1019,1012,1008,10,5,0,14,5,,11.94,7,Fog-Rain,91<br />
2013-6-13,13,9,6,9,8,6,100,88,63,1009,1006,1004,10,8,0,29,10,,0.25,7,Rain,346<br />
2013-6-14,15,11,6,7,4,1,93,69,31,1009,1006,1004,10,10,10,32,19,,0.00,6,Rain,301<br />
2013-6-15,14,9,5,3,2,0,87,57,29,1017,1013,1009,10,10,10,34,18,,0.00,4,,184<br />
2013-6-16,13,7,0,4,2,-1,93,69,30,1017,1014,1012,10,10,10,32,8,,0.00,3,Rain,228<br />
2013-6-17,14,6,-2,4,2,-2,100,79,34,1013,1011,1009,10,10,10,24,5,,0.00,4,,102<br />
2013-6-18,14,7,-1,6,2,-2,100,88,39,1020,1014,1012,10,5,0,24,3,,3.05,6,Fog-Rain-Thunderstorm,225<br />
2013-6-19,12,6,0,3,1,-1,100,68,32,1026,1023,1019,10,10,10,32,18,,0.00,3,,166<br />
2013-6-20,12,4,-4,11,1,-4,100,79,34,1027,1023,1020,10,10,10,14,6,,0.00,4,,138<br />
2013-6-21,13,4,-4,2,-1,-4,100,74,27,1024,1021,1019,10,10,0,14,8,,0.00,2,Fog,142<br />
2013-6-22,11,3,-6,4,0,-6,100,80,48,1029,1025,1023,10,10,10,21,5,,0.00,3,Fog,150<br />
2013-6-23,11,4,-2,6,2,-2,100,79,51,1031,1028,1027,10,10,10,24,8,,0.25,4,Rain,146<br />
2013-6-24,9,7,5,7,6,3,100,91,70,1029,1023,1019,10,8,5,37,11,,25.91,7,Rain,165<br />
2013-6-25,13,9,6,7,5,4,82,70,48,1023,1020,1017,10,10,10,35,27,53,0.00,6,Rain,161<br />
2013-6-26,16,10,4,8,6,3,100,77,46,1025,1023,1021,10,10,10,23,14,,0.00,3,,147<br />
2013-6-27,14,7,0,9,6,1,100,88,55,1026,1023,1021,10,8,0,16,5,,0.25,4,Fog-Rain,82<br />
2013-6-28,14,9,4,9,7,6,100,84,53,1026,1024,1022,10,10,5,14,8,,1.02,6,Fog-Rain,106<br />
2013-6-29,12,8,5,9,8,4,100,90,69,1027,1025,1023,10,10,5,23,8,,0.76,6,Rain,128<br />
2013-6-30,16,8,0,7,3,0,100,81,31,1029,1025,1024,10,9,1,13,5,,0.00,2,Fog,65<br />
2013-7-1,11,6,0,6,3,1,100,94,58,1027,1024,1022,10,6,0,13,3,,0.00,5,Fog,55<br />
2013-7-2,8,4,0,6,4,2,100,97,80,1027,1024,1022,10,3,0,11,5,,0.00,7,Fog,205<br />
2013-7-3,10,4,-3,5,2,-3,100,93,57,1027,1023,1019,10,5,0,13,6,,0.00,6,Fog,158<br />
2013-7-4,13,4,-3,6,2,-3,100,81,42,1021,1015,1010,10,7,0,40,13,60,0.25,4,Fog,326<br />
2013-7-5,11,8,5,5,1,-2,81,59,29,1018,1011,1005,10,10,10,45,29,63,0.00,3,Rain,308<br />
2013-7-6,12,8,4,2,1,-1,81,61,34,1023,1019,1016,10,10,10,35,21,55,0.00,4,Rain,304<br />
2013-7-7,13,7,0,5,2,-1,93,73,33,1030,1026,1022,10,10,10,24,13,,0.00,2,,325<br />
2013-7-8,13,6,-1,5,1,-3,100,77,33,1034,1030,1028,10,10,10,19,8,,0.00,2,Fog,139<br />
2013-7-9,12,4,-3,2,-1,-4,93,70,29,1037,1034,1032,10,10,10,24,8,,0.00,3,,111<br />
2013-7-10,13,8,2,6,3,1,100,78,44,1035,1032,1030,10,10,10,14,6,,0.00,4,,150<br />
2013-7-11,14,7,1,5,2,1,100,82,37,1037,1033,1031,10,8,0,14,8,,0.00,6,Fog,166<br />
2013-7-12,15,8,0,7,4,0,100,91,47,1033,1029,1027,10,5,0,14,5,,0.00,5,Fog,8<br />
2013-7-13,15,8,1,8,4,0,100,88,47,1031,1028,1026,10,7,0,18,5,,0.25,5,Fog,35<br />
2013-7-14,11,6,1,9,7,1,100,93,77,1030,1026,1023,10,9,6,26,6,,1.02,7,Rain,162<br />
2013-7-15,12,9,7,11,9,8,100,95,81,1025,1023,1022,10,8,3,32,10,,0.51,7,Rain,350<br />
2013-7-16,14,10,7,12,10,7,100,95,73,1026,1023,1022,10,8,1,26,8,,3.05,7,Fog-Rain,34<br />
2013-7-17,16,11,7,12,11,8,100,95,71,1025,1022,1020,10,8,0,43,10,,0.51,6,Rain,353<br />
2013-7-18,17,10,3,12,7,3,100,90,61,1024,1020,1015,10,5,0,24,5,,0.25,5,Fog,337<br />
2013-7-19,14,11,9,13,10,7,94,86,68,1016,1011,1009,10,8,2,39,24,55,6.10,6,Rain,335<br />
2013-7-20,10,7,3,7,4,1,93,85,62,1011,1007,1004,10,9,2,47,27,77,8.89,6,Rain,318<br />
2013-7-21,8,4,2,2,0,-1,87,75,45,1018,1013,1010,10,10,10,34,26,,0.00,5,Rain,323<br />
2013-7-22,10,6,1,3,1,-1,87,75,42,1020,1017,1015,10,10,6,35,21,,0.00,3,Rain,313<br />
2013-7-23,13,8,2,4,2,0,93,71,37,1026,1020,1018,10,10,10,23,14,,0.00,4,,309<br />
2013-7-24,14,7,-1,3,1,-2,100,70,27,1030,1027,1024,10,10,7,19,8,,0.00,2,,266<br />
2013-7-25,13,3,-6,4,-1,-7,100,85,40,1031,1028,1026,10,6,0,21,5,,0.25,1,Fog,360<br />
2013-7-26,13,4,-3,4,1,-3,100,82,39,1029,1026,1024,10,9,6,21,8,,0.00,5,Fog,360<br />
2013-7-27,15,5,-5,4,-2,-6,100,77,17,1032,1029,1027,10,4,0,14,5,,0.00,2,Fog,334<br />
2013-7-28,14,6,-3,6,1,-5,93,73,33,1031,1027,1023,10,10,10,24,5,,0.00,6,,328<br />
2013-7-29,14,8,2,10,7,1,100,83,53,1025,1022,1020,10,10,5,27,11,,3.05,6,Fog-Rain,6<br />
2013-7-30,16,10,5,10,7,3,100,80,33,1024,1020,1018,10,10,2,16,8,,0.25,5,Fog-Rain,329<br />
2013-7-31,15,9,3,7,5,3,100,76,43,1026,1023,1022,10,10,10,16,6,,0.00,5,,83<br />
2013-8-1,14,6,-2,5,2,-2,100,83,40,1025,1022,1019,10,7,0,16,6,,0.00,2,Fog,26<br />
2013-8-2,15,7,-2,4,2,-1,100,72,27,1021,1015,1012,10,9,0,39,11,55,0.00,5,Rain,310<br />
2013-8-3,11,8,4,3,1,-1,76,58,33,1017,1013,1011,10,10,10,35,27,53,0.00,4,,306<br />
2013-8-4,12,9,6,5,2,0,87,66,38,1018,1013,1010,10,10,10,39,29,53,0.00,5,Rain,317<br />
2013-8-5,12,8,4,7,4,2,87,76,50,1018,1016,1014,10,10,9,34,19,,0.00,6,Rain,335<br />
2013-8-6,10,8,6,7,5,3,93,81,65,1015,1011,1009,10,9,3,37,26,,5.08,6,Rain,336<br />
2013-8-7,11,4,-2,5,2,-1,100,80,46,1014,1011,1008,10,10,7,23,11,,1.02,5,Fog,359<br />
2013-8-8,11,6,-1,5,3,-2,100,81,43,1019,1011,1006,10,10,6,37,13,,0.00,5,Rain,134<br />
2013-8-9,10,3,-3,5,1,-4,100,83,58,1019,1016,1014,10,10,8,29,8,,0.00,5,Rain,345<br />
2013-8-10,19,12,4,6,4,1,87,65,20,1019,1015,1013,10,10,10,32,18,,0.00,2,,331<br />
2013-8-11,15,7,-2,5,3,-2,100,79,32,1019,1016,1012,10,9,1,32,13,,0.00,4,Fog,337<br />
2013-8-12,13,7,0,10,4,-1,100,79,38,1013,1007,1002,10,9,5,42,14,66,1.02,5,Rain,317<br />
