
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-1-1,30,27,23,24,23,20,89,78,70,1015,1014,1012,10,10,10,23,10,,0.00,1,,63<br />
2003-1-2,30,27,24,24,23,22,89,78,70,1015,1013,1010,10,10,10,32,14,,0.00,1,,65<br />
2003-1-3,30,27,24,24,23,22,94,79,70,1014,1013,1011,10,10,10,32,14,,0.00,2,,66<br />
2003-1-4,30,28,25,24,23,22,83,76,66,1015,1013,1012,10,10,10,26,18,,0.00,2,,78<br />
2003-1-5,31,28,25,24,23,22,89,78,66,1014,1013,1011,10,10,10,26,13,,0.00,2,,78<br />
2003-1-6,31,27,24,25,23,22,89,81,66,1015,1012,1009,10,10,10,23,13,,0.00,3,,67<br />
2003-1-7,31,27,23,25,23,22,94,81,66,1014,1012,1010,10,10,10,27,13,,0.00,2,,55<br />
2003-1-8,31,28,25,24,23,23,89,78,66,1016,1014,1011,10,10,10,29,14,,0.00,3,,77<br />
2003-1-9,31,28,25,25,23,23,94,77,66,1017,1016,1015,10,10,10,23,13,,0.00,2,,96<br />
2003-1-10,31,27,24,24,23,22,89,77,66,1017,1015,1013,10,10,10,26,13,,0.00,1,,79<br />
2003-1-11,31,27,24,24,23,21,84,76,66,1017,1014,1012,10,10,10,27,13,,0.00,3,,61<br />
2003-1-12,30,27,24,24,23,22,89,79,70,1015,1012,1010,10,10,10,27,13,,0.00,2,,66<br />
2003-1-13,31,28,25,24,23,22,89,78,66,1014,1012,1010,10,10,10,27,19,,0.00,3,,68<br />
2003-1-14,31,28,25,24,23,22,89,75,62,1015,1012,1011,10,10,10,32,18,,0.00,2,,73<br />
2003-1-15,30,28,26,24,23,23,84,76,66,1016,1014,1013,10,10,10,27,18,,0.00,5,,69<br />
2003-1-16,31,28,25,25,23,22,83,75,62,1017,1015,1013,10,10,10,23,14,,0.00,2,,74<br />
2003-1-17,30,27,24,24,23,22,94,80,66,1015,1014,1012,10,10,10,19,10,,0.00,4,,81<br />
2003-1-18,30,27,24,24,23,21,94,77,66,1015,1014,1013,10,10,10,23,13,,0.00,3,,88<br />
