
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,-3,-7,-10,-11,-18,-25,86,46,22,1031,1023,1018,8,2,1,50,18,64,0.00,,,335<br />
2013-1-2,-8,-11,-13,-24,-26,-27,34,29,23,1045,1039,1032,,,,40,31,47,0.00,,,333<br />
2013-1-3,-5,-9,-13,-19,-23,-26,45,32,22,1045,1043,1040,8,6,5,35,26,55,0.00,,,319<br />
2013-1-4,-4,-9,-13,-16,-18,-20,62,45,31,1040,1033,1029,6,4,2,18,10,,0.00,,,259<br />
2013-1-5,0,-6,-11,-15,-19,-22,67,39,18,1031,1029,1027,8,5,3,29,11,,0.00,,,305<br />
2013-1-6,0,-7,-13,-13,-16,-21,85,51,20,1031,1028,1026,8,3,2,11,3,,0.00,,,251<br />
2013-1-7,0,-5,-10,-9,-12,-15,80,63,41,1028,1026,1024,2,1,1,6,3,,0.00,,Fog,139<br />
2013-1-8,-4,-7,-10,-7,-12,-19,93,73,39,1034,1031,1028,8,4,1,21,10,,0.00,5,Fog-Snow,50<br />
2013-1-9,-1,-6,-10,-10,-16,-21,63,45,29,1033,1031,1029,7,4,3,26,14,,0.00,,,282<br />
2013-1-10,-1,-6,-11,-6,-9,-14,93,76,58,1030,1028,1027,4,2,0,18,8,,0.00,,Fog,201<br />
2013-1-11,-1,-4,-7,-5,-6,-9,93,85,69,1027,1024,1022,1,1,1,14,5,,0.00,7,Fog,309<br />
2013-1-12,-1,-6,-9,-5,-7,-10,100,88,74,1026,1024,1021,1,0,0,18,8,,0.00,7,Fog-Snow,194<br />
2013-1-13,-3,-6,-8,-5,-7,-9,100,85,74,1026,1025,1024,5,3,0,18,13,29,0.00,3,Fog-Snow,54<br />
2013-1-14,0,-3,-7,-5,-7,-8,100,85,64,1030,1028,1024,10,3,0,29,10,,0.00,4,Fog,81<br />
2013-1-15,0,-3,-7,-6,-8,-10,93,79,60,1029,1026,1024,7,5,2,21,13,,0.00,7,Snow,66<br />
2013-1-16,0,-4,-8,-6,-8,-11,100,81,55,1037,1033,1028,5,2,1,14,6,,0.00,,,88<br />
2013-1-17,3,-3,-8,-8,-14,-17,80,44,22,1040,1038,1035,8,5,1,18,11,,0.00,,,298<br />
2013-1-18,1,-3,-7,-6,-8,-11,86,69,52,1034,1028,1024,2,1,1,26,10,,0.00,,Fog,240<br />
2013-1-19,1,-4,-9,-4,-7,-10,93,79,65,1032,1029,1026,6,2,0,26,10,,0.00,,Fog,99<br />
2013-1-20,-3,-4,-6,-6,-7,-10,93,83,64,1033,1031,1029,8,3,1,18,11,,0.00,8,Fog-Snow,44<br />
2013-1-21,0,-3,-7,-3,-5,-8,100,91,75,1032,1029,1028,1,1,0,11,5,,0.00,7,Fog-Snow,38<br />
2013-1-22,-2,-6,-8,-3,-7,-9,100,93,74,1032,1030,1025,2,1,0,11,6,,0.00,5,Fog-Snow,200<br />
2013-1-23,-3,-4,-6,-5,-6,-8,100,91,80,1025,1020,1017,1,1,0,14,11,,0.00,7,Fog-Snow,260<br />
2013-1-24,2,-3,-8,-7,-10,-14,86,58,35,1025,1023,1021,8,5,1,26,14,,0.00,,,315<br />
2013-1-25,0,-4,-9,-7,-9,-16,93,73,43,1025,1024,1022,,,,14,8,,0.00,,,93<br />
2013-1-26,1,-4,-10,-6,-8,-11,93,80,52,1030,1028,1026,8,5,3,11,6,,0.00,1,,271<br />
2013-1-27,2,-3,-8,-3,-6,-9,93,82,60,1030,1028,1025,4,2,1,14,6,,0.00,6,Fog,187<br />
2013-1-28,-1,-3,-4,-3,-4,-5,93,88,80,1025,1022,1020,1,1,1,14,8,,0.00,8,Fog,264<br />
2013-1-29,-1,-2,-3,-3,-4,-5,93,86,80,1028,1026,1024,1,1,1,11,8,,0.00,8,Fog,88<br />
2013-1-30,-1,-2,-3,-2,-3,-4,100,93,86,1028,1026,1024,1,0,0,11,6,,0.00,8,Fog-Snow,52<br />
2013-1-31,0,-1,-1,0,-1,-2,100,97,93,1026,1024,1021,1,0,0,14,6,,0.00,8,Fog-Snow,53<br />
2013-2-1,3,-1,-4,0,-10,-17,100,53,24,1033,1027,1021,8,3,0,47,23,,0.00,5,Fog,341<br />
2013-2-2,4,-2,-7,-4,-9,-13,86,60,33,1035,1032,1029,8,7,5,14,6,,0.00,,,213<br />
2013-2-3,1,-1,-3,-1,-2,-5,100,90,80,1028,1022,1017,8,3,0,14,8,,0.00,8,Fog-Snow,182<br />
2013-2-4,1,-2,-5,-2,-9,-15,93,63,30,1032,1028,1020,8,3,1,35,18,,0.00,4,,333<br />
2013-2-5,-2,-3,-5,-4,-7,-9,93,83,69,1029,1025,1023,10,5,2,18,10,,0.00,7,Snow,233<br />
2013-2-6,2,-4,-10,-4,-12,-23,100,66,26,1034,1026,1022,5,2,0,43,11,58,0.00,7,Fog,319<br />
2013-2-7,-6,-9,-12,-18,-23,-26,49,32,23,1041,1038,1034,,,,40,26,,0.00,,,348<br />
2013-2-8,-3,-8,-13,-14,-18,-21,58,43,28,1041,1036,1031,8,8,7,14,10,,0.00,,,271<br />
2013-2-9,1,-4,-10,-8,-12,-16,79,62,41,1031,1026,1023,8,4,2,11,8,,0.00,,,223<br />
2013-2-10,0,-2,-5,-7,-10,-18,80,61,25,1035,1031,1028,8,4,1,18,8,32,0.00,,,69<br />
2013-2-11,-1,-4,-7,-6,-8,-11,93,73,47,1035,1033,1030,8,4,2,18,8,,0.00,,,175<br />
2013-2-12,4,-1,-6,-5,-8,-15,93,63,24,1030,1027,1025,8,4,1,21,11,,0.00,,,243<br />
2013-2-13,6,-1,-7,-4,-7,-9,93,68,34,1025,1022,1020,4,2,1,18,10,,0.00,,,203<br />
2013-2-14,1,-2,-6,-5,-7,-11,93,72,41,1031,1026,1023,6,1,1,32,10,,0.00,,Fog,102<br />
2013-2-15,3,-3,-9,-5,-12,-21,93,56,18,1031,1029,1026,7,5,4,21,5,,0.00,,,147<br />
2013-2-16,1,-2,-5,-1,-4,-11,93,86,63,1026,1023,1020,7,2,1,14,8,,0.00,8,Fog-Snow,165<br />
2013-2-17,6,2,-1,-1,-8,-22,93,58,13,1026,1020,1018,8,2,0,32,11,,0.00,8,Fog,358<br />
2013-2-18,3,0,-3,-7,-11,-16,64,45,30,1029,1028,1026,,,,18,11,,0.00,,,170<br />
2013-2-19,1,-3,-7,-8,-16,-22,80,43,18,1033,1030,1029,,,,21,13,,0.00,,,110<br />
2013-2-20,6,0,-6,-4,-7,-11,86,65,31,1030,1028,1026,8,5,1,14,6,35,0.00,,,190<br />
2013-2-21,4,-1,-5,-2,-4,-6,100,86,61,1031,1028,1025,3,1,0,14,6,,0.00,7,Fog,128<br />
