
ART,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,30,23,16,9,3,1,43,29,18,1009,1007,1006,10,10,10,35,23,,0.00,4,,297<br />
2000-1-2,28,21,15,10,6,0,63,36,21,1014,1011,1008,,,,35,11,,0.00,,,350<br />
2000-1-3,29,23,18,9,5,1,52,28,19,1008,1006,1002,10,10,10,32,13,,0.00,1,,310<br />
2000-1-4,26,21,16,10,2,-6,43,28,13,1005,1001,1000,10,10,10,52,32,80,0.00,3,,263<br />
2000-1-5,21,16,12,7,1,-2,55,36,25,1011,1009,1007,10,10,10,39,29,61,0.00,2,,331<br />
2000-1-6,25,19,14,7,1,-4,63,31,15,1010,1006,1003,10,10,10,39,18,58,0.00,5,,269<br />
2000-1-7,23,17,11,-1,-3,-5,41,26,15,1009,1007,1004,10,10,10,52,40,74,0.00,1,,270<br />
2000-1-8,25,19,13,2,-1,-4,47,29,15,1009,1007,1003,10,10,10,52,40,77,0.00,2,,269<br />
2000-1-9,27,21,16,5,1,-1,39,28,16,1007,1005,1003,10,10,10,60,42,87,0.00,4,,274<br />
2000-1-10,28,22,16,3,1,-3,42,27,14,1008,1005,1002,10,10,10,47,35,72,0.00,3,,265<br />
2000-1-11,24,19,14,12,4,1,64,39,23,1008,1006,1003,10,10,10,35,26,,0.00,3,Rain,294<br />
2000-1-12,21,17,13,12,8,3,82,61,35,1013,1011,1005,10,10,7,34,19,,0.00,4,,124<br />
2000-1-13,23,17,11,13,7,3,88,51,27,1013,1011,1010,10,10,10,27,14,,0.00,2,,44<br />
2000-1-14,20,16,12,14,12,11,94,79,60,1014,1012,1011,10,10,10,21,10,,0.00,3,,92<br />
2000-1-15,31,21,12,12,1,-17,94,35,4,1011,1002,994,10,10,10,45,16,66,0.00,2,,275<br />
2000-1-16,26,20,15,6,2,-1,55,31,18,1005,1003,998,10,10,10,32,21,,0.00,1,,111<br />
2000-1-17,29,22,16,6,2,-6,42,29,10,1007,1006,1005,10,10,10,37,23,55,0.00,1,,271<br />
2000-1-18,30,23,16,4,0,-6,40,24,10,1009,1006,1001,10,10,10,58,31,89,0.00,2,,271<br />
2000-1-19,29,23,18,5,3,1,40,28,18,1003,999,995,10,8,2,84,55,100,0.00,5,,273<br />
2000-1-20,22,18,14,6,-4,-14,45,23,9,1004,1000,997,10,10,10,48,37,80,0.00,2,,258<br />
2000-1-21,17,13,10,7,2,-3,55,43,27,1013,1010,1005,10,10,10,35,24,,0.00,3,,173<br />
2000-1-22,26,18,11,2,-2,-6,44,27,12,1013,1010,1005,10,10,10,45,29,61,0.00,1,,269<br />
2000-1-23,20,16,11,9,3,0,88,47,26,1015,1010,1004,10,10,7,64,39,84,0.00,4,Rain,295<br />
2000-1-24,26,18,10,9,0,-10,71,34,9,1017,1014,1010,10,10,10,27,16,,0.00,0,,280<br />
2000-1-25,30,22,14,6,3,-4,55,30,11,1012,1009,1006,10,10,10,40,19,61,0.00,3,,281<br />
2000-1-26,22,19,17,12,9,6,72,53,35,1017,1013,1011,30,13,10,35,21,,0.00,3,,60<br />
2000-1-27,34,24,15,7,4,1,59,29,15,1011,1005,1000,10,10,10,37,16,55,0.00,4,,284<br />
2000-1-28,31,23,17,14,8,4,77,42,18,1003,1000,997,10,10,10,34,18,,0.00,3,Rain,290<br />
2000-1-29,25,20,15,12,3,-3,72,37,18,999,996,995,10,10,10,64,27,85,0.00,3,,274<br />
2000-1-30,22,18,15,3,-7,-14,45,19,8,1012,1005,1000,10,10,10,53,35,74,0.00,1,,263<br />
2000-1-31,20,16,12,9,0,-6,67,35,23,1014,1012,1008,,,,27,18,,0.00,,,307<br />
2000-2-1,27,19,11,10,2,-4,63,35,21,1008,1001,995,10,10,10,47,16,71,0.00,4,,296<br />
2000-2-2,25,19,13,1,-3,-11,44,26,9,1008,1005,1001,30,13,10,37,29,64,0.00,2,,254<br />
2000-2-3,28,21,15,5,2,-1,42,30,20,1006,998,994,10,9,5,53,29,77,0.00,3,,277<br />
2000-2-4,22,19,15,8,-3,-16,52,25,7,1004,997,988,30,11,10,48,32,72,0.00,-766,,273<br />
2000-2-5,22,16,11,3,-3,-6,38,26,16,1007,1004,1002,10,10,10,53,32,72,0.00,3,Rain,278<br />
2000-2-6,22,17,12,1,-2,-4,38,28,19,1014,1012,1008,10,10,10,42,34,63,0.00,4,,266<br />
2000-2-7,22,17,13,3,1,-3,44,32,20,1018,1015,1013,10,10,10,24,16,,0.00,2,,352<br />
