
WIB,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,28,26,24,24,24,23,100,88,79,1011,1009,1007,10,8,2,23,10,,0.00,4,Rain,271<br />
2012-1-2,29,27,24,25,24,23,94,90,79,1013,1010,1008,9,6,2,16,10,,0.00,2,Rain-Thunderstorm,282<br />
2012-1-3,30,28,25,25,24,2,100,84,18,1012,1010,1008,10,7,2,23,6,,0.00,4,Rain-Thunderstorm,283<br />
2012-1-4,32,28,25,25,24,23,94,77,59,1012,1010,1007,9,7,2,34,11,,0.00,2,Thunderstorm,279<br />
2012-1-5,32,28,25,27,24,21,94,83,66,1013,1010,1007,10,8,4,29,8,58,0.00,4,Rain-Thunderstorm,265<br />
2012-1-6,30,27,24,25,24,23,94,83,70,1012,1011,1008,10,8,4,19,6,,0.00,3,Rain-Thunderstorm,294<br />
2012-1-7,29,27,24,25,24,23,94,87,74,1012,1011,1009,10,6,2,34,13,,0.00,4,Rain-Thunderstorm,279<br />
2012-1-8,30,27,24,25,24,23,94,86,66,1012,1010,1007,10,6,2,19,10,,0.00,2,Rain,270<br />
2012-1-9,31,27,24,25,24,23,94,81,66,1011,1009,1006,9,7,3,37,16,55,0.00,3,Rain-Thunderstorm,282<br />
2012-1-10,31,27,24,25,24,23,94,84,70,1010,1008,1006,10,8,3,27,14,,0.00,4,Rain-Thunderstorm,253<br />
2012-1-11,29,27,24,25,23,2,94,85,21,1010,1009,1007,10,8,4,26,16,,0.00,4,Rain-Thunderstorm,258<br />
2012-1-12,31,27,24,25,23,2,94,80,22,1010,1008,1006,10,7,5,26,13,,0.00,3,Rain,269<br />
2012-1-13,29,27,25,25,24,23,94,86,74,1010,1008,1006,10,7,4,32,8,,0.00,3,Rain,249<br />
2012-1-14,29,27,24,24,23,2,94,81,24,1010,1008,1006,10,8,5,34,18,39,0.00,3,Rain,248<br />
2012-1-15,31,28,25,25,24,23,94,81,66,1009,1007,1005,10,9,5,23,13,,0.00,4,Rain,263<br />
2012-1-16,33,28,24,25,23,22,94,79,52,1008,1006,1003,10,8,4,23,11,,0.00,2,,254<br />
2012-1-17,32,28,25,25,24,22,94,77,55,1009,1006,1004,10,7,3,16,5,,0.00,3,Rain,319<br />
2012-1-18,32,28,25,25,23,22,94,76,62,1010,1008,1006,10,9,5,26,10,,0.00,4,Rain-Thunderstorm,275<br />
2012-1-19,33,28,24,25,23,23,100,75,55,1010,1008,1005,10,8,2,29,11,,0.00,2,,248<br />
2012-1-20,34,30,26,24,23,21,89,69,49,1009,1008,1006,10,8,4,26,14,,0.00,2,,248<br />
2012-1-21,32,28,25,24,23,22,89,76,62,1009,1007,1005,10,7,2,19,8,,0.00,3,,269<br />
2012-1-22,31,28,25,25,24,21,94,77,55,1009,1008,1006,10,8,2,27,10,,0.00,3,Thunderstorm,271<br />
2012-1-23,32,28,25,24,22,21,89,74,55,1010,1008,1006,10,9,6,42,18,64,0.00,4,,264<br />
2012-1-24,32,28,24,25,22,2,89,73,18,1009,1006,1004,10,8,4,27,13,,0.00,3,Thunderstorm,290<br />
2012-1-25,29,27,25,24,23,22,94,79,66,1009,1007,1004,10,8,4,37,13,52,0.00,4,Rain,282<br />
2012-1-26,32,28,25,25,24,23,89,78,66,1009,1007,1005,10,8,3,24,13,,0.00,4,,311<br />
2012-1-27,31,28,25,25,24,21,94,77,62,1009,1007,1005,10,8,4,27,13,,0.00,3,Rain,292<br />
2012-1-28,33,29,25,25,23,22,89,75,55,1009,1007,1005,10,9,6,37,19,,0.00,2,,257<br />
2012-1-29,29,27,24,25,24,22,94,88,74,1009,1007,1006,10,7,3,23,13,,0.00,5,Rain-Thunderstorm,255<br />
2012-1-30,30,27,24,26,24,22,94,87,74,1010,1008,1006,9,7,3,29,13,,0.00,4,Rain-Thunderstorm,264<br />
2012-1-31,31,27,24,25,24,23,94,85,66,1011,1009,1007,10,7,2,19,11,,0.00,3,Rain,268<br />
2012-2-1,30,28,25,25,24,24,94,88,74,1012,1010,1007,10,6,2,14,5,,0.00,4,Thunderstorm,22<br />
2012-2-2,31,28,25,25,23,22,89,80,66,1011,1010,1007,10,8,5,16,8,,0.00,4,Rain,292<br />
2012-2-3,29,27,24,24,23,22,100,86,74,1012,1010,1009,10,7,2,24,11,,0.00,4,Rain-Thunderstorm,277<br />
2012-2-4,30,27,24,25,24,23,100,85,70,1012,1010,1008,10,6,2,24,6,,0.00,4,Rain,282<br />
2012-2-5,31,27,24,25,24,23,94,81,66,1011,1009,1006,10,8,4,21,10,,0.00,1,,290<br />
2012-2-6,30,28,25,25,24,23,94,82,66,1012,1009,1007,9,7,4,19,10,,0.00,2,Rain-Thunderstorm,283<br />
2012-2-7,32,28,25,25,24,23,94,81,62,1011,1009,1006,10,7,2,16,8,,0.00,1,,292<br />
2012-2-8,32,28,24,25,24,23,94,80,59,1011,1009,1006,10,8,4,26,10,,0.00,3,,271<br />
2012-2-9,32,28,25,25,23,22,94,81,66,1011,1009,1006,10,9,6,32,11,,0.00,2,,273<br />
2012-2-10,32,28,24,26,24,23,94,83,66,1011,1009,1006,10,7,2,27,11,,0.00,3,Rain-Thunderstorm,284<br />
2012-2-11,32,28,24,25,24,23,94,82,62,1010,1008,1006,10,8,5,29,8,,0.00,4,Rain-Thunderstorm,290<br />
2012-2-12,31,27,24,25,23,2,94,80,22,1012,1009,1006,10,7,3,29,10,,0.00,3,Rain,290<br />
2012-2-13,33,28,24,25,23,22,94,76,55,1012,1010,1007,10,8,3,19,6,,0.00,1,,264<br />
2012-2-14,31,28,26,25,24,2,89,81,18,1011,1009,1006,10,7,3,14,3,,0.00,4,Rain,360<br />
2012-2-15,32,29,26,25,24,22,89,77,62,1010,1008,1005,10,7,3,16,8,,0.00,4,,312<br />
2012-2-16,31,27,24,25,24,22,94,81,66,1010,1008,1005,8,6,2,13,5,,0.00,2,Rain-Thunderstorm,290<br />
2012-2-17,32,28,25,25,23,22,94,79,58,1011,1009,1006,10,5,1,24,6,29,0.00,3,Fog-Thunderstorm,246<br />
2012-2-18,33,29,25,25,23,22,89,75,52,1010,1008,1005,10,7,2,23,13,,0.00,2,Thunderstorm,277<br />
2012-2-19,28,26,24,24,23,2,94,84,21,1012,1009,1006,10,5,2,19,6,,0.00,4,Rain-Thunderstorm,248<br />
2012-2-20,31,27,24,25,24,23,94,83,66,1010,1009,1006,10,6,1,14,6,,0.00,4,Fog-Rain,280<br />
2012-2-21,32,28,24,25,24,23,100,81,62,1009,1007,1004,10,6,1,14,6,,0.00,3,Fog,311<br />
2012-2-22,31,28,26,26,25,24,94,81,70,1008,1006,1003,10,7,2,16,6,,0.00,3,Thunderstorm,39<br />
2012-2-23,32,28,25,25,24,24,94,79,62,1008,1006,1003,9,6,3,21,8,,0.00,2,Thunderstorm,356<br />
2012-2-24,33,29,26,26,24,24,89,77,59,1008,1006,1004,10,5,2,16,6,,0.00,3,Thunderstorm,344<br />
2012-2-25,33,29,26,25,24,23,89,76,55,1007,1005,1002,10,6,2,16,6,,0.00,3,Thunderstorm,40<br />
2012-2-26,32,28,25,26,24,23,94,83,66,1008,1006,1004,10,5,2,24,10,42,0.00,4,Rain-Thunderstorm,221<br />
2012-2-27,30,27,24,26,24,23,94,83,66,1009,1007,1005,10,7,2,14,8,,0.00,2,,297<br />
2012-2-28,31,28,25,25,24,23,94,81,66,1007,1005,1003,10,6,2,14,6,,0.00,2,Thunderstorm,287<br />
2012-2-29,31,28,26,25,24,23,94,82,66,1007,1006,1004,9,6,2,23,6,35,0.00,4,Rain-Thunderstorm,319<br />
2012-3-1,28,26,24,25,23,2,100,87,24,1009,1007,1005,10,7,3,27,6,,0.00,4,Rain-Thunderstorm,293<br />
2012-3-2,31,28,25,26,24,2,94,83,16,1008,1007,1004,10,7,3,26,8,,0.00,4,Rain-Thunderstorm,262<br />
2012-3-3,33,29,25,26,23,22,94,77,52,1008,1007,1004,10,9,4,37,13,,0.00,5,,265<br />
2012-3-4,30,27,24,25,24,23,94,83,70,1008,1006,1005,10,8,5,19,11,,0.00,6,Rain,271<br />
2012-3-5,32,28,24,24,23,22,100,80,55,1008,1006,1003,10,8,3,27,10,48,0.00,4,Rain-Thunderstorm,279<br />
2012-3-6,31,28,25,26,24,23,94,81,66,1008,1006,1003,10,9,4,13,5,,0.00,4,Rain,331<br />
2012-3-7,31,28,26,26,24,23,89,82,70,1007,1006,1003,10,8,4,24,10,,0.00,3,Rain-Thunderstorm,226<br />
2012-3-8,29,27,24,24,24,23,94,82,70,1008,1006,1003,10,9,4,24,18,,0.00,5,Rain,252<br />
2012-3-9,32,28,25,25,23,2,94,77,17,1006,1005,1002,10,9,2,23,13,,0.00,5,Rain-Thunderstorm,270<br />
2012-3-10,31,28,25,25,24,22,100,84,66,1007,1006,1004,10,8,2,13,6,,0.00,4,Rain-Thunderstorm,211<br />
2012-3-11,32,28,25,24,23,21,89,75,52,1009,1007,1005,10,7,4,34,14,,0.00,3,Rain,260<br />
2012-3-12,30,28,25,25,24,2,89,81,18,1010,1008,1006,10,7,3,21,11,,0.00,3,Thunderstorm,279<br />
2012-3-13,30,28,25,26,24,2,94,81,21,1011,1009,1007,10,8,2,24,11,,0.00,4,Rain,286<br />
2012-3-14,31,28,25,25,22,2,94,76,20,1011,1009,1006,10,8,3,23,11,,0.00,4,,284<br />
