
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-1-1,35,24,13,15,4,-1,63,32,11,1021,1020,1018,,,,21,8,47,0.00,,,291<br />
2005-1-2,36,26,15,17,9,2,78,45,12,1021,1018,1014,10,9,9,21,10,40,0.00,0,,258<br />
2005-1-3,34,27,19,12,11,7,64,41,21,1017,1015,1012,10,10,10,39,18,69,0.00,3,Rain,348<br />
2005-1-4,34,24,15,13,7,-1,82,33,11,1017,1016,1014,,,,16,8,29,0.00,,,319<br />
2005-1-5,34,24,16,15,6,0,68,30,12,1021,1019,1017,,,,11,6,23,0.00,,,245<br />
2005-1-6,37,28,20,14,8,3,64,32,13,1022,1020,1017,,,,27,13,29,0.00,,,340<br />
2005-1-7,37,27,18,13,7,3,59,29,13,1020,1018,1014,10,10,10,29,11,52,0.00,3,,327<br />
2005-1-8,34,28,22,9,6,3,43,25,16,1019,1017,1015,,,,32,11,50,0.00,3,,274<br />
2005-1-9,32,26,20,14,9,2,64,40,15,1021,1019,1015,10,10,10,27,16,48,0.00,3,,351<br />
2005-1-10,32,24,17,14,11,2,77,50,17,1024,1021,1017,10,10,10,34,24,,0.00,3,,7<br />
2005-1-11,21,19,16,15,14,13,88,70,60,1023,1020,1018,10,10,9,19,11,,0.00,6,Rain,330<br />
2005-1-12,23,19,16,16,15,13,94,77,57,1022,1021,1020,10,10,10,19,11,,0.00,6,Rain,8<br />
2005-1-13,18,17,16,16,15,14,94,87,83,1024,1022,1020,10,8,4,16,10,,0.00,7,Rain,66<br />
2005-1-14,26,20,15,17,14,12,94,75,47,1022,1019,1016,10,9,2,27,11,39,0.00,2,Fog,332<br />
2005-1-15,28,21,14,16,13,7,94,61,26,1019,1017,1015,10,10,10,14,8,,0.00,3,,115<br />
2005-1-16,27,21,15,15,13,10,88,58,34,1022,1020,1018,10,10,10,26,11,,0.00,3,Thunderstorm,37<br />
2005-1-17,28,21,14,16,13,11,94,58,35,1025,1022,1018,10,10,10,26,13,,0.00,3,,358<br />
2005-1-18,26,21,16,17,14,12,88,73,42,1025,1023,1021,10,10,10,23,13,,0.00,4,,73<br />
2005-1-19,28,22,16,16,14,12,88,63,37,1025,1022,1017,10,10,10,23,13,,0.00,2,,23<br />
2005-1-20,23,20,18,18,17,15,94,80,61,1018,1016,1014,10,9,1,35,18,53,0.00,6,Rain-Thunderstorm,354<br />
2005-1-21,27,22,17,17,15,11,94,68,37,1015,1013,1010,10,10,10,16,10,,0.00,5,Rain,308<br />
2005-1-22,29,22,16,18,15,12,94,66,35,1014,1013,1011,10,10,10,14,6,,0.00,3,,330<br />
2005-1-23,30,24,18,16,11,3,83,48,20,1015,1013,1012,10,10,10,27,10,47,0.00,2,,258<br />
2005-1-24,30,21,12,15,9,5,88,47,20,1017,1015,1013,10,10,10,10,5,,0.00,2,,306<br />
2005-1-25,31,22,14,12,8,4,77,40,20,1017,1016,1014,,,,19,8,29,0.00,,,212<br />
2005-1-26,30,22,14,15,7,0,82,40,14,1019,1016,1013,10,10,10,14,8,29,0.00,1,,219<br />
2005-1-27,32,23,14,16,9,0,88,47,14,1016,1013,1009,10,10,10,29,13,53,0.00,4,,316<br />
2005-1-28,26,19,13,16,13,9,88,68,52,1015,1014,1013,10,10,10,24,13,,0.00,6,,21<br />
