
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,-4,-7,-10,-8,-12,-14,82,66,45,1028,1025,1022,16,16,13,16,10,,0.00,3,,337<br />
2013-1-2,1,-4,-9,-6,-8,-13,81,69,59,1025,1023,1021,16,14,8,23,8,26,0.00,3,,238<br />
2013-1-3,2,-1,-4,-4,-6,-8,85,71,57,1031,1029,1025,16,14,6,14,6,,0.00,4,,281<br />
2013-1-4,6,0,-6,-4,-6,-9,85,67,47,1030,1027,1024,16,14,8,21,8,35,0.00,0,,215<br />
2013-1-5,7,3,0,-1,-3,-6,69,63,55,1024,1022,1018,16,16,14,29,14,47,0.00,4,Snow,229<br />
2013-1-6,4,0,-4,-6,-8,-9,75,62,40,1030,1027,1022,16,15,10,23,11,35,0.00,2,,278<br />
2013-1-7,10,4,-1,-3,-6,-7,64,51,32,1026,1021,1017,16,16,16,27,13,40,0.00,0,,200<br />
2013-1-8,13,8,2,1,-2,-3,70,55,37,1023,1017,1014,16,16,16,26,14,34,0.00,0,,208<br />
2013-1-9,14,6,-2,0,-1,-3,89,64,33,1030,1028,1023,16,15,8,11,5,,0.00,0,,92<br />
2013-1-10,11,7,4,9,4,-3,100,87,51,1027,1014,1007,16,6,1,21,11,35,2.03,7,Rain,93<br />
2013-1-11,16,13,11,9,8,5,92,72,51,1007,1004,1001,16,14,6,34,18,50,0.00,5,,197<br />
2013-1-12,12,4,-5,0,-8,-13,73,56,26,1020,1016,1008,16,16,11,26,19,45,0.00,5,,328<br />
2013-1-13,-3,-7,-10,-13,-14,-15,68,59,44,1029,1024,1019,16,16,16,23,14,,0.00,2,,314<br />
2013-1-14,0,-5,-10,-12,-13,-15,80,55,32,1034,1031,1030,16,16,16,13,3,,0.00,0,,20<br />
2013-1-15,1,-4,-8,-10,-12,-16,84,57,31,1030,1027,1023,16,16,13,10,3,,0.00,2,,96<br />
2013-1-16,8,0,-7,-3,-7,-12,81,58,41,1023,1020,1017,16,16,16,21,8,,0.00,1,,221<br />
2013-1-17,9,4,-1,-2,-4,-7,85,65,39,1033,1030,1024,16,16,14,16,5,,0.00,0,,336<br />
2013-1-18,14,8,2,-2,-3,-3,70,49,32,1030,1023,1016,16,16,16,40,21,58,0.00,0,,211<br />
2013-1-19,17,12,6,-1,-2,-4,58,43,25,1024,1018,1015,16,16,16,27,19,45,0.00,0,,261<br />
2013-1-20,4,-1,-6,-3,-12,-14,70,47,34,1031,1028,1026,16,16,16,23,14,26,0.00,1,,22<br />
2013-1-21,-6,-7,-8,-12,-15,-19,74,55,35,1032,1031,1030,16,16,16,21,11,29,0.00,6,,328<br />
2013-1-22,-2,-6,-10,-13,-16,-18,62,48,34,1031,1029,1026,16,16,16,14,11,,0.00,1,,78<br />
2013-1-23,8,-1,-9,-6,-10,-14,74,53,34,1031,1026,1022,16,16,16,23,8,27,0.00,0,,18<br />
2013-1-24,-3,-8,-12,-12,-15,-18,61,49,39,1035,1029,1023,16,16,16,24,18,34,0.00,3,,77<br />
2013-1-25,9,2,-4,-5,-9,-13,72,47,29,1025,1023,1021,16,16,13,13,6,,0.00,2,,282<br />
2013-1-26,11,4,-2,-3,-4,-7,75,57,38,1027,1023,1020,16,16,13,19,6,,0.00,0,,73<br />
2013-1-27,17,11,6,12,6,-3,83,74,47,1019,1012,1007,16,15,8,32,14,47,0.25,8,Rain,179<br />
2013-1-28,24,17,11,16,12,9,94,75,43,1011,1008,1003,16,11,4,37,13,58,0.00,5,,203<br />
2013-1-29,21,12,3,16,6,1,93,86,68,1005,1001,997,16,8,2,39,19,66,21.84,7,Rain-Thunderstorm,342<br />
2013-1-30,2,-1,-4,1,-6,-11,93,74,59,1016,1008,999,16,10,1,34,19,60,0.25,8,Rain-Snow,312<br />
2013-1-31,-4,-8,-12,-8,-14,-19,74,60,49,1034,1024,1015,16,16,14,34,14,47,0.00,4,Snow,299<br />
2013-2-1,-2,-8,-14,-11,-15,-20,67,54,43,1033,1028,1022,16,16,16,21,8,,0.00,2,,209<br />
2013-2-2,8,3,-2,-1,-4,-11,73,58,49,1024,1021,1019,16,16,16,19,10,,0.00,4,,269<br />
2013-2-3,9,4,1,-1,-6,-11,65,48,28,1026,1020,1011,16,16,16,21,13,29,0.00,0,,237<br />
