
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2010-1-1,25,23,21,23,21,20,100,93,78,1018,1015,1013,10,7,0,21,14,,0.00,6,Fog-Rain,115<br />
2010-1-2,26,22,18,21,19,18,100,85,69,1017,1013,1009,10,9,2,42,16,61,0.00,2,,72<br />
2010-1-3,28,24,19,21,20,17,100,85,62,1016,1008,1004,10,10,10,69,27,89,0.00,2,Rain-Thunderstorm,280<br />
2010-1-4,21,19,18,18,15,12,100,77,64,1023,1021,1017,10,9,2,29,21,,0.00,6,Rain,139<br />
2010-1-5,24,21,18,18,17,14,94,78,69,1023,1017,1012,10,10,10,45,26,66,0.00,2,,66<br />
2010-1-6,27,22,18,19,18,16,100,84,58,1016,1010,1006,10,10,10,74,26,106,0.00,1,,342<br />
2010-1-7,24,21,19,19,17,15,94,78,57,1017,1016,1015,10,10,7,29,23,,0.00,4,Rain,231<br />
2010-1-8,24,20,16,18,16,12,100,80,47,1018,1016,1015,10,10,10,39,19,,0.00,5,Rain,234<br />
2010-1-9,25,19,14,21,17,13,94,82,61,1017,1014,1010,10,10,10,35,14,60,0.00,3,,69<br />
2010-1-10,29,24,19,21,20,19,100,87,62,1012,1008,1006,10,10,10,39,18,58,0.00,2,Rain,272<br />
2010-1-11,26,23,19,20,18,16,100,80,54,1019,1016,1013,10,10,10,35,27,,0.00,5,Rain,225<br />
2010-1-12,26,21,17,20,18,17,100,84,65,1019,1017,1017,10,9,1,37,16,58,0.00,1,Fog,88<br />
2010-1-13,25,22,20,19,18,17,94,79,65,1020,1016,1013,10,10,10,47,27,64,0.00,4,,78<br />
2010-1-14,29,23,18,20,18,15,100,83,55,1015,1010,1007,10,8,4,64,29,84,0.00,3,Rain-Thunderstorm,269<br />
2010-1-15,21,19,17,18,15,13,100,81,64,1021,1018,1015,10,10,5,39,24,,0.00,6,Rain,244<br />
2010-1-16,22,17,13,15,13,10,94,72,49,1022,1020,1019,10,10,10,34,18,,0.00,1,,242<br />
2010-1-17,25,18,12,19,14,9,94,70,36,1021,1017,1015,,,,32,14,,0.00,,,58<br />
2010-1-18,28,23,18,21,19,18,100,84,61,1015,1009,1005,10,7,1,39,18,,0.00,5,Fog,57<br />
2010-1-19,24,21,19,19,18,17,100,85,69,1018,1012,1008,10,10,10,50,35,66,0.00,2,Rain,242<br />
2010-1-20,25,21,17,19,17,13,94,75,50,1020,1019,1018,10,10,10,26,19,,0.00,1,,184<br />
2010-1-21,24,21,19,20,19,19,100,89,78,1019,1015,1010,10,10,10,42,24,66,0.00,3,,72<br />
2010-1-22,27,23,19,21,19,18,100,85,69,1014,1009,1007,10,9,1,66,26,93,0.00,2,Fog,250<br />
2010-1-23,26,22,19,21,19,16,94,83,57,1014,1012,1009,10,10,10,26,18,,0.00,4,,204<br />
2010-1-24,23,21,19,19,18,18,94,85,73,1015,1011,1008,10,10,10,35,21,,0.00,6,,229<br />
2010-1-25,22,19,16,20,18,15,94,89,78,1015,1013,1012,10,10,10,14,6,,0.00,8,Rain,152<br />
2010-1-26,23,21,20,20,20,19,100,95,83,1017,1016,1014,10,9,5,29,19,,0.00,7,Rain,98<br />
2010-1-27,28,24,20,21,19,18,100,87,66,1014,1010,1009,10,10,7,61,29,85,0.00,3,,294<br />
2010-1-28,23,20,17,18,15,11,94,74,47,1017,1016,1014,10,10,10,40,27,,0.00,4,Rain,241<br />
2010-1-29,24,21,18,17,15,14,83,71,57,1017,1016,1015,10,10,10,27,21,,0.00,3,Rain,205<br />
2010-1-30,25,22,19,20,18,16,94,81,65,1016,1010,1006,10,10,9,48,24,66,0.00,4,Rain,76<br />
2010-1-31,27,23,19,20,18,18,94,82,58,1013,1010,1007,10,10,10,48,32,60,0.00,2,,238<br />
2010-2-1,25,22,19,18,15,10,94,72,41,1016,1013,1012,10,10,10,52,27,72,0.00,3,,246<br />
2010-2-2,25,21,17,18,16,13,94,71,47,1016,1013,1010,10,10,10,26,16,,0.00,3,,216<br />
2010-2-3,25,20,16,19,18,16,100,84,65,1015,1009,1007,10,10,7,55,19,52,0.00,2,,240<br />
2010-2-4,25,21,18,19,18,16,100,82,65,1018,1017,1016,10,10,9,32,21,,0.00,5,Rain,110<br />
2010-2-5,27,23,20,21,20,18,94,82,65,1017,1009,1004,10,10,10,37,24,53,0.00,1,,62<br />
2010-2-6,27,23,19,20,18,14,100,78,45,1008,1006,1003,10,10,10,39,29,58,0.00,2,Rain,227<br />
2010-2-7,29,23,17,21,19,17,100,81,51,1015,1010,1007,10,10,10,21,11,,0.00,2,,149<br />
2010-2-8,29,24,19,22,21,18,100,83,51,1018,1017,1015,10,10,10,27,13,,0.00,5,,135<br />
2010-2-9,32,27,23,24,23,19,100,80,46,1017,1012,1008,10,9,7,32,18,27,0.00,5,,63<br />
2010-2-10,27,24,21,21,18,10,88,69,34,1017,1011,1008,10,10,10,47,27,64,0.00,2,Rain,241<br />
2010-2-11,25,22,20,23,21,19,100,91,78,1017,1012,1008,10,10,9,29,18,,0.00,5,,136<br />
2010-2-12,26,22,18,22,19,15,100,84,61,1013,1007,1004,10,8,0,58,19,82,0.00,4,Fog,233<br />
2010-2-13,26,20,15,19,16,14,94,72,51,1018,1014,1012,10,10,10,37,18,53,0.00,3,,236<br />
2010-2-14,26,20,15,22,19,14,94,83,65,1019,1015,1010,10,10,10,39,16,55,0.00,3,,83<br />
2010-2-15,34,27,21,21,21,19,100,85,44,1010,1006,1003,10,9,6,45,24,64,0.00,2,Rain-Thunderstorm,255<br />
2010-2-16,23,21,19,20,18,16,100,85,69,1014,1009,1005,10,10,8,45,26,61,0.00,5,Rain,238<br />
2010-2-17,24,20,16,17,14,11,88,71,44,1019,1017,1015,10,10,10,24,19,,0.00,4,,240<br />
2010-2-18,25,20,15,16,14,12,88,70,44,1020,1018,1017,7,7,7,21,10,,0.00,6,,227<br />
2010-2-19,28,22,16,20,17,14,94,76,48,1022,1020,1019,10,10,10,37,16,,0.00,1,,252<br />
2010-2-20,26,23,21,22,22,20,100,91,74,1021,1015,1008,10,9,2,42,18,60,0.00,5,Rain,62<br />
2010-2-21,28,24,21,23,22,21,100,90,70,1017,1010,1005,10,9,4,61,24,84,0.00,6,Rain,234<br />
2010-2-22,24,22,21,22,21,21,100,95,83,1020,1018,1017,10,8,1,26,16,,0.00,6,Fog-Rain,142<br />
2010-2-23,23,22,21,22,22,21,100,97,88,1020,1019,1017,10,9,3,27,19,,0.00,7,Rain,96<br />
2010-2-24,27,24,21,23,22,20,100,89,70,1016,1010,1005,10,8,1,35,19,,0.00,5,Fog-Rain,64<br />
2010-2-25,27,23,20,22,20,19,100,84,61,1017,1010,1005,10,9,2,50,23,71,0.00,5,Rain,241<br />
2010-2-26,22,19,16,18,16,14,94,80,64,1022,1019,1017,10,10,10,19,10,,0.00,6,Rain,164<br />
