
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,24,22,20,23,20,14,100,86,61,1017,1010,1003,19,9,3,48,23,69,27.94,6,Rain-Thunderstorm,238<br />
2013-1-2,23,20,17,15,13,12,82,64,49,1021,1019,1017,19,11,10,21,10,,0.00,4,,169<br />
2013-1-3,28,22,16,19,17,14,94,72,43,1021,1019,1017,19,14,10,34,13,,0.00,2,,108<br />
2013-1-4,32,26,19,21,19,17,94,70,40,1020,1016,1014,19,13,10,21,10,,0.00,1,,101<br />
2013-1-5,31,26,20,24,22,20,100,84,55,1014,1012,1010,19,12,10,19,10,,3.05,5,Rain,91<br />
2013-1-6,30,26,21,24,23,22,100,84,59,1010,1008,1006,19,13,10,23,6,,0.00,1,,301<br />
2013-1-7,31,27,23,25,23,21,100,82,51,1007,1006,1003,19,5,0,19,5,,0.00,7,Rain-Thunderstorm,319<br />
2013-1-8,28,26,22,23,23,20,100,88,65,1012,1007,1003,19,7,2,23,8,,18.03,6,Rain-Thunderstorm,170<br />
2013-1-9,29,26,22,23,22,21,100,81,52,1018,1015,1012,19,11,10,24,6,,0.00,4,,153<br />
2013-1-10,28,24,20,21,18,16,100,72,51,1020,1018,1017,19,12,10,24,11,,0.00,3,,141<br />
2013-1-11,27,22,17,17,16,15,88,66,39,1019,1016,1014,19,12,10,24,13,,0.00,3,,122<br />
2013-1-12,28,22,17,18,16,14,100,71,42,1015,1014,1012,19,12,10,27,11,,0.00,3,,93<br />
2013-1-13,29,23,17,20,18,16,94,73,47,1016,1014,1013,19,13,10,35,13,53,0.00,2,,102<br />
2013-1-14,30,25,20,20,19,17,100,73,44,1016,1014,1012,19,12,8,34,14,,0.00,2,,112<br />
2013-1-15,29,25,21,22,20,18,94,75,53,1013,1011,1009,19,11,10,29,18,,0.00,4,,116<br />
