
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-6-8,10,10,9,9,8,8,94,92,87,1015,1013,1012,10,9,5,16,14,48,0.00,7,Rain-Thunderstorm,81<br />
2011-6-9,5,5,5,2,1,0,81,77,70,1014,1013,1013,10,10,10,8,5,,0.00,6,Rain,340<br />
2011-7-4,11,6,6,5,4,3,81,76,67,1026,1025,1025,10,10,10,14,14,37,0.00,7,,120<br />
2011-7-5,7,,7,5,5,5,87,87,87,1023,1023,1023,8,8,8,13,13,,0.00,8,Fog,90<br />
2011-7-10,9,9,9,2,2,1,62,60,58,1033,1033,1033,,,,6,6,,0.00,,,100<br />
2011-7-11,7,7,6,4,3,3,87,82,76,1032,1032,1032,10,10,10,0,0,,0.00,3,Rain,-1<br />
2011-8-14,13,13,12,3,2,2,51,51,51,1023,1023,1022,10,10,10,11,10,32,0.00,6,Rain-Thunderstorm,230<br />
2011-8-15,10,8,5,8,5,3,87,86,82,1026,1026,1025,10,7,5,21,11,,0.00,7,Rain-Hail-Thunderstorm,145<br />
2011-9-13,20,20,20,0,0,0,26,26,26,1019,1018,1018,10,10,10,3,3,,0.00,3,Rain-Thunderstorm,140<br />
2011-9-14,13,,13,7,7,7,67,67,67,1020,1020,1020,10,10,10,10,10,,0.00,6,,220<br />
2011-9-20,11,11,11,8,8,8,82,82,82,1021,1020,1020,10,10,10,14,14,34,0.00,6,,115<br />
2011-10-1,15,15,13,10,9,9,82,74,67,1021,1020,1020,10,10,10,19,14,50,0.00,2,Rain-Thunderstorm,280<br />
2011-10-2,14,12,11,12,11,10,94,88,82,1020,1018,1016,10,10,10,16,13,,0.00,5,Rain-Hail-Thunderstorm,124<br />
2011-10-3,11,,11,10,10,10,94,94,94,1018,1018,1018,10,10,10,2,2,,0.00,6,,280<br />
2011-10-17,21,,21,9,9,9,46,46,46,1016,1016,1016,10,10,10,11,11,,0.00,6,Thunderstorm,120<br />
2011-10-19,23,19,15,14,12,10,88,69,44,1013,1012,1010,10,10,9,19,13,37,0.00,5,Rain-Thunderstorm,51<br />
2011-10-28,28,28,20,11,10,9,56,43,30,1017,1015,1014,10,9,8,27,13,66,0.00,2,Rain-Thunderstorm,15<br />
2011-10-30,23,19,16,14,13,10,88,70,44,1019,1017,1014,10,10,10,16,8,52,0.00,6,Rain-Thunderstorm,242<br />
2011-11-3,14,,14,12,12,12,88,88,88,1022,1022,1022,10,10,10,8,8,,0.00,6,,60<br />
2011-11-4,20,19,16,13,12,11,82,70,56,1016,1014,1013,10,9,7,23,18,48,0.00,5,Rain-Thunderstorm,323<br />
2011-11-7,15,,15,11,11,11,77,77,77,1022,1022,1022,10,10,10,10,10,,0.00,6,,130<br />
2011-11-8,24,,24,18,18,18,69,69,69,1019,1019,1019,,,,6,6,,0.00,,,-1<br />
2011-11-13,31,26,20,15,12,7,73,45,22,1015,1013,1011,10,9,5,19,11,40,0.00,3,Rain-Thunderstorm,308<br />
2011-11-19,21,21,16,14,14,14,88,76,64,1023,1023,1022,10,10,10,16,14,35,0.00,1,Rain-Thunderstorm,105<br />
2011-11-21,19,,19,13,13,13,68,68,68,1017,1017,1017,10,10,10,13,13,,0.00,6,Rain,280<br />
2011-11-22,17,,17,14,14,14,82,82,82,1019,1019,1019,10,10,10,6,6,,0.00,1,Rain-Thunderstorm,150<br />
2011-11-23,17,16,14,14,13,11,94,84,68,1019,1017,1016,10,6,0,16,8,,0.00,6,Rain-Thunderstorm,348<br />
2011-11-24,18,18,18,14,13,12,77,72,68,1017,1017,1017,10,9,9,11,11,32,0.00,1,Rain-Thunderstorm,330<br />
2011-11-25,13,11,11,10,9,8,88,84,82,1020,1019,1019,1,1,1,11,10,,0.00,7,Fog,220<br />
2011-11-26,15,14,14,12,12,12,88,85,82,1019,1019,1019,10,6,1,10,6,,0.00,6,Fog,113<br />
2011-11-27,20,20,16,13,13,13,82,73,64,1022,1021,1020,10,10,10,11,10,,0.00,7,Rain-Thunderstorm,40<br />
2011-11-28,16,,16,13,13,13,82,82,82,1023,1023,1023,10,10,10,3,3,,0.00,6,Rain,310<br />
2011-12-8,19,18,17,14,14,13,82,77,68,1018,1016,1014,10,8,5,11,8,,0.00,7,Rain-Thunderstorm,40<br />
2011-12-9,17,16,15,15,14,13,94,90,88,1018,1017,1017,10,7,5,11,8,,0.00,7,Rain,113<br />
2011-12-11,16,,16,14,14,14,88,88,88,1017,1017,1017,10,10,10,3,3,,0.00,6,,340<br />
2011-12-20,23,23,19,14,12,10,73,58,44,1020,1020,1020,10,10,10,16,11,,0.00,6,,245<br />
2011-12-21,18,,18,12,12,12,68,68,68,1020,1020,1020,10,10,10,3,3,,0.00,6,,230<br />
2011-12-22,25,21,17,15,14,13,82,64,47,1020,1017,1015,10,9,5,13,11,,0.00,2,Rain-Thunderstorm,330<br />
2011-12-23,18,17,14,14,13,12,88,82,77,1022,1021,1019,10,7,5,16,10,,0.00,5,Rain-Thunderstorm,70<br />
2011-12-24,17,17,16,15,14,14,88,88,88,1022,1022,1021,10,8,5,11,8,,0.00,7,Fog,50<br />
2011-12-26,22,,22,15,15,15,64,64,64,1025,1025,1025,10,10,10,10,10,,0.00,6,,100<br />
2011-12-27,18,16,16,15,15,15,94,88,83,1022,1021,1020,10,10,10,8,6,,0.00,4,Rain-Thunderstorm,155<br />
2011-12-31,23,21,19,15,13,11,78,63,47,1020,1019,1018,10,10,10,11,8,,0.00,5,Rain-Thunderstorm,78<br />
