
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,21,16,11,13,8,4,82,64,35,1024,1020,1016,10,9,5,26,8,,0.00,3,Rain,194<br />
2015-1-2,17,13,9,9,6,3,77,62,43,1024,1023,1022,10,10,8,19,13,,0.00,3,Rain,166<br />
2015-1-3,18,14,10,12,9,7,94,81,63,1022,1021,1019,10,10,7,35,10,,1.02,3,Rain-Thunderstorm,177<br />
2015-1-4,14,11,8,11,9,7,94,86,63,1021,1020,1019,10,9,6,26,18,,6.10,4,Rain,171<br />
2015-1-5,18,14,11,10,7,4,88,62,40,1019,1016,1013,10,10,9,26,18,,0.00,2,Rain,179<br />
2015-1-6,16,14,12,7,3,-1,63,48,23,1015,1013,1011,10,6,2,35,24,61,0.00,4,Rain,204<br />
2015-1-7,11,8,6,7,3,-1,93,71,36,1018,1015,1013,10,6,2,50,29,74,62.99,6,Rain-Snow-Hail-Thunderstorm,228<br />
2015-1-8,13,10,7,8,6,3,87,73,54,1023,1021,1018,10,10,9,37,23,61,2.03,5,Rain,276<br />
2015-1-9,7,6,3,7,4,1,93,89,80,1025,1021,1019,10,9,4,19,10,,10.92,6,Rain-Thunderstorm,129<br />
2015-1-10,11,6,1,6,3,0,93,78,55,1026,1023,1018,10,10,7,26,10,39,1.02,5,Rain,168<br />
2015-1-11,16,11,7,11,7,5,93,76,47,1028,1022,1015,10,10,6,37,18,50,1.02,4,Rain-Thunderstorm,98<br />
2015-1-12,15,10,4,6,4,2,93,67,30,1029,1026,1023,10,10,10,23,8,,0.00,,,102<br />
2015-1-13,21,13,5,5,3,1,87,56,25,1023,1021,1019,10,10,10,23,8,,0.00,,,95<br />
2015-1-14,17,12,6,9,6,3,88,67,51,1021,1020,1019,10,10,9,19,6,,1.02,5,Rain,202<br />
2015-1-15,13,10,8,9,7,4,94,79,56,1021,1019,1018,10,10,6,19,11,,5.08,4,Rain,173<br />
2015-1-16,11,10,9,10,8,7,94,87,74,1022,1021,1019,10,9,4,21,13,,29.97,5,Rain-Thunderstorm,154<br />
2015-1-17,17,12,7,11,8,6,93,82,55,1026,1022,1019,10,10,9,19,6,,0.76,2,Rain,151<br />
2015-1-18,18,12,5,11,8,5,100,77,39,1027,1026,1025,10,10,9,14,5,,0.00,2,,299<br />
2015-1-19,17,12,7,9,7,6,93,73,45,1027,1025,1023,10,10,9,13,6,,0.00,3,,47<br />
2015-1-20,21,13,6,10,7,4,93,72,39,1024,1022,1019,10,10,10,11,3,,0.00,,,84<br />
2015-1-21,25,16,6,11,6,3,87,59,20,1023,1021,1019,10,10,10,13,6,,0.00,,,214<br />
2015-1-22,21,13,6,10,6,2,82,63,26,1023,1021,1019,10,10,10,14,6,,0.00,,,344<br />
2015-1-23,24,16,8,10,7,5,82,60,30,1019,1016,1014,10,10,10,14,5,,0.00,,,12<br />
2015-1-24,24,17,9,9,7,2,82,57,13,1015,1014,1013,10,10,10,14,5,,0.00,,,284<br />
2015-1-25,22,16,9,14,10,7,94,73,41,1018,1016,1014,10,6,3,13,5,,0.00,8,,246<br />
2015-1-26,21,16,11,13,10,6,94,75,35,1021,1019,1018,10,5,3,16,6,,0.00,4,,5<br />
