
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-1-1,23,21,19,19,18,17,94,83,78,1019,1017,1016,10,10,8,14,6,,0.00,7,Rain,109<br />
2008-1-2,25,21,18,19,18,16,94,77,61,1018,1016,1015,10,10,8,16,10,,0.00,5,Rain-Thunderstorm,48<br />
2008-1-3,29,24,19,19,18,17,94,73,51,1019,1017,1016,10,9,5,19,8,,0.00,4,Rain-Thunderstorm,326<br />
2008-1-4,28,23,19,20,19,17,94,79,58,1019,1017,1015,10,10,6,16,6,,0.00,6,Rain-Thunderstorm,291<br />
2008-1-5,26,23,19,19,18,15,94,77,54,1017,1016,1014,10,9,3,19,8,,0.00,6,Rain,148<br />
2008-1-6,26,21,17,17,15,14,88,70,47,1017,1016,1014,10,9,5,21,8,,0.00,4,Rain-Thunderstorm,128<br />
2008-1-7,26,22,19,19,17,13,94,71,47,1017,1015,1013,10,9,6,16,8,,0.00,5,,130<br />
2008-1-8,28,22,17,16,14,11,82,58,35,1015,1014,1012,10,10,10,16,8,,0.00,3,,89<br />
2008-1-9,30,23,17,17,15,13,88,67,35,1014,1013,1011,10,9,0,14,5,,0.00,3,Fog-Rain-Thunderstorm,55<br />
2008-1-10,29,23,18,18,15,12,83,56,35,1013,1012,1010,10,9,4,24,8,47,0.00,4,,12<br />
2008-1-11,30,26,20,17,15,11,83,51,35,1016,1013,1011,10,9,3,21,10,,0.00,5,Rain-Thunderstorm,321<br />
2008-1-12,20,19,18,16,16,15,88,81,78,1019,1017,1015,10,7,3,21,13,,0.00,8,Rain,148<br />
2008-1-13,21,19,17,15,14,14,83,76,68,1019,1019,1018,10,9,3,23,18,,0.00,8,,149<br />
2008-1-14,23,21,19,17,16,14,83,74,65,1020,1019,1018,10,8,3,23,10,,0.00,6,Rain,128<br />
2008-1-15,26,22,18,16,16,14,83,66,47,1019,1017,1015,10,10,7,16,10,,0.00,4,,87<br />
2008-1-16,29,22,16,15,13,12,88,52,35,1015,1013,1011,10,9,3,19,10,,0.00,5,,333<br />
2008-1-17,27,23,19,18,17,15,88,71,51,1014,1012,1011,10,9,2,24,11,,0.00,5,Rain,353<br />
2008-1-18,29,24,20,18,17,15,83,63,42,1014,1012,1010,10,9,6,19,8,,0.00,5,Thunderstorm,335<br />
2008-1-19,26,23,20,19,17,16,83,70,57,1012,1010,1009,10,9,0,23,11,,0.00,6,Rain-Thunderstorm,313<br />
