
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-1-31,23,23,23,20,19,19,83,80,78,1020,1020,1019,10,10,10,19,14,,0.00,6,,60<br />
2004-2-1,27,23,20,22,21,20,100,92,65,1021,1019,1017,10,9,3,19,5,,0.00,6,Rain,83<br />
2004-2-2,25,22,20,22,21,19,100,93,73,1020,1018,1016,10,8,4,19,3,,0.00,6,Rain,60<br />
2004-2-3,27,23,20,26,21,20,100,95,83,1019,1016,1008,10,8,0,19,6,,0.00,6,Rain-Thunderstorm,43<br />
2004-2-4,26,23,21,22,21,19,100,85,65,1020,1017,1015,10,10,2,26,5,40,0.00,6,Rain-Thunderstorm,9<br />
2004-2-5,31,26,21,22,20,18,100,77,46,1019,1016,1013,10,10,10,19,5,,0.00,5,,60<br />
2004-2-6,29,26,22,22,21,20,94,80,58,1017,1015,1011,10,10,10,19,8,,0.00,5,Rain,276<br />
2004-2-7,28,24,20,22,21,20,100,92,65,1017,1015,1013,10,8,2,26,8,,0.00,6,Rain-Thunderstorm,311<br />
2004-2-8,29,24,21,22,20,18,100,82,62,1018,1016,1014,10,10,10,19,8,,0.00,6,,331<br />
2004-2-9,28,24,20,23,19,16,100,85,73,1018,1016,1013,10,10,10,21,8,,0.00,6,Rain,338<br />
2004-2-10,25,22,19,21,20,19,100,92,69,1018,1016,1014,10,9,3,32,8,,0.00,7,Rain,344<br />
2004-2-11,26,23,20,21,20,19,100,92,74,1020,1017,1015,10,8,4,23,8,40,0.00,6,Rain-Thunderstorm,6<br />
2004-2-12,22,20,19,20,19,19,100,95,88,1023,1020,1017,10,9,0,21,6,,0.00,6,Fog-Rain,95<br />
2004-2-13,27,23,19,21,19,19,100,86,61,1022,1020,1017,10,10,9,14,6,,0.00,6,Rain,96<br />
2004-2-14,28,24,21,21,20,18,100,80,54,1020,1017,1014,10,10,10,19,6,,0.00,6,,35<br />
2004-2-15,26,23,21,21,21,19,100,88,69,1018,1016,1015,10,9,4,34,8,55,0.00,5,Rain-Thunderstorm,319<br />
