
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-1-31,28,28,27,23,23,23,79,76,74,1014,1014,1014,10,9,8,19,14,,0.00,5,Rain,147<br />
2004-2-1,29,27,25,24,23,22,94,79,66,1015,1013,1012,10,9,3,19,13,52,0.00,6,Rain,96<br />
2004-2-2,26,24,24,25,23,22,100,89,83,1013,1012,1010,8,5,2,21,5,,0.00,6,Rain,246<br />
2004-2-3,30,27,24,23,22,22,89,80,66,1013,1012,1010,10,9,3,27,8,,0.00,5,Rain,192<br />
2004-2-4,29,27,25,24,23,23,89,84,74,1013,1012,1010,10,8,4,23,5,,0.00,5,Rain-Thunderstorm,211<br />
2004-2-5,29,27,25,24,23,22,89,80,70,1012,1011,1009,10,8,3,27,8,55,0.00,6,Rain,148<br />
2004-2-6,30,27,24,24,23,22,89,76,66,1012,1010,1009,10,10,3,14,6,,0.00,6,Rain,73<br />
2004-2-7,31,28,25,24,23,23,89,74,62,1013,1011,1009,10,10,10,19,6,,0.00,4,,76<br />
2004-2-8,31,29,27,24,23,22,79,70,62,1014,1012,1011,10,10,10,23,10,,0.00,4,,107<br />
2004-2-9,30,28,27,23,22,21,79,66,58,1015,1013,1012,10,10,10,19,13,,0.00,1,,128<br />
2004-2-10,30,28,25,23,22,20,83,68,58,1014,1013,1011,10,10,6,19,11,,0.00,3,Rain,164<br />
2004-2-11,31,28,25,23,21,20,83,68,55,1014,1013,1011,10,9,2,23,13,,0.00,3,Rain,189<br />
2004-2-12,31,28,25,24,22,21,89,72,62,1015,1013,1012,10,10,4,19,14,,0.00,5,Rain,167<br />
2004-2-13,29,27,25,22,21,20,83,67,58,1015,1014,1012,10,10,10,19,13,,0.00,4,,184<br />
