
JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,10,7,4,3,1,-1,81,67,54,1025,1023,1022,10,10,10,19,14,,0.00,4,,50<br />
2000-1-2,8,4,2,3,1,-2,81,72,65,1019,1016,1014,10,10,10,11,8,,0.00,5,,117<br />
2000-1-3,12,8,5,6,1,-7,100,66,26,1018,1015,1013,10,9,4,24,11,,0.00,1,Fog,304<br />
2000-1-4,10,6,1,0,-1,-1,87,66,47,1022,1021,1020,10,10,10,11,5,,0.00,1,,13<br />
2000-1-5,10,6,2,4,2,-1,87,72,58,1023,1020,1018,10,9,8,21,11,,0.00,5,Rain,85<br />
2000-1-6,11,9,7,11,9,7,100,99,94,1015,1013,1012,4,2,0,16,8,,0.00,6,Fog-Rain,112<br />
2000-1-7,9,6,2,7,1,-5,87,69,49,1019,1017,1013,10,10,10,35,23,,0.00,4,,326<br />
2000-1-8,8,4,1,1,-1,-2,81,71,53,1022,1020,1019,10,10,10,13,8,,0.00,5,,283<br />
2000-1-9,6,4,3,3,1,-1,93,81,65,1021,1019,1016,10,8,6,16,8,,0.00,6,Rain,66<br />
2000-1-10,10,7,4,6,2,-2,100,74,61,1021,1018,1015,10,10,10,24,11,,0.00,4,Fog,315<br />
2000-1-11,7,4,2,-1,-3,-5,65,59,53,1025,1023,1022,10,10,10,24,13,,0.00,4,,61<br />
2000-1-12,5,3,2,3,0,-3,93,75,65,1021,1017,1014,10,10,10,19,14,,0.00,6,Rain,70<br />
2000-1-13,9,7,6,9,8,5,100,99,93,1010,1008,1007,10,3,0,16,8,,0.00,6,Fog-Rain,301<br />
2000-1-14,8,6,3,2,1,-1,76,67,57,1018,1016,1013,10,10,10,16,11,,0.00,4,,318<br />
2000-1-15,9,6,2,2,1,0,87,73,54,1021,1020,1019,10,10,10,13,6,35,0.00,2,,26<br />
2000-1-16,4,3,3,3,2,0,100,95,75,1020,1017,1016,10,5,0,21,11,,0.00,6,Fog-Rain,77<br />
2000-1-17,8,4,2,4,3,2,100,83,71,1014,1012,1011,10,10,10,13,8,,0.00,5,Fog,107<br />
2000-1-18,8,6,3,0,-1,-3,75,63,53,1015,1014,1013,10,10,10,27,16,,0.00,4,,86<br />
2000-1-19,7,3,0,1,-1,-3,93,70,49,1014,1013,1012,10,10,10,21,8,,0.00,4,Fog-Rain,268<br />
2000-1-20,1,-2,-5,-4,-6,-9,93,74,52,1025,1021,1018,10,9,5,45,24,61,0.00,4,Snow,283<br />
2000-1-21,1,-2,-5,-3,-5,-7,100,83,65,1033,1029,1026,10,8,1,27,13,,0.00,5,Snow,296<br />
2000-1-22,5,1,-3,-4,-5,-6,80,63,49,1033,1031,1028,10,10,10,14,8,,0.00,4,,119<br />
2000-1-23,7,3,0,7,3,0,100,98,93,1023,1021,1019,4,2,0,14,10,,0.00,6,Fog-Rain,360<br />
2000-1-24,9,7,5,7,6,1,100,92,76,1022,1021,1020,10,6,1,23,10,,0.00,5,Fog-Rain,307<br />
2000-1-25,5,3,1,2,1,-1,93,89,76,1019,1018,1017,10,9,6,13,8,,0.00,6,Fog-Rain-Snow,33<br />
2000-1-26,2,0,-1,-1,-2,-3,93,82,70,1019,1017,1016,10,8,3,27,11,,0.00,6,Snow,301<br />
2000-1-27,2,0,-3,-6,-7,-8,74,64,48,1026,1023,1020,10,10,10,23,16,,0.00,3,Snow,356<br />
2000-1-28,5,0,-4,-4,-5,-6,86,67,45,1031,1029,1027,10,10,10,11,8,,0.00,3,,351<br />
2000-1-29,7,2,-2,0,-2,-5,80,68,53,1032,1030,1029,10,10,10,14,8,,0.00,1,,126<br />
2000-1-30,7,6,3,3,-1,-4,87,70,49,1027,1025,1024,10,10,10,23,11,,0.00,6,Rain,278<br />
2000-1-31,4,1,-1,-4,-6,-9,75,60,41,1028,1026,1025,10,10,10,26,18,,0.00,2,Snow,291<br />
2000-2-1,4,0,-3,-4,-4,-6,93,70,49,1028,1026,1024,10,10,10,13,6,,0.00,3,,267<br />
2000-2-2,8,3,-1,-2,-3,-5,87,60,46,1025,1024,1023,10,10,10,19,8,,0.00,2,,261<br />
2000-2-3,7,3,0,1,-2,-4,87,68,53,1023,1021,1019,10,10,10,16,10,,0.00,5,Rain,285<br />
2000-2-4,6,3,1,-4,-6,-7,65,53,39,1026,1025,1022,10,10,10,23,16,,0.00,4,Snow,340<br />
2000-2-5,8,3,-1,-1,-3,-6,70,60,49,1027,1024,1022,10,10,10,14,10,,0.00,2,Rain,114<br />
2000-2-6,6,4,3,6,4,0,100,96,75,1016,1013,1010,10,2,0,24,8,,0.00,6,Fog-Rain,311<br />
2000-2-7,8,4,2,-1,-2,-2,81,66,50,1013,1011,1008,10,10,10,16,10,,0.00,2,,257<br />
2000-2-8,2,-1,-4,0,-5,-7,93,82,69,1006,1004,1003,10,6,1,45,29,64,0.00,5,Rain-Snow,281<br />
2000-2-9,3,-1,-4,-3,-5,-6,93,74,56,1017,1015,1012,10,9,2,24,16,,0.00,3,Snow,284<br />
2000-2-10,7,2,-3,-1,-3,-6,86,71,49,1018,1017,1015,10,10,10,16,8,,0.00,3,,273<br />
2000-2-11,10,6,1,2,-1,-3,87,67,43,1016,1015,1013,10,10,10,27,13,,0.00,3,,290<br />
2000-2-12,10,4,-1,3,0,-4,86,70,50,1017,1015,1013,10,10,10,13,8,,0.00,2,,274<br />
2000-2-13,10,6,2,-1,-2,-4,81,58,37,1017,1014,1012,10,10,10,13,8,,0.00,3,,344<br />
2000-2-14,10,6,2,4,2,-1,87,71,50,1012,1007,1005,10,10,10,26,10,,0.00,4,Rain,271<br />
2000-2-15,1,-2,-4,-4,-6,-8,93,79,55,1011,1008,1006,10,8,1,35,24,58,0.00,6,Snow,277<br />
2000-2-16,2,-2,-5,-4,-6,-8,93,77,52,1016,1013,1011,10,7,1,32,14,53,0.00,5,Snow,277<br />
2000-2-17,4,0,-4,-3,-7,-10,93,61,39,1020,1018,1017,10,10,10,35,16,58,0.00,3,Snow,294<br />
2000-2-18,6,2,-2,-5,-7,-9,75,52,36,1021,1020,1019,10,10,10,27,14,47,0.00,2,,306<br />
2000-2-19,3,1,0,0,-3,-6,93,76,60,1018,1014,1010,10,7,2,16,10,,0.00,6,Fog-Rain-Snow,92<br />
2000-2-20,8,4,1,2,0,-2,93,77,50,1008,1006,1005,10,9,4,27,14,47,0.00,4,Rain-Snow,325<br />
2000-2-21,5,2,0,0,-2,-5,100,81,56,1016,1012,1009,10,8,2,34,13,47,0.00,5,Snow,316<br />
2000-2-22,5,2,-1,-3,-4,-7,75,63,53,1019,1018,1017,10,10,10,23,10,,0.00,3,Snow,314<br />
2000-5-4,22,20,18,9,7,4,46,40,31,1015,1014,1013,10,10,10,24,14,,0.00,1,,172<br />
2000-5-5,24,18,13,11,8,6,67,47,36,1017,1016,1015,10,10,10,14,8,,0.00,1,,173<br />
2000-5-6,25,20,15,11,9,7,68,49,32,1017,1015,1013,,,,16,10,,0.00,,,165<br />
2000-5-7,24,19,15,14,12,11,88,61,44,1016,1015,1013,10,10,10,26,11,,0.00,3,,149<br />
2000-5-8,23,18,13,13,8,5,94,52,33,1017,1015,1014,9,8,8,16,8,,0.00,0,,176<br />
2000-5-9,28,20,13,11,8,3,59,41,26,1016,1014,1011,,,,14,10,,0.00,,,219<br />
2000-5-10,21,18,15,13,12,9,68,60,53,1012,1011,1010,10,10,10,16,8,,0.00,4,,161<br />
