
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,-2,-7,-12,-3,-7,-12,100,96,86,1027,1025,1024,7,4,1,14,5,,0.00,5,Snow,75<br />
2001-1-2,-4,-6,-6,-4,-5,-6,100,100,100,1025,1024,1023,2,1,1,6,2,,0.00,8,Fog-Snow,329<br />
2001-1-3,-6,-7,-8,-6,-7,-8,100,100,100,1025,1024,1023,3,1,0,3,2,,0.00,7,Fog-Snow,360<br />
2001-1-4,-1,-6,-11,-3,-7,-11,100,96,74,1024,1023,1019,6,1,0,26,3,,0.00,5,Fog,150<br />
2001-1-5,0,-4,-8,-1,-6,-8,100,88,69,1020,1018,1017,8,3,0,21,11,,0.00,4,Fog-Snow,114<br />
2001-1-6,-4,-10,-15,-4,-11,-15,100,100,100,1030,1022,1018,5,2,1,6,5,,0.00,8,Snow,19<br />
2001-1-7,-13,-19,-26,-13,-19,-27,100,96,85,1039,1035,1031,8,5,2,6,3,,0.00,2,Snow,311<br />
2001-1-8,-23,-26,-28,-23,-26,-29,100,93,91,1038,1034,1022,3,2,1,6,2,,0.00,4,Snow,342<br />
2001-1-9,-16,-21,-27,-21,-24,-28,92,86,66,1029,1026,1023,3,2,1,6,3,,0.00,1,,36<br />
2001-1-10,-14,-19,-23,-18,-21,-24,100,86,67,1025,1020,1018,7,3,0,11,3,,0.00,3,,327<br />
2001-1-11,1,-7,-15,-3,-9,-18,100,75,50,1030,1028,1020,10,4,1,14,10,,0.00,5,Snow,172<br />
2001-1-12,-3,-8,-13,-8,-12,-19,100,80,43,1030,1029,1027,8,3,1,21,8,,0.00,5,Snow,282<br />
2001-1-13,-8,-13,-17,-11,-13,-17,100,96,73,1031,1030,1029,5,2,1,6,2,,0.00,7,Snow,32<br />
2001-1-14,-7,-12,-17,-12,-15,-18,100,87,58,1029,1028,1027,6,3,1,6,5,,0.00,5,,188<br />
2001-1-15,-6,-11,-16,-11,-14,-17,100,87,68,1030,1026,1022,2,1,1,11,5,,0.00,2,Snow,254<br />
2001-1-16,-7,-13,-17,-9,-14,-18,100,93,85,1023,1018,1014,10,3,0,18,6,,0.00,5,Snow,200<br />
2001-1-17,-5,-10,-14,-5,-8,-14,100,94,80,1032,1028,1022,10,5,1,11,5,29,0.00,5,Snow,280<br />
2001-1-18,-6,-11,-16,-9,-12,-17,100,92,74,1032,1029,1025,7,4,1,14,6,,0.00,4,Snow,191<br />
2001-1-19,-9,-13,-18,-11,-15,-19,100,94,79,1026,1023,1021,5,2,0,6,3,,0.00,3,Fog-Snow,148<br />
2001-1-20,-8,-13,-18,-11,-14,-18,100,94,79,1024,1022,1021,3,2,1,11,5,,0.00,4,,215<br />
2001-1-21,-7,-12,-17,-10,-13,-17,100,92,79,1025,1023,1021,7,4,1,6,3,,0.00,5,,171<br />
2001-1-22,-6,-12,-18,-10,-14,-18,100,97,74,1029,1027,1025,5,2,1,11,2,,0.00,4,Snow,306<br />
2001-1-23,-10,-12,-14,-11,-13,-14,100,98,92,1030,1028,1026,3,2,2,6,2,,0.00,7,Snow,304<br />
2001-1-24,-10,-13,-17,-11,-13,-18,100,96,85,1029,1027,1022,2,2,1,3,2,,0.00,6,Snow,11<br />
2001-1-25,-8,-13,-18,-13,-15,-18,100,90,63,1032,1026,1018,7,3,1,18,5,,0.00,4,Fog-Snow,209<br />
2001-1-26,-8,-13,-18,-17,-18,-21,85,73,45,1039,1035,1032,8,6,3,11,6,,0.00,2,,174<br />
2001-1-27,-12,-17,-22,-14,-19,-23,100,91,79,1039,1039,1038,5,3,2,6,2,,0.00,3,Snow,254<br />
