
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-1-1,17,,17,8,8,8,55,55,55,1019,1019,1019,,,,6,6,,0.00,,,0<br />
2004-2-1,33,26,18,13,9,3,64,40,16,1020,1018,1016,10,10,10,29,8,58,0.00,1,Rain-Thunderstorm,331<br />
2004-2-2,32,23,16,13,8,-6,77,42,9,1020,1017,1015,10,10,10,14,8,,0.00,2,,199<br />
2004-2-3,33,24,16,12,2,-12,68,25,7,1020,1016,1014,,,,19,8,,0.00,,,314<br />
2004-2-4,34,24,14,7,-7,-13,40,14,4,1016,1015,1012,,,,27,11,37,0.00,1,,168<br />
2004-2-5,33,24,17,14,9,3,68,43,17,1019,1016,1013,10,10,10,27,14,47,0.00,3,Rain-Thunderstorm,49<br />
2004-2-6,29,22,15,13,11,6,82,58,25,1021,1019,1016,10,10,10,26,18,40,0.00,2,Rain-Thunderstorm,38<br />
2004-2-7,29,21,14,13,10,7,88,53,26,1022,1021,1018,10,10,10,23,8,,0.00,3,,84<br />
2004-2-8,28,20,13,11,9,5,77,49,23,1025,1023,1022,10,10,10,24,10,24,0.00,4,,30<br />
2004-2-9,29,22,15,13,10,7,82,50,25,1026,1023,1021,10,10,10,21,10,29,0.00,3,,16<br />
2004-2-10,31,23,16,13,10,5,72,46,19,1024,1021,1018,10,10,10,19,10,,0.00,3,,346<br />
2004-2-11,30,23,16,15,11,7,82,51,25,1022,1019,1015,,,,26,10,,0.00,,,247<br />
2004-2-12,24,20,16,16,14,12,88,71,47,1020,1018,1016,10,10,10,23,10,,0.00,5,Rain,89<br />
2004-2-13,27,20,14,15,13,11,94,67,37,1019,1018,1015,10,10,10,29,10,50,0.00,4,,52<br />
2004-2-14,28,22,16,14,10,4,82,54,24,1020,1019,1016,10,10,8,26,8,39,0.00,3,Rain-Thunderstorm,344<br />
2004-2-15,31,21,12,13,5,-2,88,38,12,1020,1019,1017,10,10,10,14,6,34,0.00,2,,205<br />
2004-2-16,30,21,12,14,8,3,77,47,19,1024,1022,1020,10,10,10,13,5,24,0.00,3,,359<br />
2004-2-17,30,24,18,14,13,10,77,58,29,1026,1024,1021,10,10,9,29,14,,0.00,3,Rain-Thunderstorm,22<br />
2004-2-18,31,23,15,13,9,5,82,45,19,1025,1022,1019,10,10,10,21,8,,0.00,3,,18<br />
2004-2-19,29,23,18,12,10,8,68,44,27,1024,1021,1018,10,10,10,27,13,,0.00,3,,26<br />
2004-2-20,29,22,16,14,13,9,82,65,29,1024,1022,1019,10,10,10,23,11,39,0.00,4,Rain-Thunderstorm,131<br />
2004-2-21,25,20,16,17,14,13,88,73,50,1022,1021,1019,10,9,2,24,10,,0.00,4,Rain-Thunderstorm,83<br />
2004-2-22,18,17,16,14,14,13,88,81,73,1019,1017,1015,10,10,10,16,5,,0.00,6,,347<br />
