
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-2,2,-3,-8,-1,-10,-15,81,61,55,982,979,974,10,9,2,26,16,,0.00,6,Snow,26<br />
2000-1-3,4,-1,-6,-1,-8,-13,100,63,54,974,972,970,10,9,0,29,10,,0.00,6,Snow,251<br />
2000-1-4,0,-2,-6,-6,-9,-12,64,62,54,973,972,971,10,8,0,32,11,,0.00,7,Snow,152<br />
2000-1-5,2,-2,-6,0,-9,-12,87,65,59,978,976,973,10,5,0,14,6,,0.00,8,Snow,56<br />
2000-1-6,-3,-6,-8,-9,-12,-15,64,61,54,983,981,978,10,10,10,13,10,,0.00,6,Snow,41<br />
2000-1-7,1,-4,-8,-2,-10,-16,87,64,53,990,987,983,10,8,0,14,8,,0.00,5,Fog-Snow,52<br />
2000-1-8,,,,,,,,,,993,992,990,10,7,0,34,13,,0.00,6,Fog,80<br />
2000-1-9,,,,,,,,,,993,992,992,10,10,10,23,13,,0.00,6,,82<br />
2000-1-10,,,,,,,,,,993,993,993,10,3,0,163,14,,0.00,3,Fog,48<br />
2000-1-11,,,,,,,,,,993,991,988,10,10,6,13,8,,0.00,1,Fog,48<br />
2000-1-12,,,,,,,,,,988,984,981,10,10,10,14,8,,0.00,1,,46<br />
2000-1-13,,,,,,,,,,985,982,980,10,8,0,27,13,,0.00,3,Fog,69<br />
2000-1-14,,,,,,,,,,986,985,983,10,10,10,13,8,,0.00,4,,30<br />
2000-1-15,1,0,0,0,0,0,100,95,93,982,980,979,10,10,10,14,5,,0.00,4,,156<br />
2000-1-16,,,,,,,,,,982,981,980,10,10,10,23,8,,0.00,6,Fog,58<br />
2000-1-17,-14,-14,-15,-16,-17,-17,85,85,85,987,985,982,10,10,1,19,13,,0.00,4,,75<br />
2000-1-18,-8,-13,-18,-14,-17,-21,85,70,56,985,984,983,10,9,2,40,16,,0.00,2,Snow,67<br />
