
WGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-19,4,1,-1,0,0,-1,100,91,75,1005,1000,996,10,7,1,35,21,,0.00,7,Fog-Rain-Snow,63<br />
2000-1-20,2,0,-2,0,-1,-3,100,94,87,1011,1004,997,10,4,0,90,77,113,0.00,6,Rain-Snow,174<br />
2000-1-21,7,3,-1,2,-1,-4,93,80,66,1017,1001,993,10,9,7,95,39,116,0.00,6,Rain,117<br />
2000-1-22,6,2,-1,0,-1,-2,93,86,66,1016,1011,1005,10,10,10,32,19,52,0.00,7,Rain,190<br />
2000-1-23,9,6,2,4,1,-3,93,82,65,994,990,989,10,8,5,113,66,145,0.00,6,Rain,169<br />
2000-1-24,-1,-4,-7,-2,-4,-7,100,95,86,1013,1002,998,10,4,0,63,34,,0.00,8,Snow,194<br />
2000-1-25,-4,-7,-8,-5,-8,-10,100,87,74,1021,1018,1013,10,6,0,40,26,60,0.00,7,Snow,155<br />
2000-1-26,-6,-7,-7,-6,-7,-8,100,98,93,1017,1015,1011,10,5,0,40,26,,0.00,7,Snow,169<br />
2000-1-27,-8,-10,-11,-9,-11,-12,100,97,92,1009,1005,1003,6,3,0,32,27,,0.00,7,Snow,342<br />
2000-1-28,-10,-13,-14,-12,-14,-16,92,87,79,1009,1006,1000,10,10,10,23,13,,0.00,5,Snow,81<br />
2000-1-29,-9,-10,-10,-9,-9,-10,100,96,93,994,992,989,10,3,0,10,5,,0.00,6,Snow,115<br />
2000-1-30,-4,-6,-7,-5,-6,-7,100,99,93,976,975,973,6,3,2,52,29,101,0.00,6,Snow,207<br />
2000-1-31,-12,-13,-13,-12,-13,-14,100,98,92,1000,993,989,10,7,1,29,21,,0.00,6,Snow,326<br />
2000-2-1,-13,-14,-16,-14,-16,-16,100,90,85,1009,1007,1004,10,10,10,32,21,,0.00,1,,60<br />
2000-2-2,-14,-16,-16,-15,-16,-16,100,92,85,998,997,997,10,10,10,24,18,,0.00,1,,48<br />
2000-2-3,-9,-11,-12,-11,-12,-14,100,91,85,998,994,989,10,10,10,29,21,,0.00,2,Snow,40<br />
2000-2-4,-9,-11,-12,-10,-11,-13,100,92,85,982,978,975,10,10,8,16,10,,0.00,4,Snow,23<br />
2000-2-5,-9,-10,-11,-10,-11,-13,100,93,79,982,981,978,10,3,0,21,11,,0.00,7,Snow,184<br />
2000-2-6,-7,-7,-7,-9,-10,-11,86,79,74,974,973,971,10,8,5,34,31,,0.00,6,Snow,115<br />
2000-2-7,-7,-9,-11,-8,-12,-13,100,76,63,978,972,970,10,8,1,37,24,,0.00,5,Snow,146<br />
2000-2-8,-8,-10,-11,-10,-12,-13,100,87,79,974,971,970,10,8,0,29,13,,0.00,5,Snow,167<br />
2000-2-9,-9,-10,-11,-11,-12,-14,93,84,73,977,975,973,10,6,1,27,19,,0.00,5,Snow,152<br />
2000-2-10,-11,-12,-12,-13,-15,-16,85,75,67,973,971,970,10,10,10,32,27,,0.00,3,,50<br />
2000-2-11,-12,-12,-12,-12,-13,-15,100,89,79,1002,993,985,10,8,1,27,18,,0.00,7,Snow,325<br />
2000-2-12,-13,-14,-15,-13,-14,-16,100,91,79,1008,1007,1003,10,9,1,32,11,,0.00,6,Snow,107<br />
2000-2-13,-11,-12,-13,-15,-16,-16,79,75,73,991,989,988,10,10,10,34,26,,0.00,2,Snow,69<br />
2000-2-14,-14,-16,-16,-14,-16,-16,100,96,92,1009,1002,997,8,5,1,26,21,,0.00,7,Snow,285<br />
2000-2-15,-13,-16,-17,-14,-16,-18,92,86,79,1022,1020,1017,10,9,1,23,8,,0.00,4,Snow,117<br />
2000-2-16,-4,-10,-16,-9,-14,-16,100,85,69,1008,1003,1000,10,10,10,39,21,,0.00,5,Snow,79<br />
2000-2-17,0,-2,-5,-3,-6,-10,100,83,51,1008,1004,999,10,5,0,64,21,82,0.00,7,Snow,150<br />
2000-2-18,2,-1,-3,-3,-4,-5,93,73,60,1003,998,990,10,10,7,40,27,,0.00,7,Snow,88<br />
2000-2-19,0,-2,-4,-3,-6,-8,100,73,55,981,976,972,10,10,10,84,63,122,0.00,6,Snow,95<br />
2000-2-20,-6,-7,-8,-6,-7,-8,100,98,93,993,988,983,7,5,0,74,63,95,0.00,6,Snow,176<br />
2000-2-21,-9,-10,-11,-9,-11,-11,100,96,86,1007,1004,999,10,2,0,39,26,58,0.00,6,Snow,167<br />
2000-2-22,-11,-12,-12,-12,-12,-13,100,95,92,1004,1003,1002,10,8,1,19,10,,0.00,2,Snow,102<br />
2000-5-4,-2,-3,-4,-3,-4,-6,100,91,86,1012,1005,1000,10,10,10,24,16,,0.00,5,,2<br />
2000-5-5,-2,-3,-3,-2,-4,-7,100,90,74,1003,1002,1002,10,6,1,21,13,,0.00,7,Snow,203<br />
2000-5-6,-1,-2,-3,-3,-3,-5,100,89,80,1005,1005,1004,10,10,10,27,10,,0.00,6,,17<br />
2000-5-8,-2,-3,-4,-4,-4,-6,93,89,80,1010,1007,1004,10,8,5,14,5,,0.00,7,Snow,33<br />
2000-5-9,1,-2,-4,-3,-4,-5,93,82,70,1011,1010,1006,10,10,10,27,18,,0.00,1,,23<br />
2000-5-10,2,-1,-3,-1,-3,-6,100,79,65,999,997,996,10,8,2,23,18,,0.00,6,Snow,41<br />
2000-5-11,-1,-2,-4,-1,-3,-5,100,95,86,1012,1007,1002,8,4,0,21,14,,0.00,8,Fog-Snow,250<br />
2000-5-12,-3,-4,-4,-5,-6,-7,93,86,80,1020,1019,1018,10,9,6,26,16,,0.00,7,Snow,354<br />
2000-5-13,-1,-3,-5,-2,-5,-7,100,84,75,1017,1015,1013,10,10,10,29,24,,0.00,2,,354<br />
2000-5-15,1,-2,-4,-6,-7,-8,80,65,56,1012,1011,1010,10,10,10,23,14,,0.00,0,,38<br />
2000-5-16,1,-1,-2,-2,-3,-6,93,81,69,1015,1013,1011,10,10,10,19,10,,0.00,0,,196<br />
2000-5-17,0,-1,-1,-1,-2,-3,100,90,86,1016,1016,1015,10,10,10,10,6,,0.00,8,,241<br />
2000-5-18,4,1,-2,2,-1,-3,100,92,86,1007,1000,998,10,9,4,32,13,50,0.00,7,Rain-Snow,31<br />
2000-5-19,4,2,0,2,1,0,100,91,87,1001,996,989,10,8,3,50,34,69,0.00,8,Rain-Snow,105<br />
2000-5-20,9,4,1,3,1,-1,93,82,62,996,988,984,10,10,8,42,23,,0.00,6,,136<br />
2000-5-21,1,0,-1,-2,-2,-2,93,89,81,999,998,997,10,10,10,21,11,,0.00,6,Snow,14<br />
2000-5-22,-1,-2,-2,-2,-2,-2,100,95,93,1003,1003,1002,10,7,4,24,16,,0.00,8,Rain-Snow,322<br />
2000-5-23,2,0,-1,0,-2,-3,100,91,81,1011,1007,1005,10,10,10,34,19,,0.00,4,,346<br />
2000-5-24,2,0,-2,0,-2,-3,93,84,75,1016,1015,1014,10,10,10,13,6,,0.00,2,,331<br />
2000-5-25,6,2,-1,0,-2,-3,87,73,57,1019,1018,1017,10,10,10,19,13,,0.00,3,,52<br />
2000-5-26,8,4,2,1,-1,-2,81,69,50,1022,1022,1021,10,10,10,13,6,,0.00,1,,51<br />
2000-5-27,6,3,2,3,1,-2,87,78,70,1024,1023,1022,10,9,4,16,11,,0.00,0,Fog,5<br />
2000-5-28,8,4,2,3,2,1,93,84,66,1019,1018,1017,10,10,9,23,18,,0.00,0,Fog,41<br />
2000-5-29,9,6,2,4,3,0,87,77,66,1016,1015,1015,10,10,10,14,13,,0.00,1,,49<br />
2000-5-30,2,0,-1,0,-1,-4,100,94,65,1018,1017,1016,10,4,0,26,14,,0.00,5,Fog,232<br />
2000-5-31,2,0,-2,0,-1,-3,100,94,87,1014,1011,1010,8,2,0,23,10,,0.00,3,Fog,217<br />
2000-6-10,11,8,5,7,4,2,81,74,62,1007,1006,1005,10,10,10,11,8,,0.00,2,Fog,13<br />
2000-6-11,9,7,4,4,4,3,93,84,71,1003,1003,1002,10,10,10,10,8,,0.00,0,,278<br />
2000-6-12,2,0,-1,0,0,-1,100,95,87,1008,1005,1003,10,7,0,24,10,,0.00,8,Fog,232<br />
2000-6-13,6,3,1,2,0,-2,93,82,70,1008,1007,1007,10,10,8,16,8,,0.00,5,Fog,11<br />
2000-6-14,3,1,-1,0,-1,-1,100,92,81,1011,1009,1008,10,7,0,26,18,,0.00,7,Fog,214<br />
2000-6-15,5,3,1,1,1,0,100,89,70,1016,1015,1013,10,8,0,29,19,,0.00,7,Fog-Snow,203<br />
2000-6-16,4,3,2,1,0,0,87,83,75,1014,1011,1009,10,10,10,23,13,,0.00,7,,207<br />
2000-6-17,9,6,2,2,1,0,93,73,57,1009,1006,1002,10,10,10,24,11,,0.00,4,,222<br />
2000-6-19,7,4,2,3,2,0,100,82,70,1013,1011,1006,10,9,5,37,26,,0.00,5,Rain,201<br />
2000-6-20,9,7,4,4,3,1,87,74,62,1013,1011,1011,10,10,10,23,10,,0.00,1,,205<br />
2000-6-21,10,8,6,3,2,1,76,67,58,1020,1019,1017,10,10,8,29,14,,0.00,7,,201<br />
2000-6-22,11,9,7,4,3,1,76,69,62,1021,1021,1020,10,10,10,23,14,40,0.00,7,Rain,190<br />
2000-6-23,11,7,4,6,4,2,93,79,71,1022,1021,1020,10,9,1,14,10,,0.00,2,Fog,264<br />
2000-6-24,14,7,7,8,6,4,87,78,67,1017,1017,1016,10,10,10,19,18,,0.00,1,,40<br />
2000-6-26,13,8,2,7,4,2,100,79,58,1020,1019,1018,10,9,1,21,11,,0.00,1,Fog,204<br />
2000-6-27,11,6,1,6,4,0,93,77,71,1020,1019,1018,10,8,0,14,10,,0.00,1,Fog,1<br />
2000-6-28,9,7,4,5,3,2,93,78,62,1019,1019,1018,10,10,10,37,14,,0.00,2,,207<br />
2000-6-29,11,8,6,4,2,0,76,65,54,1021,1019,1018,10,10,10,21,5,,0.00,6,,239<br />
2000-6-30,10,7,6,7,4,3,100,77,62,1028,1026,1023,10,10,10,27,18,,0.00,7,,204<br />
2000-7-1,16,12,9,7,6,4,76,64,55,1028,1026,1024,10,10,10,16,13,,0.00,1,,32<br />
2000-7-3,17,11,6,12,7,4,93,77,63,1021,1019,1017,10,10,10,14,8,,0.00,6,Fog,343<br />
2000-7-4,14,10,6,6,4,1,100,74,58,1017,1016,1016,10,10,10,39,14,,0.00,3,Rain,206<br />
2000-7-5,10,8,5,8,6,4,100,93,87,1019,1018,1017,10,8,2,26,16,,0.00,7,Fog-Rain,183<br />
2000-7-6,10,6,3,8,5,3,100,95,87,1020,1019,1015,10,7,0,19,13,,0.00,6,Fog,230<br />
2000-7-7,13,10,8,10,8,6,100,88,67,1011,1008,1006,10,9,5,39,21,48,0.00,4,Fog,196<br />
2000-7-8,9,7,4,7,6,4,100,91,82,1016,1015,1013,10,7,0,27,14,,0.00,5,Fog,199<br />
2000-7-9,13,10,8,8,7,6,93,78,63,1015,1014,1013,10,10,10,14,6,,0.00,0,Fog,293<br />
2000-7-10,13,10,6,8,7,6,100,80,67,1005,1003,1000,10,9,3,26,16,,0.00,6,Rain,172<br />
2000-7-11,9,7,5,6,5,4,93,89,81,1008,1005,1003,10,10,10,23,13,,0.00,5,Rain,28<br />
2000-7-12,11,7,4,2,2,0,87,69,54,1009,1009,1009,10,7,0,13,8,,0.00,4,Fog,304<br />
2000-7-13,6,3,2,5,2,0,100,84,75,1008,1007,1006,10,5,0,16,11,,0.00,6,Fog,208<br />
2000-7-14,7,6,4,6,5,4,100,93,87,1010,1009,1008,10,9,0,27,8,,0.00,6,Fog-Rain,220<br />
2000-7-15,8,7,5,7,5,0,100,90,66,1009,1008,1007,10,8,1,14,6,,0.00,6,Fog-Rain,347<br />
2000-7-16,8,7,6,2,2,0,76,68,57,1010,1009,1007,10,10,10,29,10,,0.00,8,Rain,196<br />
2000-7-17,10,7,4,6,5,3,100,85,71,1018,1015,1013,10,8,0,16,11,,0.00,3,Fog,260<br />
2000-7-18,15,10,6,6,4,3,87,64,45,1017,1013,1008,10,10,10,24,16,,0.00,2,,53<br />
2000-7-19,12,9,6,5,3,1,87,68,54,1005,1002,1000,10,10,10,14,10,,0.00,1,,273<br />
2000-7-20,11,8,5,5,4,3,93,76,62,1000,999,998,10,10,10,14,6,,0.00,4,,347<br />
2000-7-21,8,7,5,5,4,3,93,86,81,1006,1003,1001,10,10,10,19,13,,0.00,6,,353<br />
2000-7-22,6,4,4,4,4,3,100,93,87,1013,1011,1008,10,9,4,16,10,,0.00,7,,284<br />
2000-7-23,9,6,3,6,4,3,100,92,81,1014,1013,1012,10,8,1,16,13,,0.00,6,Fog,350<br />
2000-7-24,6,3,2,4,3,2,100,96,87,1020,1014,1011,10,6,1,35,13,,0.00,6,Fog,220<br />
2000-7-25,8,6,4,7,6,4,100,92,87,1024,1023,1022,10,6,0,58,23,69,0.00,7,Fog-Rain,179<br />
2000-7-26,9,7,5,8,7,5,100,96,87,1027,1026,1022,10,7,1,26,13,,0.00,7,Fog-Rain,212<br />
2000-7-27,15,9,4,10,7,0,100,77,54,1019,1013,1007,10,8,0,77,24,109,0.00,7,Fog-Rain,193<br />
2000-7-28,10,8,6,7,7,6,100,93,82,1011,1010,1008,10,7,1,69,48,89,0.00,7,Fog-Rain,187<br />
2000-7-29,9,7,4,8,6,4,100,94,87,1014,1010,1006,10,5,1,69,42,87,0.00,8,Fog-Rain,183<br />
2000-7-30,9,8,8,7,6,4,93,86,76,1015,1014,1013,10,7,5,71,42,90,0.00,8,Rain,181<br />
2000-7-31,12,9,7,11,9,7,100,95,93,1007,1006,1005,6,5,4,109,84,113,0.00,7,Rain,177<br />
2000-8-1,12,9,6,10,8,6,100,92,87,1009,1007,1006,10,9,3,80,53,98,0.00,7,Rain,198<br />
2000-8-2,13,8,4,10,7,4,100,96,82,1010,1006,1004,10,5,1,64,48,93,0.00,7,Fog-Rain,193<br />
2000-8-3,9,6,3,6,3,-2,100,85,70,1014,1013,1013,10,10,10,21,14,,0.00,5,,9<br />
2000-8-4,10,7,3,8,5,0,100,88,81,1011,1010,1008,10,7,0,19,14,,0.00,3,Fog,29<br />
2000-8-5,12,7,3,7,5,3,100,89,67,1008,1007,1006,10,8,1,23,16,,0.00,6,Fog,215<br />
2000-8-6,10,8,7,10,9,6,100,97,93,999,998,997,7,6,3,29,21,,0.00,6,Fog-Rain,63<br />
2000-8-7,9,7,6,7,6,4,100,88,76,1009,1007,1006,10,9,7,34,19,61,0.00,7,Fog-Rain,354<br />
2000-8-8,8,6,3,7,4,3,100,97,93,1007,1005,1004,10,5,1,14,6,,0.00,6,Fog,315<br />
2000-8-9,4,3,2,2,2,0,100,90,75,1007,1006,1006,10,9,5,19,10,,0.00,7,Fog,216<br />
2000-8-10,10,7,3,7,4,2,100,88,76,1009,1007,1006,10,10,10,21,14,,0.00,3,,20<br />
2000-8-11,6,3,2,0,0,0,87,78,66,1010,1009,1008,10,7,0,14,11,,0.00,8,Fog,7<br />
2000-8-22,9,,9,0,0,0,54,54,54,1007,1007,1007,10,10,10,21,21,,0.00,3,,40<br />
2000-8-27,6,4,3,4,3,3,100,96,87,1007,1005,1004,10,5,1,40,32,,0.00,6,Fog,194<br />
2000-8-31,4,,4,4,4,4,100,100,100,1011,1011,1011,1,1,1,8,8,,0.00,,Fog-Rain,200<br />
2000-9-1,7,6,5,6,5,4,100,94,87,1009,1009,1008,10,9,0,26,14,,0.00,7,Fog-Rain,192<br />
2000-9-2,7,6,5,6,6,5,100,96,93,1007,1003,1000,10,8,1,14,6,,0.00,6,Fog-Rain,334<br />
2000-9-3,8,6,3,6,5,3,100,96,87,996,992,985,10,5,0,19,13,,0.00,5,Fog,33<br />
2000-9-4,6,4,4,4,3,3,100,93,87,990,987,984,10,10,6,32,21,,0.00,6,Fog,216<br />
2000-9-5,5,4,3,5,4,3,100,99,93,999,996,994,10,7,0,11,6,,0.00,7,Fog-Rain,212<br />
2000-9-6,6,4,3,4,3,2,100,95,87,999,999,998,10,8,1,19,10,,0.00,6,Fog,352<br />
2000-9-7,9,6,3,5,3,2,100,92,76,1002,1000,998,10,9,5,16,8,,0.00,6,Fog,10<br />
2000-9-8,8,4,1,4,3,1,100,89,71,1003,1002,1000,10,6,0,19,11,,0.00,4,Fog,37<br />
2000-9-9,3,2,2,2,2,2,100,94,93,1006,1005,1004,10,10,10,23,18,,0.00,7,,211<br />
2000-9-10,5,4,2,4,3,2,100,98,93,1010,1009,1009,10,8,0,19,13,,0.00,6,Fog-Rain,213<br />
2000-9-11,5,4,3,4,3,2,100,94,87,1006,1005,1003,10,8,5,32,23,,0.00,6,Fog-Rain,194<br />
2000-9-12,8,4,2,3,2,1,100,85,66,1000,1000,999,10,10,10,13,8,,0.00,3,,39<br />
2000-9-13,9,7,5,8,5,2,100,89,76,993,985,977,10,7,5,87,39,106,0.00,8,Fog-Rain,121<br />
2000-9-14,8,6,3,6,4,2,100,92,81,1001,998,992,10,8,0,60,35,61,0.00,8,Fog-Rain,193<br />
2000-9-15,6,3,2,5,4,2,100,99,93,1009,1003,999,10,4,0,27,23,,0.00,8,Fog-Rain,209<br />
2000-9-16,3,2,1,1,0,0,100,86,81,1024,1020,1016,10,10,10,19,8,,0.00,6,Rain,45<br />
2000-9-17,9,7,6,2,1,0,66,63,61,1016,1015,1014,10,10,10,10,5,,0.00,6,,286<br />
2000-9-18,8,6,4,5,4,3,100,89,71,1006,1005,1004,10,8,6,52,23,64,0.00,7,Rain,191<br />
2000-9-19,6,4,4,6,4,4,100,98,93,1002,1000,998,10,6,0,19,8,,0.00,7,Fog-Rain,218<br />
2000-9-20,7,6,4,5,4,3,100,89,81,1006,1002,999,10,10,10,24,18,,0.00,6,,179<br />
2000-9-21,8,4,2,4,3,2,100,89,71,1006,1006,1005,10,9,6,14,11,,0.00,1,Fog,32<br />
2000-9-22,11,7,3,4,2,0,93,76,54,1001,996,991,10,10,10,32,11,,0.00,6,Rain,119<br />
2000-9-23,8,7,7,8,7,6,100,95,93,995,992,988,8,5,3,60,50,82,0.00,8,Rain,182<br />
2000-9-24,7,6,5,5,4,4,100,89,81,1004,1001,997,10,7,3,61,45,82,0.00,6,Rain,182<br />
2000-9-25,3,3,3,3,3,2,100,100,93,1001,998,996,10,7,0,13,8,,0.00,6,Fog-Rain,223<br />
2000-9-26,3,2,2,3,2,2,100,100,100,1000,995,994,10,4,0,19,13,,0.00,6,Fog-Rain,354<br />
2000-9-27,3,2,1,2,1,0,100,95,87,1006,1004,1002,10,7,1,37,13,,0.00,7,Fog-Rain-Snow,232<br />
2000-9-28,5,3,1,3,1,-2,100,88,75,1009,1000,989,10,9,5,72,14,108,0.00,6,Rain-Snow,100<br />
2000-9-29,1,0,-1,0,-1,-2,100,94,81,999,996,995,10,6,2,52,39,,0.00,6,Rain-Snow,191<br />
2000-9-30,0,-1,-2,-1,-3,-5,100,85,75,999,998,998,10,8,0,23,13,,0.00,4,Snow,164<br />
2000-10-1,0,-2,-3,-4,-4,-5,86,81,75,1004,1003,1003,10,10,10,10,5,,0.00,4,,104<br />
2000-10-2,-2,-3,-3,-4,-6,-6,86,81,80,1005,1004,1004,10,10,10,29,19,,0.00,1,,35<br />
2000-10-3,-1,-2,-3,-3,-5,-6,93,82,75,1005,1004,1003,10,10,10,16,10,,0.00,0,,53<br />
2000-10-4,1,-1,-3,-5,-7,-8,80,69,60,997,995,992,10,10,10,29,21,,0.00,3,,68<br />
2000-10-5,6,3,0,1,-2,-3,87,79,66,986,980,973,10,10,10,29,24,,0.00,6,,53<br />
2000-10-6,2,1,1,2,1,0,100,95,87,982,975,972,8,5,1,26,18,,0.00,6,Fog-Rain-Snow,199<br />
2000-10-7,0,-1,-2,0,-2,-3,100,94,80,1006,1001,996,10,7,1,27,21,,0.00,6,Snow,327<br />
2000-10-8,1,-1,-2,-1,-4,-5,93,81,69,1008,1007,1006,10,9,2,52,13,,0.00,5,Snow,172<br />
2000-10-9,1,0,0,0,-1,-1,100,92,87,1004,1002,1001,8,4,2,55,50,,0.00,7,Rain-Snow,179<br />
2000-10-10,-1,-1,-1,-3,-4,-5,86,81,75,1022,1018,1013,10,10,10,16,11,,0.00,6,,301<br />
2000-10-11,0,-1,-2,-3,-4,-6,86,79,69,1017,1012,1007,10,10,10,23,11,,0.00,5,,89<br />
2000-10-12,5,3,1,1,1,-2,93,87,76,994,993,992,10,9,7,52,29,71,0.00,7,Rain-Snow,139<br />
2000-10-13,4,1,-1,-1,-2,-3,87,76,61,984,982,982,10,10,10,23,13,,0.00,6,,114<br />
2000-10-14,2,1,0,0,-1,-1,100,87,81,994,991,988,10,9,5,34,13,,0.00,6,Snow,174<br />
2000-10-16,1,0,-2,-3,-3,-4,86,80,70,996,995,995,10,10,10,13,8,,0.00,4,,57<br />
2000-10-17,0,-1,-2,-2,-4,-6,93,85,74,1000,998,996,10,10,7,14,8,,0.00,5,Snow,62<br />
2000-10-18,-2,-3,-3,-3,-5,-9,100,84,64,1006,1004,1002,10,10,10,26,13,,0.00,4,Rain-Snow,22<br />
2000-10-19,-2,-3,-5,-7,-7,-8,86,77,69,1008,1008,1007,10,10,10,26,16,,0.00,2,,71<br />
2000-10-20,0,-2,-3,-4,-6,-8,86,75,64,1005,1003,1001,10,10,10,6,3,,0.00,3,,149<br />
2000-10-21,0,-1,-2,-4,-5,-6,86,77,69,1000,999,998,10,10,10,21,6,,0.00,6,,51<br />
2000-10-23,-3,-4,-4,-5,-6,-7,86,83,74,1006,1004,1000,10,10,10,27,11,,0.00,4,Snow,166<br />
2000-10-24,1,-1,-2,-1,-3,-5,93,81,75,996,994,992,10,8,5,27,18,45,0.00,7,Snow,126<br />
2000-10-25,0,-1,-1,-1,-1,-2,100,96,87,992,992,992,7,5,3,23,16,,0.00,6,Snow,59<br />
2000-10-26,-2,-3,-4,-2,-3,-5,100,96,86,994,992,991,10,9,6,19,16,,0.00,5,Snow,53<br />
2000-10-27,-4,-6,-6,-6,-8,-12,93,78,63,1000,1000,1000,10,10,10,35,19,,0.00,1,Snow,35<br />
2000-10-28,-4,-6,-6,-7,-8,-10,86,78,69,1008,1004,1002,10,10,10,39,31,48,0.00,2,Snow,8<br />
2000-10-29,-1,-3,-4,-2,-5,-6,100,83,74,1016,1015,1012,10,9,1,64,18,71,0.00,7,Snow,162<br />
2000-10-30,-1,-2,-3,-2,-3,-4,100,94,86,1021,1018,1015,8,6,1,26,19,,0.00,6,Snow,211<br />
2000-10-31,-2,-4,-6,-2,-5,-8,100,91,86,1025,1024,1023,10,10,7,26,14,,0.00,4,,47<br />
2000-11-1,-2,-4,-6,-9,-10,-11,74,65,55,1019,1017,1015,10,10,10,29,16,,0.00,4,,92<br />
2000-11-2,0,-1,-2,0,-2,-4,100,96,86,1007,1005,1002,10,4,0,69,43,97,0.00,5,Rain-Snow,204<br />
2000-11-3,-3,-4,-5,-5,-6,-7,93,86,80,1015,1013,1010,10,10,10,27,16,,0.00,1,,61<br />
2000-11-4,-2,-3,-4,-7,-8,-9,80,70,64,1018,1016,1016,10,10,10,27,23,,0.00,3,,72<br />
2000-11-5,2,0,-1,-1,-5,-7,93,67,52,1029,1027,1025,10,10,10,39,27,55,0.00,4,Snow,192<br />
2000-11-6,1,0,-1,0,-1,-4,93,89,75,1033,1032,1031,10,9,4,27,18,,0.00,7,Rain-Snow,170<br />
2000-11-7,-1,-3,-4,-1,-2,-4,100,99,93,1025,1023,1021,10,8,0,24,6,,0.00,6,Fog,185<br />
2000-11-8,-1,-2,-3,-1,-3,-5,100,92,80,1017,1016,1016,10,9,4,23,14,,0.00,6,Snow,214<br />
2000-11-9,-4,-6,-6,-6,-8,-10,93,80,74,1026,1024,1022,10,10,10,24,14,,0.00,1,,66<br />
2000-11-10,-3,-6,-7,-10,-11,-13,74,66,51,1024,1022,1021,10,10,10,40,27,,0.00,3,Snow,96<br />
2000-11-11,3,1,-1,-1,-2,-3,93,81,65,1023,1022,1019,10,6,3,101,61,135,0.00,7,Snow,164<br />
2000-11-13,1,-2,-4,0,-4,-7,100,89,80,1011,1008,1004,10,6,1,45,27,,0.00,7,Rain-Snow,290<br />
2000-11-14,-3,-4,-5,-3,-5,-7,100,93,80,1013,1010,1009,10,6,1,53,24,,0.00,6,Snow,215<br />
2000-11-15,-4,-6,-6,-4,-6,-9,100,89,80,1015,1014,1013,10,5,1,27,16,,0.00,6,Snow,149<br />
2000-11-16,-2,-4,-4,-3,-4,-5,93,91,86,1011,1008,1005,7,4,2,37,27,,0.00,8,Snow,68<br />
2000-11-17,6,3,0,3,1,-1,100,92,81,993,986,981,10,9,7,35,26,26,0.00,8,Rain,55<br />
2000-11-18,7,4,2,0,0,-1,87,80,61,999,996,991,10,10,10,63,40,82,0.00,7,Rain-Snow,174<br />
