
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-4,-27,-28,-31,-31,-32,-35,76,71,69,1007,1006,1006,24,22,1,8,5,,0.00,0,Fog,195<br />
2000-1-5,-30,-31,-33,-34,-36,-37,76,69,63,1008,1007,1006,24,19,1,3,2,,0.00,0,,163<br />
2000-1-6,-34,-36,-38,-37,-39,-42,75,68,62,1001,998,995,24,23,13,10,3,,0.00,0,Fog,289<br />
2000-1-7,-36,-37,-39,-40,-41,-43,75,68,62,995,993,992,24,24,24,10,5,,0.00,0,,273<br />
2000-1-10,-23,-23,-24,-26,-27,-28,84,75,70,1010,1008,1007,24,14,6,14,11,,0.00,5,Snow,284<br />
2000-1-11,-30,-32,-35,-34,-35,-39,76,70,68,1021,1020,1019,24,8,3,11,8,,0.00,3,Snow,295<br />
2000-1-12,-34,-36,-38,-39,-41,-42,68,66,62,1021,1019,1017,24,21,6,11,5,,0.00,2,,284<br />
2000-1-13,-29,-31,-32,-33,-35,-37,69,68,63,1013,1010,1007,24,11,3,19,13,,0.00,5,Snow,315<br />
2000-1-14,-33,-34,-36,-37,-39,-40,69,66,62,1015,1015,1014,24,24,24,6,2,,0.00,0,,162<br />
2000-1-17,-38,-38,-39,-42,-42,-43,74,69,67,1021,1020,1019,24,24,24,11,8,,0.00,1,,309<br />
2000-1-18,-32,-33,-35,-38,-39,-40,68,59,51,1027,1027,1027,24,24,24,14,3,,0.00,3,Snow,236<br />
2000-1-19,-35,-37,-39,-39,-41,-42,75,69,61,1034,1033,1030,24,24,24,6,3,,0.00,0,,167<br />
2000-1-20,-38,-40,-43,-41,-44,-45,82,71,67,1032,1027,1021,24,24,24,21,3,,0.00,0,Fog,280<br />
2000-1-21,-39,-39,-40,-43,-44,-44,74,68,61,1021,1020,1019,24,17,13,3,0,,0.00,6,,140<br />
2000-1-24,-39,-41,-42,-43,-44,-45,74,72,67,1003,1001,1000,13,4,2,11,6,,0.00,8,Snow,322<br />
2000-1-25,-39,-39,-40,-43,-43,-44,74,70,67,1013,1012,1012,24,15,10,3,3,,0.00,8,Snow,113<br />
2000-1-26,-42,-42,-43,-45,-45,-45,82,78,74,1020,1020,1020,24,23,19,6,2,,0.00,1,,220<br />
2000-1-27,-43,-44,-46,,,,,,,1017,1015,1014,19,14,4,3,0,,0.00,1,Fog,320<br />
2000-1-28,-44,-44,-46,,,,,,,1014,1014,1014,24,20,19,0,0,,0.00,1,Fog,-1<br />
2000-1-31,-34,-37,-39,-39,-41,-43,75,66,61,1012,1011,1008,24,23,16,13,6,,0.00,1,Snow,179<br />
2000-2-1,-26,-26,-27,-29,-31,-31,77,71,64,1011,1009,1007,24,16,6,48,24,53,0.00,1,Snow,186<br />
2000-2-3,-19,-21,-24,,,,,,,998,995,992,13,5,2,29,24,34,0.00,8,Snow,298<br />
2000-2-4,-32,-33,-34,-33,-35,-36,91,81,69,1004,1003,1001,24,22,13,11,8,,0.00,1,,225<br />
2000-2-6,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-7,-39,-40,-41,-41,-42,-44,82,77,74,1002,1001,1000,24,7,2,16,13,,0.00,2,,281<br />
2000-2-8,-36,-38,-41,-39,-42,-43,82,75,67,1001,1000,1000,24,16,2,11,6,,0.00,1,Fog,128<br />
2000-2-9,-37,-39,-41,-40,-42,-44,82,77,74,1002,1002,1000,24,11,2,13,5,,0.00,1,,221<br />
2000-2-10,-33,-34,-35,-35,-37,-38,83,78,75,1000,999,998,24,24,24,11,6,,0.00,1,,211<br />
2000-2-14,-36,-37,-38,-39,-41,-42,82,74,67,1011,1011,1010,24,24,24,0,0,,0.00,1,,-1<br />
2000-2-15,-38,-39,-40,-41,-42,-43,75,75,74,1020,1017,1015,24,24,24,10,5,,0.00,4,,277<br />
2000-2-16,-34,-37,-39,-36,-39,-42,83,72,62,1033,1032,1030,24,24,24,10,3,,0.00,2,,171<br />
2000-2-17,-36,-37,-39,-39,-40,-41,82,76,68,1027,1025,1025,24,24,19,6,0,,0.00,2,,130<br />
2000-2-18,-39,-40,-41,-42,-43,-44,74,74,74,1025,1024,1024,24,24,24,0,0,,0.00,2,Fog,-1<br />
2000-2-21,-33,-34,-35,-36,-37,-39,75,73,68,1007,1007,1007,24,24,24,10,6,,0.00,7,,267<br />
2000-2-22,-31,-31,-33,-35,-36,-36,76,72,69,1012,1011,1010,6,4,2,23,19,,0.00,8,Snow,334<br />
2000-5-3,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-4,-18,-20,-22,-23,-25,-26,71,70,66,1019,1018,1016,24,23,19,8,5,,0.00,5,Snow,257<br />
2000-5-5,-18,-20,-22,-23,-24,-26,77,71,60,1019,1019,1018,24,24,24,0,0,,0.00,4,Snow,-1<br />
2000-5-8,-17,-19,-20,-22,-22,-23,78,71,66,1004,1003,1003,24,24,24,3,0,,0.00,3,,130<br />
2000-5-9,-15,-16,-16,-18,-19,-20,78,76,72,1014,1013,1013,19,17,13,0,0,,0.00,6,Snow,-1<br />
2000-5-10,-17,-20,-22,-22,-24,-27,72,69,65,1019,1018,1017,24,24,24,0,0,,0.00,3,,-1<br />
2000-5-11,-9,-10,-11,-12,-14,-15,92,78,73,1016,1014,1013,24,24,19,47,34,53,0.00,7,Snow,236<br />
2000-5-12,-13,-14,-16,-15,-16,-18,92,87,85,1019,1018,1018,24,24,24,14,2,,0.00,7,,308<br />
2000-5-14,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-15,-7,-10,-13,-11,-13,-15,85,77,68,1018,1016,1013,24,24,24,39,26,45,0.00,2,Snow,201<br />
2000-5-16,-11,-13,-14,-12,-14,-15,92,92,92,1018,1017,1017,24,24,24,11,8,,0.00,6,,305<br />
2000-5-17,-12,-13,-15,-14,-15,-17,92,90,85,1020,1020,1019,24,24,24,6,2,,0.00,4,Fog,322<br />
2000-5-18,-11,-13,-14,-13,-14,-16,92,86,85,1018,1016,1013,24,24,24,6,0,,0.00,4,,325<br />
2000-5-19,-11,-13,-14,-12,-13,-15,92,89,85,1008,1006,1005,24,24,24,10,3,,0.00,1,,273<br />
2000-5-20,-9,-10,-11,-9,-10,-11,100,97,93,1001,999,998,13,6,0,13,6,,0.00,8,Fog-Snow,323<br />
