
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,-21,-23,-27,-27,-31,-33,64,60,58,1018,1015,1013,24,16,2,19,10,,0.00,5,Snow,274<br />
2000-1-2,-22,-24,-28,-28,-30,-33,65,63,58,1023,1021,1018,24,24,24,23,16,,0.00,2,Snow,287<br />
2000-1-3,-25,-30,-35,-30,-37,-41,64,57,51,1025,1024,1023,24,24,24,16,10,,0.00,2,,299<br />
2000-1-4,-33,-34,-37,-39,-41,-43,62,56,51,1024,1021,1020,24,24,24,13,6,,0.00,1,,12<br />
2000-1-5,-27,-31,-36,-33,-37,-41,63,57,52,1022,1021,1020,24,18,5,14,6,,0.00,4,Snow,60<br />
2000-1-6,-27,-31,-35,-33,-36,-41,63,58,56,1021,1017,1013,24,21,5,8,5,,0.00,4,Snow,49<br />
2000-1-7,-24,-27,-30,-30,-33,-36,64,59,57,1013,1012,1009,24,23,16,13,8,,0.00,4,Snow,57<br />
2000-1-8,-20,-22,-25,-25,-28,-31,65,62,54,1009,1004,1000,24,20,5,19,13,,0.00,6,Snow,79<br />
2000-1-9,-19,-22,-26,-24,-27,-32,66,61,58,1012,1005,1000,24,21,6,24,18,,0.00,7,Snow,56<br />
2000-1-10,-26,-31,-36,-32,-37,-42,62,57,52,1023,1020,1013,24,20,8,14,10,,0.00,6,Snow,51<br />
2000-1-11,-36,-38,-40,-41,-43,-45,62,59,55,1026,1025,1023,24,23,13,11,3,,0.00,3,Fog-Snow,326<br />
2000-1-12,-35,-38,-40,-42,-43,-45,61,58,51,1037,1031,1027,24,23,16,11,8,,0.00,1,Fog-Snow,305<br />
2000-1-13,-36,-38,-40,-42,-43,-46,61,59,55,1043,1042,1037,24,24,24,14,8,,0.00,1,Fog,298<br />
2000-1-14,-34,-37,-41,-38,-43,-45,74,63,55,1043,1037,1030,24,12,1,11,5,,0.00,0,Fog,173<br />
2000-1-15,-28,-31,-35,-31,-34,-39,76,70,68,1030,1025,1021,24,23,13,19,11,,0.00,2,Snow,158<br />
2000-1-16,-29,-31,-34,-33,-36,-38,69,67,62,1025,1023,1021,24,24,24,10,5,,0.00,5,Snow,22<br />
2000-1-17,-32,-34,-38,-36,-38,-42,69,67,62,1029,1026,1024,24,21,10,8,3,,0.00,2,Fog-Snow,89<br />
