
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-1-31,25,25,24,19,19,19,73,71,69,1011,1011,1011,,,,16,16,,0.00,,,115<br />
2004-2-1,30,27,23,22,21,16,88,75,51,1012,1010,1009,10,9,2,40,11,60,0.00,6,Rain-Thunderstorm,310<br />
2004-2-2,29,26,23,22,21,19,89,75,58,1013,1011,1009,10,10,10,23,11,,0.00,4,,220<br />
2004-2-3,30,26,21,21,20,19,94,75,55,1013,1011,1009,10,9,4,34,13,53,0.00,5,Rain-Thunderstorm,115<br />
2004-2-4,27,23,21,22,21,20,94,83,70,1013,1011,1009,10,10,8,14,10,,0.00,6,Rain,280<br />
2004-2-5,26,23,21,22,21,18,94,83,69,1015,1012,1010,10,9,3,24,8,,0.00,6,Rain,192<br />
2004-2-6,26,23,20,18,16,11,88,67,39,1017,1015,1014,10,10,7,23,10,,0.00,4,Rain,160<br />
2004-2-7,27,22,17,17,16,15,88,72,51,1018,1016,1015,10,10,10,27,8,,0.00,5,Rain,116<br />
2004-2-8,27,23,19,17,16,14,83,66,45,1021,1019,1018,10,10,10,37,18,,0.00,3,,111<br />
2004-2-9,27,22,17,17,16,13,88,65,44,1023,1020,1017,10,10,10,35,19,,0.00,2,,102<br />
2004-2-10,28,23,18,18,17,15,88,69,48,1019,1017,1015,10,10,10,32,18,,0.00,3,,94<br />
2004-2-11,30,24,19,20,17,16,88,66,45,1017,1015,1013,10,10,10,29,13,,0.00,1,,99<br />
2004-2-12,31,24,18,19,17,15,88,63,38,1017,1015,1014,10,10,10,29,14,,0.00,1,,93<br />
2004-2-13,32,26,20,20,18,16,88,65,40,1015,1012,1008,10,10,10,14,10,,0.00,7,,73<br />
2004-2-14,28,24,21,21,19,17,94,81,57,1010,1006,1003,10,8,3,40,13,66,0.00,7,Rain-Thunderstorm,344<br />
2004-2-15,26,22,19,18,14,11,83,66,41,1010,1008,1005,10,9,6,29,19,,0.00,5,Rain,201<br />
2004-2-16,29,22,16,17,15,11,88,64,35,1012,1010,1008,10,10,10,19,10,,0.00,1,,275<br />
2004-2-17,31,23,17,18,17,15,88,65,43,1011,1010,1008,10,10,10,23,10,,0.00,5,,352<br />
2004-2-18,29,24,20,18,16,13,83,58,37,1015,1013,1011,10,10,10,19,8,,0.00,1,,206<br />
2004-2-19,27,22,18,18,16,15,88,68,48,1015,1014,1013,10,10,10,19,11,,0.00,4,,148<br />
2004-2-20,27,22,18,17,14,10,88,63,37,1016,1014,1013,10,10,10,19,6,,0.00,3,,238<br />
2004-2-21,26,21,16,15,13,9,88,63,34,1018,1016,1014,10,10,10,19,10,,0.00,2,,281<br />
2004-2-22,26,20,15,16,14,13,88,66,47,1019,1018,1014,10,10,10,23,6,,0.00,4,,173<br />
2004-2-23,26,21,17,16,15,14,88,69,50,1018,1016,1014,10,10,10,19,8,,0.00,3,,186<br />
2004-2-24,26,22,18,16,15,12,88,69,42,1016,1015,1013,10,10,10,16,8,,0.00,4,,186<br />
2004-2-25,28,22,17,17,16,15,88,69,48,1016,1014,1013,10,10,10,32,13,,0.00,2,,95<br />
2004-2-26,31,24,18,20,17,16,88,66,43,1015,1013,1011,10,10,10,24,10,,0.00,3,,84<br />
2004-2-27,29,24,19,20,17,13,83,69,47,1012,1010,1008,10,10,10,19,8,,0.00,3,Rain-Thunderstorm,252<br />
2004-2-28,28,22,16,17,16,14,88,69,42,1010,1008,1006,10,10,10,23,6,,0.00,4,,182<br />
2004-2-29,27,22,17,16,15,13,88,67,44,1012,1011,1009,10,10,10,27,10,,0.00,4,,112<br />
2004-3-1,27,21,15,16,14,14,94,66,45,1013,1012,1010,10,10,10,29,13,,0.00,3,,106<br />
2004-3-2,35,26,17,19,17,15,88,65,36,1010,1007,1003,10,10,8,47,13,64,0.00,6,Rain,50<br />
2004-3-3,27,23,19,18,13,6,88,58,28,1017,1013,1009,10,10,10,39,16,,0.00,4,,205<br />
2004-3-4,28,20,13,13,11,8,82,57,28,1020,1018,1017,,,,32,11,,0.00,,,103<br />
2004-3-5,30,23,16,17,14,12,88,63,35,1021,1018,1016,,,,24,14,,0.00,,,99<br />
2004-3-6,31,23,16,20,16,13,94,64,33,1018,1015,1011,,,,26,13,,0.00,,,68<br />
2004-3-7,33,24,17,20,18,16,100,75,36,1014,1013,1010,10,4,0,23,6,,0.00,2,Fog,162<br />
2004-3-8,30,26,21,20,19,17,88,71,48,1017,1014,1011,10,9,5,34,11,53,0.00,6,Rain-Thunderstorm,256<br />
2004-3-9,30,26,21,21,20,19,94,76,51,1017,1015,1013,10,10,10,23,8,,0.00,4,,133<br />
2004-3-10,28,24,21,21,19,16,88,73,51,1019,1018,1017,10,10,8,26,10,45,0.00,5,,147<br />
2004-3-11,24,20,16,17,15,13,88,68,57,1020,1018,1016,10,10,10,26,10,,0.00,6,,136<br />
2004-3-12,23,21,19,18,16,12,88,73,57,1017,1015,1014,10,9,3,32,21,,0.00,6,Rain,112<br />
2004-3-13,25,22,20,19,18,17,88,77,61,1015,1013,1012,10,10,8,27,19,,0.00,6,Rain,97<br />
2004-3-14,30,24,19,20,19,18,94,74,51,1012,1011,1009,10,10,10,24,10,,0.00,3,,230<br />
2004-3-15,27,23,21,21,19,18,88,79,61,1014,1011,1010,10,10,9,19,11,,0.00,5,Rain,190<br />
2004-3-16,27,23,20,19,18,16,88,72,51,1014,1013,1011,10,10,8,29,14,,0.00,4,Rain,116<br />
2004-3-17,27,23,19,18,17,16,88,73,51,1014,1012,1011,10,10,10,26,16,,0.00,3,,118<br />
2004-3-18,26,22,18,18,17,15,88,72,54,1012,1011,1009,10,10,10,29,14,,0.00,5,,101<br />
2004-3-19,24,21,18,17,16,14,83,74,60,1013,1011,1010,10,10,10,24,14,,0.00,5,,113<br />
