
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,-8,-10,-11,-9,-10,-11,100,99,79,1032,1028,1027,6,2,0,11,5,,0.00,7,Fog-Snow,302<br />
2006-1-2,-10,-13,-17,-11,-13,-18,100,96,85,1041,1036,1032,8,4,1,6,5,,0.00,7,Snow,309<br />
2006-1-3,-15,-19,-24,-16,-21,-25,100,92,84,1048,1043,1041,8,6,2,6,3,,0.00,3,Snow,300<br />
2006-1-4,-19,-23,-27,-21,-24,-28,92,90,84,1052,1051,1048,7,5,1,6,2,,0.00,2,Snow,21<br />
2006-1-5,-24,-26,-28,-25,-27,-30,92,90,84,1051,1047,1042,4,1,0,6,2,,0.00,1,Fog-Snow,276<br />
2006-1-6,-21,-26,-30,-24,-28,-32,92,86,77,1041,1037,1035,3,2,1,6,2,,0.00,0,Snow,219<br />
2006-1-7,-21,-23,-27,-23,-25,-28,92,88,77,1035,1032,1030,3,1,1,11,2,,0.00,0,Fog,338<br />
2006-1-8,-19,-23,-27,-22,-25,-28,92,88,77,1030,1026,1022,3,2,0,6,5,,0.00,2,Fog,317<br />
2006-1-9,-15,-20,-26,-18,-24,-27,92,85,72,1025,1019,1015,6,2,0,11,3,,0.00,0,,297<br />
2006-1-10,-11,-17,-22,-16,-21,-24,92,75,45,1021,1017,1014,4,2,1,6,5,,0.00,0,,246<br />
2006-1-11,-7,-11,-14,-10,-12,-16,100,92,80,1032,1027,1022,6,3,2,11,5,,0.00,6,Snow,252<br />
2006-1-12,-11,-16,-21,-14,-17,-22,100,93,79,1035,1033,1031,8,4,1,6,3,,0.00,0,Snow,248<br />
2006-1-13,-8,-14,-21,-13,-18,-22,100,92,68,1031,1029,1028,6,2,1,6,3,,0.00,1,Fog-Snow,205<br />
2006-1-14,-8,-14,-21,-15,-18,-22,92,80,58,1029,1027,1023,7,3,1,11,6,,0.00,0,,209<br />
2006-1-15,-16,-19,-22,-17,-20,-23,100,93,85,1023,1019,1016,6,2,1,11,3,,0.00,3,Fog-Snow,323<br />
2006-1-16,-9,-15,-21,-14,-18,-22,100,86,68,1023,1021,1020,6,2,0,14,6,,0.00,0,,241<br />
2006-1-17,-13,-17,-20,-15,-18,-21,100,91,79,1025,1023,1020,3,2,1,14,3,,0.00,0,,327<br />
2006-1-18,-8,-13,-17,-13,-15,-17,100,87,63,1025,1024,1023,3,2,1,11,3,,0.00,0,Fog,358<br />
2006-1-19,-10,-14,-19,-12,-16,-19,100,93,79,1029,1025,1023,1,1,0,6,3,,0.00,1,Fog,291<br />
2006-1-20,-5,-11,-18,-11,-14,-19,100,85,59,1032,1031,1029,3,1,1,11,5,26,0.00,1,Fog,240<br />
2006-1-21,-9,-14,-19,-12,-16,-19,100,93,79,1030,1028,1027,3,2,1,6,3,,0.00,0,,325<br />
2006-1-22,-11,-13,-18,-12,-15,-18,100,97,85,1028,1027,1026,3,1,0,6,3,,0.00,5,Fog-Snow,324<br />
2006-1-23,-15,-17,-19,-15,-17,-19,100,99,92,1028,1027,1026,1,0,0,3,2,,0.00,6,Fog-Snow,290<br />
2006-1-24,-13,-17,-20,-13,-17,-21,100,98,92,1027,1025,1024,1,1,0,3,2,,0.00,4,Fog-Snow,354<br />
2006-1-25,-10,-14,-19,-12,-16,-19,100,94,79,1028,1026,1024,1,1,0,6,3,,0.00,1,Fog-Snow,340<br />
2006-1-26,-7,-13,-19,-10,-16,-20,100,93,79,1029,1021,1015,3,1,0,11,3,,0.00,4,Fog-Snow,103<br />
2006-1-27,-10,-12,-14,-10,-12,-14,100,98,85,1027,1023,1020,7,4,1,14,5,,0.00,5,Snow,330<br />
2006-1-28,-11,-14,-19,-12,-14,-19,100,96,85,1026,1024,1022,10,4,2,6,3,,0.00,5,Snow,329<br />
2006-1-29,-13,-17,-21,-16,-18,-22,100,92,73,1031,1028,1025,7,4,1,6,2,,0.00,3,Snow,9<br />
2006-1-30,-11,-16,-20,-14,-17,-21,100,89,67,1034,1032,1030,5,2,2,6,3,,0.00,3,,10<br />
2006-1-31,-10,-16,-21,-15,-18,-22,100,89,67,1032,1029,1026,6,3,1,6,2,,0.00,3,Snow,12<br />
2006-2-1,-2,-10,-17,-13,-16,-22,92,77,21,1030,1028,1026,4,2,1,6,3,,0.00,5,,24<br />
2006-2-2,-7,-11,-15,-12,-14,-17,92,81,68,1030,1029,1028,3,2,1,6,3,,0.00,2,,280<br />
2006-2-3,-2,-9,-16,-8,-12,-17,100,83,59,1037,1034,1029,6,3,1,6,5,,0.00,,,213<br />
2006-2-4,-5,-9,-13,-7,-8,-13,100,94,80,1037,1033,1031,4,2,1,14,5,,0.00,6,Fog-Snow,307<br />
2006-2-5,-6,-7,-8,-6,-7,-8,100,98,93,1031,1029,1028,4,2,1,6,3,,0.00,6,Fog-Snow,3<br />
2006-2-6,-2,-6,-8,-3,-6,-8,100,96,80,1028,1027,1025,6,2,0,14,3,,0.00,6,Fog-Rain-Snow,327<br />
2006-2-7,3,0,-3,2,-1,-3,100,99,93,1033,1030,1027,7,2,0,11,6,,0.00,7,Fog-Rain-Snow,6<br />
2006-2-8,-1,-3,-5,-1,-3,-5,100,100,100,1033,1032,1031,2,0,0,11,3,,0.00,2,Fog,330<br />
2006-2-9,-1,-2,-3,-1,-3,-3,100,100,100,1032,1028,1024,3,1,0,11,5,,0.00,7,Fog,39<br />
2006-2-10,-4,-6,-6,-4,-4,-6,100,100,100,1025,1019,1013,1,0,0,6,3,,0.00,8,Fog-Snow,29<br />
2006-2-11,3,-2,-7,3,-3,-7,100,100,93,1019,1015,1009,7,2,0,14,5,,0.00,6,Fog-Rain-Snow,131<br />
2006-2-12,3,0,-2,2,-1,-4,100,95,70,1032,1026,1019,10,5,0,14,3,,0.00,7,Fog-Snow,52<br />
2006-2-13,-2,-4,-6,-2,-5,-8,100,93,74,1033,1031,1030,10,6,0,6,3,,0.00,6,Fog-Snow,303<br />
2006-2-14,-6,-9,-12,-6,-8,-13,100,94,80,1039,1036,1033,8,4,2,6,2,,0.00,5,Snow,323<br />
2006-2-15,-6,-11,-16,-11,-14,-17,100,85,58,1039,1038,1036,8,5,0,11,3,,0.00,1,,286<br />
2006-2-16,-9,-13,-16,-12,-14,-17,100,93,79,1036,1033,1029,7,3,0,6,3,,0.00,5,Fog-Snow,297<br />
2006-2-17,-8,-13,-19,-13,-14,-19,100,89,68,1029,1025,1022,8,5,1,6,2,,0.00,5,Snow,317<br />
2006-2-18,-7,-12,-17,-12,-14,-18,100,81,58,1023,1020,1018,8,5,1,6,3,,0.00,0,,268<br />
2006-2-19,-2,-7,-12,-2,-9,-13,100,83,63,1023,1020,1017,7,3,1,21,5,,0.00,7,Snow,159<br />
2006-2-20,2,-4,-9,-2,-6,-11,100,84,52,1034,1029,1024,8,4,0,14,5,,0.00,6,Snow,350<br />
2006-2-21,-8,-11,-13,-9,-11,-14,100,93,85,1033,1032,1031,6,3,0,11,3,,0.00,4,Fog-Snow,260<br />
2006-2-22,-5,-11,-18,-10,-13,-18,100,89,63,1032,1030,1027,3,2,0,6,2,,0.00,2,Fog-Snow,333<br />
2006-2-23,-4,-11,-17,-10,-12,-17,100,90,54,1027,1025,1024,3,1,0,6,3,,0.00,2,Fog-Snow,311<br />
2006-2-24,-2,-8,-13,-9,-11,-14,100,82,51,1026,1025,1023,4,2,1,11,2,,0.00,0,,3<br />
2006-2-25,-3,-7,-10,-4,-7,-10,100,95,80,1029,1025,1022,5,2,1,6,3,,0.00,7,Snow,292<br />
2006-2-26,-2,-6,-10,-5,-7,-11,100,90,55,1033,1031,1029,6,3,1,11,3,,0.00,6,Fog-Snow,45<br />
2006-2-27,-6,-11,-15,-9,-11,-16,100,92,74,1033,1032,1031,6,3,0,18,3,,0.00,5,Fog-Snow,272<br />
2006-2-28,-5,-10,-15,-9,-11,-15,100,91,74,1032,1029,1026,7,4,0,6,2,,0.00,2,Fog-Snow,275<br />
2006-3-1,-2,-8,-13,-9,-11,-13,100,81,59,1027,1024,1020,3,2,0,11,2,,0.00,0,,57<br />
