
PYST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-2-1,31,26,22,22,21,19,94,74,51,1012,1009,1006,10,10,10,11,6,,0.00,5,,202<br />
2000-2-2,35,29,23,25,23,20,94,70,49,1007,1005,1001,10,10,10,23,6,,0.00,2,,76<br />
2000-2-3,31,26,22,25,22,19,94,80,65,1007,1003,1000,10,9,1,34,18,,0.00,7,Rain-Thunderstorm,205<br />
2000-2-4,31,26,21,20,19,15,94,69,40,1008,1007,1005,10,10,8,21,6,,0.00,3,,192<br />
2000-2-5,33,27,20,21,19,15,88,63,34,1011,1009,1007,10,10,8,21,6,,0.00,2,,94<br />
2000-2-6,34,28,23,21,19,17,78,57,38,1013,1011,1009,10,10,10,29,11,,0.00,2,,131<br />
2000-2-7,35,28,21,21,18,17,83,58,36,1014,1011,1008,10,9,8,14,8,,0.00,2,,148<br />
2000-2-8,36,29,23,21,20,18,83,59,34,1011,1009,1006,10,10,9,26,10,,0.00,3,,82<br />
2000-2-9,36,31,26,22,21,19,74,58,37,1009,1007,1004,10,10,9,23,10,,0.00,4,Rain,86<br />
2000-2-10,36,29,22,22,19,18,83,56,34,1009,1006,1003,10,10,9,29,13,,0.00,1,,99<br />
2000-2-11,37,30,23,22,21,19,83,61,35,1007,1004,1002,10,9,8,23,8,,0.00,1,,93<br />
2000-2-12,38,32,26,24,22,20,78,58,35,1006,1004,1000,10,10,10,27,14,,0.00,2,,55<br />
2000-2-13,34,29,25,24,22,20,83,68,56,1013,1007,1004,10,9,2,42,13,48,0.00,6,,69<br />
2000-2-14,32,28,24,23,22,20,89,75,55,1015,1013,1011,10,10,4,37,23,,0.00,5,Rain,199<br />
2000-2-15,28,24,21,21,19,18,88,76,58,1017,1015,1014,10,10,10,34,21,,0.00,5,,201<br />
2000-2-16,31,26,21,20,18,15,88,64,43,1017,1016,1014,10,10,10,34,18,,0.00,1,,190<br />
2000-2-17,33,27,20,18,16,14,73,57,31,1017,1015,1012,10,10,10,21,11,,0.00,4,,144<br />
2000-2-18,32,26,20,20,17,14,88,57,35,1016,1013,1012,10,10,9,24,10,,0.00,2,,86<br />
2000-2-19,33,27,22,18,16,14,69,50,31,1015,1014,1011,10,10,10,29,11,,0.00,4,,94<br />
2000-2-20,32,28,24,21,18,14,69,59,48,1016,1013,1010,10,10,10,24,10,,0.00,5,,132<br />
2000-2-21,31,27,23,22,21,19,88,72,58,1014,1012,1010,10,10,10,34,10,,0.00,6,,175<br />
2000-2-22,31,24,21,20,20,19,88,75,52,1013,1012,1011,10,10,10,11,3,,0.00,4,,87<br />
2000-5-3,21,20,20,21,21,20,100,100,100,1011,1010,1010,10,9,8,11,3,,0.00,8,Rain,50<br />
2000-5-4,24,21,18,22,20,18,100,94,83,1013,1011,1010,10,7,1,29,10,,0.00,7,Rain-Thunderstorm,30<br />
2000-5-5,18,16,12,17,14,10,100,93,88,1021,1016,1013,10,8,1,37,27,,0.00,8,,238<br />
2000-5-6,18,13,8,10,8,6,100,77,48,1023,1020,1018,10,9,4,34,8,,0.00,4,,211<br />
2000-5-7,20,14,8,13,10,6,94,76,49,1019,1017,1016,9,8,8,10,2,,0.00,3,,157<br />
2000-5-8,20,17,13,13,12,11,94,76,56,1020,1019,1017,,,,14,6,,0.00,,,186<br />
2000-5-9,21,16,10,13,11,9,100,74,49,1021,1019,1018,10,10,10,13,6,,0.00,6,,164<br />
2000-5-10,22,18,14,13,11,9,88,69,43,1024,1022,1021,10,10,10,23,11,,0.00,6,,166<br />
2000-5-11,22,17,12,14,12,10,94,76,53,1022,1018,1016,8,8,8,11,3,,0.00,6,,84<br />
2000-5-12,26,20,15,19,16,14,94,71,54,1017,1015,1014,10,9,8,19,6,,0.00,6,,98<br />
2000-5-13,27,23,21,18,16,14,69,62,51,1016,1014,1012,10,10,10,23,14,,0.00,7,,87<br />
2000-5-14,30,26,21,19,17,15,73,62,48,1014,1012,1009,,,,26,18,,0.00,,,67<br />
2000-5-15,28,26,19,22,19,18,100,72,62,1010,1005,1001,10,9,1,39,26,47,0.00,6,Rain-Thunderstorm,43<br />
2000-5-16,21,17,14,18,14,10,94,79,49,1015,1010,1005,10,9,6,34,23,,0.00,7,Rain-Thunderstorm,260<br />
2000-5-17,17,16,15,15,13,11,94,85,72,1020,1017,1014,10,8,1,47,27,,0.00,7,Rain,255<br />
2000-5-18,19,17,14,15,14,13,100,89,68,1021,1019,1018,10,9,5,23,14,,0.00,8,,223<br />
2000-5-19,21,17,14,16,14,13,100,85,60,1022,1020,1018,10,10,8,14,5,,0.00,7,,210<br />
2000-5-20,23,17,12,15,12,10,100,80,44,1022,1020,1018,10,10,10,13,3,,0.00,2,,175<br />
2000-5-21,24,18,12,13,12,11,94,75,44,1022,1020,1019,10,9,8,14,3,,0.00,2,,121<br />
2000-5-22,25,19,14,17,15,12,88,74,57,1021,1020,1019,8,6,2,11,3,,0.00,6,,108<br />
2000-5-23,26,21,16,16,14,12,88,65,42,1022,1020,1018,10,10,10,14,8,,0.00,6,,95<br />
2000-5-24,28,23,18,17,16,11,78,62,51,1018,1014,1011,10,10,10,29,13,,0.00,6,,73<br />
2000-5-25,30,25,20,20,17,14,94,64,45,1011,1009,1005,10,9,6,39,24,,0.00,1,,37<br />
2000-5-26,24,20,15,20,16,13,94,75,57,1017,1014,1010,10,10,6,37,21,,0.00,7,,173<br />
2000-5-27,24,17,10,14,9,4,94,67,27,1019,1018,1016,9,9,8,23,18,,0.00,0,,148<br />
2000-5-28,23,14,7,12,8,6,93,67,35,1020,1017,1014,,,,23,10,,0.00,,,124<br />
2000-5-29,21,16,10,15,9,5,94,63,40,1015,1012,1010,10,10,3,23,10,,0.00,6,Rain-Thunderstorm,97<br />
2000-5-30,23,19,16,16,14,12,94,76,57,1017,1014,1009,10,10,10,14,8,,0.00,6,Rain-Thunderstorm,168<br />
2000-5-31,19,17,14,12,11,9,88,69,56,1019,1017,1016,,,,23,14,,0.00,,,182<br />
2000-6-9,21,20,19,19,18,18,94,90,88,1016,1015,1015,,,,19,11,,0.00,,,141<br />
2000-6-10,29,23,18,20,18,16,94,79,51,1015,1013,1012,10,9,5,55,14,,0.00,7,Rain-Thunderstorm,67<br />
2000-6-11,26,22,18,19,18,18,100,83,61,1016,1014,1011,10,8,1,47,18,,0.00,6,Rain-Thunderstorm,75<br />
2000-6-12,22,20,19,20,18,15,100,85,69,1014,1011,1009,10,9,3,29,18,,0.00,3,Rain-Thunderstorm,67<br />
2000-6-13,29,24,20,21,18,15,78,67,54,1011,1008,1006,,,,29,24,,0.00,,,53<br />
2000-6-14,30,26,22,20,18,17,73,62,51,1008,1006,1004,10,10,10,34,27,,0.00,4,,43<br />
2000-6-15,30,27,23,21,19,17,88,67,54,1009,1007,1005,10,9,4,29,23,,0.00,5,Rain-Thunderstorm,38<br />
2000-6-16,24,18,13,21,14,11,94,90,78,1020,1016,1008,10,8,2,34,23,40,0.00,7,Rain-Thunderstorm,197<br />
2000-6-17,13,12,12,12,12,11,100,95,88,1022,1020,1019,10,8,3,229,32,,0.00,8,Rain,197<br />
2000-6-18,13,12,11,12,11,1,100,92,44,1021,1019,1018,10,6,1,27,16,,0.00,8,Rain,228<br />
2000-6-19,12,11,10,11,10,9,100,94,88,1023,1021,1020,10,7,1,23,18,,0.00,8,,205<br />
2000-6-20,13,10,7,9,8,6,100,83,63,1024,1023,1021,10,10,8,26,16,,0.00,7,,193<br />
2000-6-21,16,10,4,10,7,4,100,89,55,1025,1023,1019,10,6,0,19,6,,0.00,1,Fog,53<br />
2000-6-22,21,14,8,13,10,7,93,77,60,1020,1016,1011,,,,29,18,,0.00,,,45<br />
2000-6-23,26,21,16,16,12,10,68,61,47,1011,1008,1004,,,,37,31,,0.00,,,48<br />
2000-6-24,26,23,19,18,16,14,88,75,60,1009,1005,1002,9,7,4,37,24,,0.00,6,,103<br />
2000-6-25,26,22,18,20,17,16,94,78,57,1011,1009,1008,10,9,2,24,13,,0.00,5,,166<br />
2000-6-26,24,20,16,19,17,14,94,84,69,1013,1011,1009,10,9,2,23,11,,0.00,5,,213<br />
2000-6-27,29,22,15,22,19,14,100,81,62,1013,1010,1006,10,8,1,34,11,,0.00,4,,55<br />
2000-6-28,30,26,22,20,18,17,78,64,45,1007,1005,1002,10,10,10,40,32,,0.00,4,,29<br />
2000-6-29,27,21,15,19,17,13,94,76,61,1012,1004,1001,10,9,3,29,19,,0.00,6,Rain-Thunderstorm,52<br />
2000-6-30,20,18,15,15,14,13,94,84,73,1015,1012,1010,10,10,10,19,11,,0.00,7,,122<br />
2000-7-1,31,24,18,21,19,15,88,71,52,1008,1005,1002,10,10,10,40,24,,0.00,3,,43<br />
2000-7-2,26,18,10,20,13,8,94,76,59,1023,1014,1005,10,9,1,47,34,40,0.00,5,Rain-Thunderstorm,178<br />
2000-7-3,19,13,7,9,6,0,93,69,28,1025,1023,1022,,,,23,11,,0.00,,,164<br />
2000-7-4,24,14,6,16,11,5,100,79,50,1022,1020,1018,8,6,5,10,2,,0.00,0,,99<br />
2000-7-5,28,21,15,19,17,14,94,73,51,1018,1016,1010,10,9,8,27,18,,0.00,4,,68<br />
2000-7-6,28,23,18,17,16,15,88,69,45,1015,1012,1010,,,,34,21,,0.00,,,46<br />
2000-7-7,29,24,19,18,16,13,73,61,48,1012,1010,1007,,,,34,24,,0.00,,,47<br />
2000-7-8,28,24,20,21,18,15,94,68,51,1010,1008,1006,10,10,10,26,19,,0.00,6,,45<br />
2000-7-9,19,16,13,18,15,13,100,97,94,1013,1011,1009,10,7,1,29,23,,0.00,7,Rain-Thunderstorm,217<br />
2000-7-10,13,10,8,13,9,7,100,96,93,1021,1015,1010,10,5,1,37,24,,0.00,8,Rain-Thunderstorm,249<br />
2000-7-11,9,8,7,8,6,4,100,90,81,1031,1025,1021,10,8,3,40,29,,0.00,8,Rain,225<br />
2000-7-12,11,6,2,4,1,-3,100,73,38,1033,1031,1030,10,10,10,29,21,,0.00,1,,211<br />
2000-7-13,12,6,0,3,1,-1,100,75,44,1035,1032,1029,10,8,3,19,5,,0.00,1,,177<br />
2000-7-14,14,7,1,8,2,0,93,71,38,1028,1022,1017,10,10,10,11,6,,0.00,7,,122<br />
2000-7-15,17,11,5,8,4,-2,93,67,27,1021,1019,1018,10,9,6,34,6,,0.00,5,,205<br />
2000-7-16,12,8,4,4,2,-4,87,70,33,1027,1025,1024,10,9,9,34,23,,0.00,1,,189<br />
2000-7-17,14,7,1,4,2,0,100,74,41,1023,1020,1016,7,6,4,14,10,,0.00,2,,101<br />
2000-7-18,17,12,7,7,4,2,87,61,37,1021,1019,1017,10,9,6,26,8,,0.00,7,,187<br />
2000-7-19,15,10,4,6,2,-5,87,65,25,1027,1024,1021,8,5,3,26,14,,0.00,0,,200<br />
2000-7-20,16,8,0,3,0,-3,100,64,27,1024,1019,1013,8,6,5,23,5,,0.00,0,,26<br />
2000-7-21,23,13,4,8,3,-3,87,50,28,1012,1007,1002,10,9,8,34,21,,0.00,6,,79<br />
2000-7-22,16,13,11,12,8,4,82,67,48,1024,1012,1005,10,10,10,40,21,,0.00,6,,209<br />
2000-7-23,15,10,5,4,1,-3,87,62,29,1027,1024,1016,,,,34,24,,0.00,,,198<br />
2000-7-24,17,9,1,4,2,-1,100,69,30,1025,1021,1018,8,6,1,26,6,,0.00,0,,55<br />
2000-7-25,22,13,4,6,3,1,93,61,25,1024,1021,1019,9,8,8,23,10,,0.00,0,,176<br />
2000-7-26,24,14,5,8,6,3,93,63,25,1023,1020,1018,9,7,3,14,5,,0.00,0,,132<br />
2000-7-27,26,16,7,10,8,5,93,65,26,1019,1017,1015,9,7,4,27,8,,0.00,0,,92<br />
2000-7-28,28,18,9,13,10,8,93,65,28,1019,1017,1015,9,7,5,26,8,,0.00,0,,200<br />
2000-7-29,21,18,15,16,12,10,94,73,49,1018,1016,1014,10,7,5,26,16,,0.00,6,,177<br />
2000-7-30,24,17,10,13,11,9,94,70,41,1018,1016,1015,5,5,5,19,14,,0.00,3,,185<br />
2000-7-31,23,16,8,10,8,5,100,74,31,1019,1016,1014,7,5,3,19,13,,0.00,2,,180<br />
2000-8-1,27,19,12,17,14,10,94,71,51,1015,1013,1011,9,8,8,23,13,,0.00,0,,82<br />
2000-8-2,20,18,15,17,16,14,100,87,73,1019,1016,1013,10,6,0,23,11,,0.00,6,Fog-Rain-Thunderstorm,136<br />
2000-8-3,23,18,14,17,16,13,100,86,60,1024,1021,1019,10,5,0,29,11,,0.00,6,Fog,175<br />
2000-8-4,22,16,11,13,11,8,94,79,50,1023,1020,1016,10,8,4,27,16,,0.00,5,,109<br />
2000-8-5,23,18,13,18,14,10,100,72,57,1018,1016,1013,10,10,9,27,14,,0.00,7,Rain,85<br />
2000-8-6,27,22,17,18,16,14,88,74,50,1017,1015,1012,10,5,1,26,13,,0.00,6,,74<br />
2000-8-7,30,24,18,19,18,16,94,74,51,1016,1013,1012,10,10,9,19,10,,0.00,1,,73<br />
2000-8-8,32,26,20,20,17,15,83,63,43,1014,1011,1009,10,10,10,27,14,,0.00,1,,58<br />
2000-8-9,22,19,16,19,17,15,94,83,73,1020,1015,1008,10,9,3,29,16,,0.00,6,Rain-Thunderstorm,167<br />
2000-8-10,20,16,12,15,9,6,94,71,49,1029,1024,1021,10,10,10,47,31,55,0.00,7,,183<br />
2000-8-11,14,11,10,6,4,3,71,61,48,1032,1030,1027,10,10,10,47,35,,0.00,6,,0<br />
2000-8-22,32,,32,16,16,16,38,38,38,1011,1011,1011,,,,13,13,,0.00,,,40<br />
2000-8-27,18,16,15,13,12,12,82,80,73,1010,1009,1009,10,10,10,23,18,,0.00,6,,130<br />
2000-8-31,15,14,14,7,7,7,63,61,59,1019,1019,1018,10,10,10,34,31,,0.00,7,,0<br />
2000-9-1,16,13,12,10,8,7,82,70,63,1019,1017,1015,10,10,10,27,23,,0.00,7,Rain-Thunderstorm,187<br />
2000-9-2,22,16,10,11,9,6,100,68,35,1019,1016,1014,10,10,10,37,21,,0.00,6,,193<br />
2000-9-3,24,17,9,13,11,7,87,68,47,1021,1019,1017,10,10,10,27,18,,0.00,1,,189<br />
2000-9-4,27,19,12,16,13,10,94,70,47,1020,1017,1015,10,10,9,27,11,,0.00,3,,99<br />
2000-9-5,26,19,13,14,12,11,100,64,39,1019,1016,1014,10,9,6,29,16,,0.00,2,,106<br />
2000-9-6,27,20,14,13,12,11,88,61,37,1016,1014,1011,6,6,6,19,10,,0.00,0,,105<br />
2000-9-7,30,21,13,17,14,11,88,60,37,1011,1008,1005,10,8,6,34,11,,0.00,3,,67<br />
2000-9-8,24,21,18,18,17,15,94,76,61,1009,1006,1005,10,9,6,26,16,,0.00,5,Rain-Thunderstorm,72<br />
2000-9-9,31,24,19,21,18,15,78,68,49,1006,1004,1001,10,10,10,37,24,47,0.00,4,Thunderstorm,61<br />
2000-9-10,34,29,24,25,21,19,78,63,44,1012,1002,999,10,10,10,52,32,,0.00,6,,41<br />
2000-9-11,34,29,25,23,22,20,83,64,49,1004,1002,1000,10,8,4,40,29,40,0.00,6,Thunderstorm,3<br />
2000-9-12,26,22,19,22,20,18,94,88,74,1008,1005,1002,10,8,3,24,11,,0.00,7,Rain,197<br />
2000-9-13,19,17,13,17,14,13,100,93,82,1014,1011,1008,10,7,1,34,19,,0.00,8,,247<br />
2000-9-14,15,13,11,13,11,9,100,87,77,1022,1019,1015,10,8,3,34,29,,0.00,8,,248<br />
2000-9-15,15,13,11,14,11,9,100,91,82,1023,1021,1020,10,9,2,27,21,,0.00,8,,226<br />
2000-9-16,18,16,14,16,14,13,100,88,77,1022,1020,1018,10,9,3,19,13,,0.00,8,,203<br />
2000-9-17,24,20,16,18,16,14,94,81,65,1019,1015,1012,10,10,10,19,8,,0.00,8,,85<br />
2000-9-18,35,27,18,21,19,17,94,67,41,1012,1011,1008,10,10,10,34,16,40,0.00,3,,43<br />
2000-9-19,35,28,22,23,20,2,88,60,16,1013,1010,1008,10,10,8,37,18,,0.00,1,,55<br />
2000-9-20,39,32,25,21,19,16,74,50,27,1010,1007,1004,10,9,9,47,29,64,0.00,2,,30<br />
2000-9-21,29,23,18,22,17,12,78,63,51,1019,1011,1006,10,9,6,47,29,37,0.00,7,Rain-Thunderstorm,145<br />
2000-9-22,24,19,15,15,13,10,94,73,44,1020,1016,1012,10,9,6,40,14,,0.00,5,Rain-Thunderstorm,156<br />
2000-9-23,29,23,17,22,18,13,100,73,58,1011,1006,1003,10,8,3,27,16,,0.00,7,Rain-Thunderstorm,70<br />
2000-9-24,21,17,10,20,12,5,100,72,45,1025,1017,1006,10,9,2,47,31,60,0.00,3,Rain-Thunderstorm,184<br />
2000-9-25,19,14,10,8,4,-1,87,55,26,1028,1025,1010,,,,34,14,,0.00,,,165<br />
2000-9-26,22,14,8,9,4,0,82,53,29,1027,1024,1022,9,7,6,26,10,,0.00,0,,155<br />
2000-9-27,26,18,11,14,11,8,88,63,42,1022,1020,1017,9,9,9,24,10,,0.00,0,,111<br />
2000-9-28,30,22,15,18,14,11,82,63,42,1018,1015,1013,10,9,6,29,13,,0.00,1,,76<br />
2000-9-29,32,26,20,20,17,16,88,63,38,1016,1014,1012,10,9,6,26,21,,0.00,1,,52<br />
2000-9-30,32,26,21,20,18,17,83,65,40,1016,1013,1011,10,10,10,29,13,,0.00,1,,42<br />
2000-10-1,34,27,20,20,18,17,88,62,36,1015,1012,1010,10,10,10,34,13,,0.00,1,,39<br />
2000-10-2,35,28,22,20,18,16,83,56,32,1013,1010,1005,10,10,9,34,21,,0.00,2,,54<br />
2000-10-3,37,31,26,21,18,16,61,49,34,1007,1005,1003,5,4,4,40,26,,0.00,1,,13<br />
2000-10-4,28,22,17,21,18,14,88,82,62,1017,1010,1005,10,9,4,40,26,,0.00,7,Rain-Thunderstorm,196<br />
2000-10-5,26,20,15,17,11,4,94,60,27,1018,1016,1014,,,,42,26,,0.00,,,169<br />
2000-10-6,28,19,11,12,9,5,94,52,23,1018,1015,1013,,,,19,11,,0.00,,,104<br />
2000-10-7,30,23,16,14,11,7,77,48,23,1018,1015,1013,,,,27,14,,0.00,,,107<br />
2000-10-8,32,24,18,13,11,6,68,41,26,1014,1011,1007,10,10,10,27,14,,0.00,3,,93<br />
2000-10-9,38,30,21,20,16,12,94,49,27,1011,1008,1004,10,7,2,47,23,55,0.00,6,Rain-Thunderstorm,49<br />
2000-10-10,25,22,20,21,20,19,100,88,74,1014,1011,1010,10,9,2,27,10,,0.00,7,Rain-Thunderstorm,191<br />
2000-10-11,30,26,21,23,21,19,100,78,58,1012,1009,1006,10,9,4,26,10,,0.00,7,Rain,20<br />
2000-10-12,35,29,24,23,22,21,83,66,44,1008,1006,1003,10,10,9,40,18,,0.00,5,,24<br />
2000-10-13,30,25,20,23,21,16,100,78,58,1017,1009,1006,10,8,2,47,21,47,0.00,7,Rain-Thunderstorm,69<br />
2000-10-14,23,21,19,20,19,18,100,90,83,1017,1015,1013,10,8,1,29,14,,0.00,5,Rain-Thunderstorm,95<br />
2000-10-15,25,22,20,21,19,18,100,89,78,1019,1015,1012,10,9,3,23,8,,0.00,7,Rain-Thunderstorm,122<br />
2000-10-16,30,25,20,22,19,18,94,79,58,1016,1013,1011,10,9,7,47,11,64,0.00,6,Rain-Thunderstorm,110<br />
2000-10-17,23,22,21,21,20,19,100,89,83,1016,1013,1010,10,8,1,27,16,,0.00,6,Rain-Thunderstorm,164<br />
2000-10-18,30,25,20,24,21,18,100,81,58,1018,1015,1012,10,10,8,23,13,,0.00,4,,154<br />
2000-10-19,34,28,23,24,21,13,89,72,47,1013,1011,1007,10,9,5,37,13,55,0.00,6,Thunderstorm,116<br />
2000-10-20,28,24,21,23,21,19,94,81,62,1012,1011,1009,10,9,7,23,10,,0.00,5,Rain-Thunderstorm,67<br />
2000-10-21,34,28,22,23,21,19,100,69,46,1010,1007,1004,10,10,10,24,10,,0.00,1,,52<br />
2000-10-22,35,31,27,24,22,21,70,62,49,1006,1004,1002,8,7,5,37,19,,0.00,4,,51<br />
2000-10-23,30,26,21,23,21,19,100,81,62,1011,1008,1003,10,9,1,37,23,47,0.00,5,Rain-Thunderstorm,192<br />
2000-10-24,25,22,20,20,18,17,88,80,69,1013,1011,1010,10,10,10,29,16,,0.00,6,,204<br />
2000-10-25,30,26,22,24,22,20,100,85,66,1016,1011,1009,10,10,8,19,13,,0.00,6,Rain-Thunderstorm,165<br />
2000-10-26,31,27,23,24,23,21,100,87,66,1012,1010,1007,10,8,1,37,8,55,0.00,5,Rain-Thunderstorm,138<br />
2000-10-27,26,23,19,23,19,15,100,77,54,1015,1013,1010,10,10,10,34,19,,0.00,5,Rain-Thunderstorm,182<br />
2000-10-28,28,22,16,18,14,10,100,64,39,1018,1016,1014,10,9,7,34,10,,0.00,1,,167<br />
2000-10-29,28,22,17,15,12,9,73,51,32,1018,1015,1013,,,,34,26,,0.00,,,145<br />
2000-10-30,31,23,17,21,17,12,82,62,45,1014,1012,1009,10,10,10,23,8,,0.00,3,,99<br />
2000-10-31,33,27,22,21,19,17,83,60,41,1011,1009,1006,10,10,10,37,10,55,0.00,1,,59<br />
2000-11-1,34,29,24,22,20,17,78,59,44,1008,1006,1002,10,9,5,37,18,55,0.00,5,Rain-Thunderstorm,33<br />
2000-11-2,27,23,21,22,21,18,100,86,58,1011,1009,1007,10,9,3,29,18,47,0.00,5,Rain-Thunderstorm,190<br />
2000-11-3,29,24,19,20,18,8,94,70,45,1011,1009,1006,10,10,8,19,13,,0.00,3,,151<br />
2000-11-4,31,24,19,19,17,15,88,63,45,1009,1007,1005,10,10,10,34,11,,0.00,2,,170<br />
2000-11-5,31,24,19,19,16,14,78,58,43,1008,1005,1003,10,10,10,23,14,,0.00,6,,167<br />
2000-11-6,32,26,21,20,18,16,83,63,38,1010,1008,1006,10,10,10,24,13,,0.00,3,,158<br />
2000-11-7,33,27,21,22,19,17,94,64,43,1009,1007,1004,10,9,6,37,13,,0.00,3,,50<br />
2000-11-8,29,24,21,23,20,18,88,76,62,1007,1006,1005,10,10,8,37,19,,0.00,6,Rain-Thunderstorm,103<br />
2000-11-9,29,24,20,22,20,18,88,78,58,1010,1008,1005,10,10,10,37,13,,0.00,5,,172<br />
2000-11-10,31,26,20,23,20,18,100,74,46,1009,1007,1005,10,10,9,34,10,,0.00,3,,154<br />
2000-11-11,32,27,23,23,20,0,88,73,22,1006,1004,1002,10,10,7,29,10,,0.00,5,Rain-Thunderstorm,103<br />
2000-11-12,24,22,21,22,21,19,100,89,83,1006,1003,1002,10,9,1,23,13,,0.00,6,Rain-Thunderstorm,107<br />
2000-11-13,29,24,20,22,18,0,100,74,25,1007,1005,1004,10,7,0,32,10,,0.00,5,Fog,173<br />
2000-11-14,24,20,16,17,14,10,83,67,50,1018,1012,1006,10,10,10,40,32,47,0.00,4,,0<br />
2000-11-15,20,16,12,10,7,3,82,57,33,1021,1019,1017,10,10,10,37,26,,0.00,6,,188<br />
2000-11-16,25,18,10,15,8,6,87,52,29,1019,1017,1006,,,,34,16,,0.00,,,180<br />
2000-11-17,29,19,10,13,9,5,94,48,23,1018,1016,1013,,,,23,16,,0.00,,,170<br />
