
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-1-1,34,27,21,23,21,18,100,74,41,1014,1011,1008,10,10,10,26,10,,0.00,1,,102<br />
2007-1-2,38,30,22,24,22,19,89,68,44,1012,1010,1008,10,10,10,29,11,,0.00,3,,106<br />
2007-1-3,33,29,25,25,23,22,100,81,55,1011,1009,1007,10,9,3,24,11,,0.00,6,Rain-Thunderstorm,97<br />
2007-1-4,32,27,23,25,24,23,100,83,59,1009,1006,1004,10,10,10,16,11,,0.00,6,Rain-Thunderstorm,94<br />
2007-1-5,31,27,24,26,24,23,100,86,62,1008,1005,1003,10,9,5,26,8,,0.00,5,Rain,185<br />
2007-1-6,28,26,23,23,21,16,100,76,51,1014,1010,1007,10,10,8,27,14,,0.00,4,,165<br />
2007-1-7,29,24,19,23,19,17,100,74,51,1017,1015,1008,10,10,10,29,14,,0.00,4,,118<br />
2007-1-8,28,24,20,19,18,17,88,72,54,1018,1015,1013,10,10,10,34,21,,0.00,4,,116<br />
2007-1-9,32,26,20,23,19,18,89,71,49,1014,1011,1008,10,10,10,27,14,,0.00,4,,109<br />
2007-1-10,36,29,22,25,22,21,94,73,41,1011,1009,1007,10,10,10,29,13,,0.00,5,,97<br />
2007-1-11,33,28,24,26,23,23,100,82,59,1009,1008,1007,10,10,8,29,10,,0.00,8,Rain,59<br />
2007-1-12,29,27,24,25,23,21,100,87,70,1007,1006,1004,10,9,4,24,10,,0.00,6,Rain,203<br />
2007-1-13,33,27,20,23,20,12,100,78,28,1007,1005,1002,10,8,1,24,6,,0.00,4,Rain-Thunderstorm,330<br />
2007-1-14,26,23,20,22,16,12,78,63,47,1013,1010,1004,10,10,10,34,18,52,0.00,5,Thunderstorm,187<br />
