
GMT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,8,4,2,4,3,1,93,87,76,1021,1019,1017,10,10,8,29,14,,0.00,4,,191<br />
2000-1-2,10,8,5,8,6,4,100,90,76,1020,1014,1002,10,9,7,47,23,58,0.00,5,Rain,190<br />
2000-1-3,9,6,2,7,2,1,93,83,71,1012,1010,1004,10,10,10,40,24,,0.00,3,Rain,211<br />
2000-1-4,7,4,2,5,1,-1,87,82,65,1009,1004,998,10,10,5,47,27,74,0.00,4,Rain,205<br />
2000-1-5,10,7,3,8,4,0,87,76,71,1005,993,987,10,10,10,53,39,74,0.00,6,Rain,188<br />
2000-1-6,8,6,3,5,3,1,93,82,71,1011,1003,988,10,10,10,48,27,74,0.00,5,Rain,227<br />
2000-1-7,10,7,4,8,4,-1,93,81,70,1005,999,993,10,10,5,48,37,77,0.00,6,Rain,206<br />
2000-1-8,6,3,1,2,1,-1,93,82,70,1016,1007,999,10,10,1,40,32,66,0.00,2,Rain,226<br />
2000-1-9,4,2,1,2,1,0,93,90,81,1027,1023,1016,10,10,10,26,18,,0.00,2,Rain-Snow,212<br />
2000-1-10,9,6,3,7,4,1,100,87,76,1025,1022,1020,10,9,5,40,26,63,0.00,5,Fog-Rain,200<br />
2000-1-11,7,6,4,6,5,4,100,97,93,1024,1020,1015,10,5,1,23,14,,0.00,6,Fog-Rain,198<br />
2000-1-12,5,3,1,5,3,0,100,93,81,1016,1014,1012,10,9,5,16,10,,0.00,6,Rain,207<br />
2000-1-13,5,2,-1,4,1,-1,100,90,75,1026,1018,1012,10,10,7,35,10,53,0.00,4,Fog-Rain-Snow,337<br />
2000-1-14,5,1,-2,0,-2,-4,93,80,61,1039,1033,1026,10,10,10,19,11,,0.00,2,,3<br />
2000-1-15,4,0,-4,1,-2,-5,93,87,75,1044,1042,1039,10,10,6,11,3,,0.00,4,Rain,79<br />
2000-1-16,8,4,2,7,4,2,100,92,87,1044,1043,1042,10,9,5,24,10,,0.00,6,Rain,306<br />
