
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,1,-2,-6,-4,-7,-11,86,70,51,1021,1019,1014,24,22,3,13,6,,0.00,6,Snow,215<br />
2015-1-2,-4,-11,-19,-5,-13,-22,100,86,68,1031,1016,1006,24,6,0,42,16,52,2.03,7,Fog-Snow,6<br />
2015-1-3,-18,-20,-21,-21,-23,-24,85,75,62,1041,1037,1031,16,7,2,23,11,,0.51,7,Snow,6<br />
2015-1-4,-18,-21,-25,-21,-24,-28,78,71,50,1043,1034,1019,32,10,2,29,13,32,2.03,7,Snow,193<br />
2015-1-5,-13,-17,-21,-18,-20,-23,78,70,53,1035,1029,1016,24,17,4,34,16,37,0.00,7,Snow,21<br />
2015-1-6,-14,-15,-16,-16,-18,-18,85,78,65,1051,1043,1035,16,5,1,23,10,,7.11,8,Snow,60<br />
2015-1-7,8,-4,-16,-2,-10,-18,87,73,51,1049,1031,1022,24,20,11,37,23,45,0.25,6,Snow,223<br />
2015-1-8,-2,-10,-18,-7,-17,-23,86,68,40,1045,1041,1031,24,16,3,50,32,66,0.76,5,Snow,350<br />
2015-1-9,-2,-13,-23,-10,-17,-25,85,69,36,1038,1026,1019,32,25,24,14,8,,0.00,5,,219<br />
2015-1-10,-2,-8,-14,-8,-13,-14,86,78,51,1025,1020,1017,32,12,1,19,13,,6.10,8,Snow,53<br />
2015-1-11,-7,-13,-19,-11,-16,-21,92,82,70,1032,1029,1025,24,11,1,14,6,,2.03,2,Fog-Snow,168<br />
2015-1-12,-3,-12,-21,-11,-16,-22,92,72,51,1030,1029,1027,24,15,4,16,6,,0.00,0,Fog,307<br />
2015-1-13,3,-6,-14,-7,-10,-13,63,49,31,1030,1027,1022,24,24,24,19,10,,0.00,4,,231<br />
2015-1-14,9,3,-3,-4,-6,-6,65,42,25,1021,1020,1019,32,25,23,35,29,50,0.00,4,,266<br />
2015-1-15,9,3,-2,-5,-7,-10,69,43,16,1019,1013,1007,24,24,24,34,14,53,0.00,6,,246<br />
2015-1-16,7,4,1,-2,-7,-12,65,41,22,1012,1004,998,24,24,24,39,21,52,0.00,4,,275<br />
2015-1-17,7,4,1,-6,-9,-12,52,37,22,1015,1012,1009,24,24,24,35,24,60,0.00,4,,280<br />
2015-1-18,7,1,-5,-2,-6,-9,93,62,26,1010,1005,1001,32,20,2,34,11,48,1.02,6,Rain-Snow,234<br />
2015-1-19,6,2,-1,-7,-9,-11,42,38,24,1022,1016,1009,24,24,24,32,24,45,0.00,6,,283<br />
2015-1-20,3,0,-4,-9,-11,-12,64,43,23,1029,1027,1022,24,24,24,29,19,42,0.00,5,,283<br />
2015-1-21,9,0,-9,-4,-10,-14,68,46,20,1028,1021,1014,24,23,19,39,14,53,0.00,4,,228<br />
2015-1-22,9,3,-3,-3,-4,-6,46,40,26,1020,1015,1012,24,24,24,45,31,64,0.00,3,,276<br />
2015-1-23,12,7,2,-2,-5,-8,61,41,23,1021,1017,1008,24,24,24,39,21,60,0.00,4,,260<br />
2015-1-24,11,6,2,-1,-6,-10,65,41,14,1020,1016,1010,32,25,24,37,24,58,0.00,4,,276<br />
2015-1-25,17,9,1,1,-2,-5,70,47,27,1015,1012,1009,24,24,24,23,13,37,0.00,4,,236<br />
2015-1-26,12,7,1,2,-2,-4,81,57,24,1015,1012,1009,24,24,24,13,8,,0.00,4,,224<br />
2015-1-27,14,7,1,-1,-3,-5,75,49,18,1013,1010,1008,24,24,24,21,8,35,0.00,4,,244<br />
2015-1-28,6,2,-2,-1,-3,-5,93,73,45,1031,1026,1014,32,25,24,23,13,32,0.00,3,,168<br />
