
ACDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-31,21,17,14,16,12,6,94,68,32,1018,1014,1012,31,12,4,34,19,50,5.08,5,Rain,225<br />
2013-2-1,20,16,12,10,7,3,77,51,27,1022,1019,1017,31,13,10,34,18,53,0.00,5,Rain,179<br />
2013-2-2,22,18,13,14,11,7,82,61,44,1022,1020,1018,31,13,10,35,16,,0.00,4,,186<br />
2013-2-3,23,19,14,16,14,11,94,71,43,1022,1020,1019,31,11,10,37,16,,0.00,2,,191<br />
2013-2-4,25,18,12,16,12,10,88,59,38,1023,1021,1019,10,10,10,27,14,,0.00,1,,186<br />
2013-2-5,30,22,13,13,11,4,82,49,13,1021,1018,1015,31,31,31,19,8,,0.00,,,199<br />
2013-2-6,35,24,14,19,8,-2,83,40,6,1016,1012,1009,31,31,31,34,10,,0.00,,,233<br />
2013-2-7,23,21,18,18,14,12,83,64,43,1016,1013,1011,31,16,10,27,18,,0.00,4,,212<br />
2013-2-8,24,22,20,14,13,10,82,61,29,1017,1015,1014,31,14,10,23,13,,0.00,3,,217<br />
2013-2-9,25,20,16,16,14,12,82,64,39,1017,1016,1015,31,13,10,24,11,,0.00,3,,230<br />
2013-2-10,26,21,16,14,11,6,82,54,18,1021,1018,1017,31,14,10,34,16,50,0.00,3,,147<br />
2013-2-11,27,21,15,12,8,4,72,47,16,1020,1019,1017,31,28,19,27,18,,0.00,,,141<br />
2013-2-12,28,21,14,16,12,8,77,52,25,1019,1017,1016,31,19,10,35,18,,0.00,1,,164<br />
2013-2-13,31,23,16,19,13,5,77,53,19,1017,1015,1013,31,31,31,27,11,,0.00,,,206<br />
2013-2-14,30,23,16,17,12,4,73,44,15,1016,1014,1011,31,31,31,34,13,,0.00,,,198<br />
2013-2-15,34,28,22,16,13,6,65,38,17,1016,1014,1012,31,21,10,37,14,48,0.00,1,Thunderstorm,42<br />
2013-2-16,33,27,22,17,13,6,65,38,15,1016,1014,1012,31,31,31,27,13,,0.00,,,139<br />
2013-2-17,37,31,24,12,10,7,39,25,10,1015,1012,1009,31,31,31,26,18,42,0.00,,,67<br />
2013-2-18,38,30,22,20,10,4,78,31,7,1011,1009,1006,18,14,10,39,18,52,0.00,6,,358<br />
2013-2-19,26,21,17,16,11,8,78,55,26,1018,1015,1011,19,11,10,37,29,50,0.00,2,,151<br />
2013-2-20,27,21,14,13,8,5,73,45,18,1018,1016,1015,31,23,9,32,23,39,0.00,3,,132<br />
2013-2-21,29,21,14,17,14,12,82,59,27,1016,1014,1011,31,17,9,26,14,,0.00,1,,181<br />
2013-2-22,30,26,21,18,14,12,64,46,25,1015,1013,1010,31,26,19,27,13,,0.00,,,89<br />
2013-2-23,34,28,21,14,12,8,60,37,15,1012,1010,1007,31,31,31,29,14,,0.00,,,46<br />
2013-2-24,36,29,22,21,11,3,78,36,8,1012,1008,1006,31,31,31,24,14,,0.00,,,62<br />
2013-2-25,25,22,18,20,17,13,94,74,49,1018,1014,1011,31,11,5,23,13,,4.06,6,Rain,167<br />
2013-2-26,27,22,17,19,16,14,94,66,39,1015,1012,1009,26,12,10,24,10,,0.00,6,,211<br />
2013-2-27,23,20,17,17,16,13,88,75,49,1016,1013,1011,31,12,7,27,14,,3.05,7,Rain,174<br />
2013-2-28,22,18,14,14,8,5,82,53,25,1021,1018,1015,31,12,9,37,21,53,0.00,3,Rain,149<br />
2013-3-1,27,20,13,14,7,4,77,46,15,1022,1020,1017,31,14,10,32,23,48,0.00,3,,139<br />
2013-3-2,29,22,16,16,9,3,82,46,19,1021,1018,1015,31,31,31,32,19,,0.00,,,113<br />
2013-3-3,28,21,15,16,10,6,60,42,23,1017,1015,1012,31,22,10,24,13,,0.00,1,,123<br />
2013-3-4,35,29,23,17,14,11,57,42,17,1015,1013,1010,,,,29,18,,0.00,,,59<br />
2013-3-5,33,28,22,16,14,12,57,39,22,1014,1012,1010,,,,24,14,,0.00,,,96<br />
2013-3-6,32,27,22,19,16,11,61,47,28,1014,1012,1011,31,15,10,29,14,,0.00,5,,99<br />
2013-3-7,34,28,22,18,16,15,69,45,24,1014,1013,1011,31,17,10,23,11,,0.00,6,,82<br />
2013-3-8,35,29,24,20,16,12,69,42,16,1014,1013,1011,31,31,31,27,13,42,0.00,,,183<br />
2013-3-9,31,27,24,21,18,13,83,57,29,1014,1012,1011,31,17,10,24,11,,0.00,6,Rain,234<br />
2013-3-10,29,24,21,22,20,16,94,74,37,1016,1014,1013,31,20,10,19,13,,0.00,3,,232<br />
2013-3-11,34,28,21,22,18,11,94,56,15,1014,1013,1011,31,31,31,21,6,,0.00,,,215<br />
2013-3-12,36,30,23,20,12,7,83,33,10,1012,1009,1006,31,24,10,37,19,50,0.00,6,,1<br />
2013-3-13,23,20,18,19,9,4,78,48,25,1018,1014,1010,31,11,10,42,32,50,0.00,4,,215<br />
2013-3-14,23,20,17,14,9,6,73,48,31,1020,1017,1016,31,12,10,34,19,,0.00,4,,187<br />
2013-3-15,23,18,12,13,11,9,82,57,35,1020,1018,1016,10,10,10,21,13,,0.00,3,,196<br />
2013-3-16,23,19,16,16,11,4,88,55,33,1026,1020,1017,31,11,4,42,18,58,0.00,5,Rain,184<br />
2013-3-17,21,17,13,7,4,1,55,39,18,1028,1026,1024,31,18,10,37,19,48,0.00,6,,137<br />
2013-3-18,21,16,11,11,6,3,72,47,26,1025,1023,1021,31,17,10,26,18,,0.00,1,,146<br />
2013-3-19,27,20,13,12,7,-2,82,41,11,1022,1020,1018,31,25,10,27,16,,0.00,1,,81<br />
2013-3-20,30,23,16,12,0,-7,52,21,4,1019,1012,1005,31,17,10,37,16,52,0.00,6,Rain,7<br />
2013-3-21,26,22,17,17,11,4,78,53,19,1013,1008,1002,31,11,6,53,31,71,0.00,6,Rain-Thunderstorm,273<br />
2013-3-22,19,18,16,13,9,4,82,56,33,1017,1015,1013,31,12,5,32,19,,0.00,6,Rain,278<br />
2013-3-23,24,19,15,16,13,11,88,67,36,1019,1016,1015,31,12,8,26,16,,0.00,3,Rain,312<br />
2013-3-24,24,20,16,17,14,13,94,64,41,1019,1016,1014,31,12,10,39,23,,0.00,3,,273<br />
2013-3-25,23,19,15,14,13,11,88,65,38,1020,1017,1015,31,13,10,21,11,,0.00,5,,23<br />
2013-3-26,34,25,16,12,8,3,68,35,8,1015,1010,1004,31,29,26,35,18,48,0.00,,,19<br />
2013-3-27,31,24,18,20,11,1,88,50,7,1016,1008,1000,31,13,5,37,27,48,1.02,5,Rain,296<br />
2013-3-28,21,17,14,13,10,8,82,55,35,1024,1021,1015,31,12,10,34,24,,0.25,3,Rain,231<br />
2013-3-29,21,16,10,13,9,8,88,64,35,1025,1022,1020,31,13,10,16,10,,0.00,5,,54<br />
2013-3-30,20,17,13,16,13,11,94,73,53,1020,1017,1014,31,12,3,29,11,,4.06,6,Rain,353<br />
2013-3-31,21,17,13,16,13,8,94,71,47,1021,1018,1015,31,11,2,29,14,29,1.02,5,Rain,205<br />
2013-4-1,21,18,16,14,12,9,77,63,37,1022,1021,1019,31,12,10,26,11,,0.00,7,Rain,232<br />
2013-4-2,22,19,16,16,14,11,88,71,56,1023,1021,1020,31,11,2,26,18,,0.00,5,Rain,212<br />
2013-4-3,22,18,14,14,8,3,88,53,18,1027,1025,1023,31,14,10,26,14,,0.00,5,,126<br />
2013-4-4,21,16,12,10,7,4,72,51,29,1028,1026,1024,31,31,31,34,19,,0.00,,,125<br />
2013-4-5,24,16,8,14,9,4,87,57,20,1026,1024,1022,31,28,10,23,10,,0.00,1,,182<br />
2013-4-6,26,18,10,12,7,-1,82,47,12,1023,1020,1017,31,31,31,26,10,,0.00,,,162<br />
2013-4-7,29,20,12,13,7,0,67,41,15,1024,1021,1019,31,31,31,26,11,,0.00,,,144<br />
2013-4-8,26,19,12,12,9,7,82,56,21,1026,1024,1022,31,14,10,26,14,,0.00,2,,137<br />
2013-4-9,26,18,10,15,11,2,100,65,31,1026,1023,1021,31,16,10,29,13,,0.00,1,Fog,172<br />
2013-4-10,25,17,9,14,6,-8,77,48,7,1024,1022,1020,31,31,31,24,10,,0.00,,,169<br />
2013-4-11,28,19,10,16,7,-4,62,41,16,1024,1021,1020,31,30,26,27,10,,0.00,,,174<br />
2013-4-12,31,22,14,16,8,-1,88,40,6,1021,1018,1015,31,31,31,24,10,,0.00,8,,24<br />
2013-4-13,27,23,18,17,8,1,78,39,16,1015,1013,1011,31,31,31,27,11,,0.00,8,,1<br />
2013-4-14,22,18,13,15,12,10,88,66,42,1013,1012,1010,31,13,10,29,11,,0.00,2,,192<br />
2013-4-15,21,17,12,13,10,7,88,61,32,1017,1015,1012,31,12,10,32,13,,0.00,4,,171<br />
2013-4-16,20,14,9,9,7,3,87,55,24,1019,1017,1016,31,14,10,27,11,,0.00,3,,147<br />
2013-4-17,21,14,8,9,7,5,82,58,31,1020,1017,1016,19,11,10,32,11,29,0.00,1,,169<br />
2013-4-18,22,17,13,11,9,6,82,58,25,1024,1021,1019,31,11,10,24,14,,0.00,4,,118<br />
2013-4-19,21,16,10,5,-1,-9,58,34,9,1027,1024,1022,31,18,10,26,16,,0.00,6,,89<br />
2013-4-20,22,14,7,4,-2,-7,54,31,7,1023,1018,1012,31,31,31,29,10,,0.00,8,,38<br />
2013-4-21,18,14,11,16,8,-9,100,68,7,1012,1007,1003,31,9,3,42,26,60,8.89,6,Rain,339<br />
2013-4-22,21,16,11,16,13,10,94,72,54,1015,1010,1008,31,11,1,42,24,52,8.89,5,Rain,278<br />
2013-4-23,18,16,13,12,8,5,88,60,32,1021,1018,1015,31,13,10,21,10,,0.00,5,Rain,189<br />
2013-4-24,20,16,12,15,12,9,94,79,55,1023,1021,1020,31,12,4,24,13,,0.51,4,Rain,19<br />
2013-4-25,21,17,13,16,14,13,94,81,52,1025,1023,1022,31,12,10,26,14,,0.00,6,Rain,323<br />
2013-4-26,23,18,12,16,13,10,100,73,37,1026,1024,1020,31,12,10,21,11,,0.00,4,,15<br />
2013-4-27,26,19,13,15,6,2,78,39,13,1021,1015,1012,31,27,18,40,23,60,0.00,8,,358<br />
2013-4-28,20,18,16,17,14,11,94,75,51,1021,1017,1013,31,12,7,19,10,,0.51,5,Rain,214<br />
2013-4-29,19,17,14,15,13,10,100,80,53,1026,1023,1020,31,12,5,16,10,,0.00,6,Rain,31<br />
2013-4-30,20,16,12,13,12,10,88,76,59,1025,1023,1022,31,13,10,21,8,,0.00,5,,199<br />
2013-5-1,20,13,7,10,8,5,100,68,28,1027,1025,1023,31,12,10,26,11,,0.00,4,,156<br />
2013-5-2,21,13,6,7,3,0,81,46,14,1027,1024,1020,31,29,26,32,18,,0.00,,,45<br />
2013-5-3,25,20,14,12,2,-4,68,30,10,1020,1018,1016,31,21,10,32,21,48,0.00,8,Rain,25<br />
2013-5-4,20,17,13,14,7,1,88,53,19,1026,1023,1020,31,16,10,29,14,47,0.00,2,,133<br />
2013-5-5,20,15,10,8,3,1,67,42,21,1025,1022,1020,31,24,10,26,11,,0.00,6,Rain,65<br />
2013-5-6,22,17,13,9,6,2,63,46,26,1023,1020,1017,31,25,10,32,16,,0.51,7,Rain,41<br />
2013-5-7,27,19,12,9,7,4,67,45,19,1021,1019,1018,31,31,31,19,13,,0.00,,,36<br />
2013-5-8,29,22,16,8,3,-1,49,27,7,1023,1021,1020,31,31,31,26,16,,0.00,,,35<br />
2013-5-9,29,23,17,11,8,4,49,34,12,1023,1022,1021,31,31,31,32,19,,0.00,8,,28<br />
2013-5-10,30,25,19,8,6,4,43,29,11,1024,1022,1020,31,31,31,32,21,,0.00,8,,29<br />
2013-5-11,25,21,17,14,7,3,82,41,17,1021,1019,1016,31,18,10,29,21,,3.05,7,Rain,5<br />
2013-5-12,19,16,12,16,12,6,100,77,43,1018,1017,1015,26,10,2,48,23,61,7.87,5,Rain,307<br />
2013-5-13,16,13,10,11,8,4,94,70,44,1020,1018,1017,31,11,5,40,26,55,9.91,5,Rain,234<br />
2013-5-14,16,13,10,12,11,8,100,82,55,1017,1015,1013,31,11,3,32,21,,0.51,5,Rain,242<br />
2013-5-15,17,14,13,13,12,10,100,78,62,1014,1013,1012,31,11,3,32,23,,7.11,6,Rain,227<br />
2013-5-16,17,13,11,12,10,7,100,76,46,1019,1016,1013,31,13,10,26,10,,0.00,4,Rain,161<br />
2013-5-17,17,12,8,11,9,7,94,79,54,1022,1020,1018,31,13,8,19,8,,0.00,2,,100<br />
2013-5-18,17,12,7,10,8,6,93,78,45,1022,1020,1018,31,14,10,14,10,,0.00,5,,39<br />
2013-5-19,20,14,8,11,8,7,93,68,37,1020,1017,1015,31,26,10,24,13,,0.00,6,Rain,34<br />
2013-5-20,21,17,12,10,8,5,77,57,26,1018,1016,1014,31,27,10,21,13,,0.00,6,Rain,34<br />
2013-5-21,19,16,12,12,9,6,94,66,42,1015,1012,1009,31,14,7,27,11,,4.06,6,Rain,31<br />
2013-5-22,15,13,11,12,11,9,94,83,62,1014,1009,1006,31,12,6,21,11,,2.03,6,Rain,125<br />
2013-5-23,18,13,9,11,8,3,87,68,26,1026,1021,1014,31,14,10,27,14,,0.00,2,,167<br />
2013-5-24,16,11,6,12,9,5,100,81,63,1029,1027,1026,31,14,10,16,6,,0.00,5,,70<br />
2013-5-25,17,14,12,13,10,7,94,72,54,1031,1029,1028,31,12,7,14,8,,3.05,6,Rain,19<br />
2013-5-26,17,13,9,13,11,7,100,84,57,1032,1030,1028,31,10,0,21,10,,0.00,5,Fog-Rain,50<br />
2013-5-27,18,13,8,8,8,6,93,70,41,1030,1028,1026,31,14,10,26,8,,0.00,6,,41<br />
2013-5-28,17,13,9,9,7,6,82,65,37,1026,1024,1021,31,11,10,21,14,,0.00,3,,21<br />
2013-5-29,21,15,9,8,7,5,76,52,27,1022,1020,1018,31,31,31,24,18,,0.00,8,,17<br />
2013-5-30,23,18,13,13,11,6,72,56,35,1019,1017,1015,31,18,10,27,19,,0.00,6,Rain,35<br />
2013-5-31,19,17,15,16,14,10,100,83,43,1019,1016,1014,31,9,3,34,18,,32.00,7,Rain,30<br />
2013-6-1,16,15,13,15,13,9,100,87,71,1019,1012,1010,26,10,2,34,18,47,5.08,6,Fog-Rain,157<br />
2013-6-2,16,12,9,11,9,6,100,74,48,1028,1024,1019,26,12,10,29,16,,0.00,5,Fog,178<br />
2013-6-3,16,12,8,13,11,8,100,90,71,1030,1028,1027,31,12,10,16,5,,0.25,4,Fog-Rain,312<br />
2013-6-4,17,13,10,12,10,7,94,79,45,1029,1026,1023,31,12,9,24,13,,0.00,6,,24<br />
2013-6-5,14,12,10,11,9,7,94,79,61,1023,1019,1016,31,12,5,27,14,,0.51,6,Rain,14<br />
2013-6-6,18,14,11,14,12,10,94,81,62,1017,1016,1014,31,13,7,32,21,48,2.03,5,Rain,352<br />
2013-6-7,16,14,10,14,9,6,94,73,44,1029,1024,1017,31,12,5,34,19,,0.00,4,Rain,200<br />
2013-6-8,17,12,7,11,8,6,93,76,48,1030,1027,1025,31,13,10,14,8,,0.00,4,,17<br />
2013-6-9,17,13,10,11,8,6,88,70,36,1026,1022,1018,31,20,10,24,13,,0.00,6,,20<br />
2013-6-10,19,14,10,12,9,6,94,71,52,1019,1016,1015,31,14,10,29,16,,0.00,1,,22<br />
2013-6-11,16,13,11,12,11,9,94,80,62,1015,1012,1009,31,13,6,26,11,,2.03,6,Rain,75<br />
2013-6-12,16,13,12,12,11,8,94,82,57,1014,1011,1008,31,11,3,32,16,50,0.76,6,Rain,187<br />
2013-6-13,16,13,11,12,10,9,94,80,56,1018,1015,1014,31,11,5,29,18,,0.51,4,Rain,190<br />
2013-6-14,16,12,9,10,7,5,94,73,49,1023,1020,1018,31,13,10,29,11,,0.00,5,Rain,179<br />
2013-6-15,14,10,6,11,8,5,100,84,66,1025,1023,1022,31,14,10,19,8,,0.00,4,,184<br />
2013-6-16,15,9,3,8,6,2,100,75,29,1024,1021,1019,31,13,10,21,8,,0.00,1,Fog,145<br />
2013-6-17,14,10,6,10,7,4,100,83,57,1020,1018,1016,31,13,10,14,10,,0.00,3,Fog,34<br />
2013-6-18,13,9,4,10,7,4,100,89,67,1024,1021,1018,31,10,0,13,10,,0.00,3,Fog,47<br />
2013-6-19,15,9,2,9,6,2,94,80,61,1026,1025,1023,31,16,10,14,6,,0.00,4,,84<br />
2013-6-20,16,9,3,8,5,2,93,74,43,1025,1021,1016,31,16,10,23,11,,0.00,5,,23<br />
2013-6-21,15,11,7,10,8,3,94,77,49,1016,1014,1013,31,11,0,32,24,53,10.92,6,Rain,6<br />
2013-6-22,14,12,9,9,7,5,94,75,51,1019,1015,1013,31,10,6,39,26,55,1.02,6,Rain,55<br />
2013-6-23,15,12,9,8,6,5,77,62,41,1024,1022,1019,31,11,10,45,27,60,0.00,6,Rain,69<br />
2013-6-24,17,12,7,7,6,5,87,66,39,1025,1024,1023,31,13,10,26,16,,0.00,3,,36<br />
2013-6-25,17,11,5,10,7,4,100,77,38,1025,1024,1022,31,11,10,21,6,,0.00,1,,38<br />
2013-6-26,18,11,5,8,5,2,93,67,33,1023,1021,1019,31,14,10,24,14,,0.00,1,,25<br />
2013-6-27,16,11,7,11,7,4,100,74,44,1022,1020,1019,31,15,10,21,14,,0.00,3,,22<br />
2013-6-28,15,11,7,12,9,5,100,85,58,1028,1025,1022,31,12,10,23,6,,0.00,4,Fog-Rain,180<br />
2013-6-29,15,9,3,10,7,2,100,84,60,1032,1030,1028,31,13,10,14,5,,0.00,3,Fog,17<br />
2013-6-30,17,13,9,14,12,8,100,89,73,1032,1030,1028,26,9,0,21,13,,0.25,5,Fog-Rain,341<br />
2013-7-1,17,14,10,13,12,9,100,84,66,1029,1027,1026,26,12,10,32,14,,0.00,4,,309<br />
2013-7-2,16,12,7,12,9,6,100,84,56,1028,1025,1023,31,13,6,27,16,,0.00,3,Fog,12<br />
2013-7-3,17,11,6,6,4,3,87,62,30,1024,1019,1012,31,18,10,35,19,48,0.00,1,,12<br />
2013-7-4,15,13,11,11,7,1,88,64,43,1011,1007,1004,31,12,5,55,31,74,7.87,5,Rain,326<br />
2013-7-5,14,11,8,9,6,1,88,66,42,1019,1015,1010,31,10,3,55,34,74,2.03,4,Rain,275<br />
2013-7-6,15,12,8,11,9,7,100,83,66,1023,1020,1018,31,11,4,34,21,,10.92,5,Rain-Thunderstorm,341<br />
2013-7-7,15,11,7,11,9,6,100,90,64,1030,1026,1023,31,11,3,24,13,,1.02,5,Fog-Rain,18<br />
2013-7-8,14,9,4,9,7,4,100,86,62,1035,1033,1030,31,12,10,13,10,,0.00,1,Fog,45<br />
2013-7-9,15,9,3,7,4,2,100,72,33,1034,1032,1030,31,14,10,27,8,,0.00,1,Fog,41<br />
2013-7-10,15,11,6,7,4,2,82,65,34,1030,1028,1026,31,12,10,16,14,,0.00,5,,33<br />
2013-7-11,18,12,6,8,4,1,81,60,26,1029,1027,1025,31,31,31,19,13,,0.00,,,24<br />
2013-7-12,16,13,10,13,11,6,94,79,61,1026,1023,1019,31,12,5,40,14,,12.95,7,Rain,37<br />
2013-7-13,19,16,13,14,13,12,94,83,64,1019,1016,1013,31,11,4,58,27,,1.02,7,Rain,30<br />
2013-7-14,17,16,14,13,13,12,94,85,68,1018,1014,1012,31,12,6,55,23,,1.02,5,Rain,345<br />
2013-7-15,15,13,12,14,13,11,100,91,77,1023,1020,1018,26,11,10,40,16,,0.00,5,Fog-Rain,236<br />
2013-7-16,16,13,10,12,11,9,100,86,62,1023,1021,1017,31,10,3,32,10,,0.25,5,Fog-Rain,18<br />
2013-7-17,19,14,9,12,8,6,94,60,30,1017,1009,1002,31,18,6,79,27,66,8.89,6,Rain,32<br />
2013-7-18,16,13,11,13,10,6,100,75,50,1005,1001,999,31,11,5,50,31,74,3.05,6,Rain,358<br />
2013-7-19,14,11,9,12,9,4,94,78,48,1011,1008,1002,31,10,3,42,34,58,7.87,6,Rain,276<br />
2013-7-20,12,9,7,6,3,0,82,63,37,1014,1011,1008,31,11,6,58,35,72,3.05,5,Rain,235<br />
2013-7-21,12,10,8,8,6,4,93,71,51,1014,1012,1011,26,12,4,35,26,50,4.06,5,Rain,284<br />
2013-7-22,13,11,9,10,8,6,93,79,66,1026,1018,1013,26,10,3,45,26,58,2.03,5,Rain,222<br />
2013-7-23,15,9,4,11,7,4,100,82,54,1034,1030,1026,31,11,2,21,10,,0.00,4,Fog-Rain,173<br />
2013-7-24,14,10,7,7,6,4,93,74,48,1035,1032,1028,31,12,10,19,8,,0.00,4,,22<br />
2013-7-25,15,10,5,8,6,4,87,77,51,1028,1026,1024,31,16,10,27,16,,0.00,6,,18<br />
2013-7-26,18,12,7,8,6,5,88,68,36,1026,1024,1021,31,14,10,19,13,,0.00,2,,33<br />
2013-7-27,18,13,8,6,3,0,82,45,27,1022,1017,1013,31,31,31,35,23,55,0.00,,,30<br />
2013-7-28,19,14,9,11,9,4,94,64,28,1016,1013,1010,31,17,10,42,23,60,0.00,2,Rain,346<br />
2013-7-29,16,12,8,12,11,8,100,84,53,1022,1019,1016,26,11,3,27,16,,0.25,6,Rain,315<br />
2013-7-30,14,12,11,10,7,2,94,69,45,1026,1024,1022,31,13,10,21,11,,0.25,6,,207<br />
2013-7-31,14,10,6,6,5,2,87,64,38,1025,1023,1022,31,13,10,19,10,,0.00,7,,22<br />
2013-8-1,18,11,3,7,4,2,93,64,29,1022,1019,1016,31,14,10,32,14,,0.00,2,,14<br />
2013-8-2,14,12,9,12,8,4,94,76,47,1020,1016,1013,31,10,3,47,24,60,2.03,5,Rain,273<br />
2013-8-3,14,12,9,13,10,7,100,82,56,1020,1016,1013,26,10,3,35,21,,4.06,5,Rain,297<br />
2013-8-4,16,12,8,12,9,7,100,79,59,1020,1017,1016,31,12,9,26,18,,0.00,5,Rain,318<br />
2013-8-5,19,14,9,12,11,9,100,76,50,1017,1012,1007,31,13,10,47,24,61,0.00,4,,352<br />
2013-8-6,15,13,11,13,11,9,94,85,67,1014,1012,1010,31,10,5,26,16,,2.03,6,Rain,313<br />
2013-8-7,15,12,8,12,8,3,100,71,38,1020,1015,1011,26,11,9,42,19,61,0.00,5,Rain,222<br />
2013-8-8,16,9,3,7,5,2,93,66,36,1021,1018,1014,31,16,10,26,11,,0.51,3,Rain,28<br />
2013-8-9,16,13,10,13,8,4,100,63,40,1017,1013,1010,31,13,10,29,21,,0.00,4,Rain,357<br />
2013-8-10,17,12,7,13,10,7,100,86,45,1020,1018,1016,26,9,0,14,10,,0.00,5,Fog,19<br />
2013-8-11,19,13,7,11,8,5,100,70,32,1017,1012,1006,31,14,10,29,14,,0.00,3,Fog,10<br />
2013-8-12,15,13,12,12,8,2,88,67,37,1013,1010,1006,31,12,5,40,27,55,4.06,4,Rain,283<br />
2013-8-13,17,14,10,12,11,7,91,77,52,1015,1012,1010,31,12,8,35,24,55,0.00,3,Rain,334<br />
2013-8-14,15,12,9,11,7,3,88,65,37,1021,1013,1008,31,11,5,45,26,63,0.25,4,Rain,273<br />
2013-8-15,17,11,6,7,4,-2,93,60,29,1023,1019,1014,31,14,10,32,18,,0.00,2,,13<br />
2013-8-16,16,12,9,10,4,-4,88,59,23,1014,1004,998,31,10,4,55,27,77,5.08,6,Rain,345<br />
2013-8-17,15,11,8,11,8,6,94,76,60,1012,1009,1008,26,11,6,42,27,61,2.03,4,Rain,338<br />
2013-8-18,15,12,9,12,9,5,94,79,53,1016,1011,1009,26,9,1,47,31,55,7.87,5,Rain,296<br />
