
HST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-15,28,23,18,18,17,16,93,72,51,1022,1020,1017,16,16,16,27,10,34,0.00,1,,36<br />
2006-1-16,27,23,19,19,17,16,87,69,51,1020,1019,1017,16,16,16,35,19,45,T,2,,57<br />
2006-1-17,28,24,21,19,18,17,84,69,54,1019,1018,1016,16,16,16,35,22,42,0.25,3,Rain,63<br />
2006-1-18,28,24,19,19,18,17,87,71,54,1020,1018,1016,16,16,16,29,12,35,T,1,,60<br />
2006-1-19,28,24,20,19,18,16,84,66,47,1020,1018,1016,16,16,16,39,20,47,0.00,1,,62<br />
2006-1-20,27,24,21,19,18,16,90,71,51,1017,1016,1014,16,16,13,37,21,45,0.51,2,Rain,55<br />
2006-1-21,27,24,21,18,17,16,79,67,54,1015,1013,1011,16,16,16,34,21,40,0.00,3,,59<br />
2006-1-22,27,23,19,21,18,17,97,78,58,1014,1012,1010,16,16,14,24,9,29,2.29,4,Rain-Thunderstorm-Tornado,54<br />
2006-1-23,27,24,20,19,18,17,93,74,54,1013,1011,1009,16,16,16,27,13,34,T,2,,1<br />
2006-1-24,27,24,21,21,19,18,90,80,69,1014,1012,1011,16,15,5,39,17,47,3.05,5,Rain,54<br />
2006-1-25,27,24,21,22,21,18,90,82,73,1017,1014,1012,16,16,10,34,21,42,2.03,5,Rain,62<br />
2006-1-26,26,23,21,23,22,20,100,90,79,1019,1017,1016,16,12,4,32,11,39,22.61,7,Rain,70<br />
2006-1-27,26,24,22,22,19,17,100,85,69,1021,1019,1017,16,16,16,35,19,42,T,4,,60<br />
2006-1-28,27,24,21,18,17,17,79,69,58,1019,1018,1016,16,16,16,32,17,39,T,3,,61<br />
2006-1-29,27,22,17,19,18,17,93,76,58,1019,1017,1015,16,16,16,26,11,32,0.00,3,,55<br />
2006-1-30,26,22,18,19,18,17,90,74,58,1021,1019,1017,16,16,16,19,8,23,0.00,2,,104<br />
2006-1-31,27,22,18,21,18,17,93,76,58,1021,1020,1018,16,16,16,19,8,23,0.00,3,,63<br />
2006-2-1,26,23,21,18,17,16,73,64,54,1020,1018,1016,16,16,16,21,9,24,0.00,4,,116<br />
2006-2-2,26,22,18,20,18,14,93,77,60,1018,1016,1014,16,16,6,42,15,52,1.27,3,Rain,340<br />
2006-2-3,25,22,18,14,13,12,78,64,49,1019,1017,1016,16,16,16,26,16,35,T,2,,1<br />
2006-2-4,24,21,17,14,12,11,78,61,43,1022,1020,1018,16,16,16,34,18,42,T,5,Rain,23<br />
2006-2-5,26,23,20,14,13,11,66,56,46,1022,1020,1019,16,16,16,39,19,52,0.00,1,,51<br />
2006-2-6,26,23,19,16,13,12,73,59,45,1021,1020,1018,16,16,16,35,17,40,0.00,1,,56<br />
2006-2-7,25,21,16,16,14,13,93,72,50,1020,1018,1016,16,16,16,24,11,29,0.00,2,,336<br />
2006-2-8,25,21,17,18,12,9,100,71,41,1021,1019,1016,16,16,6,45,19,53,1.02,3,Rain,357<br />
2006-2-9,24,22,19,13,11,9,63,55,46,1022,1020,1019,16,16,11,34,18,40,T,6,,41<br />
2006-2-10,25,22,18,15,12,9,70,57,43,1022,1020,1019,16,16,16,35,16,40,T,4,,61<br />
2006-2-11,26,21,16,17,16,14,87,71,54,1022,1020,1017,16,16,16,19,8,23,0.00,2,,325<br />
2006-2-12,27,21,16,19,16,14,90,72,54,1019,1018,1016,16,16,13,32,11,37,0.25,3,Rain,358<br />
2006-2-13,26,22,18,17,14,10,87,71,54,1018,1017,1015,16,16,16,35,15,45,0.76,4,Rain,21<br />
2006-2-14,23,21,18,18,16,11,93,73,53,1017,1015,1014,16,15,8,26,12,35,1.02,6,Rain,7<br />
2006-2-15,27,22,18,19,17,16,93,74,54,1015,1014,1012,16,16,16,27,13,34,T,4,Rain,30<br />
2006-2-16,28,24,20,18,17,15,84,67,49,1014,1013,1011,16,16,16,26,12,35,T,3,Rain,31<br />
2006-2-17,26,22,18,19,17,15,87,75,62,1014,1013,1011,16,16,16,19,6,26,0.00,2,,166<br />
2006-2-18,28,23,19,20,18,16,87,69,51,1016,1014,1013,16,16,16,23,9,27,T,4,,54<br />
2006-2-19,27,24,21,21,19,19,90,76,62,1016,1015,1013,16,16,16,23,9,26,T,6,Rain,47<br />
2006-2-20,27,23,20,21,19,18,97,82,67,1016,1014,1013,16,12,3,27,12,32,14.73,7,Rain,65<br />
2006-2-21,27,24,22,21,21,19,93,80,67,1014,1013,1012,16,13,2,32,10,39,24.38,6,Rain-Thunderstorm,80<br />
2006-2-22,27,23,19,21,19,18,97,81,64,1013,1012,1010,16,14,3,23,9,27,8.38,6,Rain-Thunderstorm,344<br />
2006-2-23,26,23,19,19,18,17,93,81,69,1013,1012,1010,16,16,16,21,8,24,T,4,,36<br />
2006-2-24,26,23,20,19,18,17,90,75,60,1015,1013,1011,16,16,16,26,11,34,0.00,4,,38<br />
2006-2-25,26,22,18,17,16,14,87,70,52,1015,1014,1012,16,16,16,26,13,34,0.00,2,,29<br />
2006-2-26,25,23,20,19,18,15,90,78,66,1018,1016,1014,16,13,2,34,16,40,10.41,6,Rain,65<br />
2006-2-27,24,22,20,16,16,15,78,69,60,1019,1017,1015,16,16,16,45,26,53,0.00,4,,67<br />
2006-2-28,26,23,21,19,17,15,90,74,58,1017,1016,1014,16,14,3,35,17,40,4.32,5,Rain,70<br />
2006-3-1,26,23,21,21,19,18,93,81,69,1017,1016,1015,16,16,16,19,6,23,1.78,5,,360<br />
2006-3-2,27,24,21,22,21,19,100,84,67,1017,1016,1014,16,13,3,26,10,29,17.27,7,Rain,344<br />
2006-3-3,25,23,22,22,21,18,93,83,73,1019,1016,1015,16,14,3,26,8,32,6.35,7,Rain,92<br />
2006-3-4,26,23,20,18,18,17,87,74,60,1019,1018,1016,16,16,13,35,19,40,1.02,6,Rain,50<br />
2006-3-5,26,23,20,18,16,16,87,73,58,1019,1018,1016,16,16,16,40,21,47,0.25,4,Rain,55<br />
2006-3-6,27,24,21,18,16,14,79,65,51,1019,1017,1016,16,16,14,34,20,40,T,2,Rain,59<br />
2006-3-7,27,23,18,19,18,16,87,71,54,1019,1017,1015,16,16,16,27,14,34,T,3,Rain,77<br />
2006-3-8,28,24,20,21,19,18,90,73,55,1019,1017,1015,16,16,16,29,12,37,0.00,4,,85<br />
2006-3-9,25,23,21,21,21,19,100,90,79,1018,1016,1015,16,13,2,32,10,37,18.80,7,Rain-Thunderstorm,57<br />
2006-3-10,26,24,21,21,19,18,97,82,67,1017,1015,1014,16,16,5,26,14,29,3.30,6,Rain,58<br />
2006-3-11,27,24,22,19,18,17,79,69,58,1018,1016,1015,16,16,16,32,19,39,0.00,5,,64<br />
2006-3-12,26,24,22,18,17,17,79,71,62,1019,1017,1016,16,16,16,45,24,53,T,4,,59<br />
2006-3-13,27,24,21,21,19,17,93,78,62,1019,1016,1014,16,15,3,27,16,35,2.79,4,Rain,74<br />
2006-3-14,26,23,21,21,21,19,100,87,74,1015,1014,1012,16,15,3,26,8,29,9.91,5,Rain,125<br />
2006-3-15,26,24,23,22,21,20,90,85,79,1014,1012,1011,16,15,4,23,13,32,1.78,4,Rain,146<br />
2006-3-16,26,24,22,22,21,21,94,86,76,1014,1012,1010,16,15,4,19,10,,1.02,6,Rain,164<br />
2006-3-17,26,24,23,22,21,21,94,84,77,1016,1014,1012,16,16,14,16,11,,0.00,5,Rain,144<br />
2006-3-18,27,23,20,21,20,18,90,78,64,1016,1014,1013,16,16,14,21,5,,0.00,4,,259<br />
2006-3-19,23,21,19,21,19,17,94,87,76,1013,1012,1010,16,11,2,24,10,39,44.96,6,Rain-Thunderstorm,357<br />
2006-3-20,26,22,18,21,19,17,97,84,74,1014,1012,1011,16,16,16,13,6,,0.25,2,,207<br />
2006-3-21,26,23,21,21,21,19,94,86,66,1014,1013,1011,16,15,3,16,6,,7.11,3,Rain,102<br />
2006-3-22,24,21,19,21,20,18,96,87,79,1014,1012,1010,16,15,8,19,10,,25.15,6,Rain-Thunderstorm,102<br />
2006-3-23,27,23,19,22,21,19,100,91,76,1013,1011,1010,16,12,1,37,13,52,37.08,6,Fog-Rain-Thunderstorm,187<br />
2006-3-24,26,23,20,22,21,19,93,84,74,1015,1013,1011,16,16,11,23,10,42,0.00,5,Rain,129<br />
2006-3-25,26,23,21,22,21,20,100,88,76,1016,1014,1012,16,14,2,19,7,23,18.54,6,Rain,119<br />
2006-3-26,23,22,21,22,21,19,100,94,84,1017,1015,1013,16,11,3,24,8,29,66.80,8,Rain,336<br />
2006-3-27,24,22,20,21,20,19,94,87,76,1015,1014,1012,16,14,3,21,13,,12.70,6,Rain,136<br />
2006-3-28,24,22,21,22,20,19,97,90,79,1015,1014,1012,16,14,6,24,6,,25.91,6,Rain-Thunderstorm,112<br />
2006-3-29,24,22,21,23,21,19,94,88,76,1016,1014,1013,16,16,10,27,10,,0.76,7,Rain,162<br />
2006-3-30,23,20,18,19,18,16,100,88,73,1017,1015,1013,16,9,1,32,13,37,70.36,7,Rain-Thunderstorm,339<br />
2006-3-31,25,22,19,20,19,18,100,89,66,1017,1016,1014,16,10,1,24,11,,43.43,7,Rain-Thunderstorm,344<br />
2006-4-1,26,23,20,20,19,18,100,83,66,1019,1016,1014,16,13,2,21,10,,9.65,6,Rain,117<br />
2006-4-2,27,24,21,21,19,18,90,80,67,1019,1017,1016,16,16,16,24,8,26,0.00,4,Thunderstorm,20<br />
2006-4-3,27,24,21,19,18,17,84,69,56,1021,1019,1017,16,16,16,35,16,47,0.00,1,,64<br />
2006-4-4,26,23,22,18,17,17,75,69,62,1022,1021,1019,16,16,16,29,19,45,0.00,4,,56<br />
2006-4-5,26,23,21,17,16,14,78,62,50,1021,1020,1017,16,16,16,27,13,35,0.00,3,,48<br />
2006-4-6,26,23,21,17,16,14,78,64,52,1021,1019,1018,16,16,16,34,18,42,0.00,3,Rain,45<br />
2006-4-7,25,23,21,17,16,15,76,67,60,1021,1020,1017,16,16,13,32,21,40,0.00,4,Rain,48<br />
2006-4-8,25,23,21,15,14,10,68,58,41,1023,1021,1020,16,16,16,32,23,42,0.00,4,,47<br />
2006-4-9,27,24,21,15,14,13,64,58,48,1023,1022,1020,16,16,16,32,21,42,0.00,3,,55<br />
2006-4-10,26,23,21,18,16,16,73,66,60,1021,1019,1017,16,16,16,32,23,45,0.00,4,Rain,54<br />
2006-4-11,26,23,21,18,17,16,81,69,52,1020,1019,1017,16,16,14,37,24,47,0.00,5,Rain,59<br />
2006-4-12,26,24,22,19,17,14,81,68,52,1022,1019,1017,16,16,11,40,27,50,0.00,5,Rain,59<br />
2006-4-13,27,24,22,16,15,13,68,58,43,1022,1021,1019,16,16,16,39,29,60,0.00,3,,64<br />
2006-4-14,26,24,22,18,16,13,76,61,50,1022,1020,1018,16,16,16,42,29,48,0.00,2,Rain,60<br />
2006-4-15,27,24,21,17,16,14,78,64,48,1021,1019,1018,16,16,16,35,24,47,0.25,3,Rain,60<br />
2006-4-16,27,24,22,18,16,16,78,62,49,1022,1020,1018,16,16,16,37,24,48,0.00,2,Rain,58<br />
2006-4-17,27,24,22,17,16,14,73,60,47,1022,1020,1019,16,16,16,39,26,47,0.00,2,Rain,60<br />
2006-4-18,27,24,21,17,17,15,76,65,50,1021,1019,1018,16,16,13,29,18,42,0.25,3,Rain,51<br />
2006-4-19,27,24,21,18,17,16,73,64,51,1020,1018,1017,16,16,2,37,24,47,0.00,3,Rain,48<br />
2006-4-20,26,23,21,17,16,15,76,65,52,1020,1018,1016,16,16,16,32,19,45,0.00,3,,47<br />
2006-4-21,27,24,21,17,16,13,73,61,43,1019,1017,1016,16,16,16,29,18,40,0.00,3,,41<br />
2006-4-22,27,23,20,18,17,16,78,66,52,1020,1017,1016,16,16,13,27,11,42,0.00,4,Rain,38<br />
2006-4-23,27,24,21,17,16,15,73,63,49,1020,1018,1017,16,16,16,29,14,39,0.00,2,,34<br />
2006-4-24,28,24,21,18,17,16,81,65,52,1021,1019,1018,16,16,16,35,16,45,0.00,3,,55<br />
2006-4-25,28,24,22,20,18,17,90,69,52,1021,1020,1017,16,15,8,29,18,37,0.76,4,Rain,64<br />
2006-4-26,27,24,22,20,18,16,88,73,50,1019,1017,1016,16,16,6,23,10,26,1.52,5,Rain,57<br />
2006-4-27,28,24,20,19,18,17,93,71,51,1020,1017,1016,16,16,16,29,11,37,0.00,3,,50<br />
2006-4-28,28,24,22,18,17,16,73,62,47,1020,1019,1017,16,16,16,29,18,40,0.00,2,,58<br />
2006-4-29,26,23,21,21,19,18,94,78,64,1019,1017,1015,16,15,5,16,10,,3.81,4,Rain,352<br />
2006-4-30,26,22,18,20,17,15,99,77,60,1015,1014,1013,16,15,5,24,11,35,2.79,4,Rain,350<br />
2006-5-1,26,21,17,16,14,11,86,65,40,1015,1014,1012,16,16,16,23,13,29,0.00,2,,342<br />
2006-5-2,24,20,16,17,16,14,90,72,59,1016,1015,1013,16,16,16,14,6,,0.00,3,,341<br />
2006-5-3,26,22,18,17,16,14,90,68,47,1017,1015,1014,16,16,16,26,10,35,0.00,2,,20<br />
2006-5-4,28,24,20,19,16,15,76,63,44,1018,1016,1014,16,16,16,27,11,37,0.00,2,,41<br />
2006-5-5,26,23,21,21,19,17,100,81,60,1020,1018,1016,16,10,2,34,14,45,24.38,7,Rain,62<br />
2006-5-6,27,25,23,18,18,17,73,66,56,1020,1018,1016,16,16,16,37,21,50,0.00,4,Rain,61<br />
2006-5-7,27,24,22,18,17,15,73,64,50,1020,1018,1016,16,16,16,35,23,48,0.00,4,Rain,55<br />
2006-5-8,28,25,22,17,17,16,71,62,49,1020,1018,1016,16,16,13,29,23,42,0.00,3,,58<br />
2006-5-9,28,25,22,18,17,16,71,62,49,1020,1019,1017,16,16,16,29,19,39,0.00,3,,53<br />
2006-5-10,28,25,22,17,16,15,71,59,45,1020,1019,1017,16,16,16,26,19,37,0.00,3,,47<br />
2006-5-11,27,24,21,20,17,16,91,65,49,1019,1017,1015,16,16,14,29,19,40,0.25,3,Rain,57<br />
2006-5-12,28,24,22,18,17,16,78,64,50,1018,1017,1015,16,16,16,29,14,40,0.00,1,Rain,51<br />
2006-5-13,27,24,22,18,17,16,73,63,49,1019,1017,1016,16,16,16,23,14,34,0.25,3,,42<br />
2006-5-14,27,24,22,19,17,14,83,64,50,1022,1020,1018,16,16,10,34,14,42,0.00,3,Rain,41<br />
2006-5-15,26,23,20,16,13,12,73,58,42,1021,1019,1016,16,16,14,32,19,39,0.25,2,,30<br />
2006-5-16,25,21,17,14,13,11,75,59,43,1017,1016,1014,16,16,16,24,11,35,0.00,3,,344<br />
2006-5-17,25,21,18,17,16,14,81,69,59,1018,1017,1015,16,16,8,27,11,39,0.00,5,Rain,30<br />
2006-5-18,27,24,21,17,16,15,73,62,48,1020,1018,1017,16,16,16,34,16,40,0.00,2,,42<br />
2006-5-19,28,24,21,17,17,16,76,62,49,1022,1020,1018,16,16,16,37,16,45,0.00,2,,55<br />
2006-5-20,28,25,22,18,16,15,78,60,45,1022,1021,1020,16,16,14,35,23,50,0.00,3,Rain,60<br />
2006-5-21,27,24,21,18,16,15,87,63,48,1021,1019,1017,16,16,11,35,21,47,0.51,4,Rain,60<br />
2006-5-22,28,24,21,18,17,15,81,64,47,1017,1015,1013,16,16,16,29,13,,0.25,2,,58<br />
2006-5-23,26,23,20,20,18,17,84,75,62,1017,1016,1014,16,14,3,14,8,,3.05,4,Rain,77<br />
2006-5-24,26,23,20,19,18,18,90,76,64,1019,1017,1016,16,16,16,21,8,,0.00,4,,61<br />
2006-5-25,27,23,20,21,19,18,90,77,64,1018,1017,1015,16,16,16,24,8,,0.00,1,,108<br />
2006-5-26,26,23,21,22,20,19,87,80,71,1017,1016,1014,16,16,16,21,8,,0.00,4,,93<br />
2006-5-27,28,25,22,20,19,18,81,69,53,1018,1017,1015,16,16,11,26,14,34,0.00,6,Rain,67<br />
2006-5-28,27,25,23,19,18,17,81,67,52,1020,1018,1017,16,16,16,27,14,34,0.00,5,,62<br />
2006-5-29,29,26,23,18,17,17,71,62,47,1020,1019,1017,16,16,16,29,21,37,0.25,3,,56<br />
2006-5-30,29,26,23,18,17,16,73,62,49,1020,1019,1017,16,16,16,27,19,35,0.00,3,,59<br />
2006-5-31,29,26,22,18,17,16,73,60,46,1020,1018,1016,16,16,16,23,16,32,0.00,2,,57<br />
2006-6-1,27,25,23,19,18,17,73,65,54,1019,1017,1016,16,16,16,19,11,,0.00,3,,107<br />
2006-6-2,30,27,23,19,18,17,73,62,44,1020,1018,1017,16,16,16,14,10,29,0.00,3,,47<br />
2006-6-3,30,27,23,19,18,17,76,62,46,1021,1019,1018,16,16,13,23,14,35,0.25,4,,45<br />
2006-6-4,29,26,22,18,17,16,76,60,44,1020,1019,1018,16,16,16,21,10,,0.00,1,,23<br />
2006-6-5,29,26,23,20,18,17,79,65,48,1019,1017,1016,16,16,16,24,10,37,0.00,4,,26<br />
2006-6-6,29,27,24,19,18,17,71,62,49,1018,1017,1015,16,16,16,26,11,34,0.00,3,,50<br />
2006-6-7,30,27,23,19,18,17,76,61,44,1019,1017,1016,16,16,16,23,13,27,0.00,2,,56<br />
2006-6-8,31,27,22,20,19,17,78,66,44,1018,1017,1015,16,16,16,24,10,,0.00,2,,124<br />
2006-6-9,30,26,22,19,18,17,81,61,44,1019,1017,1016,16,16,16,24,11,34,0.00,1,,47<br />
2006-6-10,30,27,24,19,19,18,74,62,49,1018,1017,1015,16,16,16,27,16,35,0.00,4,,60<br />
2006-6-11,31,27,23,19,17,15,71,58,41,1017,1015,1014,16,16,14,24,14,35,0.00,3,,60<br />
2006-6-12,29,26,23,18,17,16,71,58,44,1018,1016,1015,16,16,16,26,14,35,0.00,1,,65<br />
2006-6-13,31,27,24,19,18,17,71,59,46,1019,1018,1017,16,16,14,32,23,45,0.00,1,Rain,54<br />
2006-6-14,30,27,24,20,18,16,76,61,46,1020,1018,1017,16,16,16,37,23,50,0.00,4,,60<br />
2006-6-15,28,26,24,19,17,16,74,60,47,1018,1017,1016,16,16,16,32,21,40,0.00,4,Rain,57<br />
2006-6-16,29,27,24,19,18,17,73,61,47,1017,1016,1015,16,16,16,34,19,40,0.00,3,,63<br />
2006-6-17,29,26,23,22,19,18,95,65,53,1018,1016,1015,16,16,16,29,19,47,0.25,3,Rain,59<br />
2006-6-18,30,27,24,19,18,16,74,60,41,1019,1017,1017,16,16,16,35,21,52,0.00,3,Rain,66<br />
2006-6-19,31,28,25,21,18,17,76,60,43,1018,1017,1016,16,16,16,39,26,52,0.00,3,,62<br />
2006-6-20,30,27,24,19,18,16,71,58,44,1018,1017,1016,16,16,16,32,24,42,0.00,3,,59<br />
2006-6-21,29,27,24,20,18,17,79,63,47,1019,1017,1016,16,16,14,32,21,42,0.25,3,Rain,60<br />
2006-6-22,29,26,22,21,19,17,88,67,48,1018,1017,1016,16,16,5,35,16,45,1.78,3,Rain,49<br />
2006-6-23,30,27,24,19,18,17,73,61,46,1018,1016,1015,16,16,16,24,16,32,0.00,2,,47<br />
2006-6-24,31,27,22,19,18,16,81,65,43,1016,1015,1013,16,16,16,16,6,26,0.00,2,,8<br />
2006-6-25,29,26,22,19,18,17,81,66,47,1022,1014,1013,16,16,16,21,11,,0.00,2,,29<br />
2006-6-26,29,27,24,21,19,18,76,66,54,1017,1015,1014,16,16,16,26,10,,0.00,2,,80<br />
2006-6-27,30,28,25,21,19,17,74,61,46,1017,1015,1014,16,16,14,35,23,47,0.00,4,Rain,64<br />
2006-6-28,30,28,25,19,18,16,66,58,44,1017,1016,1014,16,16,16,34,21,47,0.00,3,,60<br />
2006-6-29,29,27,24,18,17,15,67,57,43,1018,1016,1015,16,16,16,29,23,42,0.00,4,,60<br />
2006-6-30,30,27,24,18,17,16,67,57,44,1020,1018,1017,16,16,16,34,23,50,0.00,2,,61<br />
2006-7-1,29,27,24,18,18,17,67,60,51,1020,1019,1018,16,16,16,32,24,40,0.00,3,,57<br />
2006-7-2,30,27,24,18,17,16,69,58,44,1020,1019,1017,16,16,16,32,23,48,0.00,3,Rain,63<br />
2006-7-3,29,27,24,19,18,17,67,59,46,1021,1019,1018,16,16,16,32,23,47,0.00,3,,61<br />
2006-7-4,30,27,24,18,18,17,69,59,48,1021,1020,1019,16,16,16,32,21,40,0.00,3,,52<br />
2006-7-5,30,27,24,21,19,18,76,63,48,1020,1019,1017,16,16,10,34,21,47,0.51,4,Rain,58<br />
2006-7-6,30,28,25,19,18,17,71,59,44,1020,1018,1017,16,16,16,35,23,42,0.00,2,,60<br />
2006-7-7,31,27,24,19,18,17,71,61,46,1021,1019,1019,16,16,16,32,21,47,0.00,2,,58<br />
2006-7-8,31,27,24,19,18,16,69,59,44,1022,1021,1019,16,16,16,34,26,50,0.00,3,,61<br />
2006-7-9,30,27,24,19,18,17,71,60,46,1021,1021,1020,16,16,16,37,26,42,0.00,4,Rain,52<br />
2006-7-10,29,26,23,21,18,16,84,59,43,1020,1018,1017,16,16,16,37,26,52,0.25,4,Rain,55<br />
2006-7-11,30,27,24,18,17,15,67,57,41,1019,1017,1016,16,16,16,45,29,58,0.00,3,Rain,66<br />
2006-7-12,29,27,24,20,17,16,79,58,44,1019,1018,1017,16,16,16,34,26,48,0.00,4,Rain,60<br />
2006-7-13,29,27,24,20,18,16,71,60,46,1019,1017,1016,16,16,16,37,24,53,0.00,3,,61<br />
2006-7-14,28,26,23,21,20,18,85,70,56,1017,1015,1014,16,16,11,35,19,47,0.25,5,Rain,50<br />
2006-7-15,27,25,23,21,21,18,88,76,64,1016,1015,1014,16,14,8,27,13,37,0.76,6,Rain,32<br />
2006-7-16,30,27,23,19,18,17,76,62,46,1017,1015,1015,16,16,14,26,16,45,0.00,1,,46<br />
2006-7-17,31,27,24,19,18,16,71,60,43,1019,1016,1015,16,16,16,27,18,35,0.00,1,,59<br />
2006-7-18,31,28,24,21,18,17,71,62,43,1019,1018,1016,16,16,16,26,14,34,0.00,1,,51<br />
2006-7-19,28,25,22,21,19,18,81,68,58,1018,1017,1015,16,16,16,21,10,,0.00,2,,122<br />
2006-7-20,29,26,23,22,21,19,79,71,63,1016,1015,1014,16,16,16,19,8,,0.00,4,,96<br />
2006-7-21,29,26,23,20,19,18,82,66,51,1016,1015,1014,16,16,16,26,10,34,0.00,3,,95<br />
2006-7-22,31,27,23,19,18,16,79,60,41,1018,1016,1014,16,16,16,24,10,27,0.00,1,,52<br />
2006-7-23,31,28,24,19,18,17,76,60,45,1019,1017,1016,16,16,16,32,13,39,0.00,2,,53<br />
2006-7-24,32,28,24,22,19,18,77,62,45,1018,1017,1015,16,16,16,24,14,34,0.00,3,Rain,52<br />
2006-7-25,30,28,26,21,19,18,66,61,54,1017,1015,1014,16,16,14,27,16,37,0.00,5,,43<br />
2006-7-26,31,28,25,20,18,17,71,59,46,1015,1014,1013,16,16,16,26,11,34,0.00,3,,26<br />
2006-7-27,31,27,23,21,18,17,76,61,46,1015,1014,1013,16,16,16,32,18,45,0.25,2,,51<br />
2006-7-28,31,28,24,22,21,19,79,68,57,1017,1015,1014,16,16,13,45,24,53,T,5,Rain,61<br />
2006-7-29,31,28,25,21,18,17,74,60,45,1017,1016,1015,16,16,16,42,25,52,0.25,2,,50<br />
2006-7-30,32,28,24,20,19,17,71,57,43,1016,1014,1012,16,16,16,26,14,34,0.00,2,,39<br />
2006-7-31,29,27,24,22,21,19,79,69,58,1014,1012,1012,16,16,16,24,13,29,T,3,,123<br />
2006-8-1,29,27,24,23,22,20,82,74,65,1017,1014,1013,16,16,8,26,12,32,0.76,4,Rain,122<br />
2006-8-2,32,27,22,21,20,19,90,70,50,1019,1017,1015,16,16,16,35,16,47,0.00,1,,59<br />
2006-8-3,32,29,26,22,20,18,74,60,46,1019,1018,1017,16,16,16,42,25,52,T,5,Rain,63<br />
2006-8-4,31,28,24,20,18,17,74,60,46,1018,1017,1015,16,16,16,45,27,53,T,5,Rain,56<br />
2006-8-5,31,27,22,20,18,17,74,60,45,1016,1015,1014,16,16,11,40,24,48,1.02,4,Rain,55<br />
2006-8-6,30,27,24,21,21,19,74,67,59,1017,1015,1014,16,16,14,47,28,56,0.00,5,,66<br />
2006-8-7,31,28,25,21,19,18,74,60,46,1017,1016,1015,16,16,16,39,21,47,0.00,2,,62<br />
2006-8-8,31,28,24,19,18,17,74,60,45,1017,1016,1015,16,16,16,39,23,47,0.00,2,,57<br />
2006-8-9,31,28,24,19,18,17,74,60,45,1017,1016,1015,16,16,16,37,25,50,0.00,2,,58<br />
2006-8-10,31,28,24,19,18,17,67,55,43,1017,1016,1014,16,16,16,40,26,50,0.00,2,,60<br />
2006-8-11,31,28,24,19,18,17,69,57,45,1016,1015,1013,16,16,14,40,22,48,T,3,Rain,54<br />
2006-8-12,31,27,24,19,18,17,69,57,45,1014,1014,1012,16,16,16,37,21,47,0.25,4,Rain,57<br />
2006-8-13,31,27,23,19,18,17,74,59,43,1015,1014,1013,16,16,16,35,16,42,0.00,1,,51<br />
2006-8-14,32,28,23,21,19,18,79,63,46,1016,1015,1013,16,16,16,34,16,47,0.00,2,,50<br />
2006-8-15,32,28,25,23,21,19,74,65,55,1017,1016,1014,16,16,16,34,16,40,0.25,4,Rain,69<br />
