
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-1,23,16,8,10,6,4,81,56,33,1006,1003,1000,10,10,10,42,13,47,0.00,2,,17<br />
2014-1-2,23,18,14,10,7,3,63,49,40,1004,1001,996,10,10,10,35,19,53,0.00,4,,357<br />
2014-1-3,26,21,17,13,7,5,72,43,31,995,989,985,10,10,10,47,26,64,0.00,4,Rain,337<br />
2014-1-4,23,17,11,13,8,5,88,53,33,1000,996,993,10,10,10,32,19,50,0.00,,,35<br />
2014-1-5,25,18,12,13,8,2,82,51,24,998,991,987,10,10,10,50,16,72,0.00,4,Rain,322<br />
2014-1-6,23,18,14,13,8,2,82,54,33,1008,1004,998,10,10,10,37,21,,0.00,3,,40<br />
2014-1-7,24,18,13,15,11,3,100,72,31,1007,999,992,10,10,6,34,16,32,0.00,4,Rain,51<br />
2014-1-8,20,16,12,10,7,4,72,59,42,1007,999,994,10,10,10,42,19,55,0.00,5,,227<br />
2014-1-9,17,13,10,8,7,5,87,67,48,1016,1012,1007,10,10,8,32,19,42,0.00,7,Rain,211<br />
2014-1-10,21,13,5,11,8,5,100,74,49,1017,1015,1013,10,10,10,24,6,,0.00,4,,33<br />
2014-1-11,17,12,8,13,12,8,100,81,68,1017,1015,1010,10,10,10,35,11,,0.00,7,,67<br />
2014-1-12,25,18,11,14,9,4,100,64,32,1009,1000,995,10,9,0,37,16,,0.00,6,Fog-Rain,343<br />
2014-1-13,17,13,10,10,7,6,82,64,52,1007,1003,996,10,10,10,42,24,,0.00,4,,113<br />
2014-1-14,21,13,5,9,6,2,100,63,30,1020,1011,1006,10,10,10,34,13,,0.00,7,,170<br />
2014-1-15,21,14,9,12,9,7,88,68,46,1020,1016,1010,10,10,10,35,11,,0.00,8,,53<br />
2014-1-16,31,20,9,14,11,8,100,67,31,1009,1002,994,10,10,9,55,16,77,0.00,6,,286<br />
2014-1-17,18,13,8,9,6,2,94,63,37,1010,1004,1001,10,10,10,48,18,63,0.00,4,,227<br />
2014-1-18,19,13,7,11,5,1,82,60,43,1017,1013,1007,10,10,10,40,18,,0.00,4,,192<br />
2014-1-19,32,22,12,13,9,2,94,55,19,1006,1003,999,10,10,10,35,13,52,0.00,1,,335<br />
2014-1-20,17,13,11,13,11,9,100,78,59,1009,1008,1004,10,9,2,32,18,,0.00,7,Rain,57<br />
2014-1-21,16,14,13,14,13,11,100,91,77,1008,1005,1004,10,8,3,29,24,,0.00,7,Rain,74<br />
2014-1-22,25,19,13,14,10,1,94,69,26,1005,1000,995,10,10,7,42,21,63,0.00,7,,50<br />
2014-1-23,24,17,11,9,3,-1,82,42,22,1008,1002,999,10,10,10,39,21,60,0.00,6,Rain,299<br />
2014-1-24,19,11,4,11,8,4,100,75,56,1020,1014,1008,10,10,10,32,13,,0.00,6,,54<br />
2014-1-25,22,17,13,14,13,10,94,77,56,1019,1013,1008,10,10,8,34,26,,0.00,6,Rain,71<br />
2014-1-26,23,16,8,15,9,5,100,63,37,1015,1005,1001,10,9,5,45,23,63,0.00,7,Rain,83<br />
2014-1-27,17,12,7,8,6,5,100,70,45,1022,1019,1016,10,10,5,26,16,,0.00,6,Rain,234<br />
2014-1-28,22,13,4,11,8,3,100,73,40,1022,1020,1019,10,10,10,16,6,,0.00,2,,112<br />
2014-1-29,24,17,11,14,12,9,94,71,44,1020,1015,1010,10,10,10,35,18,,0.00,,,74<br />
2014-1-30,20,17,13,15,13,10,94,80,64,1021,1015,1010,10,10,10,40,21,,0.00,7,,190<br />
2014-1-31,17,14,12,13,12,9,88,82,72,1021,1018,1015,10,10,10,27,13,,0.00,7,,69<br />
2014-2-1,19,17,13,13,13,12,94,81,68,1017,1014,1013,10,10,10,24,14,34,0.00,7,,73<br />
2014-2-2,21,16,12,13,12,11,100,79,56,1022,1019,1017,10,10,10,24,10,,0.00,7,,118<br />
2014-2-3,22,16,9,13,12,9,100,77,50,1023,1022,1020,10,9,1,29,14,,0.00,1,,61<br />
2014-2-4,26,20,14,16,14,13,94,78,47,1020,1012,1007,10,10,10,34,18,,0.00,5,,85<br />
2014-2-5,16,13,12,13,12,9,94,86,72,1023,1015,1008,10,10,6,34,23,32,0.00,7,Rain,223<br />
2014-2-6,20,14,9,10,8,7,94,71,49,1025,1024,1023,10,10,10,29,11,,0.00,6,Rain,74<br />
2014-2-7,20,13,7,14,9,6,94,76,49,1024,1021,1018,10,10,10,39,19,52,0.00,5,Rain,49<br />
2014-2-8,22,17,12,14,13,11,100,83,57,1019,1017,1016,10,10,5,26,14,,0.00,7,,214<br />
2014-2-9,18,14,12,14,11,9,100,82,59,1023,1021,1019,10,9,5,27,21,,0.00,7,Rain,209<br />
2014-2-10,21,16,12,11,9,8,82,70,46,1022,1017,1011,10,10,10,23,14,,0.00,7,,171<br />
2014-2-11,19,16,11,12,11,10,94,78,60,1011,1005,1002,10,10,10,21,11,,0.00,6,,48<br />
2014-2-12,21,14,9,14,12,8,100,84,53,1003,1001,1000,10,10,2,24,8,,0.00,6,Rain,236<br />
2014-2-13,20,14,9,14,12,9,100,81,52,1003,999,996,10,10,0,19,6,,0.00,6,Fog-Rain,45<br />
2014-2-14,21,17,13,14,13,11,100,81,56,1007,1002,998,10,10,10,27,8,,0.00,6,Rain,140<br />
2014-2-15,21,17,14,15,13,12,94,80,60,1016,1010,1007,10,10,8,26,13,,0.00,6,Rain,63<br />
2014-2-16,22,17,12,15,14,12,100,84,60,1020,1018,1016,10,10,1,34,10,37,0.00,7,Fog,127<br />
2014-2-17,28,22,16,16,12,6,94,60,26,1017,1013,1009,10,10,10,27,19,37,0.00,7,Rain,33<br />
2014-2-18,32,23,16,15,13,9,82,53,33,1018,1010,1007,10,10,10,29,18,37,0.00,1,Rain,350<br />
2014-2-19,20,18,15,15,14,13,94,82,64,1020,1019,1018,10,10,10,23,11,,0.00,6,Rain,60<br />
2014-2-20,21,18,16,17,16,15,100,92,78,1019,1018,1017,10,9,4,13,11,,0.00,8,,54<br />
2014-2-21,26,22,19,17,12,6,88,60,30,1004,1001,998,10,10,10,24,13,45,0.00,,,15<br />
2014-2-22,30,22,14,13,10,1,94,48,18,998,995,993,10,10,10,50,16,72,0.00,2,,20<br />
2014-2-23,18,13,8,12,8,3,94,72,39,1012,1000,993,10,10,9,42,14,64,0.00,4,Rain-Thunderstorm,207<br />
2014-2-24,27,16,4,12,7,2,100,68,20,1013,1010,1003,10,10,10,34,13,47,0.00,,,51<br />
