
MSK,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,-5,-9,-12,-7,-11,-14,93,85,79,1025,1016,1007,10,9,3,26,19,,0.00,8,Snow,325<br />
2000-1-2,-12,-14,-16,-14,-17,-20,85,81,72,1030,1029,1026,10,9,5,18,11,,0.00,8,Snow,71<br />
2000-1-3,-12,-13,-15,-14,-15,-18,85,82,78,1027,1023,1019,10,6,2,29,21,,0.00,8,Snow,104<br />
2000-1-4,-11,-16,-21,-13,-16,-23,85,85,79,1019,1017,1016,10,9,5,18,10,,0.00,7,Snow,201<br />
2000-1-5,-8,-14,-20,-10,-14,-22,93,86,79,1017,1012,1009,10,8,1,29,19,,0.00,8,Snow,173<br />
2000-1-6,0,-4,-8,-1,-5,-10,100,91,86,1011,1009,1007,10,9,2,35,21,,0.00,8,Snow,235<br />
2000-1-7,-2,-6,-9,-3,-8,-11,93,85,74,1017,1014,1010,10,10,5,35,26,40,0.00,8,Snow,330<br />
2000-1-8,-2,-4,-7,-4,-7,-9,93,87,80,1015,1012,1010,10,9,5,32,23,,0.00,8,Snow,261<br />
2000-1-9,0,-2,-4,-2,-3,-5,100,92,86,1015,1013,1013,10,9,5,32,19,,0.00,8,Snow,253<br />
2000-1-10,1,0,-1,-1,-2,-3,100,84,75,1019,1017,1015,10,10,10,26,19,,0.00,8,,267<br />
2000-1-11,0,-1,-2,0,-3,-5,100,90,75,1023,1018,1015,10,9,5,26,16,,0.00,8,Rain-Snow,296<br />
2000-1-12,-1,-3,-3,-3,-5,-7,93,80,69,1024,1023,1022,10,10,10,35,23,40,0.00,8,Snow,284<br />
2000-1-13,0,-16,-32,-2,-4,-43,100,88,35,1024,1020,1015,10,8,1,40,24,50,0.00,8,Snow,259<br />
2000-1-14,0,-2,-4,-3,-4,-6,93,85,80,1016,1015,1013,10,8,2,32,26,43,0.00,8,Snow,270<br />
2000-1-15,-2,-3,-5,-2,-4,-6,100,93,80,1020,1019,1015,10,8,1,26,18,,0.00,8,Snow,277<br />
2000-1-16,-4,-8,-12,-5,-8,-14,93,90,79,1019,1015,1009,10,9,3,21,13,,0.00,8,Snow,230<br />
2000-1-17,-7,-9,-11,-9,-11,-13,93,90,85,1009,1003,998,10,10,5,32,19,,0.00,8,Snow,187<br />
2000-1-18,-4,-7,-9,-4,-8,-10,100,91,80,1000,998,997,10,7,1,35,27,43,0.00,8,Snow,155<br />
2000-1-19,-3,-4,-6,-4,-6,-7,100,92,86,1000,997,993,10,8,1,35,31,47,0.00,8,Snow,141<br />
2000-1-20,-4,-6,-7,-4,-6,-9,100,94,86,991,986,983,10,7,0,32,19,,0.00,8,Rain-Snow,185<br />
2000-1-21,-7,-12,-18,-9,-16,-20,93,82,72,998,993,987,10,9,3,35,29,47,0.00,8,Snow,199<br />
2000-1-22,-3,-19,-34,-4,-11,-45,100,88,34,1002,998,996,10,5,1,35,29,43,0.00,8,Snow,157<br />
2000-1-23,-6,-12,-20,-7,-13,-23,93,80,67,1010,1005,1002,10,9,3,35,27,47,0.00,7,Snow,187<br />
2000-1-24,-20,-22,-25,-22,-24,-27,92,83,77,1022,1016,1010,,,,18,13,,0.00,,,181<br />
2000-1-25,-10,-17,-24,-11,-20,-27,93,84,77,1023,1018,1004,10,2,0,43,21,58,0.00,8,Snow,123<br />
2000-1-26,-5,-13,-22,-6,-14,-24,100,88,73,1010,1006,1003,10,5,0,35,27,47,0.00,8,Snow,202<br />
2000-1-27,-20,-23,-26,-22,-25,-28,92,83,77,1011,1009,1007,10,10,10,35,18,40,0.00,6,Snow,166<br />
2000-1-28,-12,-16,-19,-13,-17,-22,92,87,78,1010,1009,1008,10,10,10,35,26,,0.00,8,Snow,173<br />
2000-1-29,-1,-39,-78,-2,-9,-89,93,90,19,1010,1006,1004,10,6,1,32,27,43,0.00,7,Snow,193<br />
2000-1-30,-1,-4,-8,-1,-4,-9,100,94,86,1016,1014,1011,10,7,0,32,13,,0.00,7,Fog,167<br />
2000-1-31,0,-1,-2,0,-2,-3,100,95,93,1013,1006,998,10,7,0,55,35,64,0.00,8,Rain-Snow,168<br />
2000-2-1,0,-3,-7,0,-3,-9,100,91,80,1003,1001,999,10,10,5,26,19,,0.00,8,Rain-Snow,259<br />
2000-2-2,-9,-13,-16,-11,-14,-17,92,86,79,1005,1004,1000,10,10,10,29,13,,0.00,6,Snow,238<br />
2000-2-3,-2,-8,-13,-2,-8,-14,100,93,85,1000,992,989,10,5,0,35,24,43,0.00,7,Fog-Snow,184<br />
2000-2-4,-5,-7,-9,-5,-8,-12,100,92,73,1006,997,991,10,6,0,29,8,,0.00,7,Fog-Snow,315<br />
2000-2-5,-8,-12,-15,-9,-13,-17,93,86,79,1006,1005,1003,10,8,2,35,19,,0.00,7,Snow,195<br />
2000-2-6,-5,-6,-7,-6,-8,-9,93,92,86,1011,1007,1003,10,9,3,29,21,,0.00,8,Snow,182<br />
2000-2-7,-6,-8,-9,-8,-9,-10,100,91,86,1012,1010,1008,10,9,2,21,10,,0.00,8,Snow,177<br />
2000-2-8,-4,-7,-9,-5,-7,-9,100,95,93,1011,1010,1008,10,10,10,26,14,,0.00,8,Snow,143<br />
2000-2-9,-1,-3,-4,-2,-3,-4,100,96,93,1007,1005,1003,10,6,2,35,29,,0.00,8,Snow,172<br />
2000-2-10,2,0,-1,1,0,-1,100,97,87,1012,1006,1002,10,8,0,21,16,,0.00,8,Fog-Rain-Snow,229<br />
2000-2-11,1,0,-1,0,-1,-2,100,97,93,1012,1012,1011,10,3,0,14,10,,0.00,8,Fog-Rain-Snow,166<br />
2000-2-12,0,-1,-2,0,-2,-5,100,92,75,1013,1011,1010,10,7,0,21,10,,0.00,8,Fog-Snow,275<br />
2000-2-13,0,-1,-2,-1,-2,-3,100,92,86,1012,1011,1011,10,9,2,29,14,,0.00,8,Snow,274<br />
2000-2-14,0,-2,-5,-3,-4,-6,100,88,80,1013,1011,1010,10,10,5,21,13,,0.00,8,Rain-Snow,269<br />
2000-2-15,-2,-3,-4,-4,-4,-5,93,88,80,1015,1013,1012,10,10,5,21,16,,0.00,8,Snow,226<br />
2000-2-16,-1,-4,-7,-3,-5,-8,93,90,80,1015,1013,1012,10,10,10,26,14,,0.00,8,Snow,197<br />
2000-2-17,-4,-6,-8,-6,-8,-10,93,88,80,1022,1019,1016,10,10,10,18,11,,0.00,6,,179<br />
2000-2-18,-9,-12,-14,-10,-13,-16,100,86,79,1028,1026,1023,5,3,1,26,14,,0.00,5,Snow,166<br />
2000-2-19,-1,-7,-12,-2,-6,-13,100,94,85,1028,1027,1025,10,8,2,35,24,43,0.00,7,Snow,162<br />
2000-2-20,-2,-6,-9,-3,-6,-12,93,88,79,1027,1026,1025,10,10,10,35,32,,0.00,6,Snow,153<br />
2000-2-21,-4,-8,-10,-5,-8,-12,100,88,79,1025,1022,1020,10,7,1,35,31,43,0.00,8,Snow,155<br />
2000-2-22,-3,-4,-6,-4,-5,-9,100,93,80,1021,1020,1019,10,5,2,29,24,40,0.00,8,Snow,152<br />
2000-5-15,4,2,1,0,-1,-1,87,80,70,1004,1003,1003,10,10,10,29,23,,0.00,7,Rain-Snow,262<br />
2000-5-16,4,2,0,3,1,-1,100,94,87,1003,1000,999,10,8,1,32,16,,0.00,8,Rain-Snow,163<br />
2000-5-29,21,19,15,7,6,4,55,41,33,1016,1015,1015,10,10,10,26,18,,0.00,1,,10<br />
2000-5-30,24,17,11,10,8,6,88,56,31,1018,1017,1015,,,,14,8,,0.00,,,349<br />
2000-6-10,13,12,10,11,9,9,94,90,88,1005,1003,998,10,10,10,35,27,40,0.00,7,,327<br />
2000-6-11,11,8,6,8,6,5,93,84,71,1016,1010,1005,10,10,10,35,26,40,0.00,8,Rain,355<br />
2000-6-12,21,14,8,9,6,2,100,61,34,1016,1015,1012,,,,21,8,,0.00,,,350<br />
2000-6-13,22,16,10,11,9,7,94,60,40,1013,1005,999,10,10,10,35,14,,0.00,4,,166<br />
2000-6-14,22,17,12,13,11,8,94,68,43,1003,1001,1000,10,10,10,35,26,47,0.00,4,,347<br />
2000-6-15,24,18,12,12,9,7,82,60,36,1003,1001,1000,10,10,10,26,14,,0.00,6,,304<br />
2000-6-16,23,18,13,12,8,2,88,54,27,1006,1004,1000,10,10,10,122,16,,0.00,4,Rain,286<br />
2000-6-17,24,19,14,17,13,10,94,75,47,1007,1003,1000,10,10,10,35,19,47,0.00,6,Rain,222<br />
2000-6-18,19,17,14,15,13,11,100,85,60,1014,1010,1007,10,9,5,21,6,,0.00,7,Rain,319<br />
2000-6-19,29,21,13,22,16,11,94,80,58,1014,1010,1006,10,10,10,35,23,43,0.00,6,Rain-Thunderstorm,54<br />
2000-6-20,27,22,17,20,18,15,94,75,61,1015,1013,1010,10,10,10,18,11,,0.00,6,Thunderstorm,130<br />
2000-6-21,26,21,16,20,18,14,100,86,65,1013,1010,1008,10,10,10,35,18,43,0.00,6,Rain-Thunderstorm,137<br />
2000-6-22,22,17,13,14,12,10,94,69,46,1015,1014,1012,10,10,10,11,5,,0.00,4,,328<br />
2000-6-23,26,21,16,20,16,13,88,74,65,1011,1007,1006,10,10,10,29,14,,0.00,5,Thunderstorm,55<br />
2000-6-24,24,19,14,15,14,12,94,77,53,1010,1009,1008,10,10,10,14,6,,0.00,6,,353<br />
2000-6-25,24,19,15,19,17,15,100,82,69,1006,1005,1004,10,9,1,18,10,,0.00,6,Fog,7<br />
2000-6-26,27,22,17,20,18,10,100,79,46,1004,1001,999,10,9,1,26,13,,0.00,6,Fog-Thunderstorm,31<br />
2000-6-27,25,21,17,19,16,13,94,70,47,1001,999,998,10,10,10,35,14,40,0.00,4,Rain-Thunderstorm,48<br />
