
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-1-1,19,13,8,12,9,7,94,72,52,1026,1022,1017,30,30,30,35,21,52,0.00,2,,68<br />
2008-1-2,29,20,11,15,9,5,100,59,22,1017,1013,1011,30,30,30,24,13,,0.00,3,,50<br />
2008-1-3,31,21,12,13,9,6,82,56,22,1017,1010,1007,30,30,30,37,11,,0.00,3,,302<br />
2008-1-4,16,13,12,11,9,7,88,73,59,1025,1022,1018,30,22,5,24,14,,0.00,5,Rain,128<br />
2008-1-5,21,14,8,14,12,7,100,79,60,1025,1022,1019,30,23,20,29,14,,0.00,1,,60<br />
2008-1-6,22,17,12,15,13,11,100,85,57,1020,1018,1015,30,14,0,27,13,,0.00,5,Fog,216<br />
2008-1-7,29,22,15,18,16,9,100,76,45,1014,1007,1001,30,20,15,50,18,71,0.00,6,Rain,64<br />
2008-1-8,20,17,13,12,9,8,94,66,49,1012,1009,1007,30,27,25,19,11,,0.00,5,,61<br />
2008-1-9,19,17,14,14,13,12,94,80,68,1012,1010,1007,30,20,10,23,11,,0.00,5,,59<br />
2008-1-10,18,14,11,14,8,4,94,64,40,1026,1020,1012,30,25,15,32,19,55,0.00,5,,201<br />
2008-1-11,19,11,4,11,7,2,93,68,49,1026,1022,1017,30,30,30,35,13,,0.00,2,,54<br />
2008-1-12,34,24,14,13,9,1,94,49,13,1016,1011,1007,30,27,25,35,21,55,0.00,1,,18<br />
2008-1-13,24,18,13,15,13,10,94,71,47,1015,1013,1010,30,26,25,34,14,,0.00,3,,57<br />
2008-1-14,27,21,15,15,11,5,94,60,28,1010,1007,1004,30,14,5,34,13,,0.00,5,Rain,351<br />
2008-1-15,21,17,14,14,11,7,100,75,43,1016,1012,1009,30,24,2,32,16,,0.00,5,,81<br />
2008-1-16,23,18,13,16,14,11,94,81,61,1017,1014,1009,30,25,10,37,16,,0.00,4,,65<br />
2008-1-17,32,23,15,16,12,3,94,63,19,1011,1003,998,30,29,20,50,24,60,0.00,3,,80<br />
2008-1-18,17,14,11,12,10,8,94,75,55,1023,1016,1011,30,21,3,21,11,,0.00,6,,89<br />
2008-1-19,21,13,6,11,9,5,94,71,43,1028,1026,1024,30,30,30,37,13,,0.00,1,,58<br />
2008-1-20,21,16,12,15,12,10,88,74,53,1027,1022,1018,30,30,30,45,32,,0.00,3,,62<br />
2008-1-21,24,20,17,17,16,15,88,82,61,1017,1010,1005,30,21,5,35,26,,0.00,6,,69<br />
2008-1-22,26,19,12,18,15,12,100,84,51,1004,998,990,30,15,5,45,18,,0.00,6,Rain,107<br />
2008-1-23,18,14,11,11,10,9,94,76,56,1019,1011,1006,30,22,10,29,14,,0.00,5,Rain,78<br />
2008-1-24,19,16,13,13,12,11,94,78,60,1023,1021,1020,30,26,20,42,14,58,0.00,5,Rain,76<br />
2008-1-25,21,17,14,14,13,12,94,79,60,1023,1021,1020,30,24,15,24,14,,0.00,5,Rain,190<br />
2008-1-26,21,16,11,14,13,10,100,79,56,1023,1022,1020,30,19,2,35,10,,0.00,5,Fog,355<br />
2008-1-27,21,16,10,13,11,8,94,70,46,1021,1020,1018,30,30,30,26,16,,0.00,2,,64<br />
2008-1-28,21,16,10,14,12,10,100,76,53,1017,1013,1009,30,30,30,35,18,,0.00,1,,64<br />
2008-1-29,23,18,14,15,14,11,94,76,57,1018,1016,1011,20,20,20,26,13,,0.00,4,,199<br />
2008-1-30,20,18,16,16,16,14,100,88,73,1024,1022,1018,30,19,3,27,11,,0.00,6,Rain,141<br />
2008-1-31,22,19,16,16,15,15,94,80,64,1023,1020,1016,30,26,15,29,24,,0.00,5,,76<br />
2008-2-1,33,22,12,17,12,7,100,69,22,1025,1015,1010,30,23,15,55,21,77,0.00,3,Fog,358<br />
2008-2-2,18,14,11,10,8,5,88,65,42,1028,1026,1025,30,30,30,32,13,,0.00,6,,48<br />
2008-2-3,21,17,14,14,12,10,88,70,56,1025,1019,1016,,,,29,23,,0.00,2,,75<br />
