
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2010-1-1,30,18,7,12,6,-5,100,50,13,1012,1007,1001,,,,40,13,47,0.00,,,42<br />
2010-1-2,30,21,11,13,9,3,94,55,31,1012,1003,997,10,10,10,52,31,71,0.00,6,Rain,236<br />
2010-1-3,28,19,11,14,11,9,100,65,30,1011,999,991,10,10,10,37,19,35,0.00,5,,27<br />
2010-1-4,24,18,11,13,8,-1,94,65,20,1012,999,991,10,10,10,50,19,69,0.00,2,Rain,227<br />
2010-1-5,19,14,10,12,9,6,88,68,55,1016,1014,1012,10,10,10,32,11,,0.00,4,,94<br />
2010-1-6,27,18,9,13,7,2,100,57,20,1015,1011,1007,10,10,10,47,11,60,0.00,1,,323<br />
2010-1-7,27,20,12,15,10,6,100,55,26,1008,1003,998,10,10,10,39,26,58,0.00,1,,346<br />
2010-1-8,20,15,9,12,3,-7,94,54,18,1019,1009,1001,10,10,8,32,18,,0.00,3,Rain,216<br />
2010-1-9,12,9,8,8,7,5,93,83,62,1019,1018,1018,10,10,10,13,8,,0.00,4,Rain,5<br />
2010-1-10,23,16,9,10,7,5,94,62,33,1000,996,993,10,10,10,48,23,66,0.00,5,Rain,272<br />
2010-1-11,18,12,7,11,8,5,100,79,48,1004,1001,1000,10,10,5,26,10,,0.00,5,Rain,222<br />
2010-1-12,17,13,10,11,9,8,100,82,59,1011,1008,1004,10,10,5,37,23,,0.00,5,Rain,206<br />
2010-1-13,17,13,9,12,11,8,94,82,63,1012,1011,1009,10,10,10,24,11,,0.00,3,,48<br />
2010-1-14,18,14,11,14,12,10,100,90,68,1020,1012,1007,10,9,5,32,21,,0.00,4,,206<br />
2010-1-15,20,16,11,12,10,7,94,74,52,1021,1020,1019,10,10,10,24,11,,0.00,3,,206<br />
2010-1-16,14,12,10,11,9,8,100,85,67,1022,1019,1017,10,10,5,32,21,,0.00,6,Rain,215<br />
2010-1-17,16,13,10,14,12,10,100,95,82,1017,1014,1013,10,7,4,26,19,,0.00,7,Rain,210<br />
2010-1-18,18,16,13,14,13,13,100,89,73,1013,1012,1011,10,10,10,19,10,,0.00,6,,60<br />
2010-1-19,18,16,14,15,13,13,100,90,73,1013,1012,1011,10,10,5,23,14,,0.00,7,,68<br />
2010-1-20,22,18,14,16,15,14,100,90,69,1011,1006,1000,10,9,1,21,13,,0.00,5,,56<br />
2010-1-21,22,18,15,17,16,15,100,92,73,1000,997,995,10,8,1,24,13,,0.00,5,Fog-Rain,61<br />
2010-1-22,17,14,12,16,15,12,100,99,94,1008,1002,997,10,5,1,37,19,,0.00,6,Rain,218<br />
2010-1-23,15,13,12,13,12,12,100,95,82,1010,1008,1007,10,7,3,32,26,,0.00,6,Rain,210<br />
2010-1-24,17,14,12,15,12,10,100,92,77,1014,1006,1002,10,8,2,42,11,,0.00,6,,201<br />
2010-1-25,19,16,12,12,10,7,94,75,46,1018,1015,1014,10,10,10,35,13,,0.00,5,,51<br />
2010-1-26,19,16,13,15,13,11,100,87,73,1021,1020,1018,10,10,5,29,16,,0.00,6,,57<br />
2010-1-27,20,18,15,17,15,15,100,87,73,1020,1017,1015,10,10,10,27,21,,0.00,5,,61<br />
2010-1-28,22,18,14,16,14,13,100,88,68,1020,1017,1016,10,9,2,21,13,,0.00,4,,182<br />
2010-1-29,20,18,15,16,15,15,100,93,73,1021,1019,1016,10,9,3,37,11,,0.00,6,,82<br />
