
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,20,17,13,12,9,6,72,56,43,1020,1016,1013,31,17,13,29,19,,0.00,6,,14<br />
2013-1-2,23,17,11,16,12,6,93,70,53,1017,1015,1012,31,17,3,27,10,,0.00,1,,349<br />
2013-1-3,22,19,16,16,13,11,89,71,51,1021,1017,1014,31,15,3,27,8,,0.00,5,Rain,21<br />
2013-1-4,22,18,14,12,10,8,88,59,38,1023,1020,1017,31,16,3,27,11,,0.00,0,,11<br />
2013-1-5,23,18,13,13,11,6,87,64,38,1024,1021,1017,31,17,3,24,10,,0.00,0,,20<br />
2013-1-6,24,18,13,14,12,10,88,65,41,1021,1017,1014,31,17,3,27,13,,0.00,2,,21<br />
2013-1-7,27,19,12,12,6,-1,87,49,14,1016,1013,1011,31,16,3,23,11,,0.00,4,,206<br />
2013-1-8,21,17,12,11,7,4,87,54,28,1020,1017,1014,31,15,3,19,8,,0.00,0,,32<br />
2013-1-9,24,18,12,13,11,8,77,56,38,1021,1018,1016,31,18,3,27,13,,0.00,2,,6<br />
2013-1-10,27,18,9,16,8,-1,82,53,18,1020,1017,1015,31,17,3,16,8,,0.00,3,,314<br />
2013-1-11,25,19,13,15,10,-2,77,58,17,1020,1017,1014,31,17,3,23,10,,0.00,5,,11<br />
2013-1-12,21,14,9,8,4,2,81,48,28,1022,1019,1016,31,18,3,24,10,,0.00,2,,37<br />
2013-1-13,21,16,10,9,6,3,76,51,31,1020,1017,1015,31,16,3,21,10,,0.00,4,,10<br />
2013-1-14,21,14,9,9,7,4,87,57,34,1022,1020,1016,31,16,3,24,11,,0.00,4,,7<br />
2013-1-15,18,14,12,11,6,2,88,55,30,1024,1021,1019,31,16,3,39,23,,0.00,4,,11<br />
2013-1-16,20,17,14,12,8,5,82,56,33,1021,1018,1015,31,16,3,40,23,,0.00,5,,33<br />
2013-1-17,21,18,15,13,12,11,77,66,54,1022,1019,1016,31,16,3,35,18,,0.00,5,,11<br />
2013-1-18,25,20,15,14,11,8,82,57,38,1022,1019,1017,31,16,3,26,14,,0.00,3,,10<br />
2013-1-19,26,19,12,12,10,7,87,55,29,1023,1020,1017,31,17,3,27,8,,0.00,0,,342<br />
2013-1-20,26,19,13,12,9,7,82,50,25,1020,1017,1014,31,16,3,24,10,,0.00,1,,338<br />
2013-1-21,27,19,11,11,8,4,82,51,19,1021,1016,1014,31,16,3,26,8,,0.00,0,,340<br />
2013-1-22,27,19,12,11,7,2,81,50,16,1022,1017,1015,31,17,3,32,10,,0.00,2,,354<br />
2013-1-23,28,21,14,14,11,7,88,53,20,1024,1020,1017,31,16,3,26,8,,0.00,5,,323<br />
2013-1-24,27,19,12,16,11,7,87,55,30,1023,1020,1017,31,16,3,29,8,,0.00,3,,323<br />
2013-1-25,30,20,11,16,11,6,76,50,24,1020,1017,1014,31,17,3,19,6,,0.00,4,,332<br />
2013-1-26,30,24,18,17,13,9,83,52,28,1021,1016,1014,31,16,3,19,6,,0.00,5,,313<br />
2013-1-27,30,23,17,17,13,10,88,55,25,1022,1017,1015,31,17,3,27,8,,0.00,1,,169<br />
2013-1-28,26,19,13,14,11,9,82,57,32,1024,1020,1018,31,16,3,19,11,,0.00,5,,234<br />
2013-1-29,22,17,13,11,8,6,87,60,33,1025,1022,1019,31,16,3,34,11,,0.00,4,,19<br />
2013-1-30,22,18,14,10,7,2,63,43,25,1023,1019,1017,31,16,3,37,21,,0.00,5,,21<br />
2013-1-31,22,19,16,16,10,8,73,53,36,1022,1017,1016,31,16,3,29,16,,0.00,7,,29<br />
2013-2-1,24,20,16,12,8,5,72,47,21,1023,1020,1017,26,15,3,24,14,,0.00,6,,21<br />
2013-2-2,26,21,16,12,8,4,72,42,24,1022,1019,1016,31,16,3,29,13,,0.00,6,,360<br />
2013-2-3,30,22,14,11,7,3,77,38,13,1020,1016,1014,31,16,3,23,8,,0.00,4,,331<br />
2013-2-4,31,21,12,13,6,2,58,38,15,1020,1015,1013,31,16,3,23,6,,0.00,3,,313<br />
2013-2-5,26,20,14,13,10,7,77,53,26,1020,1016,1014,31,16,3,23,6,,0.00,4,,336<br />
2013-2-6,29,21,13,14,7,-2,73,41,12,1018,1016,1014,31,18,3,19,8,,0.00,1,,229<br />
2013-2-7,25,19,14,15,13,8,94,67,43,1020,1016,1014,31,16,3,27,10,,0.00,1,,299<br />
2013-2-8,29,21,12,13,10,5,94,56,20,1019,1015,1012,31,17,3,23,11,,0.00,0,,194<br />
2013-2-9,24,18,11,12,10,6,88,63,39,1020,1016,1014,31,17,3,29,13,,0.00,0,,348<br />
2013-2-10,21,18,15,12,9,8,77,56,39,1023,1017,1015,31,17,3,19,8,,0.00,6,,336<br />
2013-2-11,23,18,13,9,7,5,67,48,26,1025,1020,1018,31,16,3,19,8,,0.00,3,,274<br />
2013-2-12,23,18,13,9,7,6,72,51,32,1024,1021,1018,31,16,3,27,13,,0.00,3,,10<br />
2013-2-13,22,17,12,11,7,2,76,55,36,1022,1019,1017,31,16,3,24,11,,0.00,1,,10<br />
2013-2-14,24,18,13,17,8,3,83,51,26,1020,1017,1015,31,17,3,29,11,,0.00,1,,10<br />
2013-2-15,24,19,15,12,8,4,72,47,29,1021,1017,1015,31,16,3,29,11,,0.00,6,,11<br />
2013-2-16,26,20,14,13,10,7,77,52,24,1020,1016,1013,31,16,3,21,10,,0.00,2,,359<br />
2013-2-17,30,21,13,15,9,3,76,49,22,1020,1016,1013,31,18,3,19,6,,0.00,2,,271<br />
2013-2-18,31,22,13,12,2,-11,62,29,6,1019,1015,1012,31,17,3,19,8,,0.00,1,,241<br />
2013-2-19,31,24,17,12,3,-12,82,37,4,1019,1014,1012,31,15,3,19,11,,0.00,6,,196<br />
2013-2-20,25,19,12,12,7,5,82,49,26,1018,1014,1010,31,17,3,24,10,,0.00,4,,239<br />
2013-2-21,22,16,11,11,8,4,81,58,39,1019,1016,1013,31,16,3,26,10,,0.00,5,,317<br />
2013-2-22,22,16,10,11,8,4,87,57,41,1021,1017,1014,31,16,3,145,13,,0.00,6,,11<br />
2013-2-23,24,18,12,16,10,7,81,59,37,1019,1015,1013,31,15,3,26,11,,0.00,4,,355<br />
2013-2-24,28,23,17,13,5,-6,87,47,12,1020,1015,1012,31,18,3,34,13,,0.00,6,,348<br />
2013-2-25,22,18,14,12,4,-1,69,39,21,1020,1016,1014,31,17,3,34,19,,0.00,6,,19<br />
2013-2-26,26,18,11,12,5,0,79,45,22,1020,1015,1012,31,16,3,26,8,,0.00,5,,341<br />
2013-2-27,26,20,13,12,6,2,80,41,24,1020,1017,1014,31,17,3,27,10,,0.00,2,,10<br />
