
AST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,21,16,11,11,8,1,94,64,22,1022,1021,1020,11,6,3,14,6,,0.00,0,,350<br />
2013-1-2,22,16,11,12,9,6,88,66,34,1023,1021,1019,10,6,3,19,5,,0.00,,,38<br />
2013-1-3,18,15,12,10,3,-4,77,48,12,1024,1022,1021,10,8,6,29,21,,0.00,1,,336<br />
2013-1-4,19,12,6,4,1,-4,81,50,11,1024,1021,1019,10,9,7,21,11,,0.00,0,,295<br />
2013-1-5,17,11,6,10,6,2,81,64,43,1018,1015,1013,10,8,6,13,5,,0.00,,,136<br />
2013-1-6,21,14,9,9,6,1,87,60,20,1015,1012,1011,10,7,5,16,5,,0.00,0,,322<br />
2013-1-7,22,14,7,13,8,5,88,67,25,1015,1012,1010,10,6,2,14,6,,0.00,1,,161<br />
2013-1-8,18,14,12,8,5,2,72,49,25,1019,1017,1015,10,2,1,19,8,,0.00,0,,354<br />
2013-1-9,22,17,12,11,9,6,88,63,26,1016,1014,1011,7,4,1,39,11,,0.00,0,,158<br />
2013-1-10,16,12,9,8,-1,-11,87,45,11,1023,1017,1011,8,5,2,39,19,,0.00,0,,336<br />
2013-1-11,13,9,6,-1,-6,-9,61,33,11,1030,1028,1024,7,5,3,26,18,,0.00,0,,341<br />
2013-1-12,13,9,5,-2,-5,-10,61,38,11,1032,1029,1028,31,7,5,29,18,,0.00,0,,340<br />
2013-1-13,14,8,2,-1,-4,-6,65,43,15,1028,1025,1023,10,9,8,26,11,,0.00,0,,312<br />
2013-1-14,15,10,5,2,-2,-6,66,43,15,1026,1024,1023,18,12,10,32,16,,0.00,,,330<br />
2013-1-15,16,12,8,-2,-3,-6,50,35,12,1027,1024,1023,10,8,6,40,26,,0.00,0,,328<br />
2013-1-16,17,12,6,0,-4,-9,61,35,8,1027,1025,1024,18,12,10,27,19,,0.00,,,333<br />
2013-1-17,17,9,1,1,-3,-8,70,43,14,1028,1026,1024,10,9,8,13,5,,0.00,0,,206<br />
2013-1-18,17,11,5,9,4,1,81,61,36,1025,1022,1020,10,9,7,19,5,,0.00,,,138<br />
2013-1-19,21,14,8,9,7,2,94,61,23,1022,1020,1019,10,4,0,32,11,,0.00,2,Fog,137<br />
2013-1-20,20,16,12,12,9,6,94,68,40,1020,1018,1016,10,7,4,35,11,,0.00,5,Rain,135<br />
2013-1-21,20,16,11,12,11,10,94,77,50,1023,1021,1019,7,4,0,14,8,,0.00,0,Fog,350<br />
2013-1-22,21,15,9,11,6,2,95,60,18,1025,1023,1021,10,4,1,21,8,,0.00,0,,331<br />
2013-1-23,21,13,7,11,6,4,82,58,31,1023,1021,1018,23,12,10,23,10,,0.00,4,,155<br />
2013-1-24,24,18,13,11,8,7,88,56,25,1019,1017,1016,8,7,4,24,11,,0.00,0,,174<br />
2013-1-25,21,14,9,16,12,7,88,75,52,1020,1017,1015,7,5,3,23,6,,0.00,1,,137<br />
2013-1-26,22,19,17,16,14,10,83,72,59,1020,1018,1016,8,5,3,14,8,,0.00,6,,99<br />
2013-1-27,22,17,12,17,16,11,94,85,71,1020,1018,1017,8,3,0,16,6,,0.00,7,Fog,121<br />
