
KGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-2-2,8,4,0,4,1,-3,93,83,43,1019,1009,1003,19,4,0,26,10,29,0.00,8,Fog-Rain,166<br />
2013-2-3,4,2,0,3,1,-1,100,92,84,1023,1017,1012,10,4,0,26,10,,6.10,7,Fog-Rain,270<br />
2013-2-4,2,1,-1,1,0,-1,100,96,87,1025,1021,1016,10,4,0,11,6,,1.02,8,Fog-Rain-Snow,284<br />
2013-2-5,1,-1,-2,0,-1,-2,100,95,81,1033,1028,1025,10,5,1,14,6,,4.06,8,Rain-Snow,280<br />
2013-2-6,2,-2,-6,-2,-5,-10,100,88,45,1040,1033,1030,19,6,0,21,11,,6.10,6,Fog-Snow,112<br />
2013-2-7,4,0,-4,-4,-7,-12,86,64,18,1035,1028,1024,19,9,2,26,11,,0.00,,,99<br />
2013-2-8,2,-2,-6,-4,-7,-9,93,82,31,1029,1024,1022,19,5,1,14,8,,0.00,8,Fog-Snow,273<br />
2013-2-9,-1,-3,-6,-4,-7,-10,100,80,64,1035,1029,1027,10,8,0,18,6,,0.00,8,Fog,16<br />
2013-2-10,-3,-4,-6,-7,-9,-11,80,74,65,1041,1034,1031,10,10,3,18,8,,0.00,8,Snow,320<br />
2013-2-11,-1,-6,-11,-7,-10,-14,93,73,55,1041,1034,1032,10,7,2,14,6,,0.00,3,,327<br />
2013-2-12,0,-7,-14,-4,-9,-15,93,80,50,1039,1029,1027,10,3,0,14,3,,0.00,1,Fog,304<br />
2013-2-13,0,-5,-10,-5,-8,-11,93,79,47,1033,1026,1024,10,4,0,14,5,,0.00,1,Fog,254<br />
2013-2-14,1,-3,-7,-4,-7,-9,93,77,55,1031,1026,1024,10,4,0,14,3,,0.00,1,Fog,221<br />
2013-2-15,0,-3,-7,-6,-8,-12,93,75,44,1036,1029,1026,19,4,0,21,5,,0.00,1,Fog-Rain,245<br />
2013-2-16,-2,-7,-11,-8,-11,-15,93,73,52,1037,1028,1024,10,6,0,40,6,,0.00,0,Fog,28<br />
2013-2-17,0,-6,-11,-9,-14,-17,85,59,37,1031,1019,1015,19,8,6,21,8,,0.00,0,,33<br />
2013-2-18,-1,-5,-9,-4,-10,-15,86,68,47,1023,1016,1013,19,5,1,29,6,,0.00,2,Fog,164<br />
2013-2-19,8,1,-6,-3,-7,-9,86,59,29,1023,1019,1018,19,4,1,14,5,,0.00,,,136<br />
2013-2-20,5,1,-2,0,-3,-5,81,69,53,1026,1021,1019,10,5,1,18,6,,0.00,6,,237<br />
2013-2-21,7,2,-2,0,-2,-4,93,76,43,1024,1017,1013,19,5,1,14,6,,0.00,8,,167<br />
2013-2-22,3,0,-2,2,-1,-2,100,91,72,1029,1023,1019,10,5,0,14,5,,3.05,8,Fog-Rain-Snow,289<br />
2013-2-23,1,0,-1,0,-1,-2,100,94,81,1028,1022,1019,10,3,0,18,6,,6.10,8,Fog-Snow,276<br />
2013-2-24,4,1,-2,1,-1,-3,100,92,70,1029,1023,1020,10,4,0,11,3,,6.10,8,Fog-Rain-Snow,58<br />
2013-2-25,4,2,-1,2,-1,-1,100,89,70,1031,1026,1025,10,5,0,14,5,,1.02,8,Fog-Rain,270<br />
2013-2-26,2,1,-1,-1,-1,-2,93,87,68,1029,1024,1023,10,8,2,14,6,,0.51,8,Rain-Snow,279<br />
2013-2-27,2,0,-1,0,-1,-2,100,91,75,1029,1020,1016,10,4,0,21,6,,3.05,8,Fog-Rain-Snow,272<br />
2013-2-28,6,2,-2,-1,-3,-10,100,72,25,1026,1021,1018,19,8,2,21,10,,3.05,8,Snow,110<br />
2013-3-1,13,6,-1,0,-3,-6,86,52,20,1025,1020,1018,19,7,3,26,13,,0.00,,,111<br />
2013-3-2,18,11,4,4,-1,-3,66,49,15,1025,1018,1013,19,13,5,21,14,,0.00,8,,94<br />
2013-3-3,16,11,6,7,3,-2,100,68,21,1022,1016,1010,19,9,5,35,13,55,3.05,8,Rain,304<br />
2013-3-4,14,9,4,5,3,-1,96,70,36,1026,1022,1020,19,9,3,26,8,,7.11,8,Rain,103<br />
2013-3-5,21,11,2,4,1,-2,76,49,15,1025,1016,1009,19,15,7,26,14,,0.00,,,78<br />
2013-3-6,26,18,9,8,1,-5,76,39,9,1013,1011,1007,19,19,19,29,11,,0.00,8,,99<br />
2013-3-7,15,6,-4,7,3,-5,93,85,39,1035,1020,1011,10,8,1,35,14,43,7.11,8,Rain-Snow,282<br />
2013-3-8,-1,-4,-7,-5,-7,-9,93,81,54,1041,1028,1019,19,9,1,18,8,,7.11,8,Snow,227<br />
2013-3-9,0,-2,-5,-2,-4,-6,100,87,68,1031,1025,1018,10,6,0,18,6,,2.03,8,Fog-Rain-Snow,248<br />
2013-3-10,7,1,-4,1,-3,-9,93,80,41,1031,1021,1015,19,5,0,18,6,35,0.51,7,Fog,347<br />
2013-3-11,17,8,0,3,-2,-8,93,58,17,1021,1014,1011,19,7,2,18,6,,0.00,8,,95<br />
2013-3-12,14,11,7,5,2,-2,76,59,32,1017,1013,1011,19,10,6,29,11,,0.00,7,,285<br />
2013-3-13,14,9,5,7,5,3,93,75,54,1019,1015,1011,19,8,2,21,8,,0.00,8,Rain,230<br />
2013-3-14,20,12,4,8,3,-5,93,61,14,1021,1017,1014,19,6,1,18,8,,0.51,5,Fog-Rain,81<br />
2013-3-15,22,13,4,7,2,-7,87,52,8,1022,1017,1014,19,9,6,35,11,47,0.00,5,,132<br />
2013-3-16,10,8,6,7,6,5,93,88,75,1027,1024,1022,10,9,3,26,13,,4.06,8,Rain,262<br />
2013-3-17,9,7,5,6,5,3,100,89,67,1026,1019,1016,10,8,0,18,6,,0.76,8,Fog,239<br />
2013-3-18,11,6,1,5,3,-1,100,87,56,1019,1012,1009,19,6,0,18,8,,0.00,8,Fog,123<br />
2013-3-19,18,11,4,5,2,-1,93,57,20,1017,1013,1013,19,7,3,14,8,,0.00,,,107<br />
2013-3-20,21,12,3,3,-1,-9,87,43,13,1015,1012,1010,19,7,2,14,8,,0.00,0,,93<br />
2013-3-21,14,9,4,7,3,-3,82,60,33,1020,1015,1009,19,10,3,40,11,,0.00,8,,211<br />
2013-3-22,14,9,5,7,6,3,93,77,38,1021,1016,1013,19,10,4,35,11,,3.05,7,Rain,310<br />
2013-3-23,15,10,6,7,4,3,93,70,45,1017,1015,1013,10,9,6,14,5,,0.00,8,,262<br />
2013-3-24,20,12,4,6,4,2,93,61,30,1019,1010,1006,19,7,3,35,11,43,0.00,8,,176<br />
2013-3-25,21,14,7,6,4,2,76,53,20,1017,1014,1012,19,9,6,21,10,,0.00,8,,183<br />
2013-3-26,21,14,9,10,6,1,88,62,30,1022,1016,1012,19,9,5,50,18,64,9.91,8,Rain-Thunderstorm,223<br />
2013-3-27,17,12,7,7,4,2,91,64,37,1024,1021,1019,19,11,10,18,8,,9.91,8,Rain,307<br />
2013-3-28,20,13,6,7,5,1,87,60,24,1021,1014,1012,19,10,5,18,8,32,0.00,8,,73<br />
2013-3-29,24,15,6,6,3,-2,82,47,13,1015,1012,1010,19,7,3,18,8,,0.00,,,171<br />
2013-3-30,24,17,9,4,1,-2,62,36,11,1017,1015,1013,19,9,3,14,8,,0.00,,,187<br />
2013-3-31,17,14,11,9,4,2,87,55,36,1022,1014,1012,19,11,7,29,10,,1.02,8,Rain,108<br />
2013-4-1,9,7,2,7,4,1,92,88,79,1033,1028,1025,10,10,10,6,6,,12.95,8,Rain-Snow,-1<br />
2013-4-2,7,2,1,2,1,-1,93,76,49,1033,1033,1032,10,10,10,3,2,,11.94,8,Rain,-1<br />
2013-4-3,12,7,4,2,1,1,73,56,38,1032,1030,1028,19,19,19,11,2,,0.00,8,,-1<br />
2013-4-4,16,7,2,4,2,0,77,53,23,1029,1024,1018,19,19,19,11,5,,0.00,,,-1<br />
2013-4-5,17,9,4,4,4,2,78,55,33,1019,1018,1016,19,19,19,11,5,,0.00,,,-1<br />
2013-4-6,18,11,7,6,3,-2,76,48,16,1020,1018,1016,19,14,10,6,5,,0.00,,,-1<br />
2013-4-7,18,10,6,6,2,-3,69,45,14,1019,1017,1014,19,19,19,11,3,,0.00,,,-1<br />
2013-4-8,19,12,8,3,2,1,59,38,18,1019,1017,1016,19,19,19,6,3,,0.00,,,-1<br />
2013-4-9,22,13,7,5,3,1,67,38,18,1019,1016,1014,19,19,19,6,5,,0.00,,,-1<br />
2013-4-10,24,15,8,4,2,-3,63,31,8,1016,1014,1011,19,19,19,11,5,,0.00,,,-1<br />
2013-4-11,27,19,12,4,-1,-3,39,19,6,1014,1012,1009,19,19,19,6,5,,0.00,,,-1<br />
2013-4-12,28,20,13,2,-1,-6,26,15,5,1012,1010,1009,19,19,19,11,8,,0.00,,,-1<br />
2013-4-13,24,19,14,6,2,-1,20,17,14,1015,1014,1013,19,19,19,11,8,,0.00,8,Thunderstorm,-1<br />
2013-4-14,23,18,14,9,8,6,46,36,23,1018,1016,1011,19,19,19,6,3,,0.00,8,,-1<br />
2013-4-15,16,14,12,11,9,8,91,63,50,1015,1013,1011,10,10,10,6,5,,11.94,8,Rain,-1<br />
2013-4-16,11,9,7,8,7,5,88,78,58,1022,1020,1018,10,10,10,6,5,,14.99,8,Rain,-1<br />
2013-4-17,8,6,4,5,3,2,76,72,61,1019,1017,1016,10,10,10,6,5,,2.03,8,,-1<br />
2013-4-18,9,5,2,2,2,1,95,68,43,1022,1020,1018,19,19,19,6,6,,7.87,8,Rain,-1<br />
2013-4-19,13,7,2,3,2,1,91,63,33,1028,1025,1021,19,19,19,11,6,,5.08,8,Rain,-1<br />
2013-4-20,17,8,2,3,2,1,77,51,24,1021,1018,1015,19,19,19,6,5,,0.00,,,-1<br />
2013-4-21,22,11,4,4,2,1,74,43,16,1019,1015,1009,19,19,19,6,3,,0.00,,,-1<br />
2013-4-22,28,17,7,5,3,0,70,37,8,1010,1005,1001,19,19,19,6,5,,0.00,,,-1<br />
2013-4-23,22,18,14,11,8,4,45,35,25,1011,1008,1003,10,10,10,26,10,,0.00,,,-1<br />
2013-4-24,18,15,12,11,9,8,86,63,46,1020,1016,1012,10,10,10,6,5,,4.06,8,Rain,-1<br />
2013-4-25,14,12,9,12,10,9,91,76,62,1018,1017,1016,19,14,10,6,3,,3.05,8,Rain,-1<br />
2013-4-26,19,12,6,10,8,7,89,64,45,1017,1015,1011,19,19,19,6,3,,3.05,8,,-1<br />
2013-4-27,18,12,9,9,7,5,82,54,36,1023,1021,1016,19,19,19,11,8,,6.10,8,Rain,-1<br />
2013-4-28,12,9,7,7,6,5,79,71,61,1028,1023,1017,10,10,10,3,3,,3.05,8,Rain,-1<br />
2013-4-29,16,10,7,6,3,1,91,56,28,1029,1026,1024,19,19,19,6,2,,3.05,8,,-1<br />
2013-4-30,18,12,7,5,4,3,65,47,27,1025,1023,1022,19,19,19,6,5,,0.00,,,-1<br />
2013-5-1,19,16,11,6,4,2,48,36,27,1026,1025,1025,19,14,10,6,6,,0.00,8,,-1<br />
2013-5-2,22,13,8,8,7,5,75,51,28,1027,1022,1015,19,19,19,11,3,,0.00,,,-1<br />
2013-5-3,21,16,12,7,6,6,45,37,27,1016,1013,1012,19,19,19,11,6,,0.00,8,,-1<br />
2013-5-4,16,12,7,9,7,4,87,54,41,1025,1022,1017,19,19,19,18,10,,7.11,8,Rain,-1<br />
2013-5-5,20,11,6,7,5,3,81,53,22,1023,1021,1019,19,19,19,6,5,,0.00,,,-1<br />
2013-5-6,22,14,8,6,3,-2,70,39,11,1024,1021,1018,19,19,19,6,3,,0.00,,,-1<br />
2013-5-7,22,13,7,6,5,4,78,42,24,1019,1014,1010,19,19,19,11,6,,0.00,,,-1<br />
2013-5-8,26,19,14,11,8,6,56,40,16,1012,1010,1009,19,19,19,6,6,,0.00,,,-1<br />
2013-5-9,26,19,13,13,8,5,68,42,22,1015,1012,1010,19,16,10,11,5,,2.03,8,Rain-Thunderstorm,-1<br />
2013-5-10,20,13,9,10,7,5,62,41,30,1020,1017,1016,19,19,19,6,5,,2.03,8,,-1<br />
2013-5-11,19,14,11,8,7,6,67,48,32,1019,1017,1015,19,19,19,11,5,,0.00,8,,-1<br />
2013-5-12,23,14,9,8,7,6,70,43,27,1015,1012,1009,19,19,19,6,6,,0.00,,,-1<br />
2013-5-13,22,18,14,9,7,6,56,37,24,1014,1014,1013,19,16,10,14,6,,0.00,8,,-1<br />
2013-5-14,23,17,12,8,8,7,63,43,25,1016,1015,1013,19,19,19,6,5,,1.02,8,,-1<br />
2013-5-15,25,16,9,10,7,4,83,46,16,1016,1014,1011,19,19,19,6,3,,0.00,,,-1<br />
2013-5-16,24,19,13,8,8,8,59,38,25,1040,1019,1010,19,19,19,6,3,,0.00,,,-1<br />
2013-5-17,28,19,14,11,8,7,52,35,17,1014,1011,1009,19,19,19,6,5,,0.00,,,-1<br />
2013-5-18,29,21,13,7,6,4,43,26,12,1010,1006,1001,19,19,19,6,6,,0.00,,,-1<br />
2013-5-19,23,18,16,16,12,8,76,46,33,1004,1002,1000,19,19,19,35,13,,4.06,8,Rain-Thunderstorm,-1<br />
2013-5-20,22,18,14,13,11,8,69,51,31,1009,1008,1005,19,19,19,11,6,,4.06,8,,-1<br />
2013-5-21,16,14,8,14,9,5,96,85,77,1024,1017,1009,10,6,0,148,26,,23.11,8,Rain,-1<br />
2013-5-22,21,12,6,5,4,3,27,25,23,1020,1018,1016,19,19,19,6,6,,0.00,,,-1<br />
2013-5-23,23,16,9,8,6,3,74,43,16,1019,1016,1014,19,19,19,6,5,,0.00,,,-1<br />
2013-5-24,19,15,13,11,10,9,64,57,41,1019,1015,1014,19,16,10,11,6,,3.05,8,Rain,-1<br />
2013-5-25,19,16,12,12,11,8,86,59,39,1014,1013,1013,19,19,19,11,5,,3.05,8,,-1<br />
2013-5-26,18,15,13,11,7,4,73,49,30,1018,1017,1016,19,16,10,14,6,,0.51,8,Rain,-1<br />
2013-5-27,22,14,9,8,7,3,76,45,18,1021,1019,1017,19,19,19,6,3,,0.00,,,-1<br />
2013-5-28,26,17,11,5,4,1,51,30,11,1021,1019,1016,19,19,19,6,5,,0.00,,,-1<br />
2013-5-29,28,19,13,7,6,5,49,30,14,1018,1016,1013,19,19,19,6,3,,0.00,,,-1<br />
2013-5-30,29,20,13,8,6,3,53,29,11,1015,1012,1007,19,19,19,6,3,,0.00,,,-1<br />
2013-5-31,29,20,14,10,9,8,48,32,16,1010,1008,1005,19,19,19,6,5,,0.00,,,-1<br />
2013-6-1,31,24,17,10,8,6,34,25,15,1007,1004,1001,19,19,19,11,6,,0.00,8,,-1<br />
2013-6-2,28,23,19,15,11,8,70,40,23,1007,1004,1002,19,14,3,21,10,,5.08,8,Rain-Thunderstorm,-1<br />
2013-6-3,24,18,16,16,12,11,97,57,32,1010,1006,1004,10,10,10,26,8,,7.87,8,Rain-Thunderstorm,-1<br />
2013-6-4,29,23,17,13,10,8,46,36,17,1006,1005,1002,19,19,19,11,6,,7.87,8,,-1<br />
2013-6-5,25,19,13,11,11,10,53,39,29,1012,1010,1009,19,19,19,21,10,,5.08,8,,-1<br />
2013-6-6,21,17,14,14,12,9,66,55,47,1017,1015,1013,19,19,19,6,6,,5.08,8,Rain-Thunderstorm,-1<br />
2013-6-7,27,13,11,11,9,7,85,55,19,1018,1015,1011,19,19,19,145,29,,0.00,,,-1<br />
2013-6-8,32,21,13,13,9,3,73,41,9,1012,1009,1005,19,19,19,3,2,,0.00,,,-1<br />
2013-6-9,36,26,15,13,7,3,52,28,7,1006,1002,997,19,19,19,14,8,,0.00,,,-1<br />
2013-6-10,31,26,22,11,9,7,33,23,14,1005,1004,1001,19,19,19,14,8,,0.00,,,-1<br />
2013-6-11,28,22,18,11,9,8,38,28,20,1009,1008,1006,19,19,19,6,6,,0.00,,,-1<br />
2013-6-12,28,22,16,12,12,11,61,40,26,1008,1006,1003,19,16,10,11,6,,2.03,,,-1<br />
2013-6-13,26,19,16,13,9,5,75,45,16,1008,1007,1005,19,16,10,11,6,,2.03,8,Rain,-1<br />
2013-6-14,26,17,14,12,9,3,74,45,14,1010,1009,1007,19,19,19,6,3,,0.00,8,,-1<br />
2013-6-15,28,20,14,8,3,-2,40,21,7,1014,1011,1007,19,19,19,6,5,,0.00,,,-1<br />
2013-6-16,27,21,16,5,4,3,31,21,14,1009,1007,1004,19,16,10,14,8,,0.00,8,,-1<br />
2013-6-17,17,14,12,13,10,6,93,73,41,1017,1014,1012,19,11,3,11,5,,7.11,8,Rain,-1<br />
2013-6-18,19,12,7,4,2,0,70,39,16,1017,1015,1012,19,19,19,6,5,,4.06,,,-1<br />
2013-6-19,25,16,9,6,4,2,69,38,15,1013,1010,1008,19,19,19,6,3,,0.00,,,-1<br />
2013-6-20,30,19,13,8,7,6,54,32,12,1011,1009,1006,19,19,19,6,3,,0.00,,,-1<br />
2013-6-21,32,20,13,8,7,6,63,29,11,1009,1007,1004,19,19,19,6,6,,0.00,,,-1<br />
2013-6-22,32,22,15,11,8,6,67,31,11,1009,1006,1005,19,19,19,3,2,,0.00,,,-1<br />
2013-6-23,34,23,16,10,6,-1,52,24,5,1009,1007,1005,19,19,19,6,5,,0.00,,,-1<br />
2013-6-24,35,26,18,8,6,-1,33,18,4,1008,1006,1003,19,19,19,11,6,,0.00,,,-1<br />
2013-6-25,34,27,22,9,7,4,19,16,11,1005,1003,1000,19,19,19,11,8,,0.00,,,-1<br />
2013-6-26,29,25,21,14,11,8,54,36,18,1007,1005,1003,19,16,10,14,8,,2.03,8,Rain,-1<br />
2013-6-27,22,21,20,14,13,11,57,49,36,1004,1004,1002,10,10,10,11,5,,2.03,8,,-1<br />
2013-6-28,25,21,16,17,12,9,85,51,26,1006,1004,1003,19,14,3,26,10,,2.03,8,Rain,-1<br />
2013-6-29,27,21,15,13,11,9,60,41,22,1007,1005,1003,19,19,19,26,5,,0.25,8,Thunderstorm,-1<br />
2013-6-30,28,22,16,11,9,6,49,35,15,1007,1005,1003,19,16,10,21,6,,0.00,8,,-1<br />
2013-7-1,29,21,15,11,9,7,57,34,15,1008,1006,1001,19,19,19,3,2,,0.00,,,-1<br />
2013-7-2,33,26,19,7,6,5,32,17,9,1002,998,995,19,19,19,3,3,,0.00,,,-1<br />
2013-7-3,35,28,20,9,7,4,34,22,8,1005,1001,997,19,19,19,26,10,,0.00,,,-1<br />
2013-7-4,23,20,16,10,7,6,52,32,20,1009,1008,1007,19,19,19,6,3,,0.00,8,,-1<br />
2013-7-5,26,20,16,11,8,6,48,32,17,1010,1009,1007,19,16,10,11,3,,0.00,8,,-1<br />
2013-7-6,26,21,17,11,7,4,37,26,17,1012,1011,1010,19,19,19,6,3,,0.00,8,,-1<br />
2013-7-7,26,20,16,9,8,7,54,32,21,1013,1012,1011,19,16,10,3,3,,0.00,8,,-1<br />
2013-7-8,29,22,16,9,6,3,41,24,10,1013,1010,1007,19,19,19,6,6,,0.51,,,-1<br />
2013-7-9,31,23,16,7,3,-2,42,20,5,1009,1006,1001,19,19,19,6,5,,0.51,,,-1<br />
2013-7-10,29,23,18,8,6,3,25,20,11,1005,1004,1001,19,16,10,6,5,,0.00,8,,-1<br />
2013-7-11,32,25,19,11,8,7,35,21,13,1006,1005,1004,19,19,19,6,5,,0.00,,,-1<br />
2013-7-12,34,25,17,9,7,3,45,24,8,1008,1006,1003,19,19,19,6,3,,0.00,,,-1<br />
2013-7-13,36,28,21,8,5,-1,28,15,4,1004,1002,999,19,19,19,13,5,,0.00,8,,-1<br />
2013-7-14,31,24,18,13,9,5,38,25,11,1007,1004,1003,19,19,19,6,5,,3.05,8,Thunderstorm,-1<br />
2013-7-15,31,24,17,14,11,7,79,38,15,1012,1008,1007,19,19,19,11,5,,3.05,8,,-1<br />
2013-7-16,32,24,17,11,9,7,55,30,13,1011,1008,1004,19,19,19,6,5,,0.00,8,,-1<br />
2013-7-17,31,24,18,10,9,8,41,27,15,1007,1006,1005,19,19,19,6,3,,0.00,,,-1<br />
2013-7-18,28,21,18,9,7,4,45,25,17,1008,1006,1005,19,19,19,6,6,,0.00,8,,-1<br />
2013-7-19,32,24,19,7,4,2,32,17,7,1006,1004,1001,19,19,19,11,6,,0.00,,,-1<br />
2013-7-20,34,27,21,7,7,6,27,17,10,1004,1000,995,19,19,19,6,5,,2.03,,,-1<br />
2013-7-21,24,22,21,14,12,8,56,44,27,1002,1000,998,19,19,19,18,13,,6.10,8,,-1<br />
2013-7-22,31,23,18,13,8,5,60,30,11,1003,1003,1002,19,19,19,6,5,,6.10,8,,-1<br />
2013-7-23,32,23,18,11,8,3,47,26,9,1007,1006,1005,19,19,19,11,5,,2.03,,,-1<br />
2013-7-24,31,23,17,11,8,5,50,28,11,1010,1008,1005,19,19,19,6,6,,2.03,8,Thunderstorm,-1<br />
2013-7-25,31,23,17,11,9,7,50,27,13,1008,1005,1002,19,19,19,6,6,,0.00,,,-1<br />
2013-7-26,34,26,19,11,9,7,38,22,11,1003,1000,998,19,19,19,6,5,,0.00,,,-1<br />
2013-7-27,37,28,20,9,7,5,36,17,7,1002,999,998,19,19,19,3,3,,0.00,,,-1<br />
2013-7-28,34,28,25,8,6,1,20,14,6,1006,1003,1000,19,19,19,14,8,,0.00,,,-1<br />
2013-7-29,34,26,21,12,5,0,28,15,5,1005,1004,1002,19,19,19,11,6,,0.00,,,-1<br />
2013-7-30,36,27,20,11,7,2,42,22,6,1005,1002,997,19,19,19,11,5,,0.00,,,-1<br />
2013-7-31,38,27,20,9,8,7,13,10,8,996,995,995,19,19,19,6,5,,0.00,,,-1<br />
2013-8-1,38,28,22,12,8,4,32,20,6,1001,1000,999,19,19,19,11,3,,0.00,,,-1<br />
2013-8-2,34,27,22,11,8,3,35,19,7,1004,1002,1001,19,19,19,6,3,,0.00,,,-1<br />
2013-8-3,30,26,21,10,8,6,38,24,12,1006,1005,1005,19,19,19,11,6,,0.00,8,,-1<br />
2013-8-4,32,24,19,11,9,7,43,27,13,1007,1005,1003,19,19,19,6,3,,0.00,8,,-1<br />
2013-8-5,34,26,20,13,9,7,42,25,10,1005,1004,1001,19,19,19,6,5,,1.02,8,Rain,-1<br />
2013-8-6,37,27,21,11,7,-1,41,21,4,1004,1001,998,19,19,19,6,5,,0.00,,,-1<br />
2013-8-7,30,28,23,15,13,11,50,34,25,1006,1003,1000,10,10,10,18,5,,3.05,8,Rain,-1<br />
2013-8-8,28,21,21,14,13,12,60,45,25,1007,1006,1005,10,10,10,6,5,,3.05,8,,-1<br />
2013-8-9,31,23,18,19,12,6,84,41,12,1008,1005,1001,19,19,19,6,3,,0.51,,,-1<br />
2013-8-10,28,22,17,14,12,11,75,41,23,1007,1004,1003,19,19,19,26,6,,0.00,,,-1<br />
2013-8-11,25,20,16,17,14,11,93,62,29,1012,1010,1008,19,19,19,11,8,,22.10,8,Rain,-1<br />
